k,n,x,y,K,Kprime,Kprime_over_K,S,sqrt_sumR2_all,sqrt_sumR2_sf,c_all,c_sf,SM,sqrt_Diag,sqrt_sumDelta2,c_M,c_M_all,tri_absR,tri_absMDelta
6,327,107583,715,150,37,0.246667,33.423866079,113.749309927,97.146926502,0.293837968,0.344054797,12.366144786,39.178938921,22.843241420,0.315632458,0.541348076,637.512289,162.967256
6,327,107583,715,150,38,0.253333,22.895005432,114.235556704,97.715823873,0.200419257,0.234301923,13.565460449,39.197290889,22.874702985,0.346081582,0.593033293,648.041150,164.166572
6,327,107583,715,150,39,0.260000,13.565460449,114.615892550,98.160188696,0.118355842,0.138197172,13.565460449,39.197290889,22.987699750,0.346081582,0.590118220,657.370695,164.166572
6,327,107583,715,150,41,0.273333,26.800665456,115.959790430,99.048439142,0.231120334,0.270581401,15.453345460,39.242728280,23.122558654,0.393788764,0.668323333,682.211912,166.054457
6,327,107583,715,150,42,0.280000,38.147985452,116.513667300,99.696313711,0.327412108,0.382641885,14.766615989,39.248736543,23.125107957,0.376231627,0.638553386,693.559232,166.741186
6,327,107583,715,150,43,0.286667,49.838670183,117.098705275,100.379415604,0.425612479,0.496502892,21.268798297,39.783686292,23.226455072,0.534611050,0.915714354,705.249917,173.243369
6,327,107583,715,150,44,0.293333,49.838670183,117.485317557,100.379415604,0.424211903,0.496502892,21.448543144,39.784092339,23.226532351,0.539123601,0.923450079,714.773207,173.423113
6,327,107583,715,150,45,0.300000,49.838670183,117.865836105,100.379415604,0.422842376,0.496502892,11.530712619,41.001675155,23.460628029,0.281225403,0.491492069,724.236583,183.340944
6,327,107583,715,150,46,0.306667,37.069350995,118.555517937,101.188352045,0.312675037,0.366340100,14.181598166,41.087279780,23.498039622,0.345157875,0.603522608,737.005902,185.991830
6,327,107583,715,150,47,0.313333,48.513227410,119.106562123,101.833417388,0.407309442,0.476397912,11.821635344,41.154999505,23.511203521,0.287246640,0.502808601,748.449779,188.351792
6,327,107583,715,150,48,0.320000,48.513227410,119.732865253,101.833417388,0.405178873,0.476397912,11.733620693,41.155093619,23.511221826,0.285107375,0.499064693,760.680309,188.439807
6,327,107583,715,150,50,0.333333,48.513227410,120.735878309,101.833417388,0.401812850,0.476397912,15.353333934,42.206900491,23.717501002,0.363763597,0.647341975,782.473746,201.177904
6,327,107583,715,150,51,0.340000,37.459929585,121.240783996,102.431539526,0.308971357,0.365706986,14.080447626,42.226090141,23.726038726,0.333453739,0.593459692,793.527043,202.450790
6,327,107583,715,150,52,0.346667,37.459929585,121.803028485,102.431539526,0.307545141,0.365706986,18.310165069,42.437403293,23.820107915,0.431462899,0.768685227,805.216784,206.680508
6,327,107583,715,150,53,0.353333,47.034811842,122.178787514,102.878076673,0.384967086,0.457189844,8.903674876,43.467404523,24.025588043,0.204835669,0.370591340,814.791667,216.086998
6,327,107583,715,150,55,0.366667,36.068891245,123.326644594,103.460862526,0.292466331,0.348623531,15.384502191,43.799082280,24.096909555,0.351251702,0.638442957,838.467966,222.567825
6,327,107583,715,150,56,0.373333,36.068891245,123.759533994,103.460862526,0.291443334,0.348623531,16.389102657,43.810601806,24.102144212,0.374089877,0.679985254,848.810161,223.572426
6,327,107583,715,150,58,0.386667,14.769278191,124.677868639,104.557633620,0.118459502,0.141254901,14.769278191,43.840536743,24.249726260,0.336886345,0.609049275,870.109774,225.192250
6,327,107583,715,150,59,0.393333,24.104841404,125.026891783,104.973575193,0.192797254,0.229627707,15.769298453,43.851940692,24.270337126,0.359603206,0.649735452,879.445337,226.192270
6,327,107583,715,150,61,0.406667,32.431419982,125.580798118,105.303292444,0.258251424,0.307981063,15.278143028,43.854793383,24.271626945,0.348380231,0.629465139,896.107459,226.701355
6,327,107583,715,150,62,0.413333,23.854781505,125.873331502,105.651985912,0.189514182,0.225786400,15.036206016,43.855460734,24.272832716,0.342858239,0.619466471,904.684097,226.943292
6,327,107583,715,150,64,0.426667,23.854781505,126.447174041,105.651985912,0.188654129,0.225786400,15.037598936,43.864538782,24.289230834,0.342819037,0.619105604,921.689550,228.205294
6,327,107583,715,150,65,0.433333,15.037598936,126.754213071,106.019266342,0.118635890,0.141838361,15.037598936,43.864538782,24.405221183,0.342819037,0.616163190,930.506733,228.205294
6,327,107583,715,150,67,0.446667,30.535243658,127.240488268,106.600169601,0.239980560,0.286446483,12.659585869,43.943147991,24.545359750,0.288090099,0.515762898,946.004377,231.060122
6,327,107583,715,150,69,0.460000,21.722780824,127.858070302,106.963805374,0.169897612,0.203085340,12.041962399,43.952442064,24.561035063,0.273977095,0.490287252,963.754669,232.179209
6,327,107583,715,150,70,0.466667,31.403599250,128.224039816,107.400995831,0.244911947,0.292395792,13.771786887,43.986469012,24.576259206,0.313091439,0.560369533,973.435488,233.909034
6,327,107583,715,150,72,0.480000,40.219505431,128.772111130,107.762210943,0.312330869,0.373224575,10.010405323,44.522291068,24.683232264,0.224840301,0.405554881,990.196960,242.892458
6,327,107583,715,150,74,0.493333,40.963654246,129.501433850,108.632678655,0.316318152,0.377084085,8.822249440,44.815618632,24.733437924,0.196856581,0.356693213,1009.592211,250.033804
6,327,107583,715,150,76,0.506667,40.963654246,130.505751793,108.632678655,0.313883899,0.377084085,6.121617160,45.030744249,24.776814472,0.135943060,0.247070388,1032.403299,255.634080
6,327,107583,715,150,78,0.520000,39.475958045,131.412247577,109.720036611,0.300397861,0.359788050,10.573586243,45.153085900,24.826317257,0.234171952,0.425902325,1054.143627,260.086049
6,327,107583,715,150,80,0.533333,49.110081978,132.024582856,110.142193449,0.371976801,0.445878917,24.897387627,46.339764254,24.962608339,0.537279117,0.997387264,1072.053941,274.409851
6,327,107583,715,150,82,0.546667,42.422948978,132.332343501,110.345006800,0.320578839,0.384457351,16.635249595,46.761038694,25.043504353,0.355750216,0.664254066,1084.794248,282.671989
6,327,107583,715,150,84,0.560000,51.018848773,132.941253069,110.679311612,0.383769880,0.460961024,13.965849064,46.862865474,25.055397604,0.298015261,0.557398820,1102.751672,286.127584
6,327,107583,715,150,86,0.573333,33.594109640,133.513274519,111.365738556,0.251616251,0.301655698,17.200803389,46.979335847,25.079634413,0.366135516,0.685847453,1120.176411,289.503194
6,327,107583,715,150,88,0.586667,25.397456514,134.082617396,111.666972945,0.189416473,0.227439285,16.139907037,46.990679147,25.100876326,0.343470393,0.643001735,1137.601753,290.564091
6,327,107583,715,150,91,0.606667,26.066727522,134.939164973,112.378706150,0.193173920,0.231954330,17.317349405,47.021638383,25.115753912,0.368284688,0.689501476,1163.871903,292.719557
6,327,107583,715,150,93,0.620000,18.159147075,135.453533323,112.656572931,0.134061819,0.161190303,18.159147075,47.029172856,25.131615310,0.386125164,0.722561875,1180.528862,293.561355
6,327,107583,715,150,95,0.633333,3.454710487,135.857365957,113.141803149,0.025428952,0.030534342,17.038200869,47.063706455,25.191097254,0.362024204,0.676358028,1195.233298,295.850942
6,327,107583,715,150,98,0.653333,9.678645598,136.324917075,113.312863295,0.070996893,0.085415242,18.617226224,47.140824948,25.315786922,0.394927884,0.735399863,1214.760043,299.701208
6,327,107583,715,150,100,0.666667,9.678645598,136.815960452,113.312863295,0.070742080,0.085415242,16.608854575,47.169113560,25.368424561,0.352112926,0.654705795,1231.062440,301.709580
6,327,107583,715,150,103,0.686667,31.873176970,137.416493531,114.037233604,0.231945789,0.279497985,16.925898890,47.180660464,25.381953039,0.358746544,0.666847774,1253.256972,303.151238
6,327,107583,715,150,105,0.700000,39.905133023,137.853764159,114.319740055,0.289474381,0.349065988,14.140411727,47.223369894,25.394186545,0.299436736,0.556836570,1268.762567,305.936725
6,327,107583,715,150,108,0.720000,40.604029690,138.724142005,115.017441092,0.292696203,0.353024979,14.564477345,47.261613266,25.407431327,0.308167164,0.573236907,1295.622291,309.156377
6,327,107583,715,150,111,0.740000,48.591850194,139.542220103,116.002824843,0.348223284,0.418885060,13.568167608,47.420123290,25.420585798,0.286126789,0.533747244,1321.741428,315.080370
6,327,107583,715,150,114,0.760000,65.459130064,140.324619828,116.614565830,0.466483573,0.561328935,10.809309096,47.711978238,25.436639774,0.226553362,0.424950355,1347.364629,322.296290
6,327,107583,715,150,117,0.780000,56.350826569,141.117559612,116.969731796,0.399318318,0.481755628,18.385049678,48.085652558,25.464770323,0.382339611,0.721979796,1373.177366,329.872031
6,327,107583,715,150,120,0.800000,40.192311767,141.773723975,117.528462710,0.283496198,0.341979388,21.115357013,48.470143921,25.531243067,0.435636359,0.827039912,1396.725183,340.379970
6,327,107583,715,150,123,0.820000,24.865176415,142.331140952,118.029096976,0.174699481,0.210669886,17.752172189,48.582221368,25.583650107,0.365404703,0.693887390,1418.411304,345.811388
6,327,107583,715,150,126,0.840000,24.865176415,142.910812151,118.029096976,0.173990869,0.210669886,16.713639719,48.591911161,25.602045817,0.343959299,0.652824381,1440.643015,346.920623
6,327,107583,715,150,129,0.860000,25.944367801,143.494092924,118.521446800,0.180804431,0.218900195,18.764690623,48.636503937,25.623374317,0.385814956,0.732327069,1462.979481,349.186338
6,327,107583,715,150,132,0.880000,41.410089425,144.156780041,119.027474343,0.287257314,0.347903622,13.370627797,48.772069376,25.665240828,0.274145181,0.520962491,1486.836640,354.580400
6,327,107583,715,150,136,0.906667,23.613863494,145.168718240,119.692499999,0.162664958,0.197287746,15.710396261,48.810990219,25.692219214,0.321861863,0.611484595,1520.987938,357.325428
6,327,107583,715,150,139,0.926667,44.621271149,145.680076545,120.312187674,0.306296319,0.370879061,15.225635627,49.173025026,25.754054393,0.309633902,0.591193736,1541.995346,366.822948
6,327,107583,715,150,143,0.953333,24.397048672,146.332131585,120.877723643,0.166723797,0.201832463,17.215569276,49.269058906,25.767565738,0.349419487,0.668110036,1569.568477,370.856633
6,327,107583,715,150,146,0.973333,9.606007603,146.881187842,121.329473065,0.065399850,0.079172911,17.365179658,49.269741040,25.770015276,0.352451206,0.673852129,1591.540998,371.191372
6,327,107583,715,150,150,1.000000,16.999107163,147.686216320,121.554510223,0.115102869,0.139847605,16.999107163,49.274076944,25.781216150,0.344990880,0.659360174,1622.326884,372.040220
6,404,164024,715,229,1,0.004367,-46.219701452,46.219701452,46.219701452,1.000000000,1.000000000,-13.034936986,13.034936986,13.034936986,1.000000000,1.000000000,46.219701,13.034937
6,404,164024,715,229,2,0.008734,-13.034936986,56.898940192,56.898940192,0.229089276,0.229089276,-13.034936986,13.034936986,13.120729212,1.000000000,0.993461322,79.404466,13.034937
6,404,164024,715,229,3,0.013100,18.651844559,65.127118158,65.127118158,0.286391369,0.286391369,-17.137625877,13.665344429,13.747203032,1.254093958,1.246626375,111.091247,17.137626
6,404,164024,715,229,4,0.017467,18.651844559,74.313038652,65.127118158,0.250990202,0.286391369,-9.008389538,15.900506968,15.970913395,0.566547315,0.564049739,146.880718,25.266862
6,404,164024,715,229,5,0.021834,46.312078656,79.293860191,70.757544261,0.584056301,0.654517891,-4.448721062,16.541363258,16.132814969,0.268945249,0.275756033,174.540952,29.826531
6,404,164024,715,229,6,0.026201,20.931678797,83.256717213,75.171768417,0.251411291,0.278451329,-1.367248013,16.825937555,16.424469397,0.081258355,0.083244577,199.921352,32.908004
6,404,164024,715,229,7,0.030568,43.230605607,86.191200815,78.409418463,0.501566345,0.551344551,-7.357990059,17.860603710,16.695371890,0.411967601,0.440720345,222.220279,38.898746
6,404,164024,715,229,8,0.034934,43.230605607,89.826079736,78.409418463,0.481270091,0.551344551,4.424391699,21.396861564,17.704281192,0.206777601,0.249905187,247.514576,50.681128
6,404,164024,715,229,9,0.039301,43.230605607,91.897797363,78.409418463,0.470420476,0.551344551,1.836453446,21.552798175,17.751504968,0.085207194,0.103453394,266.917683,53.269066
6,404,164024,715,229,10,0.043668,22.533529526,94.199650310,81.095042154,0.239210331,0.277865686,2.213285658,21.556092218,17.755504249,0.102675644,0.124653495,287.614760,53.645898
6,404,164024,715,229,11,0.048035,42.853773395,96.366417539,83.602142155,0.444696135,0.512591810,-3.932393764,22.415050463,18.019441585,0.175435419,0.218230612,307.935003,59.791577
6,404,164024,715,229,12,0.052402,42.853773395,99.165128895,83.602142155,0.432145593,0.512591810,5.720787430,24.405294393,18.654657644,0.234407639,0.306668047,331.328087,69.444759
6,404,164024,715,229,13,0.056769,61.420266377,100.888242379,85.638967968,0.608795088,0.717199983,-12.914468942,30.706533091,19.661691592,0.420577240,0.656834072,349.894580,88.080015
6,404,164024,715,229,14,0.061135,36.642021271,103.886471116,89.151524188,0.352712157,0.411008355,-1.364462004,32.806917483,20.492261499,0.041590680,0.066584257,374.672825,99.630022
6,404,164024,715,229,15,0.065502,17.638779634,105.610236595,91.154360608,0.167017708,0.193504507,1.332429214,32.917579756,20.668962325,0.040477739,0.064465221,393.676067,102.326913
6,404,164024,715,229,16,0.069869,17.638779634,106.861682270,91.154360608,0.165061781,0.193504507,1.839656189,32.921487454,20.675185193,0.055880105,0.088978946,409.982417,102.834140
6,404,164024,715,229,17,0.074236,33.437903078,108.023291189,92.513403134,0.309543458,0.361438472,-2.952802856,33.268483583,20.813582073,0.088756761,0.141869038,425.781541,107.626599
6,404,164024,715,229,18,0.078603,33.437903078,109.544978474,92.513403134,0.305243595,0.361438472,-7.348128432,33.557575699,20.929283801,0.218970777,0.351093162,443.976894,112.021925
6,404,164024,715,229,19,0.082969,53.830918832,111.427004808,94.734391068,0.483104782,0.568229956,-5.282589302,33.621084734,20.940605785,0.157121323,0.252265353,464.369909,114.087464
6,404,164024,715,229,20,0.087336,53.830918832,113.155843099,94.734391068,0.475723722,0.568229956,2.228201775,34.449808727,21.089736099,0.064679656,0.105653374,484.074412,121.598255
6,404,164024,715,229,21,0.091703,36.630013147,114.455738099,96.283311157,0.320036494,0.380439899,-6.353990269,35.502723017,21.521860370,0.178971913,0.295234248,501.275318,130.180447
6,404,164024,715,229,22,0.096070,15.138011439,116.456095252,98.652836476,0.129989001,0.153447300,1.072730479,36.271194117,22.767227650,0.029575273,0.047117308,522.767319,137.607168
6,404,164024,715,229,23,0.100437,29.203292399,117.302405132,99.650460477,0.248957320,0.293057275,0.183261637,36.282098582,22.771570951,0.005051021,0.008047826,536.832600,138.496637
6,404,164024,715,229,24,0.104803,29.203292399,118.196424633,99.650460477,0.247074245,0.293057275,-3.609959813,36.479846579,22.850417410,0.098957648,0.157982226,551.342616,142.289858
6,404,164024,715,229,25,0.109170,29.203292399,119.329678523,99.650460477,0.244727823,0.293057275,-0.136553700,36.644832603,22.916319803,0.003726411,0.005958797,567.749242,145.763264
6,404,164024,715,229,26,0.113537,14.533369349,120.228028423,100.724480220,0.120881707,0.144288353,-1.334820758,36.664418725,22.947626397,0.036406434,0.058168141,582.419165,146.961531
6,404,164024,715,229,27,0.117904,14.533369349,121.270681848,100.724480220,0.119842398,0.144288353,1.510571954,36.774663290,23.123360849,0.041076432,0.065326661,598.287355,149.806924
6,404,164024,715,229,28,0.122271,14.533369349,121.967911878,100.724480220,0.119157319,0.144288353,-1.158697442,36.871409781,23.276915948,0.031425363,0.049778821,611.310152,152.476193
6,404,164024,715,229,29,0.126638,30.225436141,122.973218581,101.939501057,0.245788770,0.296503670,-3.325311776,36.935011532,23.302110859,0.090031426,0.142704315,627.002219,154.642808
6,404,164024,715,229,30,0.131004,47.000810099,124.112149524,103.310575679,0.378696286,0.454946745,-1.859940757,36.964068893,23.307229795,0.050317533,0.079801022,643.777593,156.108179
6,404,164024,715,229,31,0.135371,63.287727051,125.176233061,104.586513045,0.505589004,0.605123215,11.729196892,39.382826856,23.553524197,0.297825165,0.497980548,660.064510,169.697316
6,404,164024,715,229,32,0.139738,63.287727051,125.838118034,104.586513045,0.502929701,0.605123215,4.442823865,40.051195775,23.623858789,0.110928620,0.188065121,672.954143,176.983689
6,404,164024,715,229,33,0.144105,48.576501255,126.695114802,105.616091934,0.383412583,0.459934659,7.994479908,40.208364101,23.653504785,0.198826291,0.337982890,687.665368,180.535345
6,404,164024,715,229,34,0.148472,35.049160806,127.415230857,106.478860884,0.275078266,0.329165437,8.591973688,40.212803216,23.655391316,0.213662640,0.363214185,701.192709,181.132839
6,404,164024,715,229,35,0.152838,21.820567247,128.100104379,107.297453384,0.170339965,0.203365192,7.997873616,40.217191565,23.662850488,0.198867034,0.337992822,714.421302,181.726939
6,404,164024,715,229,36,0.157205,21.820567247,128.843717740,107.297453384,0.169356858,0.203365192,7.622326448,40.218944952,23.665830407,0.189520796,0.322081512,728.243996,182.102486
6,404,164024,715,229,37,0.161572,36.018808046,129.623661586,108.232774816,0.277872169,0.332790212,11.534261138,40.408746158,23.746522632,0.285439719,0.485724218,742.442237,186.014421
6,404,164024,715,229,38,0.165939,23.776534592,130.200487335,108.922939750,0.182614790,0.218287669,9.816369805,40.445245910,23.808580129,0.242707631,0.412303873,754.684510,187.732312
6,404,164024,715,229,39,0.170306,9.816369805,130.946756749,109.813901691,0.074964589,0.089390957,9.816369805,40.445245910,23.950437202,0.242707631,0.409861821,768.644675,187.732312
6,404,164024,715,229,40,0.174672,9.816369805,131.438354948,109.813901691,0.074684211,0.089390957,9.816369805,40.445245910,24.132796075,0.242707631,0.406764710,780.001966,187.732312
