n,X,H,C_centered,E_centered,identity_err
9261,85784643,391.0,512.0787187885435,60.53935939436724,1.9099388737231493e-10
9262,85803168,242.0,729.117741597438,243.55887079886202,2.8603608370758593e-10
9263,85821695,248.0,804.869390228152,278.4346951146133,1.0745679901447147e-09
9264,85840224,157.0,896.3185489236785,369.6592744621739,6.693881005048752e-10
9265,85858755,301.0,820.2145104104129,259.60725520466235,1.0882104106713086e-09
9266,85877288,300.0,761.4986416838074,230.74932084260627,1.4051693142391741e-09
9267,85895823,268.0,780.9851523142715,256.49257615658826,1.0950316209346056e-09
9268,85914360,135.0,923.2315839148068,394.1157919563343,2.1382220438681543e-09
9269,85932899,202.0,774.7352003261622,286.3676001632068,2.5147528504021466e-10
9270,85951440,229.0,643.4676280361309,207.23381401715665,1.817625161493197e-09
9271,85969983,117.0,697.7253112273465,290.36265561264327,2.0600054995156825e-09
9272,85988528,102.0,732.1213281452365,315.06066407097205,3.2923708204180002e-09
9273,86007075,92.0,749.6846268849622,328.8423134409925,2.9772309062536806e-09
9274,86025624,22.0,835.6886826173577,406.84434130927434,1.1909833119716495e-09
9275,86044175,-117.0,890.3717563975079,503.6858781971332,3.2414391171187162e-09
9276,86062728,-104.0,856.0965633730812,480.0482816843503,4.380581231089309e-09
9277,86081283,-249.0,978.6865785891132,613.8432892952974,1.4815668691881e-09
9278,86099840,-354.0,1111.5579720153182,732.778986006826,1.6661942936480045e-09
9279,86118399,-455.0,1290.98921860251,872.9946093014423,3.7471181713044643e-10
9280,86136960,-403.0,1113.0140078525,758.0070039275488,2.597516868263483e-09
9281,86155523,-305.0,1079.1039911722473,692.0519955851248,1.997705112444237e-09
9282,86174088,-134.0,1003.5528841085907,568.776442054449,3.0740920919924974e-10
9283,86192655,-104.0,801.9498139075877,452.9749069530121,1.5634213923476636e-09
9284,86211224,-39.0,755.4305077618628,397.21525388319424,4.525645636022091e-09
9285,86229795,59.0,635.1118324300915,288.05591621449025,1.1109477782156318e-09
9286,86248368,-5.0,789.6362438272627,397.3181219135579,1.468833943363279e-10
9287,86266943,193.0,679.7077098510636,243.35385492410296,2.8576323529705405e-09
9288,86285520,50.0,795.8303917335288,372.91519586688855,2.482920535840094e-10
9289,86304099,-56.0,882.1098789937969,469.0549394947468,4.30327418143861e-09
9290,86322680,-131.0,994.744811929384,562.872405964865,3.460627340245992e-10
9291,86341263,11.0,925.9691478892637,457.4845739430416,3.18050297209993e-09
9292,86359848,-195.0,975.1494336290925,585.0747168136686,1.7553247744217515e-09
9293,86378435,-74.0,967.6794296558655,520.8397148285226,1.179614628199488e-09
9294,86397024,-149.0,1056.1051471456594,602.5525735746303,3.6011442716699094e-09
9295,86415615,-102.0,967.6103178853809,534.8051589428321,2.8330759960226715e-10
9296,86434208,-244.0,1021.2629298453394,632.6314649205872,4.165030986769125e-09
9297,86452803,-271.0,1078.4673189189925,674.7336594593248,3.4287950256839395e-10
9298,86471400,-253.0,977.9168434728344,615.458421738015,3.1955096346791834e-09
9299,86489999,-59.0,917.5640179797483,488.28200899096487,2.1814230422023684e-09
9300,86508600,-26.0,1044.4838823469763,535.2419411736423,3.0831870390102267e-10
9301,86527203,-121.0,1210.5336417657963,665.7668208836849,1.5734258340671659e-09
9302,86545808,-141.0,1182.1825024137215,661.5912512087746,3.8276084524113685e-09
9303,86564415,-85.0,1223.6994579353777,654.3497289642919,6.793925422243774e-09
9304,86583024,18.0,1131.8221495951002,556.9110747991983,3.2964635465759784e-09
9305,86601635,69.0,1158.740936991031,544.8704684943827,2.2655513021163642e-09
9306,86620248,163.0,986.0234540339734,411.5117270185651,3.156856109853834e-09
9307,86638863,22.0,1098.0461157314421,538.0230578645837,2.2746462491340935e-09
9308,86657480,252.0,894.0938684856228,321.0469342396282,6.366462912410498e-09
9309,86676099,204.0,906.0467096904467,351.0233548452063,3.410605131648481e-11
9310,86694720,39.0,876.3510132217489,418.6755066100766,1.5957084542606026e-09
9311,86713343,197.0,682.8156934678263,242.90784673675898,5.691617843694985e-09
9312,86731968,107.0,812.2469665665121,352.6234832838911,1.2701093510258943e-09
9313,86750595,170.0,859.7096950850391,344.85484754252866,1.8189894035458565e-11
9314,86769224,170.0,793.7433697452943,311.87168487206895,1.1564225133042783e-09
9315,86787855,115.0,873.1113252702344,379.05566263616674,2.0991137716919184e-09
9316,86806488,142.0,891.6357474517717,374.8178737260737,3.7562131183221936e-10
9317,86825123,-81.0,1033.9051056925382,557.4525528490308,5.523361323866993e-09
9318,86843760,-150.0,1080.495493657043,615.2477468278662,1.3105818652547896e-09
9319,86862399,-179.0,1010.179079717811,594.5895398582538,1.3033059076406062e-09
9320,86881040,-183.0,1248.7849240906944,715.8924620474002,4.1059138311538845e-09
9321,86899683,-137.0,1155.8077312577225,646.403865629936,2.149590727640316e-09
9322,86918328,-36.0,1114.9712040874583,575.4856020437455,3.2741809263825417e-11
9323,86936975,-83.0,1024.306521316612,553.6532606593028,1.9936123862862587e-09
9324,86955624,-86.0,1006.113724639843,546.0568623192726,1.2978489394299686e-09
9325,86974275,53.0,1044.3067294229695,495.65336471321484,3.4601725928951055e-09
9326,86992928,208.0,1097.5791313358059,444.78956566788474,3.637978807091713e-11
9327,87011583,283.0,1136.372484039137,426.6862420195123,1.1232259566895664e-10
9328,87030240,154.0,1390.2881477065093,618.1440738537297,9.499672160018235e-10
9329,87048899,195.0,1247.2292618932843,526.1146309468759,4.674802767112851e-10
9330,87067560,215.0,1260.97091656478,522.98545828282,8.599272405263036e-10
9331,87086223,192.0,1308.4635338410444,558.2317669186737,3.6970959627069533e-09
9332,87104888,251.0,1268.0922770951584,508.5461385472597,6.389200279954821e-10
9333,87123555,434.0,1187.3691730117134,376.6845865079192,4.125013219891116e-09
9334,87142224,369.0,1101.5521851364465,366.276092568138,1.7053025658242404e-10
9335,87160895,205.0,1118.2423416980018,456.6211708486942,6.134541763458401e-10
9336,87179568,134.0,1148.6800094204664,507.34000471200693,3.5474840842653066e-09
9337,87198243,243.0,1029.6202222756983,393.3101111388951,2.091837814077735e-09
9338,87216920,143.0,1072.1968068808492,464.5984034406156,3.8198777474462986e-10
9339,87235599,200.0,1083.8561213815992,441.9280606875777,6.4437699620611966e-09
9340,87254280,195.0,1013.3018137141771,409.15090685613245,1.9122126104775816e-09
9341,87272963,228.0,1090.3692875387787,431.18464376864904,1.4806573744863272e-09
9342,87291648,214.0,1089.6830940458167,437.84154702341266,1.0086296242661774e-09
9343,87310335,77.0,1017.1655162853131,470.0827581425999,1.1323209037072957e-10
9344,87329024,11.0,1066.952194413956,527.9760972065351,8.858478395268321e-10
9345,87347715,158.0,1013.698999023618,427.8494995121314,6.448317435570061e-10
9346,87366408,219.0,999.9930644769629,390.49653223559926,5.764377419836819e-09
9347,87385103,504.0,946.0394597267441,221.01972986235296,2.038177626673132e-09
9348,87403800,615.0,869.3457303936302,127.17286519689583,1.6143530956469476e-10
9349,87422499,641.0,761.3841384104162,60.192069203941855,2.5324879970867187e-09
9350,87441200,668.0,784.8476872070169,58.42384360377196,5.270521796774119e-10
9351,87459903,611.0,745.4253245870059,67.21266229067487,5.656147550325841e-09
9352,87478608,405.0,743.233018456347,169.1165092287988,1.2505552149377763e-09
9353,87497315,462.0,735.1320456806279,136.56602284176074,2.893557393690571e-09
9354,87516024,298.0,906.4743951386481,304.2371975700353,1.4224497135728598e-09
9355,87534735,223.0,826.6013192723913,301.8006596354435,1.5043042367324233e-09
9356,87553448,107.0,887.0740851149603,390.0370425572394,4.815774445887655e-10
9357,87572163,10.0,894.5983357701625,442.2991678840881,1.9863364286720753e-09
9358,87590880,11.0,815.6780379599368,402.339018978259,3.4187905839644372e-09
9359,87609599,-87.0,1000.395732197765,543.6978660980242,1.716671249596402e-09
9360,87628320,-174.0,1021.1751555285591,597.5875777648616,1.1641532182693481e-09
9361,87647043,-99.0,929.6283222635684,514.3141611315336,5.011315806768835e-10
9362,87665768,-119.0,958.458550350013,538.7292751755824,1.1518750397954136e-09
9363,87684495,-34.0,869.4475928311876,451.72379641615544,1.1232259566895664e-09
9364,87703224,-226.0,878.0001443100336,552.0000721566039,3.1741365091875196e-09
9365,87721955,-57.0,771.483313006669,414.24165650289024,8.885763236321509e-10
9366,87740688,-31.0,660.6497925528965,345.8248962746884,3.5197444958612323e-09
9367,87759423,27.0,656.6354653190065,314.81773265851234,1.9817889551632106e-09
9368,87778160,106.0,717.1467385660799,305.57336928241875,1.24236976262182e-09
9369,87796899,181.0,671.9869774641411,245.49348873342956,2.718024916248396e-09
9370,87815640,125.0,679.432429150067,277.21621457311517,3.836703399429098e-09
9371,87834383,192.0,655.1428014255071,231.5714007131362,7.653397915419191e-10
9372,87853128,134.0,774.719133727689,320.3595668651808,2.6725501811597496e-09
9373,87871875,409.0,497.6648458908021,44.33242294457682,1.6484591469634324e-09
9374,87890624,530.0,344.61509034756455,-92.69245482762926,2.8230715543031693e-09
9375,87909375,477.0,249.48257168693817,-113.75871415811616,3.170498530380428e-09
9376,87928128,626.0,158.02910055182292,-233.9854497233389,1.4993020158726722e-09
9377,87946883,457.0,365.6521894175967,-45.6739052913324,2.6147972675971687e-10
9378,87965640,518.0,262.28100328097935,-127.85949836011036,1.2000782589893788e-09
9379,87984399,453.0,227.96631585792056,-112.51684207205267,2.0258994481991976e-09
9380,88003160,386.0,415.605481855775,14.802740928730827,1.6866579244378954e-09
9381,88021923,336.0,451.92093609526637,57.960468049078145,2.8899194148834795e-09
9382,88040688,175.0,483.6275549780985,154.31377748963882,1.1791598808486015e-09
9383,88059455,46.0,495.88486348776496,224.9424317472192,6.673417374258861e-09
9384,88078224,83.0,475.31752269060235,196.1587613444592,1.6839294403325766e-09
9385,88096995,163.0,526.2871591623116,181.6435795812149,1.1823431123048067e-10
9386,88115768,369.0,469.7628353908367,50.38141769367121,3.4942786442115903e-09
9387,88134543,483.0,395.9479920270096,-43.52600398770642,2.4224391381721944e-09
9388,88153320,433.0,425.0710994435649,-3.964450277079777,2.2755557438358665e-09
9389,88172099,299.0,690.0552006311191,195.52760031441426,2.2905624064151198e-09
9390,88190880,298.0,642.7945842962654,172.39729214831982,3.7425706977955997e-10
9391,88209663,221.0,693.3582300709968,236.17911503554683,9.686118573881686e-11
9392,88228448,88.0,931.4022318776406,421.70111594006903,2.497472451068461e-09
9393,88247235,-69.0,1031.5987394947733,550.2993697457939,3.185505192959681e-09
9394,88266024,-204.0,994.8163804261421,599.4081902129979,1.4642864698544145e-10
9395,88284815,-192.0,848.5038481660595,520.2519240824442,1.1709744285326451e-09
9396,88303608,-284.0,917.5630857775395,600.7815428901611,2.782599040074274e-09
9397,88322403,-357.0,928.9268607025442,642.9634303506475,1.249190972885117e-09
9398,88341200,-368.0,831.2600629438821,599.6300314727318,1.5816112863831222e-09
9399,88359999,-508.0,811.7404640877794,659.8702320429002,1.979060471057892e-09
9400,88378800,-350.0,759.4994700863899,554.7497350451777,3.965396899729967e-09
9401,88397603,-369.0,780.0909129238862,574.5454564619288,2.864908310584724e-11
9402,88416408,-440.0,804.0775791488995,622.0387895760259,3.1523086363449693e-09
9403,88435215,-628.0,826.5355891469808,727.2677945725018,1.977241481654346e-09
9404,88454024,-425.0,772.8068365384534,598.9034182704422,2.431079337839037e-09
9405,88472835,-378.0,541.766737850121,459.88336892482175,4.774847184307873e-10
9406,88491648,-360.0,546.7507985573902,453.3753992774716,2.4469954951200634e-09
9407,88510463,-267.0,578.5043049596425,422.7521524803999,1.1573320080060512e-09
9408,88529280,-350.0,670.1070801575843,510.0535400809317,4.279172571841627e-09
9409,88548099,-144.0,670.0492478829983,407.02462394177724,5.561560101341456e-10
9410,88566920,-17.0,546.3582540297357,281.6791270152055,6.752998160663992e-10
9411,88585743,51.0,538.7284189931524,243.8642094972297,1.3069438864476979e-09
9412,88604568,52.0,514.3876277390809,231.19381386881605,1.4488250599242747e-09
9413,88623395,-7.0,538.7086443872831,272.85432219304766,1.1878000805154443e-09
9414,88642224,-231.0,610.6730929754849,420.83654648760717,2.7057467377744615e-10
9415,88661055,-229.0,765.5270872983092,497.2635436481189,2.071374183287844e-09
9416,88679888,-177.0,758.2161391338741,467.60806956603324,1.8076207197736949e-09
9417,88698723,-115.0,822.9222664491681,468.96113322403994,1.0882104106713086e-09
9418,88717560,-207.0,893.0633980198472,550.0316990097181,4.1109160520136356e-10
9419,88736399,-332.0,964.1078868437035,648.0539434213135,1.0763869795482606e-09
9420,88755240,-357.0,867.1367031954869,612.0683515946273,6.232312443898991e-09
9421,88774083,-423.0,879.6709432253556,651.3354716130038,6.521077011711895e-10
9422,88792928,-354.0,951.6253820536367,652.8126910264655,7.057678885757923e-10
9423,88811775,-278.0,868.8966392797593,573.4483196395006,7.580638339277357e-10
9424,88830624,-288.0,876.4877808132151,582.2438904082599,3.3046489988919348e-09
9425,88849475,-275.0,910.3482725873764,592.6741362941107,8.449205779470503e-10
9426,88868328,-354.0,1009.8985397630313,681.9492698815902,1.4915713109076023e-10
9427,88887183,-517.0,1045.41140887441,781.2057044360495,2.3110260372050107e-09
9428,88906040,-325.0,1007.4073722741741,666.203686136022,2.130036591552198e-09
9429,88924899,-321.0,941.8823509696813,631.4411754854564,1.2314558262005448e-09
9430,88943760,-538.0,1034.6466963886924,786.3233481946106,5.288711690809578e-10
9431,88962623,-316.0,901.1800689400116,608.5900344709016,1.7917045624926686e-09
9432,88981488,-161.0,651.0788009998796,406.03940049984203,1.9554136088117957e-10
9433,89000355,-323.0,883.749240174162,603.3746200884336,2.705291990423575e-09
9434,89019224,-174.0,759.9327589863387,466.9663794924113,1.5161276678554714e-09
9435,89038095,-101.0,741.3958330031892,421.1979165016169,4.4565240386873484e-11
9436,89056968,-98.0,669.1120314794534,383.5560157391942,1.065018295776099e-09
9437,89075843,-59.0,615.7252289297467,337.36261446720073,4.654793883673847e-09
9438,89094720,-99.0,559.9512428118323,329.47562140636956,9.067662176676095e-10
9439,89113599,-132.0,536.4576376448094,334.22881882273373,6.580194167327136e-10
9440,89132480,-140.0,512.1673719549726,326.0836859783617,1.7507773009128869e-09
9441,89151363,34.0,399.2777725472988,182.63888627497772,2.6566340238787234e-09
9442,89170248,-61.0,540.2778982085583,300.6389491021846,4.1891325963661075e-09
9443,89189135,-18.0,505.5777752418944,261.7888876204115,1.0713847586885095e-09
9444,89208024,169.0,423.55767425484373,127.27883712718813,4.674802767112851e-10
9445,89226915,57.0,481.33633891653153,212.1681694577444,1.0427356755826622e-09
9446,89245808,59.0,515.4993704387161,228.24968521944015,1.6416379367001355e-10
9447,89264703,-143.0,722.8156780131103,432.9078390069524,7.944436219986528e-10
9448,89283600,-172.0,647.1603745898174,409.58018729404444,1.7284946807194501e-09
9449,89302499,-39.0,559.2071836016548,299.1035917997963,2.0622792362701148e-09
9450,89321400,146.0,477.25020925860736,165.62510462992168,1.2360032997094095e-09
9451,89340303,-104.0,643.645940747665,373.82297037312856,1.407897798344493e-09
9452,89359208,-189.0,594.638969931606,391.8194849662402,8.744791557546705e-10
9453,89378115,10.0,472.42587607059977,231.21293803860613,6.612481229240075e-09
9454,89397024,-121.0,414.9215201965708,267.9607600943998,7.771177479298785e-09
9455,89415935,40.0,496.94497791698086,228.47248895688267,3.2155185181181878e-09
9456,89434848,102.0,546.9383888496959,222.4691944243741,9.476934792473912e-10
9457,89453763,199.0,492.0144651053415,146.50723255384355,2.345586835872382e-09
9458,89472680,317.0,625.951087352907,154.47554367503244,2.8421709430404007e-09
9459,89491599,513.0,593.1846847324341,40.09234236691418,1.394255377817899e-09
9460,89510520,370.0,500.164257872937,65.08212893686436,7.91715137893334e-10
9461,89529443,432.0,626.4521673045529,97.22608364980351,4.945832188241184e-09
9462,89548368,381.0,527.3462124453799,73.17310622202172,1.336502464255318e-09
9463,89567295,536.0,347.0880775861151,-94.45596120766709,1.4492798072751611e-09
9464,89586224,703.0,408.6407004436187,-147.1796497780192,3.4287950256839395e-10
9465,89605155,732.0,279.82166490665986,-226.08916754582424,1.6916601452976465e-09
9466,89624088,607.0,260.9714610570518,-173.01426947202708,1.1059455573558807e-09
9467,89643023,682.0,122.38203358868486,-279.80898320414167,3.0318005883600563e-09
9468,89661960,726.0,-31.494367516279453,-378.7471837582277,1.7598722479306161e-10
9469,89680899,645.0,154.40073221499915,-245.2996338925284,5.5933924159035087e-11
9470,89699840,698.0,50.469379571353784,-323.7653102152385,1.8308128346689045e-09
9471,89718783,780.0,-29.936880952474894,-404.9684404777347,2.9945113055873662e-09
9472,89737728,758.0,-44.854608915542485,-401.42730445666234,2.2178028302732855e-09
9473,89756675,831.0,49.11051923138439,-390.9447403850179,1.4201759768184274e-09
9474,89775624,981.0,-6.467319562594639,-493.73365978190054,1.2064447219017893e-09
9475,89794575,1161.0,-101.94238377074362,-631.4711918843548,2.034084900515154e-09
9476,89813528,1407.0,-160.13812123346725,-783.5690606152459,2.9754119168501347e-09
9477,89832483,1469.0,-158.66495052541723,-813.8324752616136,2.190063241869211e-09
9478,89851440,1420.0,49.38726362385205,-685.3063681861297,3.888544597430155e-09
9479,89870399,1378.0,200.29717247522785,-588.8514137632014,1.6307240002788603e-09
9480,89889360,1442.0,187.5301594285702,-627.2349202847131,2.003616828005761e-09
9481,89908323,1556.0,166.40199867551564,-694.7990006624025,3.205968823749572e-10
9482,89927288,1569.0,126.34247672147467,-721.3287616377886,2.948127075796947e-09
9483,89946255,1679.0,17.13314845712739,-830.933425770095,2.682554622879252e-09
9484,89965224,1720.0,-61.00362129628775,-890.5018106485218,7.557900971733034e-10
9485,89984195,1786.0,-79.60748374430113,-932.8037418715865,1.1282281775493175e-09
9486,90003168,1779.0,-97.26513005796005,-938.1325650292833,6.066329660825431e-10
9487,90022143,1825.0,-18.32885364748654,-921.6644268235591,3.6834535421803594e-10
9488,90041120,1841.0,-110.66625836948515,-975.8331291841071,1.2710188457276672e-09
9489,90060099,1831.0,-158.90928622780484,-994.9546431142555,7.062226359266788e-10
9490,90079080,1705.0,-101.5020357715257,-903.2510178868818,2.23781171371229e-09
9491,90098063,1810.0,-186.17040674833697,-998.085203372282,3.773038770304993e-09
9492,90117048,1971.0,-134.63230904602096,-1052.8161545204948,5.031324690207839e-09
9493,90136035,1906.0,-194.6818182573479,-1050.3409091295837,1.819444150896743e-09
9494,90155024,1811.0,-263.7593369578535,-1037.37966848026,2.6666384655982256e-09
9495,90174015,1734.0,-247.20210270772805,-990.6010513532835,1.1609699868131429e-09
9496,90193008,1747.0,-110.27788416240946,-928.6389420824971,2.584783942438662e-09
9497,90212003,1788.0,-231.76037550056935,-1009.880187750171,2.2737367544323206e-10
9498,90231000,1804.0,-204.78371355848503,-1004.391856779763,1.0409166861791164e-09
9499,90249999,1749.0,-195.88250269720447,-972.4412513493724,1.540229277452454e-09
9500,90269000,1968.0,-338.57668620607,-1153.2883431054147,4.7593857743777335e-09
9501,90288003,1861.0,-355.5900101036823,-1108.2950050540044,4.32646629633382e-09
9502,90307008,1646.0,-246.52236151430407,-946.2611807571504,3.183231456205249e-12
9503,90326015,1518.0,-170.6538421131263,-844.3269210555359,2.054548531305045e-09
9504,90345024,1311.0,-38.765721194125945,-674.882860598577,3.0281626095529646e-09
9505,90364035,1475.0,-38.67014949946315,-756.8350747490949,1.2732925824820995e-09
9506,90383048,1574.0,-105.5519719333679,-839.7759859660491,1.2696546036750078e-09
9507,90402063,1635.0,-118.03874097359949,-876.5193704869018,2.041815605480224e-10
9508,90421080,1613.0,-46.418042444303865,-829.7090212200469,4.210050974506885e-09
9509,90440099,1668.0,-108.1463330736442,-888.0731665355847,2.4747350835241377e-09
9510,90459120,1586.0,1.1680197117093485,-792.4159901449841,1.6775629774201661e-09
9511,90478143,1630.0,49.41465588865685,-790.2926720566506,1.9581420929171145e-09
9512,90497168,1661.0,-78.25693823597976,-869.6284691163353,3.3091964724007994e-09
9513,90516195,1651.0,-83.73617704541539,-867.3680885229467,4.779394657816738e-10
9514,90535224,1738.0,-192.39399755609338,-965.1969987786883,1.2832970242016017e-09
9515,90554255,1851.0,-384.1659185794706,-1117.5829592903963,1.3219505490269512e-09
9516,90573288,1968.0,-320.63289100446855,-1144.3164455042993,4.130015440750867e-09
9517,90592323,2058.0,-281.3489039641863,-1169.6744519832705,2.3546817828901112e-09
9518,90611360,2178.0,-295.5027278025227,-1236.7513638997314,3.059994924115017e-09
9519,90630399,2339.0,-349.8571621639712,-1344.428581083484,2.9967850423417985e-09
9520,90649440,2377.0,-438.4334288962709,-1407.7167144461234,4.024059307994321e-09
9521,90668483,2453.0,-481.4603770317335,-1467.2301885160152,2.9695002012886107e-10
9522,90687528,2429.0,-457.32313412442454,-1443.161567062622,8.194547262974083e-10
9523,90706575,2565.0,-553.6910345816577,-1559.345517292053,2.448359737172723e-09
9524,90725624,2506.0,-539.9046597996785,-1522.9523299010477,2.4169821699615568e-09
9525,90744675,2586.0,-613.4747799424513,-1599.7373899720512,1.6511876310687512e-09
9526,90763728,2562.0,-517.2033819203789,-1539.601690959357,1.6648300515953451e-09
9527,90782783,2451.0,-368.7643019758689,-1409.8821509870618,1.7453203327022493e-09
9528,90801840,2535.0,-408.0825301137811,-1471.5412650541975,5.386027623899281e-09
9529,90820899,2244.0,-329.05384215762024,-1286.5269210781275,1.3651515473611653e-09
9530,90839960,2207.0,-331.4721401769493,-1269.236070087764,1.4215402188710868e-09
9531,90859023,2368.0,-538.1474593343737,-1453.0737296672357,9.777068044058979e-11
9532,90878088,2356.0,-542.2444300807838,-1449.1222150406727,5.616129783447832e-10
9533,90897155,2382.0,-568.9523031001736,-1475.4761515483083,3.5570337786339223e-09
9534,90916224,2443.0,-468.476776813186,-1455.7383884054907,2.204615157097578e-09
9535,90935295,2252.0,-298.98416319445823,-1275.4920815984603,2.462456905050203e-09
9536,90954368,2276.0,-315.43840212505893,-1295.719201062684,3.092281986027956e-10
9537,90973443,2111.0,-253.4254856518528,-1182.2127428279955,4.1382008930668235e-09
9538,90992520,2306.0,-309.4984510165232,-1307.749225507912,6.994014256633818e-10
9539,91011599,2256.0,-244.8846033878217,-1250.4423016943872,9.526957001071423e-10
9540,91030680,2293.0,-246.4243988856033,-1269.7121994421216,1.3601493265014142e-09
9541,91049763,2361.0,-280.35771776226466,-1320.6788588799814,2.3019310901872814e-09
9542,91068848,2427.0,-221.79154758984805,-1324.3957737957523,1.6566445992793888e-09
9543,91087935,2457.0,-185.12453973284573,-1321.0622698674504,2.0550032786559314e-09
9544,91107024,2449.0,-156.56971130918828,-1302.7848556532608,2.6666384655982256e-09
9545,91126115,2383.0,-143.40706295348355,-1263.2035314749148,3.653894964372739e-09
9546,91145208,2412.0,-74.63044668224757,-1243.3152233409176,4.1245584725402296e-10
9547,91164303,2470.0,-110.74285313245491,-1290.371426565608,1.2387317838147283e-09
9548,91183400,2449.0,-140.66354721752577,-1294.831773610357,3.188233677065e-09
9549,91202499,2385.0,-166.4561430880858,-1275.728071544599,1.1123120202682912e-09
9550,91221600,2447.0,-118.56696405928233,-1282.7834820308901,2.4979271984193474e-09
9551,91240703,2499.0,-167.60860555947875,-1333.3043027792194,1.0400071914773434e-09
9552,91259808,2446.0,-153.71173974420526,-1299.8558698732884,2.3715074348729104e-09
9553,91278915,2495.0,-124.15746429262799,-1309.5787321471903,1.7525962903164327e-09
9554,91298024,2395.0,-103.38455483518192,-1249.1922774181821,1.1823431123048067e-09
9555,91317135,2342.0,-50.55990554977325,-1196.2799527736604,2.452452463330701e-09
9556,91336248,2287.0,-71.19063488443498,-1179.0953174423898,3.446984919719398e-10
9557,91355363,2328.0,-92.03507700309274,-1210.017538499391,4.310550139052793e-09
9558,91374480,2379.0,-85.3804708266689,-1232.190235414671,2.673004928510636e-09
9559,91393599,2268.0,70.32968743200763,-1098.8351562836967,5.989022611174732e-10
9560,91412720,2375.0,-102.25036999947042,-1238.625185001155,2.839442458935082e-09
9561,91431843,2382.0,-270.49126215363503,-1326.245631077853,2.0709194359369576e-09
9562,91450968,2318.0,-277.02557529709884,-1297.5127876482904,5.179572326596826e-10
9563,91470095,2118.0,-301.18146864828304,-1209.5907343244319,5.807123670820147e-10
9564,91489224,2122.0,-306.5629709970963,-1214.281485499117,1.1377778719179332e-09
9565,91508355,2272.0,-419.87530359849916,-1345.9376517971139,4.2714418668765575e-09
9566,91527488,2389.0,-542.9381893916579,-1465.9690946975993,3.5406628740020096e-09
9567,91546623,2504.0,-495.72083633058355,-1499.8604181657176,8.517417882103473e-10
9568,91565760,2513.0,-527.2944541400357,-1520.147227072175,4.314188117859885e-09
9569,91584899,2398.0,-406.8058493731369,-1402.4029246869052,6.734808266628534e-10
9570,91604040,2446.0,-315.6225506096671,-1380.811275305544,1.4210854715202004e-09
9571,91623183,2566.0,-281.48365634240326,-1423.7418281709765,4.501998773775995e-10
9572,91642328,2502.0,-307.3788400236808,-1404.6894200079448,7.79118636273779e-09
9573,91661475,2475.0,-83.68091341483523,-1279.3404567100254,5.215497367316857e-09
9574,91680624,2313.0,-12.96506758526084,-1162.982533792619,2.2737367544323206e-11
9575,91699775,2297.0,-43.54142896461417,-1170.270714480504,3.6061464925296605e-09
9576,91718928,2199.0,-4.620839563576737,-1101.810419782347,1.1173142411280423e-09
9577,91738083,2148.0,143.81783125930815,-1002.091084370142,4.079083737451583e-10
9578,91757240,2265.0,31.51981886147405,-1116.7400905680838,2.358319761697203e-09
9579,91776399,2325.0,-54.407164073578315,-1189.7035820367757,2.6830093702301383e-11
9580,91795560,2412.0,-40.80728504995932,-1226.403642521103,7.753442332614213e-09
9581,91814723,2369.0,-28.827350499486784,-1198.9136752475388,4.409230314195156e-09
9582,91833888,2404.0,-138.58178924772074,-1271.2908946228245,2.0718289306387305e-09
9583,91853055,2445.0,-169.3208643384569,-1307.1604321697787,1.1004885891452432e-09
9584,91872224,2479.0,-141.26262778023374,-1310.131313887733,4.76757122669369e-09
9585,91891395,2486.0,-117.00081957413931,-1301.5004097860499,2.0395418687257916e-09
9586,91910568,2604.0,-287.1052198575635,-1445.5526099291571,7.507878763135523e-10
9587,91929743,2569.0,-297.4218101693841,-1433.2109050827842,3.8157850212883204e-09
9588,91948920,2497.0,-258.2379875111219,-1377.6189937572901,3.4583536034915596e-09
9589,91968099,2414.0,-216.52755937949405,-1315.2637796912697,3.04544300888665e-09
9590,91987280,2531.0,-364.89544932488934,-1447.947724664056,3.2227944757323712e-09
9591,92006463,2703.0,-520.5394822685339,-1611.7697411354325,2.331034920644015e-09
9592,92025648,2782.0,-590.4129233095155,-1686.2064616546934,1.2869350030086935e-10
9593,92044835,2723.0,-651.9049135061505,-1687.4524567532258,3.0104274628683925e-10
9594,92064024,2777.0,-681.936356511811,-1729.4681782557186,3.738023224286735e-10
9595,92083215,2728.0,-601.2592179641651,-1664.629608981572,1.0213625500909984e-09
9596,92102408,2772.0,-562.0304144461697,-1667.015207224227,2.2841959435027093e-09
9597,92121603,2746.0,-473.8936162769387,-1609.9468081384548,2.9103830456733704e-11
9598,92140800,2596.0,-329.12956033393857,-1462.5647801678062,1.6739249986130744e-09
9599,92159999,2650.0,-440.84665460619726,-1545.423327303964,1.7307684174738824e-09
9600,92179200,2604.0,-462.8972300745372,-1533.4486150367702,9.968061931431293e-10
9601,92198403,2457.0,-467.41357267522835,-1462.2067863389457,2.663000486791134e-09
9602,92217608,2515.0,-359.50856167348684,-1437.2542808364742,5.384208634495735e-10
9603,92236815,2449.0,-339.12978497651056,-1394.0648924867469,3.016793925780803e-09
9604,92256024,2330.0,-275.9863226090383,-1302.9931613033145,2.409251464996487e-09
9605,92275235,2517.0,-339.4294108628819,-1428.214705431454,2.5920599000528455e-11
9606,92294448,2608.0,-477.236922093929,-1542.618461047034,1.3915268937125802e-10
9607,92313663,2663.0,-488.52356105778017,-1575.7617805280263,1.7275851860176772e-09
