n,X,d,Md_weight,discrepancy,contribution
14934,223054224,6,-1,-2.028025e+02,2.028025e+02
14934,223054224,7,-2,7.250915e+01,-1.450183e+02
14934,223054224,8,-2,-1.260234e+02,2.520468e+02
14934,223054224,9,-2,1.146938e+02,-2.293876e+02
14934,223054224,14,-2,-4.402472e+01,8.804944e+01
14934,223054224,17,-2,-1.031480e+02,2.062959e+02
14934,223054224,20,-3,5.319827e+01,-1.595948e+02
14934,223054224,32,-4,4.390551e+01,-1.756220e+02
14934,223054224,33,-3,4.289686e+01,-1.286906e+02
14934,223054224,37,-2,9.168410e+01,-1.833682e+02
14934,223054224,38,-1,-7.711005e+01,7.711005e+01
14934,223054224,45,-3,5.226942e+01,-1.568083e+02
14934,223054224,49,-3,-3.935290e+01,1.180587e+02
14934,223054224,50,-3,4.426127e+01,-1.327838e+02
14934,223054224,52,-2,-5.491014e+01,1.098203e+02
14934,223054224,73,-4,-4.244059e+01,1.697624e+02
14934,223054224,79,-4,4.585150e+01,-1.834060e+02
14934,223054224,81,-4,-4.763223e+01,1.905289e+02
14934,223054224,82,-3,3.412674e+01,-1.023802e+02
14934,223054224,111,-4,3.138116e+01,-1.255246e+02
14934,223054224,113,-5,-3.486818e+01,1.743409e+02
14934,223054224,117,-5,-1.955944e+01,9.779722e+01
14934,223054224,139,-4,2.561263e+01,-1.024505e+02
14934,223054224,140,-4,-2.444246e+01,9.776983e+01
14934,223054224,191,-5,1.950592e+01,-9.752958e+01
14934,223054224,195,-6,-1.543015e+01,9.258090e+01
14934,223054224,198,-7,-1.832664e+01,1.282864e+02
14934,223054224,200,-8,1.142553e+01,-9.140423e+01
14934,223054224,201,-7,1.223500e+01,-8.564498e+01
14934,223054224,291,-7,1.324285e+01,-9.269997e+01
14934,223054224,293,-8,1.172974e+01,-9.383795e+01
14934,223054224,294,-8,-9.914818e+00,7.931854e+01
14934,223054224,299,-5,-2.086469e+01,1.043234e+02
14934,223054224,444,-9,-1.301265e+01,1.171139e+02
14934,223054224,450,-7,1.111101e+01,-7.777709e+01
14934,223054224,459,-5,-1.665510e+01,8.327551e+01
14934,223054224,1121,-12,6.492397e+00,-7.790877e+01
14934,223054224,1130,-13,6.646924e+00,-8.641001e+01
14934,223054224,2801,-23,3.518832e+00,-8.093314e+01
