n,X,H_num,H_den,H,C_centered,E_centered,identity_err
158,25280,-816241060113831572708841442496734312535510027835886339468384955054710690042530613121900205334332801452377285068179150093805427746645947,163248212022766314541768288499346862507102005567177267893676991010942138008506122624380041066866560290475457013635830018761085549328730,-5.0,19.26159784850529,12.130798924252723,1.5631940186722204e-13
159,25599,-699635194383284205179006950711486553601865738145045433830044247189752020036454811247343033143713829816323387201296414366118938068552809,77737243820364911686556327856831839289096193127227270425560471909972446670717201249704781460412647757369265244588490485124326452061300,-9.0,37.07967082736718,23.03983541368367,1.5631940186722204e-13
160,25920,-163248212022766314541768288499346862507102005567177267893676991010942138008506122624380041066866560290475457013635830018761085549329517,54416070674255438180589429499782287502367335189059089297892330336980712669502040874793347022288853430158485671211943339587028516442910,-3.0,32.22218577544072,17.611092887720453,1.8474111129762605e-13
161,26243,143514911668365990805950143735689549456792971927188806939496255833795286161324063845608827311531042013604797374624905510998756526882137,17939363958545748850743767966961193682099121490898600867437031979224410770165507980701103413941380251700599671828113188874844565860300,8.0,34.45345837019181,13.226729185095643,5.258016244624741e-13
162,26568,272080353371277190902947147498911437511836675945295446489461651684903563347510204373966735111444267150792428356059716697935142582214239,20929257951636706992534395961454725962448975072715034345343203975761812565193092644151287316264943626984032950466132053687318660170350,13.0,27.715919068787343,7.357959534393586,1.7053025658242404e-13
163,26895,-996023258223101369992484981692171217248944512307365880986436796894094801760257001979133868620296279990698334433409579126059094260701,66401550548206757999498998779478081149929634153824392065762453126272986784017133465275591241353085332713222295560638608403939617380,-15.0,50.04610755394242,32.52305377697123,4.263256414560601e-14
164,27224,-3264964240455326290835365769986937250142040111343545357873539820218842760170122452487600821337331205809509140272716600375221710986587057,816241060113831572708841442496734312535510027835886339468384955054710690042530613121900205334332801452377285068179150093805427746643650,-4.0,35.76940879068093,19.88470439534045,2.842170943040401e-14
165,27555,1939966868957413125867715846694555704184218723317614591725216767806799025650696644377659430384629355798876494517359833853370000586197,193996686895741312586771584669455570418421872331761459172521676780679902565069664437765943038462935579887649451735983385337000058620,10.0,20.867149160996632,5.4335745804984015,1.7053025658242404e-13
166,27888,957355219462622065105373495773791124249953117330385103763059998891286289048241394700797801236608962529178143406262198092664118867749,63823681297508137673691566384919408283330207822025673584203999926085752603216092980053186749107264168611876227084146539510941257850,15.0,10.923065254904714,-2.0384673725478635,4.405364961712621e-13
167,28223,-25913,1632482120227663145417682884993468625071020055671772678936769910109421380085061226243800410668665602904754570136358300187610855493287300,-1.5873374463902992e-131,26.201171383300107,13.10058569165026,4.121147867408581e-13
168,28560,-25,1554744876407298233731126557136636785781923862544545408511209438199448933414344024994095629208252955147385304891769809702486529041226,-1.6079808577835584e-131,32.24291114129596,16.12145557064796,4.263256414560601e-14
169,28899,-10883214134851087636117885899956457500473467037811817859578466067396142533900408174958669404457770686031697134242388667917405703288590863,544160706742554381805894294997822875023673351890590892978923303369807126695020408747933470222888534301584856712119433395870285164429100,-20.0,45.31847922939096,32.65923961469569,4.263256414560601e-13
170,29240,-1958978544273195774501219461992162350085224066806127214724123892131305656102073471492560492802398723485705484163629960225133026591947453,163248212022766314541768288499346862507102005567177267893676991010942138008506122624380041066866560290475457013635830018761085549328730,-12.0,53.42644405215924,32.71322202608,7.531752999057062e-13
171,29583,7618249894395761345282520129969520250331426926468272501704926247177299773730285722471068583120439480222187993969672067542183992301998309,544160706742554381805894294997822875023673351890590892978923303369807126695020408747933470222888534301584856712119433395870285164429100,14.0,23.895492829727573,4.947746414863637,2.984279490192421e-13
172,29928,8162410601138315727088414424967343125355100278358863394683849550547106900425306131219002053343328014523772850681791500938054277466431897,272080353371277190902947147498911437511836675945295446489461651684903563347510204373966735111444267150792428356059716697935142582214550,30.0,8.962654160594525,-10.51867291970224,9.947598300641403e-13
