n,X,H_num,H_den,H,C_centered,E_centered,identity_err
402,162408,-10842213357847868549372894277380642109875314816037652592437882398655253917774257462110509155942587229486946426418688466020417347553897369460812707258979287401317696211475249110138660429819462413805221611347453916665795334033972644629895700288689569331564649707993934283225908410710730093886521867550677331179074519617388795007953506115936390456460426361338499839039032554240899359436226179414028568003704515957718355823388738885485528919107997517412800000662846873956333015547361285067246484939542051809214583576240347023462833298037618747557140779142392988376059974537028502181136750720037,774443811274847753526635305527188722133951058288403756602705885618232422698161247293607796853041944963353316172763461858601239110992669247200907661355663385808406872248232079295618602129961600986087257953389565476128238145283760330706835734906397809397474979142423877373279172193623578134751561967905523655648179972670628214853821865424027889747173311524178559931359468160064239959730441386716326285978893996979882558813481348963252065650571251243771428618774776711166643967668663219089034638538717986372470255445739073104488092716972767682652912795885213455432855324073464441509767910150,-14.0,51.00814425857152,32.5040721292865,1.4779288903810084e-12
403,163215,-941997202586817855398993276235346119951196241639234212333508679432020516402763990401054646470644555198132201223769049225463834035220275692056515682243627048849058927838822666560725408604976381422428470086339374607746927803701386594395069933211971656886218017202182438971890422310072603204788474969408678396328454071949857497513377198623662710808590130021525897877991018822918548436207767426121897047930178529945121256356075973510882116119627155471644490267233651140961792414778867301065612579819591649152233219823626758590885392650445533390320020069327661371626854093928755036412376779,34888785280993253903666417638346152590785045986638304160500321460445204311213481125964986906320168711041933378658112934276438297600750951557648728971986186994409589919956395057804644763147273386015869262457013874360997326063014318310928516044887839143934000637117868110070015641113800118695869443311432533197350150812957685093088044393468989289207041852649107328814482178626612905044732126893403594367784389997967453939113924944847485782208413165616462602490135227443029348695513603743170836289614505524156785919393583651514273801868353088530371113678802273023216818293657593941199140,-27.0,78.15654093727653,52.578270468638976,1.4210854715202004e-12
404,164024,34678141317141711727090853569287672080867101136845101568848122406297256117355758345609854031660012163082823835668617782524646138379002160419163887697463918644494837332189444868977055784436389733245694193175346604002936167826190441245436470360153341615183141594806806754329858300832436294225930801434639923682322192307295619871956439784946843429429973499896050267834058308285336953582866757618236321894065137109716072009798111063029034090357982502668989445144175562092331476081107954942267622663942474425980428471979599374799831009611151291072118727519973138592751406364768472088739851,34678141317141711727090853569287672080867101136845101568848122406297256117355758345609854031660012163082823835668617782524646138379002160419163887697463918644494837332189444868977055784436389733245694193175346604002936167826190441245436470360153341615183141594806806754329858300832436294225930801434639923682322192307295619871956439784946843429429973499896050267834058308285336953582866757618236321894065137109716072009798111063029034090357982502668989445144175562092331476081107954942267622663942474425980428471979599374799831009611151291072118727519973138592751406364768472088739850,1.0,41.9029692542299,20.451484627114326,1.2505552149377763e-12
405,164835,103408542731703271862908909161302600040140343823977357062784807248456538025792088211008051209931048620899519239714716171171857898430088249320250271906842779900977884354943640275369124575047726848036576114840044349766761519343553176460242893277809877743069987200501686085226995285673561117358615150938759139510160895427256465764391480862226935317303657931346864573008942004236907527726330217431800550036126938508496614062109449065973348033902915488208046549741819523022140064671458313442399195086954666033933938637463768524021999695156038858260097402365890302272107086779587997085982141,34469514243901090620969636387100866680046781274659119020928269082818846008597362737002683736643682873633173079904905390390619299476696083106750090635614259966992628118314546758456374858349242282678858704946681449922253839781184392153414297759269959247689995733500562028408998428557853705786205050312919713170053631809085488588130493620742311772434552643782288191002980668078969175908776739143933516678708979502832204687369816355324449344634305162736015516580606507674046688223819437814133065028984888677977979545821256174673999898385346286086699134121963434090702362259862665695327380,3.0,47.542586773502535,22.271293386752006,1.4779288903810084e-12
406,165648,3208410075281512121753203408612638991697797241480529848782638668989820036892382310216375158391173771991035167001448627699919419174112486881260903168473462598349114185028390042796134208824126632656647211521185342686816986601889864227214033758897933781789539199304327491975013713373583395129685042438465740859113888458206888318680119156756686971809718004885882605429917796663123279833168971459253351756198275130345227743655851302847758557695223755152767347134924074946261810723198747621940286359660403086400233915418061874290022098398887180399562067297238741458221829199732924114826181345279,110634830182121107646662186503884103161993008326914822371815126516890346099737321041943970979005992137621902310394780265514462730141809892457272523050809055115486696035461725613659800304280228712298179707627080782304034020754822904386690819272342544199639282734631982481897024599089082590678794566843646236521168567524375459264831695060575412821024758789168365704479924022866319994247205912388046612282699142425697508401925906994750295092938750177681632659824968101595234852524094745584147805505531140910352893635105581872069727530996109668950416113697887636490407903439066348787109701450,29.0,35.398826228333746,3.1994131141670437,3.410605131648481e-13
407,166463,647105865042421143726491573373740329123235732153350203049910732450935596135761745263032322394485071249787647003987559108723998289659864506247780767076481686851116543917515975165103168902066380658740534963582201258336466606776576617831311147444748340000675405673380501935410242610461456593065299922608384311302196073416633926493851873508162830335606176758968547434821336262101715533699840347171587494239618828697650947386166644300211352709132853794829277832638178043970281473794665564607902404795129114264595875783822494073366726303276300571140648220964974265165652788873475964994638701,34058203423285323354025872282828438374907143797544747528942670128996610322934828698054332757604477434199349842315134689932842015245256026644620040372446404571111397048290314482373850994845598982038975524399063224122971926672451400938490060391828860000035547667020026417653170663708497715424489469610967595331694530179822838236518519658324359491347693513629923549201122961163248185984202123535346710223137833089350049862429823384221650142585939673412067254349377791787909551252350819189889600252375216540241888199148552319650880331751384240586349906366577592903455409940709261315507300,19.0,42.74373826373858,11.87186913186963,6.821210263296962e-13
408,167280,3216269380157837664919359738801439501758485269394463688623259415682276728145369114443398500591868186733052023449728038319873998493740047146845299577214776902810870070539105903085629167315687523220908830844677976840751152953091026510039317806168646640120661115564164736632197655011770051270006486861246983487937796607812445045294560752580662274359845446767080358184880851375130176881940630895652502608436936818058528659553255875475800928384886070739160031422234045357850543253705923751408012706499593823186215268517823473002245630955733898572766195217883946590868688777572857789876631763,169277335797780929732597880989549447460972908915498088874908390299067196218177321812810447399572009828055369655248844122098631499670528797202384188274461942253203687923110837004506798279773027537942570044456735623197429102794264553159964095061507717901087427134956038770115666053251055330000341413749841236207252453042760265541818986977929593387360286671951597799204255335533167204312664783981710663601944043055712034713329256603989522546572951091534738495907055018834239118616101250074105931921031253851906066764095972263276085839775468345935062906204418241624667830398571462625085882,19.0,43.714438871895254,12.357219435947087,1.0800249583553523e-12
409,168099,1750041422171178896785739125542177326596069575255719763741638139719187622723611449026252327590908073706380394193498903445984157215810303581011546330769158727681253171540667410789047533222866968745042149080948977891865735982215654659485711849081228346203798053816832523886340175741191407035920353837476358781205282514345986449053679117052319504024205818797439763441352903736103273489602283732448947998648609949066940141159899621758212520428034029275628024604058335570504551477251395493237285757295844916297001641925925376504503436163769589965797599695197231805076091382648682222302237201,33654642734061132630494983183503410126847491831840764687339194994599761975454066327427929376748232186661161426798055835499695331073275068865606660207099206301562560991166680976712452561978210937404656713095172651766648768888762589605494458636177468196226885650323702382429618764253680904536929881489929976561640048352807431712570752251006144308157804207643072373872171225694293720953890071777864384589396345174364233483844223495350240777462192870685154319308814145586625989947142221023793956871073940698019262344729334163548143003149415191649953840292254457789924834281705427351966100,52.0,32.83360342952665,-9.58319828523588,1.5916157281026244e-12
410,168920,2910646335124706799200112531393134948188656148221950903208384133434497261490677306409844264938353339123554115070793628700337294376399836899984691476907310010742230450814148933633183888774137488046205980644174189491964434529758246760954483790201883911768175816202356281869477484952635234979770432336717426367977175791878954051074195505445622855842929430597027923422634044060432956001002882884771562540722749416253860578159963022239308649071914415359267663179497684809770236526193694293069883226418106335131611155178024308161442756125421446686909212178357559390423720060237226859155438471,33455705001433411485058764728656723542398346531286791990900967050971232890697440303561428332624751024408667989319466996555601084786205021838904499734566781732669315526599413030266481480162499862600068743036484936689246373905267204148902112531056136916875584094279957262867557298306152126204257842950775015723875583814700621276714890867191067308539418742494573832444069471958999494264400952698523707364629303635101845725976586462520789069792119716773191530798823963330692373864295336701952680763426509599213921323885336875418882254315189042378266806647788038970387586899278469645464810,87.0,-6.9130326718036486,-46.9565163359014,8.526512829121202e-13
411,169743,23012044677881190390505734792807893457694545731998283053337546315513191988745362776724345963633246364625355680562114295227008247869496457631112684794568283464021232775376038927641238463290287572158021379186432802719239076317003164112431690408647249193524970808803452356234581116610529178861189269903478417196403062045070095527084992572599685866773149828147020066531824196756194558803418829776713695354801421624545081747600588654908061379331260036957779593243593365131808849325011707081502743545150477309353401876101961029390503326447190811141686551649160628390004843915325800547718817908253,221269660364242215293324373007768206323986016653829644743630253033780692199474642083887941958011984275243804620789560531028925460283619784914545046101618110230973392070923451227319600608560457424596359415254161564608068041509645808773381638544685088399278565469263964963794049198178165181357589133687292473042337135048750918529663390121150825642049517578336731408959848045732639988494411824776093224565398284851395016803851813989500590185877500355363265319649936203190469705048189491168295611011062281820705787270211163744139455061992219337900832227395775272980815806878132697574219402900,104.0,-17.23061552756326,-60.615307763782,7.389644451905042e-13
412,170568,2248310599269506350160577243557564492383924858626625771634034932418554614843314896297029850403742144793921594148824463407116264336229411638545947187473214798914386172261443085518595608796370612946844278735878856353870989791200772850961227424908638988986393655026462180821542232385535726130858823114783572069507588188601063852199115691791567967502360294737827864719824268235681523172167101323345010777721247995330743884187197700102512080614731037210282933273990727761573316389935921910005309115853341718538529538074126156816171724576448285976194256505152820516989034796439208556660727401,33063391165728034561184959464081830770351836156273908406382866653214038453578160239662203682407972717557670502188595050104650946121020759390381576286370805866388031945021221845861700129358391366865357040233512593439279261635305483102370991542774102779211671397447973247375621064493172443100865045805640765728052767479427409591163466055758352463270004334379821539997415709348257693708339725343308982025312470519569763002752907354448707067863691723680631371676334231787842888087292969264783957586078554684390140265795972894355466537888945382002856713311070889955721099947635419950893050,68.0,10.734870780948768,-28.63256460952553,1.7053025658242404e-13
413,171395,3254126720880412871607691942723800806052183557622550358448040859174690051163355716707834551202255970772340181845729115014389247918011145140857632022390719422559994921765994801411929753936244409760095010959667540712483100189569933409541685894913170153730415149510839197536362100116806885806546371513004499355958114835824660698356525222380876217662228607118891271525678379281138602455203778755063118974791943084964809110707798403311793774954474751450502094574698244731248799326531927649268818839825971661339421580552251331122031104402658536437561137486335491759113755614895043881136081341,32869966877579927996037292350745462687395793511338892509576170294693838900639956734422571224265211825983234160057869848630194423414253991321794262852431509318787827492585806074867977312487317270303990009693611522348314143328989226359006928231446163168994092419301406035720829294109160462692387591040449488444021361978026875740975002246271476946083117243625164358845236154354935378335391704596597161361534778636008172835432307104159533080348229812631334288633315603345947467944766945952210291311373451124640622025780316475980112165683419559975365025114499916758724804190859029102384660,99.0,-6.345816819809443,-52.67290840990421,1.0231815394945443e-12
414,172224,3753073854639646805552155711400991499572224359397648974305420830303741740768012198422868553980126348668558378375699853622452158768656781736435167897338984100456125611664509307355690148783660066317192096235657124999698384857913607756502357792238697076310840283536361867270506757553714263268411415690619076177371949098326890579676213655516442850313224509694096098128895884160311316727924446720240658155128486293056353938865332691129606164306614525258276923306370071754115274612548137138662244786764556395497355853313966277352519218551483412615933346626212957514789991185894481524239644489473,59572600867295981040510408117476055548765466022184904354054298893710186361397019022585215142541688074104101244058727835277018393153282249784685204719666414292954374788325544561201430933073969306622096765645351190471402934252596948515910441146645985338267306087878759797944551707201813702673197074454271050434475382513125247296447835801848299211321023963398350763950728320004941535363880106670486637382991845921529427601037026843327081973120865480290109893751905900858972612897589478391464202964516768182497711957364544084960622516690212898665608676606554881187142717236420341654597531550,63.0,6.565234499697453,-28.217382750150648,1.2505552149377763e-12
415,173055,4089063323531196138620634413183556452867261587762771834862287076064267191846291385710249167384061469406505509392191078613414542506041293625220792451957902677068388285470665378680866219246197253206540721993896905713957097407098254546132092680305780433618667889871998072530914029182332492551488247190541164901822390255700916974428179449438867257865075084847662796437577991885139186987376730521862202789968560304053779910535181522525970906635016206567113143107130821034959880149290541796790102891484430968046642948753502305991697129545616213364407379562273927044685476111107892251171574567499,61955504901987820282130824442175097770716084663072300528216470849458593815852899783488623748243355597068265293821076948688099128879413539776072612908453070864672549779858566343649488170396928078886980636271165238090259051622700826456546858792511824751797998331393910189862333775489886250780124957432441892451854397813650257188305749233922231179773864921934284794508757452805139196778435310937306102878311519758390604705078507917060165252045700099501714289501982136893331517413493057527122771083097438909797620435659125848359047417357821414612233023670817076434628425925877155320781432812,66.0,2.489470518901271,-31.755264740547943,2.8421709430404007e-12
416,173888,2357925102103347162095026093932271130522255026000089292163002251531272512768109012460900436691962712493908941342646194817579437574655487566030374088849980974183446245914204637430528352492897032017032205255075349848768704608949707523040734973995205275452835719003334248283003221376684836595957014152446296773025503121340037801901694567251902679790223070302591508640016176049355177344061041633984560561517298799352059397185452535457912696929960155464220868738779575689158684660143158461545393177160522724013554838001596810881325922854718348962184764174378369596960826870554139675105161651,32300343864429413179383919094962618226332260630138209481684962349743459079015191951519184064273461814985053990995153353665471747598020377616854439573287410605252688300194584074390799349217767561877153496644867806147516501492461746890968972246509661307573092041141565044972646868173764884876123481540360229767472645497808737012351980373313735339592096853460157652602961315744591470466589611424446035089278065744548758865554144321341269820958358294030422859435336653276146365207440526870484838043294831835802121068515024806593505792530388341947736495539429720506312696856906022946646050,73.0,9.82459882586818,-31.587700587064376,3.069544618483633e-12
417,174723,6358560868836219659483477037357026268687039851593537094704060266318758462160682008008722347739101619404281752491433536439345870663123240693569684101446013990589644034133646480501440286194870394362351063621784079296443828772622775620656983081896156673537768069092489383173032949527792020512981661986908572653203940809387505402793088650617135127612544449909284686878114685397056644565803213475558566259203458829467220113415409470868275963542663753447647482594903932691049138753017574480298101156130545139091004149955685616084619533410487362947700720846976934509991721265018181643297217403,96341831346003328173992076323591307101318785630205107495516064641193310032737606181950338602107600294004268977142932370293119252471564252932874001537060818039237030820206764856082428578710157490338652479117940595400664072312466297282681561846911464750572243471098323987470196204966545765348206999801645040200059709233144021254440737130562653448674915907716434649668404324197827947966715355690281306957628164082836668385081961679822363083979753840115870948407635343803774829591175370913607593274705229380166729544783115395221508081977081256783344255257226280454420019166942146110563900,66.0,22.622104899260194,-21.6889475503703,7.958078640513122e-13
418,175560,8908259053625335940380591640572486228628008462686648035133166031230131763874953122857826234673209756535789536681138151249216479569860017314741423933961248593714513187270944140320659245279706727483749534899842868185519622450388337755811468564786023039451474713697640147893007175511068987820889952135462424239366819722741920096648785836046331941433162396010959316464617258984041350186138657880595960988996554325186033144051176926850023760730133131189949642739153275712863066047394641852230083040705104852521921305683826072816004034963323116201202336427622121379747129887301446265975066873,95787731759412214412694533769596626114279660889103742313259849798173459826612399170514260587883975876728919749259550013432435264192043196932703483160873640792629174056676818713125368228814050833158597149460676001994834650004175674793671704997699172467220158211802582235408679306570634277643977979951208862788890534653138925770417052000498192918636154795816766843705561924559584410603641482587053343967704885217054119828507278783333588825055194959031716588593045975407129742445103675830431000437689299489483024792299205084043054139390571141948412219651850767524162686960230605010484590,93.0,4.806712773236541,-44.09664361338082,1.8189894035458565e-12
419,176399,250919794853050672142629838990809145971400142885442817139276706940307304954204244123128926180385590168126474439975361642186801471961624836093094082279234937001923826608427193691780427090107558719492271576898219214265549159071938347149014778109672890244781893242145336268942451790734039315659506077601389664430010311145283541612638284397385036278084152933833853417760467683860813746952663009296089716657161655021481949055567957064093669270785085402981942872483027654417992645524646882984847222886544627584680362764419459685854142040299176729179543745866809159560245124999802479049164803034969,4646662867649086521159811833163132332803706349730422539616235313709394536188967483761646781118251669780119897036580771151607434665956015483205445968133980314850441233489392475773711612779769605916523547720337392856769428871702561984241014409438386856384849874854543264239675033161741468808509371807433141933889079836023769289122931192544167338483039869145071359588156808960385439758382648320297957715873363981879295352880888093779512393903427507462628571712648660266999863806011979314534207831232307918234821532674434438626928556301836606095917476775311280732597131944440786649058607460900,54.0,52.33619189616911,-0.8319040519134546,3.979039320256561e-12
420,177240,1073205200054812456486879983204581885166265986623424810454126762218051859455369162746389447442568825300754544523087740093435587111218697958216053005343083558894878078518031004526229161296869550989483055651732024707086207333998282096761052169831568189097784768324532782991297813514701514431691587809610263064684659428196509447932746827977051080146887817070392135221773870692569152583282453929013861574211632194714326757679167143458348083640490015988923112819985425236587156914641717931486740481366065275592581564506017056676282663638763973964140983699209181067239334869309060159418467861,31564858825141542837849411270722996622537234900688965013356669477001525278099093021952630807134377214728074838914345296865752562094667587006354500157149516438084649368177382486065563567554986793808325166227412491384888450999949473434148593230340240855817199068368611264449935691608868071520340817929713619549548806711662042586257259646383855298437876972658592212405113843899092723037719233206290046300342123373950786990563739513480825989426176940850679788823100742252563438665932880337845308275472508105664163661941678137537725401140116881298264226447328854918803966744384122335837290,34.0,57.024787320343876,11.512393660172279,6.821210263296962e-13
421,178083,5193329087372508464825672048829383195486495332051648720747557115322264481622963658321840520073340101518957531982060861875325956391362605540053145493796801528362257849194026884688265920165624853671408670981553556722271714621314628100034074928195844133606596918955077765914930919416063994550686944961248805690817206875555977440784452509314069378304573971397432696010292904132195491494662959887391835094211406803276859512043345516577102087303830743634702521325901443827823377194954565116244114634906697085085977007106720843171273092337346795048378356395936137289373265114374996843065502459203,91111036620570323944310035944375143780464830386871030188553633602144990905666029093365623159181405289806272490913348453953086954234431676141283254277136868918636102617439068152425717897642541292480853876869360644250380958268677685965510086459576212870291174016755750279209314375720420957029595525635943959488021173255368025276920219461650339970255683708726889403689349195301675289380051927848979563056340470232927359860409570466264948900067206028678991602208797260137252231490430966951651133945731527808525912405381067424057422672585031492076813270104142759462688861655701699001149165900,57.0,33.18395704844852,-11.908021475775087,1.3073986337985843e-12
422,178928,134753223161823509113634543161730837651307484142182253648870824097572441549480057029087756652429298423623477014060842363396615605312724449012957933075885429130662795771192381797437636770613318571579182883889784392846313437279374297542989417873713218835160646370781754662950575961690502595446771782415561116082783315244689309384565004583780852816008156205207069428056547459851177752993096801288640773760327555474499565233545754719605859423199397716416228579666811147742996050374347400121492027105736929628809824447558598720180928132753261576781606826484027141245316826388782812822699616440549,2323331433824543260579905916581566166401853174865211269808117656854697268094483741880823390559125834890059948518290385575803717332978007741602722984066990157425220616744696237886855806389884802958261773860168696428384714435851280992120507204719193428192424937427271632119837516580870734404254685903716570966944539918011884644561465596272083669241519934572535679794078404480192719879191324160148978857936681990939647676440444046889756196951713753731314285856324330133499931903005989657267103915616153959117410766337217219313464278150918303047958738387655640366298565972220393324529303730450,58.0,31.974238711232374,-13.012880644383955,2.8421709430404007e-13
423,179775,1024006642174495677306579788937082152876705796795244875003076999915923868538087595339639679300826772865497723477960302167037599545738078139141739069407468365488427397944171436111606285496894033158003786936265878421806345138510030688703819663504402592812448134296303233629899336167067137271233158166518372458635277535735980410304562618811696698854321117111004406600615544396759287535654795783297155862458319218685209834352194110619545954781883253172170976436725137993328628706123044625060127940369736293710969385143118878591529883187823353041272007302983553802635849972730615108477305061,31030504308318050827472114816275216753839569599855905303123545451997692986002654404231505433358387056530234044786675823243563622598123579973992093012347526226922042361944588973078978348390728277515266270795935709751707428439697899657691504954678866448862064675645552534239373823244458705188883580803587044201069016234423648797107958145808990874373367185181951715170168012023008713201660478281731995832070279354097267707642245776349877417632825853702150801112882969494806930488577109850306907283931402839726345004336935714894844945085556152765818403120713751595025756749412579044766820,33.0,39.814799186924574,3.407399593463481,2.3874235921539366e-12
424,180624,2119530430857478062283422941442832292156076580578789228596879265902530841068651834698295022966220059899703812683352632455119180724822042150234063073183920845370376702995161480177482490039894907961923021767171442355719388608145028273513445169217509794140457837652949559126869313372022424368793748543741433162826597819940666693284144052739444750887000642066172900864773281280175814626630681689960471940573815149629152266226370007688900390201563424456637594114541494156877130858882657231191042168632280804808865962272549042180704253751714943131471129757159531562237288255358955313605680597521,40760200593413039659296595027746774849155318857284408242247678190433285405166381436505673518581154998071227166987550624136907321631193118273731982176613862410968782749906951541874663269997978999267750418599450814533065165541250543721412407100336726810393419954864414598593640641769662007092187471995027560823588419614243590255464308706527783670903858501272555785861024640003381050512128494037701383472573368262099082042814807840171161350030065854935338348356567195324560208824666485215212349396774630861708960812933635426552004879840671983297521726099221760812255543372287602184724626850,52.0,29.371790766391314,-11.314104616804713,7.389644451905042e-13
425,181475,7567422384457083763031693556865672656280321769560973850232154653755299673222032759268967614964009862213338118031002970161189250741699796644077440576675339369899290008825582031974330340812767643921195492001692325509595927019629886660049652038228230023255326939048827601761756482577693249202429548372105402578047930018667281413714487942143358236958093501179116214186426803164056287606508884407342388280136621341917709574691732038440920184357010512153423673932027818149114063912648080597955709896578330038268137924641221800049569363120133901356208462176935514335943900595232138257038303583507,132761796218545329175994623804660923794391609992297786846178151820268415319684785250332765174807190565146282772473736318617355276170171870948727027660970866138584035242554070736391760365136274454757815649152496938764840824905787485264028983126811053039567139281558378978276429518906899108814553480212375483825402281029250551117798034072690495385229710547002038845375908827439583993096647094865655934739238970910837010082311088393700354111526500213217959191789961721914281823028913694700977366606637369092423472362126698246483673037195331602740499336437465163788489484126879618544531641740,57.0,12.993570489860303,-22.0032147550682,3.296918293926865e-12
426,182328,10584065420756252631530682508871579202497331129941518006903647103449176443541537046345973223658239914499161987694433978734216934516899813045079071371860732939381560587392505083706787562442808546809859192029657394840419254652211391186326755043720770061765491381613126324101482019979522234508271346894708823293858459626498585603002232160795047826544701924163773652395246064854211279449649365618456459241711551292058394970450911769164444897224473766998209524456588615052610800891471730660883473393362479147090426824425100665761337267131961158329589808210431250557582356095670680700633494780511,258147937091615917842211768509062907377983686096134585534235295206077474232720415764535932284347314987784438724254487286200413036997556415733635887118554461936135624082744026431872867376653866995362419317796521825376079381761253443568945244968799269799158326380807959124426390731207859378250520655968507885216059990890209404951273955141342629915724437174726186643786489386688079986576813795572108761992964665659960852937827116321084021883523750414590476206258258903722214655889554406363011546179572662124156751815246357701496030905657589227550970931961737818477618441357821480503255970050,41.0,27.201245629230925,-6.899377185384793,5.115907697472721e-13
427,183183,1517000276732772626445388543862390006334745760687163339802757802233516332095671480076017701618072016147290584264291516049834947622950910358662724846439175306670597779178139662877551080546828859348665565715440570167339010294183777655103398042949986894277242324621307863456698541054286063220605986107824574750050302585004462625323346977383455543960301094051396759968187632289405182973360837959523469248357317186695427237103056451319762718948837929215434425611202085583370833025148700748445739825936255874267830709380304152914709002207542981886060827008060985006038775585343018631387765001,30340005534655452528907770877247800126694915213743266796055156044670326641913429601520354032361440322945811685285830320996698952459018207173254496928783506133411955583562793257551021610936577186973311314308811403346780205883675553102067960858999737885544846492426157269133970821085721264412119722156491495001006051700089252506466939547669110879206021881027935199363752645788103659467216759190469384967146343733908544742061129026395254378976758584308688512224041711667416660502974014968914796518725117485356614187606083058294180044150859637721216540161219700120775511706860372627755300,50.0,28.44753148430891,-10.77623425784489,1.3073986337985843e-12
428,184040,5111329154413995173275793016479445566084076984703464793577858845080333989807864232137811459230076836758131886740238848266768178132551617031525990564947378346335485356838331723351082774057746566508175902492371132142446371758872818182665115850382225542023334862339997590663642536477915615689360308988176456127277987819626146218035224311798584072331343856059578495546972489856423983734220913152327753487460700380067224888168976903157463633293770258208891428883913526293699850186613177245987628614355538710058303685941877882489621411932020266705509224452842408805856845138884865313964468222391,464666286764908652115981183316313233280370634973042253961623531370939453618896748376164678111825166978011989703658077115160743466595601548320544596813398031485044123348939247577371161277976960591652354772033739285676942887170256198424101440943838685638484987485454326423967503316174146880850937180743314193388907983602376928912293119254416733848303986914507135958815680896038543975838264832029795771587336398187929535288088809377951239390342750746262857171264866026699986380601197931453420783123230791823482153267443443862692855630183660609591747677531128073259713194444078664905860746090,11.0,24.14148507949949,6.5707425397512225,2.9558577807620168e-12
429,184899,1170149299332431760553969235246318895191061785376585882552564924127271351344489419229827947901851339657547191396771788252734181482235209137044937287366905140984749744016467508379176935980803224859361256036347870273676511929413891207313274844985743353408423539374098026753884420337885033696426434602728063947088662764045270533649693072914673215432646655538925046484048554258470269392692684039359848329356173251543514317018606923641277359331006675261301579378657431444724216521282291441585043523352381747226094568792353170140248943918870966027680049553087706052026474929347969440709797901,30003828188011070783435108596059458851052866291707330321860639080186444906268959467431485843637213837373004907609533032121389268775261772744741981727356542076532044718370961753312229127712903201522083488111483853171192613574715159161878842179121624446369834342925590429586780008663718812728882938531488819156119558052442834196145976228581364498272991167664744781642270622012058189556222667675893546906568544911372161974836074965160957931564273724648758445606600806274979910802110036963719064701343121723746014584419312054878178049201819641735385885976607847487858331521742806172046100,39.0,29.838964193919765,-4.580517903040146,5.684341886080802e-14
430,185760,387893259355539233128347484949083158841894192169109953220388230130495915818766951062103693280275295107824816422497592146477214734845104997634821791470761857657842008831709382810365703243671770865695794775344417306479179190471542450363662668225127009137629540699345421146315902081183067453352737645261868908627483708137860404280473290329892605151733887490438115165003779082289929473184193335669899507521696087872798045254296187113168054458001397271008613833329689741674682010390777185442398393411802497508846592979950219624671362177639991518955417697804190904281530310651321045641571291,29837943027349171779103652688391012218607245551469996401568325394653531986058996235546437944636561162140370494038276318959785748834238845971909368574673989050603231448593029446951207941820905451207368828872647485113783014651657111566435589863471308395202272361488109318947377083167928265642518280404759146817498746779835415713882560794607123473210299037726008858846444544791533036398784102743838423655515083682522926558022783624089850342923184405462201064102283826282667846953136706572492184108600192116065122536919247663436258629049230116842724438292630069560117716203947772741659330,13.0,40.88993945382117,13.944969726912007,2.8421709430404007e-12
431,186623,171926526103016201282913037827035896313737134940025633965800706607247597838991796899180930901375311781864436190353488532609475082640372572878601500820957271649466325639107521603627329672851475418911371265652483535700468868252994793416917533149220313686239445369618100776867976226984434345914846756875026251553895953932879463697548454124134191523872475158367640304761801931534261271060157987851024435487314467329533928056592859469841958574426817776117257153368000429878994960822443234637765689755595392974688396708954074229196356583167954425548946640686517387106093881944309106015168476209893,4646662867649086521159811833163132332803706349730422539616235313709394536188967483761646781118251669780119897036580771151607434665956015483205445968133980314850441233489392475773711612779769605916523547720337392856769428871702561984241014409438386856384849874854543264239675033161741468808509371807433141933889079836023769289122931192544167338483039869145071359588156808960385439758382648320297957715873363981879295352880888093779512393903427507462628571712648660266999863806011979314534207831232307918234821532674434438626928556301836606095917476775311280732597131944440786649058607460900,37.0,54.318074826589054,8.659037413293873,1.3073986337985843e-12
432,187488,147552454230622976322568933720837694267795423215410539306235164733115959055397867487255229366505724376662979875159749620584772912965870755477824117165656248486912104608511237148119232200960561099357401583925154417583400934588987602542932541040734254734114807594867941426909875432234039198024532631159837605389661999899140383121941444465958139265170390489688404513843590321240757527670319968508997882478926570319681926382936659102094285266656108532517514883735620300873879504566677441429911717131943372779878492444792720554907612071213803239464411994795795727514547750652262401689930251,29510490846124595264513786744167538853559084643082107861247032946623191811079573497451045873301144875332595975031949924116954582593174151095564823433131249697382420921702247429623846440192112219871480316785030883516680186917797520508586508208146850946822961518973588285381975086446807839604906526231967521077932399979828076624388288893191627853034078097937680902768718064248151505534063993701799576495785314063936385276587331820418857053331221706503502976747124060174775900913335488285982343426388674555975698488958544110981522414242760647892882398959159145502909550130452480337986050,5.0,60.61192362216707,27.805961811084984,2.8990143619012088e-12
433,188355,1858665147059634608463924733265252933121482539892169015846494125483757814475586993504658712447300667912047958814632308460642973866382406193282178387253592125940176493395756990309484645111907842366609419088134957142707771548681024793696405763775354742553939949941817305695870013264696587523403748722973256773555631934409507715649172477017666935393215947658028543835262723584154175903353059328119183086349345592751718141152355237511804957561371002985051428685059464106799945522404791725813683132492923167293928613069773775450771422520734642438366990710124512293038852777776314659623442986471,61955504901987820282130824442175097770716084663072300528216470849458593815852899783488623748243355597068265293821076948688099128879413539776072612908453070864672549779858566343649488170396928078886980636271165238090259051622700826456546858792511824751797998331393910189862333775489886250780124957432441892451854397813650257188305749233922231179773864921934284794508757452805139196778435310937306102878311519758390604705078507917060165252045700099501714289501982136893331517413493057527122771083097438909797620435659125848359047417357821414612233023670817076434628425925877155320781432812,30.0,44.325842656020995,7.162921328010469,5.684341886080802e-14
