j,gamma,absF_K,argF_K,absG_K,argG_K,contrib,S_T,resid_T,S_T_cesaro,resid_cesaro,cum_abs_li,cum_abs_psi
2002,2517.146931880415356863337120,2.485628314945e+00,-0.983104931,2.258189011733e-01,-1.986940422,1.825685506e-01,-6.126236667e+02,-4.057157349e+02,-5.740492817e+02,-3.671413499e+02,4.607236277e+03,6.041340548e+04
2003,2518.552852040690821002384122,1.084669093290e+00,-0.196979527,9.397965632920e-02,2.638196398,1.646428193e-01,-6.124590239e+02,-4.055510921e+02,-5.740708149e+02,-3.671628831e+02,4.607424236e+03,6.041612905e+04
2004,2519.634252640271893334171944,1.413533974311e+00,0.244259563,1.241058759240e-01,1.794538348,5.507320264e-02,-6.124039507e+02,-4.054960188e+02,-5.740872908e+02,-3.671793590e+02,4.607672448e+03,6.041967686e+04
2005,2520.402323518036163973880941,9.866926453373e-01,-0.865712925,7.908159653299e-02,0.277092386,-1.521300439e-01,-6.125560807e+02,-4.056481489e+02,-5.740989674e+02,-3.671910356e+02,4.607830611e+03,6.042215259e+04
2006,2521.885175646151005363239720,9.617232654133e-01,0.469985776,8.849864409432e-02,0.503618959,-1.550216230e-01,-6.127111023e+02,-4.058031705e+02,-5.741215800e+02,-3.672136482e+02,4.608007608e+03,6.042456426e+04
2007,2523.263480155872146142966306,2.290529178892e+00,1.571903696,1.981182677597e-01,-1.177081013,-1.520050962e-01,-6.128631074e+02,-4.059551756e+02,-5.741426591e+02,-3.672347273e+02,4.608403845e+03,6.043030496e+04
2008,2523.967055819190529479675031,4.188953212266e+00,0.498019768,3.587842730783e-01,2.706617541,6.507489432e-01,-6.122123585e+02,-4.053044267e+02,-5.741534527e+02,-3.672455209e+02,4.609121413e+03,6.044080071e+04
2009,2524.642045795694521479348733,3.860834505823e+00,-0.636198104,3.493534135405e-01,-0.198551081,-6.849796169e-01,-6.128973381e+02,-4.059894063e+02,-5.741636281e+02,-3.672556963e+02,4.609820120e+03,6.045047175e+04
2010,2525.687993324800683257012661,2.517644747096e+00,-0.402702556,2.456837795806e-01,-1.845537431,1.333069183e-01,-6.127640312e+02,-4.058560994e+02,-5.741796687e+02,-3.672717369e+02,4.610311488e+03,6.045677561e+04
2011,2526.868810058592998243917676,2.986286694776e+00,-0.306794478,2.922639837514e-01,-1.592064814,1.243108811e-02,-6.127516001e+02,-4.058436683e+02,-5.741976993e+02,-3.672897675e+02,4.610896016e+03,6.046424940e+04
2012,2527.418791160628952562371616,1.726680624763e+00,-1.733439375,1.559740025313e-01,-0.656710205,-2.470643741e-01,-6.129986645e+02,-4.060907327e+02,-5.742060889e+02,-3.672981571e+02,4.611207964e+03,6.046856983e+04
2013,2529.378043463275119619441981,1.134860079078e+00,1.093058316,1.124007221222e-01,2.607951798,1.935452272e-01,-6.128051192e+02,-4.058971874e+02,-5.742361376e+02,-3.673282058e+02,4.611432765e+03,6.047140723e+04
2014,2530.273672274268411277603479,1.533304910657e+00,1.043193510,1.491887808574e-01,-1.737202420,4.942301009e-02,-6.127556962e+02,-4.058477644e+02,-5.742497896e+02,-3.673418578e+02,4.611731143e+03,6.047523947e+04
2015,2531.543961220064837410730383,5.180794719118e+00,0.901582370,5.162992329803e-01,-0.386409805,-9.564629639e-01,-6.137121592e+02,-4.068042274e+02,-5.742691113e+02,-3.673611795e+02,4.612763741e+03,6.048818151e+04
2016,2531.969384081561968547216535,4.985560549950e+00,-0.422806053,4.892270212339e-01,-1.288979268,-2.721095231e-01,-6.139842687e+02,-4.070763369e+02,-5.742757385e+02,-3.673678067e+02,4.613742195e+03,6.050063374e+04
2017,2533.067317099047443932874917,2.008749947224e+00,-0.355842686,1.937953776129e-01,-2.312666930,2.618827141e-01,-6.137223860e+02,-4.068144542e+02,-5.742929498e+02,-3.673850180e+02,4.614129786e+03,6.050564875e+04
2018,2534.408614098394202583134036,1.700472269905e+00,0.297070010,1.555118230729e-01,1.153178956,-1.261461352e-01,-6.138485321e+02,-4.069406003e+02,-5.743138172e+02,-3.674058854e+02,4.614440810e+03,6.050989186e+04
2019,2535.505886073966032071814650,3.756922921400e+00,0.576122765,3.532461301235e-01,0.349606042,-6.637549377e-01,-6.145122871e+02,-4.076043553e+02,-5.743309264e+02,-3.674229946e+02,4.615147302e+03,6.051926229e+04
2020,2536.091884920838980799482575,3.883333560294e+00,-0.846841137,3.537357942344e-01,1.897333511,2.269322100e-01,-6.142853549e+02,-4.073774231e+02,-5.743402108e+02,-3.674322790e+02,4.615854774e+03,6.052894577e+04
2021,2536.867485222561254438073523,1.259092859526e+00,-1.398487720,1.020510879836e-01,1.414476122,-3.177551294e-02,-6.143171304e+02,-4.074091986e+02,-5.743524233e+02,-3.674444915e+02,4.616058876e+03,6.053208449e+04
2022,2538.559826936261153398773495,5.567164771315e-01,0.682053199,4.908410967109e-02,-0.494078854,-8.642788047e-02,-6.144035583e+02,-4.074956264e+02,-5.743790660e+02,-3.674711342e+02,4.616157044e+03,6.053347136e+04
2023,2539.998407118591166468833180,2.207811141505e+00,1.282858514,2.005637914954e-01,-1.944833286,1.465624891e-01,-6.142569958e+02,-4.073490640e+02,-5.744017347e+02,-3.674938028e+02,4.616558172e+03,6.053896830e+04
2024,2540.531661936742228602220448,2.597001668765e+00,0.091430468,2.384518181583e-01,-0.956196988,-2.749975288e-01,-6.145319933e+02,-4.076240615e+02,-5.744101002e+02,-3.675021684e+02,4.617035075e+03,6.054543286e+04
2025,2541.998729153671039536671775,2.578192080215e+00,1.181473629,2.089728585909e-01,-1.195012343,-1.533868804e-01,-6.146853802e+02,-4.077774484e+02,-5.744332558e+02,-3.675253240e+02,4.617453021e+03,6.055184690e+04
2026,2542.687650514868867082421857,5.205313794823e+00,0.118920364,4.621626301806e-01,2.470481845,7.238681223e-01,-6.139615120e+02,-4.070535802e+02,-5.744441618e+02,-3.675362300e+02,4.618377346e+03,6.056479321e+04
2027,2543.343955088606650134459436,3.568871896604e+00,-1.112796151,3.091683779724e-01,-0.884108024,-3.920128663e-01,-6.143535249e+02,-4.074455931e+02,-5.744543592e+02,-3.675464274e+02,4.618995683e+03,6.057366717e+04
2028,2544.290953656615606110892296,1.261446882998e+00,-1.077355034,1.068803510708e-01,2.004843494,8.989623269e-02,-6.142636287e+02,-4.073556969e+02,-5.744692099e+02,-3.675612781e+02,4.619209444e+03,6.057680258e+04
2029,2545.878017730333159662435030,7.133555238024e-01,0.119610213,5.331526952980e-02,-2.714722933,9.706217733e-02,-6.141665665e+02,-4.072586347e+02,-5.744940172e+02,-3.675860853e+02,4.619316074e+03,6.057857456e+04
2030,2546.761141283358773561276064,9.318312505712e-01,-0.277651582,7.764960459940e-02,-1.453279960,-1.820822168e-02,-6.141847747e+02,-4.072768429e+02,-5.745077741e+02,-3.675998423e+02,4.619471373e+03,6.058088844e+04
2031,2548.181615394108557459031262,1.588669210090e+00,0.966429033,1.399959409003e-01,-2.308514648,1.883228785e-01,-6.139964518e+02,-4.070885200e+02,-5.745298919e+02,-3.676219601e+02,4.619751365e+03,6.058483116e+04
2032,2548.895987575046567007906085,1.628749798938e+00,-0.190273020,1.369764888019e-01,1.596543007,7.052600381e-03,-6.139893992e+02,-4.070814674e+02,-5.745409531e+02,-3.676330213e+02,4.620025318e+03,6.058887220e+04
2033,2549.996484491522520390157240,1.256843649063e+00,0.411477229,1.088553323950e-01,1.282627417,-6.187274302e-02,-6.140512720e+02,-4.071433402e+02,-5.745579778e+02,-3.676500460e+02,4.620243029e+03,6.059198918e+04
2034,2551.411141992885037896769523,3.731969742003e+00,0.853260769,3.463093191372e-01,-0.664584208,-5.452108888e-01,-6.145964829e+02,-4.076885511e+02,-5.745798753e+02,-3.676719435e+02,4.620935648e+03,6.060123935e+04
2035,2551.880445959599060879985813,3.886365019491e+00,-0.271616406,3.548032733402e-01,-0.616748906,-5.788708734e-01,-6.151753538e+02,-4.082674219e+02,-5.745872346e+02,-3.676793027e+02,4.621645254e+03,6.061087043e+04
2036,2553.275677995524692638673213,4.237567636333e+00,0.175648232,3.939702876916e-01,-2.713592579,7.168664776e-01,-6.144584873e+02,-4.075505555e+02,-5.746094138e+02,-3.677014820e+02,4.622433195e+03,6.062136611e+04
2037,2553.723069201209180248795970,4.063749964919e+00,-0.984735423,3.822165046357e-01,-3.063361565,7.620949976e-01,-6.136963923e+02,-4.067884605e+02,-5.746163951e+02,-3.677084633e+02,4.623197628e+03,6.063142952e+04
2038,2555.050875291359249168982298,1.499636930393e+00,-0.700718329,1.348857342254e-01,-0.255236234,-2.610318656e-01,-6.139574241e+02,-4.070494923e+02,-5.746367041e+02,-3.677287723e+02,4.623467399e+03,6.063514127e+04
2039,2555.832350747303403083752192,9.503930442876e-01,-0.899793264,8.431001325312e-02,-0.260219907,-1.629431670e-01,-6.141203673e+02,-4.072124355e+02,-5.746487269e+02,-3.677407951e+02,4.623636019e+03,6.063749286e+04
2040,2558.009105942871789164341812,8.499060848527e-01,1.988655659,4.286189508498e-02,-0.073473537,-8.549251027e-02,-6.142058598e+02,-4.072979280e+02,-5.746823156e+02,-3.677743837e+02,4.623721743e+03,6.063959403e+04
2041,2558.752211368471367338313445,6.091444345329e+00,1.074222115,5.758009887585e-01,-1.480801026,-1.034989254e-01,-6.143093587e+02,-4.074014269e+02,-5.746937939e+02,-3.677858621e+02,4.624873345e+03,6.065464914e+04
2042,2559.234296597333972469714392,6.159674090607e+00,-0.314583948,5.948739210403e-01,-1.539931085,-3.671602407e-02,-6.143460748e+02,-4.074381430e+02,-5.747012563e+02,-3.677933245e+02,4.626063093e+03,6.066987001e+04
2043,2560.263289514388720620742897,3.097357983358e+00,-0.300700094,3.133003661280e-01,2.592317242,5.344296639e-01,-6.138116451e+02,-4.069037133e+02,-5.747171899e+02,-3.678092581e+02,4.626689693e+03,6.067752066e+04
2044,2561.405635747573315478714129,2.431034726810e+00,-0.387254375,2.460901961062e-01,1.989773182,2.002317887e-01,-6.136114133e+02,-4.067034815e+02,-5.747346254e+02,-3.678266936e+02,4.627181874e+03,6.068352278e+04
2045,2562.426113338143232051032071,2.086259805935e+00,-0.386420286,2.066388792162e-01,-0.393814466,-3.816422217e-01,-6.139930555e+02,-4.070851237e+02,-5.747501080e+02,-3.678421761e+02,4.627595152e+03,6.068867162e+04
2046,2563.501718903992988724494011,1.690739531728e+00,-0.303492207,1.554469331289e-01,-1.847356870,8.488910739e-02,-6.139081664e+02,-4.070002346e+02,-5.747665737e+02,-3.678586419e+02,4.627906046e+03,6.069284257e+04
2047,2564.332107854333490397749767,1.241764113645e+00,-0.706505056,1.137358467035e-01,-1.348598342,-5.012887009e-02,-6.139582953e+02,-4.070503635e+02,-5.747792486e+02,-3.678713168e+02,4.628133517e+03,6.069590493e+04
2048,2565.975270478283844204012047,1.879330997400e+00,0.968180541,1.785158186635e-01,1.768434231,7.010450706e-02,-6.138881908e+02,-4.069802590e+02,-5.748043375e+02,-3.678964057e+02,4.628490549e+03,6.070053665e+04
2049,2566.557557897085022489549598,1.783908866867e+00,-0.473070426,1.589453313600e-01,-3.094769311,3.175422506e-01,-6.135706485e+02,-4.066627167e+02,-5.748132047e+02,-3.679052729e+02,4.628808440e+03,6.070493221e+04
2050,2567.958599725328829408293102,1.493625993538e+00,0.486483385,1.431170540608e-01,1.729070878,4.511466293e-02,-6.135255339e+02,-4.066176021e+02,-5.748343502e+02,-3.679264184e+02,4.629094674e+03,6.070861049e+04
2051,2569.043090173352779935800063,2.080773959930e+00,0.601196534,1.932390141252e-01,0.434928485,-3.504969923e-01,-6.138760309e+02,-4.069680991e+02,-5.748506832e+02,-3.679427514e+02,4.629481152e+03,6.071373256e+04
2052,2569.948111596904579860469834,2.863552904809e+00,0.365163798,2.665271491326e-01,2.299611027,3.550066530e-01,-6.135210242e+02,-4.066130924e+02,-5.748644262e+02,-3.679564944e+02,4.630014206e+03,6.072077905e+04
2053,2570.958525661919221860623991,4.846837344036e+00,0.354421871,4.594791657808e-01,-0.201244525,-9.004124383e-01,-6.144214367e+02,-4.075135049e+02,-5.748796187e+02,-3.679716869e+02,4.630933164e+03,6.073270122e+04
2054,2571.540774147768717504371579,4.613664118498e+00,-1.257754324,4.331720982496e-01,1.039746939,-4.387500394e-01,-6.148601867e+02,-4.079522549e+02,-5.748885717e+02,-3.679806399e+02,4.631799508e+03,6.074404726e+04
2055,2572.368208186207413775216424,1.649191277224e+00,-1.382179499,1.590117912510e-01,1.891917872,1.003780926e-01,-6.147598086e+02,-4.078518768e+02,-5.749014291e+02,-3.679934973e+02,4.632117532e+03,6.074810169e+04
2056,2574.207163950022860407175895,1.084983798224e+00,0.373371379,1.100972281580e-01,1.761599374,4.175931277e-02,-6.147180493e+02,-4.078101175e+02,-5.749299030e+02,-3.680219712e+02,4.632337727e+03,6.075076714e+04
2057,2575.404511996903622548127444,1.302872599234e+00,0.973167495,1.036800956698e-01,2.878329193,2.002157745e-01,-6.145178335e+02,-4.076099017e+02,-5.749484012e+02,-3.680404694e+02,4.632545087e+03,6.075396640e+04
2058,2576.141011184026154510829204,1.693287515092e+00,0.087634655,1.448244883735e-01,1.214841693,-1.009384152e-01,-6.146187719e+02,-4.077108401e+02,-5.749597138e+02,-3.680517820e+02,4.632834736e+03,6.075812314e+04
2059,2577.519835532602344693370271,3.655219036178e+00,1.062467788,3.353356495714e-01,-0.551239453,-5.713287979e-01,-6.151901007e+02,-4.082821689e+02,-5.749809291e+02,-3.680729973e+02,4.633505407e+03,6.076709129e+04
2060,2578.070129925005555047025700,4.337716316814e+00,-0.349496622,4.032659542754e-01,0.429912892,-7.331391656e-01,-6.159232399e+02,-4.090153081e+02,-5.749895118e+02,-3.680815800e+02,4.634311939e+03,6.077773170e+04
2061,2578.971298335895942474807895,2.039873206833e+00,-0.362084629,1.922038254213e-01,2.561668379,3.215585940e-01,-6.156016813e+02,-4.086937495e+02,-5.750038153e+02,-3.680958835e+02,4.634696347e+03,6.078273376e+04
2062,2580.346111565200706589691434,1.383560791828e+00,-0.252587791,1.226990161532e-01,-0.576704837,-2.057083198e-01,-6.158073896e+02,-4.088994578e+02,-5.750254459e+02,-3.681175141e+02,4.634941745e+03,6.078612463e+04
2063,2581.398140581892706632454374,1.821707933465e+00,0.291100151,1.442256265660e-01,-1.686187917,3.321103217e-02,-6.157741786e+02,-4.088662468e+02,-5.750420663e+02,-3.681341344e+02,4.635230196e+03,6.079058752e+04
2064,2582.138733931301889982643763,2.156014417887e+00,-0.841898477,1.889249423926e-01,2.661625175,3.351566036e-01,-6.154390220e+02,-4.085310902e+02,-5.750537488e+02,-3.681458170e+02,4.635608046e+03,6.079586788e+04
2065,2583.003294535099838204013344,1.223398076387e+00,-1.037000081,1.122233383301e-01,-2.327033104,1.540128078e-01,-6.152850092e+02,-4.083770774e+02,-5.750672662e+02,-3.681593344e+02,4.635832492e+03,6.079886314e+04
2066,2584.758402441678541603673230,1.140799398091e+00,0.809639267,1.125226070486e-01,2.667156837,2.001891058e-01,-6.150848201e+02,-4.081768883e+02,-5.750945749e+02,-3.681866431e+02,4.636057538e+03,6.080165428e+04
2067,2585.772739404011499256663402,1.760526557911e+00,0.880009163,1.684517708867e-01,0.266434236,-3.250161929e-01,-6.154098363e+02,-4.085019045e+02,-5.751102622e+02,-3.682023303e+02,4.636394441e+03,6.080595998e+04
2068,2586.925178957182227989285677,3.478350393539e+00,1.149965177,3.130460683458e-01,0.289740056,-5.999954736e-01,-6.160098317e+02,-4.091018999e+02,-5.751282151e+02,-3.682202833e+02,4.637020533e+03,6.081446316e+04
2069,2587.591000924191165002041195,3.729436748986e+00,-0.024176464,3.052163687263e-01,-2.839432018,5.827775391e-01,-6.154270542e+02,-4.085191224e+02,-5.751387344e+02,-3.682308026e+02,4.637630966e+03,6.082357780e+04
2070,2588.368210423880449432982029,2.614840793317e+00,-0.808781941,2.197363668824e-01,2.620616573,3.811695436e-01,-6.150458847e+02,-4.081379529e+02,-5.751508318e+02,-3.682429000e+02,4.638070439e+03,6.082996648e+04
2071,2589.579264554434006855279424,2.047721596810e+00,-0.209731234,1.812022547993e-01,-2.322175137,2.473943410e-01,-6.147984903e+02,-4.078905585e+02,-5.751694893e+02,-3.682615575e+02,4.638432843e+03,6.083496721e+04
2072,2590.371692925951522366762326,1.187879598255e+00,-0.959670854,8.952690521449e-02,-2.879098434,1.729204578e-01,-6.146255699e+02,-4.077176381e+02,-5.751816123e+02,-3.682736805e+02,4.638611897e+03,6.083786724e+04
2073,2591.549378447984791502891696,1.016497937814e+00,-0.287431044,9.886688245677e-02,-2.025041948,8.676252307e-02,-6.145388073e+02,-4.076308755e+02,-5.751995370e+02,-3.682916052e+02,4.638809631e+03,6.084034774e+04
2074,2593.275876806604425384421510,1.541662124725e+00,1.643067690,1.437999260739e-01,2.681547423,2.576987906e-01,-6.142811085e+02,-4.073731767e+02,-5.752257275e+02,-3.683177957e+02,4.639097231e+03,6.084410725e+04
2075,2594.023618334686682569051701,1.636426203095e+00,0.392153453,1.199979256762e-01,0.689788369,-1.851281698e-01,-6.144662367e+02,-4.075583049e+02,-5.752369854e+02,-3.683290536e+02,4.639337227e+03,6.084809672e+04
2076,2594.905011552479901446776282,1.966519470417e+00,-0.058876681,1.568579533456e-01,1.906604320,1.033794741e-01,-6.143628572e+02,-4.074549254e+02,-5.752503101e+02,-3.683423783e+02,4.639650942e+03,6.085288929e+04
2077,2595.687530138859603929944252,1.842471247450e+00,-0.722544217,1.642832365036e-01,1.319293530,-8.176697301e-02,-6.144446242e+02,-4.075366924e+02,-5.752621013e+02,-3.683541695e+02,4.639979509e+03,6.085737819e+04
2078,2597.546141488459564930271360,5.398043994937e+00,1.361738190,5.112445235733e-01,2.085170161,5.030541866e-01,-6.139415700e+02,-4.070336382e+02,-5.752901375e+02,-3.683822056e+02,4.641001998e+03,6.087052030e+04
2079,2597.979353418423115901003263,7.505757601610e+00,0.095319244,7.019534694088e-01,1.402671779,-2.349208513e-01,-6.141764909e+02,-4.072685591e+02,-5.752965826e+02,-3.683886508e+02,4.642405905e+03,6.088879081e+04
2080,2598.598768319633465984132305,3.767741058156e+00,-1.631242186,3.481656729210e-01,-3.113342949,6.960535122e-01,-6.134804374e+02,-4.065725056e+02,-5.753058502e+02,-3.683979184e+02,4.643102236e+03,6.089796005e+04
2081,2600.121355061881931092926536,2.600036833000e+00,0.058987163,2.500884067042e-01,-1.718757043,7.373678541e-02,-6.134067006e+02,-4.064987688e+02,-5.753282046e+02,-3.684202728e+02,4.643602413e+03,6.090428385e+04
2082,2600.641952319219978877612932,2.223507169736e+00,-1.549780204,2.166335812113e-01,-1.447345905,-5.335126016e-02,-6.134600518e+02,-4.065521200e+02,-5.753358271e+02,-3.684278953e+02,4.644035680e+03,6.090969077e+04
2083,2602.412300558055130095144296,9.086692143809e-01,0.293758244,8.647634334518e-02,-2.430573930,1.310458086e-01,-6.133290060e+02,-4.064210742e+02,-5.753617620e+02,-3.684538302e+02,4.644208633e+03,6.091189888e+04
2084,2603.628781118453252976396145,1.151921626875e+00,1.154859390,9.080199847129e-02,-0.683078123,-1.408581502e-01,-6.134698642e+02,-4.065619324e+02,-5.753795012e+02,-3.684715694e+02,4.644390237e+03,6.091469680e+04
2085,2604.573564823718664179965492,2.146675089970e+00,1.050046801,1.688737886373e-01,1.959042857,1.278597598e-01,-6.133420044e+02,-4.064340726e+02,-5.753933181e+02,-3.684853863e+02,4.644727984e+03,6.091990901e+04
2086,2605.368075915559231350757049,2.821988945448e+00,-0.025836710,2.268227420496e-01,0.900489390,-2.818166153e-01,-6.136238210e+02,-4.067158892e+02,-5.754048906e+02,-3.684969588e+02,4.645181630e+03,6.092675881e+04
2087,2606.243664547518941377394668,2.970863089700e+00,-0.346442689,2.489073009974e-01,2.220695143,3.012305288e-01,-6.133225905e+02,-4.064146587e+02,-5.754177306e+02,-3.685097988e+02,4.645679445e+03,6.093396755e+04
2088,2607.003639114239009673556797,1.865024374368e+00,-1.126041586,1.489225615055e-01,1.094067918,-1.366736285e-01,-6.134592641e+02,-4.065513323e+02,-5.754287803e+02,-3.685208485e+02,4.645977290e+03,6.093849168e+04
2089,2608.364899649035512772407177,1.220679138821e+00,-0.469446774,1.112300153104e-01,-1.487117289,-1.859352447e-02,-6.134778577e+02,-4.065699259e+02,-5.754486278e+02,-3.685406960e+02,4.646199750e+03,6.094145122e+04
2090,2609.552086740677385063283351,1.099416299854e+00,0.181538613,8.922784620717e-02,-0.470405920,-1.590726166e-01,-6.136369303e+02,-4.067289985e+02,-5.754659288e+02,-3.685579970e+02,4.646378205e+03,6.094411555e+04
2091,2610.444520938915516022592411,1.028327557931e+00,-0.165864093,8.039743192337e-02,1.035156067,-8.206836880e-02,-6.137189986e+02,-4.068110668e+02,-5.754789783e+02,-3.685710465e+02,4.646539000e+03,6.094660676e+04
2092,2611.543670381422939579439908,1.109204944241e+00,0.383168521,1.031767435355e-01,0.551689020,-1.757389822e-01,-6.138947376e+02,-4.069868058e+02,-5.754950728e+02,-3.685871410e+02,4.646745354e+03,6.094929276e+04
2093,2612.956807036694044383490527,1.194859499218e+00,0.632868113,9.297582140011e-02,-1.886759383,5.778112552e-02,-6.138369565e+02,-4.069290247e+02,-5.755158401e+02,-3.686079083e+02,4.646931305e+03,6.095218461e+04
2094,2613.731929438305032823638874,2.515811627225e+00,0.176307821,2.350473587287e-01,-2.233367587,2.891769313e-01,-6.135477796e+02,-4.066398478e+02,-5.755272045e+02,-3.686192727e+02,4.647401400e+03,6.095827169e+04
2095,2614.737136165400840807883703,2.667452412123e+00,0.241092967,2.624813848855e-01,1.517861103,-2.777604528e-02,-6.135755556e+02,-4.066676238e+02,-5.755418211e+02,-3.686338893e+02,4.647926363e+03,6.096472319e+04
2096,2615.847707268249514183878387,3.295335366819e+00,0.171457986,3.313050925653e-01,0.444710544,-5.981615555e-01,-6.141737172e+02,-4.072657854e+02,-5.755579685e+02,-3.686500367e+02,4.648588973e+03,6.097268990e+04
2097,2616.902118243953797343550920,6.179128257031e+00,0.115327525,5.976110740232e-01,-1.399189026,-2.041036176e-01,-6.143778208e+02,-4.074698890e+02,-5.755735277e+02,-3.686655959e+02,4.649784195e+03,6.098762236e+04
2098,2617.335046934901114269678711,5.524713174530e+00,-1.261413537,5.292229769702e-01,-2.246739135,6.621988193e-01,-6.137156220e+02,-4.068076902e+02,-5.755799462e+02,-3.686720144e+02,4.650842641e+03,6.100097116e+04
2099,2618.292915478022285942070112,1.498135866054e+00,-1.252741241,1.515725323315e-01,0.769169677,-2.178062244e-01,-6.139334282e+02,-4.070254964e+02,-5.755938977e+02,-3.686859659e+02,4.651145786e+03,6.100458963e+04
2100,2620.279393694424618791568295,6.974178409800e-01,1.067697162,5.541977228185e-02,-2.547945857,9.187558819e-02,-6.138415526e+02,-4.069336208e+02,-5.756229635e+02,-3.687150317e+02,4.651256626e+03,6.100627284e+04
2101,2621.429055213229240863029567,2.784498363663e+00,1.548079153,2.560443852802e-01,-2.321521800,3.493312900e-01,-6.134922213e+02,-4.065842895e+02,-5.756397248e+02,-3.687317930e+02,4.651768715e+03,6.101299023e+04
2102,2622.048696798421354766341472,3.124326809256e+00,-0.005273232,2.770454829796e-01,-0.431050830,-5.034067070e-01,-6.139956280e+02,-4.070876962e+02,-5.756486701e+02,-3.687407383e+02,4.652322806e+03,6.102052565e+04
2103,2622.994507976302031269866131,2.308973840629e+00,-0.103399129,2.044554372190e-01,2.259368870,2.598365324e-01,-6.137357915e+02,-4.068278597e+02,-5.756624974e+02,-3.687545656e+02,4.652731716e+03,6.102609255e+04
2104,2624.050603854559431085873969,2.041938885923e+00,0.095870585,1.754711773671e-01,0.691708491,-2.702808415e-01,-6.140060723e+02,-4.070981405e+02,-5.756778207e+02,-3.687698889e+02,4.653082659e+03,6.103101365e+04
2105,2624.909501777169639509346149,1.037407071008e+00,-0.474871444,6.754650332836e-02,1.371237715,-2.678039475e-02,-6.140328527e+02,-4.071249209e+02,-5.756903621e+02,-3.687824303e+02,4.653217752e+03,6.103351300e+04
2106,2626.460502229944339881830090,4.637711538661e+00,0.155080072,4.427357127107e-01,1.893703650,2.809821855e-01,-6.137518705e+02,-4.068439387e+02,-5.757130044e+02,-3.688050726e+02,4.654103223e+03,6.104467970e+04
2107,2626.710471395806398951926212,4.719702832230e+00,-0.652714675,4.547286018387e-01,-1.248769709,-2.878337928e-01,-6.140397043e+02,-4.071317725e+02,-5.757166244e+02,-3.688086926e+02,4.655012680e+03,6.105604273e+04
2108,2628.098026523871191256657172,8.857352216963e-01,-1.237597809,8.986142439029e-02,1.359062135,-3.776977723e-02,-6.140774741e+02,-4.071695423e+02,-5.757368578e+02,-3.688289260e+02,4.655192403e+03,6.105817408e+04
2109,2629.604139510848587789108286,2.833244957465e+00,0.557763438,2.740294580426e-01,2.694509374,4.941912703e-01,-6.135832828e+02,-4.066753510e+02,-5.757588175e+02,-3.688508857e+02,4.655740462e+03,6.106498782e+04
2110,2629.994800764219984818911620,2.472502994778e+00,-0.660492297,2.323239035369e-01,1.336629742,-1.078133441e-01,-6.136910962e+02,-4.067831644e+02,-5.757644359e+02,-3.688565041e+02,4.656205110e+03,6.107093312e+04
2111,2632.043116637112728952043856,4.351297914249e+00,1.768023629,4.149287898132e-01,-0.662607069,-6.542523388e-01,-6.143453485e+02,-4.074374167e+02,-5.757939513e+02,-3.688860195e+02,4.657034968e+03,6.108138797e+04
2112,2632.443658949145354916574745,6.101583368148e+00,0.454971376,5.934787392957e-01,-1.952052123,4.416507235e-01,-6.139036978e+02,-4.069957660e+02,-5.757998172e+02,-3.688918854e+02,4.658221925e+03,6.109604599e+04
2113,2633.676399939781127792146817,8.650002061922e+00,0.095339968,8.415858914155e-01,-1.258592132,-5.169980331e-01,-6.144206958e+02,-4.075127640e+02,-5.758176524e+02,-3.689097206e+02,4.659905097e+03,6.111681642e+04
2114,2633.966543434121262890081107,8.150508583797e+00,-0.896709966,7.919495565156e-01,2.329662169,1.089879275e+00,-6.133308166e+02,-4.064228848e+02,-5.758219047e+02,-3.689139729e+02,4.661488996e+03,6.113638532e+04
2115,2635.217331617179852718082084,2.269435660731e+00,-1.210054994,2.259146423136e-01,-3.008009211,4.478039338e-01,-6.128830126e+02,-4.059750808e+02,-5.758397080e+02,-3.689317762e+02,4.661940825e+03,6.114183151e+04
2116,2636.432585995081861696980780,6.773936010870e-01,-0.754357592,4.961133079447e-02,-1.932477779,3.510968083e-02,-6.128479029e+02,-4.059399711e+02,-5.758567830e+02,-3.689488512e+02,4.662040048e+03,6.114345637e+04
2117,2637.510683358462605418061023,4.982632413816e-01,0.079195324,3.491659450619e-02,-2.141743004,3.773986760e-02,-6.128101631e+02,-4.059022313e+02,-5.758719033e+02,-3.689639715e+02,4.662109881e+03,6.114465107e+04
2118,2639.062573045389558915226925,1.262874401915e+00,0.730551867,1.157627890950e-01,-1.893780622,7.348574496e-02,-6.127366773e+02,-4.058287455e+02,-5.758936247e+02,-3.689856929e+02,4.662341407e+03,6.114767730e+04
2119,2640.054245884027257587858984,4.522067222313e+00,0.829457309,4.142024737041e-01,1.797542520,1.862322251e-01,-6.125504451e+02,-4.056425133e+02,-5.759074639e+02,-3.689995321e+02,4.663169812e+03,6.115850948e+04
2120,2640.462942828951323465832473,4.963361537349e+00,-0.345856341,4.650933472768e-01,0.797952569,-6.494321516e-01,-6.131998773e+02,-4.062919455e+02,-5.759131356e+02,-3.690052038e+02,4.664099998e+03,6.117039690e+04
2121,2641.801744784108548796939736,1.866860732134e+00,-0.386988309,1.721097775391e-01,-2.914748559,3.354010014e-01,-6.128644763e+02,-4.059565445e+02,-5.759320317e+02,-3.690240999e+02,4.664444218e+03,6.117486583e+04
