j,gamma,absF_K,argF_K,absG_K,argG_K,contrib,S_T,resid_T,S_T_cesaro,resid_cesaro,cum_abs_li,cum_abs_psi
3151,3682.571730549068099259861543,7.318733639138e+00,0.160793700,4.253415195073e+00,-2.276345935,5.516273896e+00,6.300557232e+02,-7.278590300e+02,4.258991503e+02,-9.320156029e+02,5.513252157e+04,8.877705231e+05
3152,3683.971024203510371870598026,3.322284319686e+00,0.498463639,1.977019283261e+00,1.941803145,1.433552231e+00,6.314892755e+02,-7.264254778e+02,4.259766957e+02,-9.319380575e+02,5.513647561e+04,8.878275579e+05
3153,3684.859893088268220097352722,2.317336362540e+00,0.052262347,1.093522717435e+00,0.869055556,-1.411843081e+00,6.300774324e+02,-7.278373209e+02,4.260262699e+02,-9.318884834e+02,5.513866266e+04,8.878673308e+05
3154,3685.974442142427155922399983,9.576561423344e+00,0.360856588,5.350703891797e+00,-0.568006737,-9.021018485e+00,6.210564139e+02,-7.368583394e+02,4.260879700e+02,-9.318267833e+02,5.514936407e+04,8.880316456e+05
3155,3686.271337180935382280408038,9.409156270651e+00,-1.084634099,5.302992766778e+00,-2.304969568,7.105730430e+00,6.281621443e+02,-7.297526089e+02,4.261036729e+02,-9.318110804e+02,5.515997005e+04,8.881930750e+05
3156,3687.538413759765544286980573,2.802571026871e+00,-0.301279210,1.616662840364e+00,-0.232109232,-3.146618789e+00,6.250155255e+02,-7.328992277e+02,4.261731023e+02,-9.317416510e+02,5.516320338e+04,8.882411411e+05
3157,3688.177027971996118448671414,1.014142803170e+00,-0.762751561,5.815356832568e-01,0.319069838,-1.104368369e+00,6.239111572e+02,-7.340035961e+02,4.262075322e+02,-9.317072211e+02,5.516436645e+04,8.882585314e+05
3158,3690.184258111030655673127249,2.009044250661e+00,1.252901254,1.204391638334e+00,-0.493897234,-2.120914461e+00,6.217902427e+02,-7.361245106e+02,4.263150706e+02,-9.315996826e+02,5.516677523e+04,8.882929633e+05
3159,3691.039162252974917217844235,2.881061373030e+00,0.850108911,1.514170245577e+00,-2.096385052,1.519386126e+00,6.233096288e+02,-7.346051244e+02,4.263603458e+02,-9.315544074e+02,5.516980357e+04,8.883423288e+05
3160,3691.756939721431318257151358,3.853867276838e+00,0.330534237,2.020203776066e+00,-0.203505154,-3.957030478e+00,6.193525983e+02,-7.385621549e+02,4.263986381e+02,-9.315161152e+02,5.517384398e+04,8.884083499e+05
3161,3692.647653927345996832360242,3.867660459689e+00,-0.028489476,2.042467418596e+00,-0.992059283,-2.234324898e+00,6.171182735e+02,-7.407964798e+02,4.264451811e+02,-9.314695722e+02,5.517792891e+04,8.884745914e+05
3162,3693.370984735038681316839002,2.711942470594e+00,-0.499139317,1.447457274601e+00,1.057728318,-1.420976138e+00,6.156972973e+02,-7.422174559e+02,4.264825236e+02,-9.314322297e+02,5.518082383e+04,8.885210297e+05
3163,3694.791126717894572904107483,2.932236553649e+00,0.476964383,1.638266077468e+00,-0.013647887,-3.276227008e+00,6.124210703e+02,-7.454936830e+02,4.265552508e+02,-9.313595025e+02,5.518410036e+04,8.885712210e+05
3164,3695.672790133180585511248935,4.856742203773e+00,0.150634207,2.496043939126e+00,-0.892181340,-3.133610804e+00,6.092874595e+02,-7.486272938e+02,4.265995921e+02,-9.313151611e+02,5.518909245e+04,8.886543344e+05
3165,3696.121982633589127833367661,3.840915514647e+00,-1.415538896,1.936888531925e+00,0.416375895,-3.542804292e+00,6.057446552e+02,-7.521700980e+02,4.266217943e+02,-9.312929589e+02,5.519296623e+04,8.887200559e+05
3166,3697.585963644991890736851089,1.565036242622e+00,-0.101802629,8.329049028050e-01,0.722519749,-1.249593667e+00,6.044950615e+02,-7.534196917e+02,4.266927142e+02,-9.312220390e+02,5.519463204e+04,8.887468245e+05
3167,3698.547362766514283974447915,1.455125463700e+00,0.009792274,7.016646243985e-01,1.984954871,5.647274158e-01,6.050597890e+02,-7.528549643e+02,4.267389321e+02,-9.311758212e+02,5.519603536e+04,8.887717067e+05
3168,3699.430292630649955282930830,1.637773398586e+00,-0.168564804,9.160701128882e-01,1.252869294,-5.727236499e-01,6.044870653e+02,-7.534276880e+02,4.267814913e+02,-9.311332619e+02,5.519786751e+04,8.887997054e+05
3169,3700.838316759630356721498056,1.697765542774e+00,0.671558612,9.683647891306e-01,-0.253768139,-1.874702507e+00,6.026123628e+02,-7.553023905e+02,4.268491013e+02,-9.310656519e+02,5.519980423e+04,8.888287187e+05
3170,3702.050756987914500006264141,6.828058563751e+00,1.637210342,3.661912808344e+00,0.908298586,-4.504798228e+00,5.981075646e+02,-7.598071887e+02,4.269066647e+02,-9.310080886e+02,5.520712806e+04,8.889453659e+05
3171,3702.460155933212898287441196,8.323650962140e+00,-0.092971094,4.428246436668e+00,1.172581064,-3.434316528e+00,5.946732480e+02,-7.632415052e+02,4.269255952e+02,-9.309891581e+02,5.521598455e+04,8.890875473e+05
3172,3703.347476075603680339225990,4.817521459727e+00,-0.462605685,2.565989537100e+00,0.385122481,-4.756074061e+00,5.899171740e+02,-7.679975793e+02,4.269657874e+02,-9.309489658e+02,5.522111653e+04,8.891698186e+05
3173,3704.209894382999447377713147,3.512701505575e+00,-0.798802159,1.893002891836e+00,-0.917322334,-2.301695923e+00,5.876154781e+02,-7.702992752e+02,4.270037260e+02,-9.309110273e+02,5.522490254e+04,8.892297929e+05
3174,3705.129228187902331167876792,1.834119978009e+00,-1.180756836,9.543526651842e-01,-1.199024570,-6.933691256e-01,5.869221089e+02,-7.709926443e+02,4.270435777e+02,-9.308711756e+02,5.522681124e+04,8.892611000e+05
3175,3706.294721355962656966035621,1.170405017304e+00,-0.512046636,6.312697637894e-01,-1.416008621,-1.946461564e-01,5.867274628e+02,-7.711872905e+02,4.270938536e+02,-9.308208997e+02,5.522807378e+04,8.892810718e+05
3176,3707.579055361439022674417485,1.181423911210e+00,0.418165131,6.220074716223e-01,1.002638641,-6.693796694e-01,5.860580831e+02,-7.718566701e+02,4.271491519e+02,-9.307656013e+02,5.522931780e+04,8.893012245e+05
3177,3708.658452868782083203092501,1.854792556471e+00,0.898054132,9.625090394410e-01,-1.160287771,-7.682279053e-01,5.852898552e+02,-7.726248981e+02,4.271954020e+02,-9.307193512e+02,5.523124282e+04,8.893328544e+05
3178,3709.582271723353314798110331,3.031899587834e+00,0.477712731,1.640717630563e+00,-1.407561482,-5.332689807e-01,5.847565862e+02,-7.731581670e+02,4.272347732e+02,-9.306799800e+02,5.523452425e+04,8.893845447e+05
3179,3710.371491776773358952412232,3.055948436525e+00,0.076720458,1.617577777440e+00,2.012185144,1.382044180e+00,5.861386304e+02,-7.717761229e+02,4.272682791e+02,-9.306464741e+02,5.523775941e+04,8.894366340e+05
3180,3711.404818176416529613018033,2.470778372169e+00,0.060646575,1.187368653779e+00,-1.735476770,3.893075604e-01,5.865279380e+02,-7.713868153e+02,4.273125117e+02,-9.306022416e+02,5.524013414e+04,8.894787371e+05
3181,3712.170139466612637643669627,2.292714987852e+00,-0.207802868,1.194980966101e+00,1.405858146,-3.924110792e-01,5.861355269e+02,-7.717792264e+02,4.273453364e+02,-9.305694168e+02,5.524252411e+04,8.895177980e+05
3182,3713.583581050868824719828835,3.994393820949e+00,0.693957253,2.327301836280e+00,0.107591854,-4.627688789e+00,5.815078381e+02,-7.764069152e+02,4.274057742e+02,-9.305089791e+02,5.524717871e+04,8.895858243e+05
3183,3714.424676839815995053201657,9.274953185994e+00,0.063431623,5.148019848548e+00,-1.921526890,3.537554366e+00,5.850453925e+02,-7.728693608e+02,4.274406691e+02,-9.304740842e+02,5.525747475e+04,8.897437452e+05
3184,3714.739333589796615304511476,8.318290631092e+00,-1.460570520,4.625736984859e+00,2.908706951,9.001725495e+00,5.940471180e+02,-7.638676353e+02,4.274540190e+02,-9.304607343e+02,5.526672622e+04,8.898853653e+05
3185,3715.846459034948509976498272,5.821312053918e-01,-0.713322789,2.926081386814e-01,2.176676576,3.332723966e-01,5.943803904e+02,-7.635343629e+02,4.275036549e+02,-9.304110983e+02,5.526731144e+04,8.898952732e+05
3186,3717.751095917050867352058342,1.652583716624e+00,1.478893139,9.390898827400e-01,-0.697433759,-1.439611427e+00,5.929407789e+02,-7.649739743e+02,4.275891474e+02,-9.303256059e+02,5.526918962e+04,8.899233859e+05
3187,3718.498355474486977017850219,2.713985821424e+00,0.965147066,1.488580218392e+00,1.737787151,4.948510729e-01,5.934356300e+02,-7.644791233e+02,4.276223760e+02,-9.302923773e+02,5.527216678e+04,8.899695452e+05
3188,3719.483495399308027780934840,3.068005682159e+00,0.537244353,1.505935752832e+00,2.705604573,2.730120601e+00,5.961657506e+02,-7.617490027e+02,4.276662932e+02,-9.302484601e+02,5.527517865e+04,8.900217119e+05
3189,3720.182048932696292736717555,3.111767860140e+00,-0.032881176,1.497043811943e+00,-2.140415504,1.614745573e+00,5.977804962e+02,-7.601342571e+02,4.276979330e+02,-9.302168203e+02,5.527817274e+04,8.900746127e+05
3190,3721.296040000338288020235130,3.407535647287e+00,0.120287754,1.700699887266e+00,2.218585300,2.052488861e+00,5.998329850e+02,-7.580817682e+02,4.277488482e+02,-9.301659051e+02,5.528157414e+04,8.901325243e+05
3191,3722.058836768195941442756955,4.304396460779e+00,-0.280663469,2.145603081770e+00,-1.133886002,-1.815789763e+00,5.980171953e+02,-7.598975580e+02,4.277841150e+02,-9.301306383e+02,5.528586534e+04,8.902056632e+05
3192,3722.627320552538586028315682,2.095700678038e+00,-1.846142861,8.933281234201e-01,2.539024996,1.471995864e+00,5.994891911e+02,-7.584255621e+02,4.278101114e+02,-9.301046419e+02,5.528765200e+04,8.902412672e+05
3193,3724.388127501142136826468458,1.670035650343e+00,0.717540809,7.573943077146e-01,-2.072179031,7.280657538e-01,6.002172569e+02,-7.576974964e+02,4.278912774e+02,-9.300234759e+02,5.528916679e+04,8.902696261e+05
3194,3724.882319990301377041560392,2.213377225036e+00,-0.824072230,1.151117202492e+00,0.141493292,-2.279227057e+00,5.979380298e+02,-7.599767234e+02,4.279141404e+02,-9.300006128e+02,5.529146902e+04,8.903072066e+05
3195,3726.517718264919253019633451,1.832869356599e+00,1.342671697,8.593050337628e-01,-1.275150028,-5.007310839e-01,5.974372987e+02,-7.604774545e+02,4.279887561e+02,-9.299259971e+02,5.529318763e+04,8.903383129e+05
3196,3727.105295973327673110174446,2.468199518092e+00,-0.094835835,1.131712128542e+00,2.979471435,2.233744232e+00,5.996710430e+02,-7.582437103e+02,4.280154697e+02,-9.298992836e+02,5.529545106e+04,8.903801949e+05
3197,3727.938465955540360751555387,1.852644055222e+00,-0.105685260,9.559088775111e-01,1.551658480,-3.658584188e-02,5.996344571e+02,-7.582802961e+02,4.280538336e+02,-9.298609197e+02,5.529736288e+04,8.904116248e+05
3198,3729.472791701951074776018533,2.570557914787e+00,0.809564741,1.386904941307e+00,2.632741606,2.422381552e+00,6.020568387e+02,-7.558579146e+02,4.281244228e+02,-9.297903305e+02,5.530013669e+04,8.904552160e+05
3199,3730.187320676354296573146500,4.210173637914e+00,0.355135313,2.223749376884e+00,-1.758589506,8.303094570e-01,6.028871481e+02,-7.550276051e+02,4.281577401e+02,-9.297570132e+02,5.530458418e+04,8.905265980e+05
3200,3731.075159248372698021595821,4.747547702934e+00,0.083369983,2.323668098582e+00,-2.480604637,3.668542486e+00,6.065556906e+02,-7.513590626e+02,4.281993183e+02,-9.297154349e+02,5.530923152e+04,8.906070719e+05
3201,3731.652937302642750380325278,3.300832751215e+00,-1.179261645,1.524803099536e+00,1.890427667,9.582368748e-01,6.075139275e+02,-7.504008258e+02,4.282269335e+02,-9.296878197e+02,5.531228113e+04,8.906630143e+05
3202,3732.847475613411832532745716,1.828594374551e+00,-0.504648303,9.108770192360e-01,2.285325240,1.193725520e+00,6.087076530e+02,-7.492071002e+02,4.282843067e+02,-9.296304466e+02,5.531410288e+04,8.906939954e+05
3203,3733.671696807125663323310403,1.635734579184e+00,-0.837073880,9.030179287593e-01,0.161661298,-1.782487401e+00,6.069251656e+02,-7.509895876e+02,4.283241358e+02,-9.295906175e+02,5.531590892e+04,8.907217028e+05
3204,3735.007644637012569080075274,1.118185166516e+00,0.010981184,6.432969014456e-01,-2.771793810,1.199620149e+00,6.081247858e+02,-7.497899675e+02,4.283880183e+02,-9.295267350e+02,5.531719551e+04,8.907406368e+05
3205,3736.462855616984139736730642,1.318667102680e+00,1.673722457,5.584671776892e-01,-2.179508444,6.386757690e-01,6.087634615e+02,-7.491512917e+02,4.284580190e+02,-9.294567343e+02,5.531831245e+04,8.907629568e+05
3206,3737.426702784950265240633758,7.980290136574e+00,1.484121010,4.258237150451e+00,-1.281662385,-2.428236085e+00,6.063352255e+02,-7.515795278e+02,4.285045180e+02,-9.294102352e+02,5.532682892e+04,8.908979977e+05
3207,3737.847779331928765593776246,8.803565207184e+00,-0.313614734,4.636965677456e+00,-0.866872949,-6.002213444e+00,6.003330120e+02,-7.575817412e+02,4.285245510e+02,-9.293902022e+02,5.533610285e+04,8.910469531e+05
3208,3738.588055467694012039051304,4.008431651446e+00,-0.818835262,2.166068721433e+00,1.515827336,-2.380133159e-01,6.000949987e+02,-7.578197546e+02,4.285585708e+02,-9.293561825e+02,5.534043499e+04,8.911147619e+05
3209,3739.831690660130602365701622,2.048343144418e+00,0.056995222,1.110648085343e+00,3.124336180,2.220965444e+00,6.023159641e+02,-7.555987891e+02,4.286156131e+02,-9.292991402e+02,5.534265628e+04,8.911494013e+05
3210,3740.875153687163953311191436,1.588227250530e+00,-0.170964701,6.991198507533e-01,-0.792999180,-9.811611247e-01,6.013348030e+02,-7.565799502e+02,4.286640643e+02,-9.292506890e+02,5.534405452e+04,8.911762522e+05
3211,3741.925079348680116885999662,2.891172850521e+00,0.163130741,1.447604507655e+00,2.555149483,2.411460991e+00,6.037462640e+02,-7.541684892e+02,4.287125130e+02,-9.292022403e+02,5.534694973e+04,8.912251172e+05
3212,3742.485013546845301411154478,1.941717181647e+00,-1.053754678,8.524853546290e-01,0.336961058,-1.609089565e+00,6.021371744e+02,-7.557775788e+02,4.287387008e+02,-9.291760525e+02,5.534865470e+04,8.912579301e+05
3213,3743.859616211629529455199844,1.540032642119e+00,0.344307034,8.612350584610e-01,-1.086480746,-8.019868436e-01,6.013351876e+02,-7.565795657e+02,4.288023661e+02,-9.291123872e+02,5.535037717e+04,8.912839455e+05
3214,3744.846671965053909675214623,1.218507447697e+00,-0.345857656,6.474523465812e-01,-0.469182893,-1.154974763e+00,6.001802128e+02,-7.577345404e+02,4.288478418e+02,-9.290669115e+02,5.535167208e+04,8.913045240e+05
3215,3746.135972512802586811324475,1.620795990456e+00,0.768388884,7.527306123965e-01,2.317081243,1.022081378e+00,6.012022942e+02,-7.567124590e+02,4.289068089e+02,-9.290079443e+02,5.535317754e+04,8.913318870e+05
3216,3746.840953103113868383243175,2.073650256238e+00,0.163430184,9.624385319990e-01,-2.463814079,1.499416897e+00,6.027017111e+02,-7.552130421e+02,4.289392269e+02,-9.289755264e+02,5.535510242e+04,8.913668888e+05
3217,3747.997127044578351478381046,3.236948251691e+00,0.544367334,1.671385169339e+00,3.060614192,3.331816200e+00,6.060335273e+02,-7.518812259e+02,4.289928288e+02,-9.289219245e+02,5.535844519e+04,8.914215093e+05
3218,3748.752860722956767740345836,4.315189063654e+00,0.100910041,2.262143823460e+00,-0.510764804,-3.946856852e+00,6.020866705e+02,-7.558280828e+02,4.290285195e+02,-9.288862338e+02,5.536296948e+04,8.914943094e+05
3219,3749.672707911018502176602890,4.512538814963e+00,-0.273710786,2.284168822711e+00,-0.753458151,-3.331813308e+00,5.987548572e+02,-7.591598961e+02,4.290709731e+02,-9.288437802e+02,5.536753781e+04,8.915704203e+05
3220,3750.303158431205408860629197,3.204151693236e+00,-1.111601792,1.557256050162e+00,-0.990990083,-1.706322382e+00,5.970485348e+02,-7.608662185e+02,4.290994980e+02,-9.288152552e+02,5.537065232e+04,8.916244542e+05
3221,3751.164644510357872194105789,1.952169017787e+00,-1.410428102,1.124381660480e+00,-2.343960634,1.570544039e+00,5.986190788e+02,-7.592956744e+02,4.291380689e+02,-9.287766843e+02,5.537290109e+04,8.916573674e+05
3222,3753.186449129888108423386964,1.171414819744e+00,1.058811755,5.692609466388e-01,-2.141186613,6.147569535e-01,5.992338358e+02,-7.586809175e+02,4.292293667e+02,-9.286853866e+02,5.537403961e+04,8.916771067e+05
3223,3753.946989066386061833093611,2.688170274317e+00,0.910938616,1.203944167116e+00,1.131421622,-1.024252238e+00,5.982095835e+02,-7.597051697e+02,4.292638091e+02,-9.286509441e+02,5.537644750e+04,8.917223952e+05
3224,3754.507321882974734646271848,2.968377663081e+00,-0.510141897,1.477502995235e+00,-1.371631520,-5.846500526e-01,5.976249335e+02,-7.602898198e+02,4.292890231e+02,-9.286257302e+02,5.537940250e+04,8.917723970e+05
3225,3755.922818842412856307956492,2.601270012757e+00,0.800746709,1.210328073292e+00,-2.079748360,1.179494656e+00,5.988044281e+02,-7.591103251e+02,4.293524639e+02,-9.285622893e+02,5.538182316e+04,8.918161984e+05
3226,3756.524972712017124694798471,3.383148676301e+00,-0.231943610,1.649968135539e+00,3.105679759,3.297808476e+00,6.021022366e+02,-7.558125167e+02,4.293796263e+02,-9.285351270e+02,5.538512310e+04,8.918731563e+05
3227,3757.481439849810206029108468,2.310337599152e+00,-0.428801235,1.165670992628e+00,-2.482163435,1.842557623e+00,6.039447942e+02,-7.539699590e+02,4.294235929e+02,-9.284911604e+02,5.538745444e+04,8.919120427e+05
3228,3758.696426296329949512239261,2.371305763246e+00,0.320391142,1.136629080636e+00,-1.604776316,7.723042401e-02,6.040220247e+02,-7.538927286e+02,4.294800063e+02,-9.284347470e+02,5.538972770e+04,8.919519424e+05
3229,3759.359216675578110694650275,2.241554819894e+00,-0.507967342,1.043691550868e+00,-1.238522300,-6.808908305e-01,6.033411338e+02,-7.545736194e+02,4.295107787e+02,-9.284039745e+02,5.539181508e+04,8.919896523e+05
3230,3760.582729132616577522182981,2.502467898603e+00,0.222445029,1.176059365250e+00,-0.183129801,-2.312787890e+00,6.010283459e+02,-7.568864073e+02,4.295673348e+02,-9.283474185e+02,5.539416720e+04,8.920317378e+05
3231,3761.085334951762833969329370,2.631294674269e+00,-1.486630740,1.355135267286e+00,1.975280480,1.066612312e+00,6.020949582e+02,-7.558197950e+02,4.295902476e+02,-9.283245056e+02,5.539687747e+04,8.920759839e+05
3232,3762.475079096339359998986039,8.531333632436e-01,-0.302464639,4.304160468195e-01,0.574233700,-7.227621983e-01,6.013721960e+02,-7.565425572e+02,4.296539656e+02,-9.282607876e+02,5.539773830e+04,8.920903244e+05
3233,3763.999842697677547614192197,1.724673711985e+00,1.659814648,8.220185640004e-01,2.915103336,1.602049653e+00,6.029742457e+02,-7.549405076e+02,4.297235272e+02,-9.281912260e+02,5.539938234e+04,8.921193029e+05
3234,3764.644280169985283474179505,2.179131368090e+00,0.723898597,9.251271669031e-01,2.765550806,1.720968769e+00,6.046952145e+02,-7.532195388e+02,4.297531845e+02,-9.281615687e+02,5.540123259e+04,8.921559112e+05
3235,3765.746026064096287925552206,4.368350869672e+00,0.610961743,2.220167231743e+00,0.183531470,-4.365760475e+00,6.003294540e+02,-7.575852993e+02,4.298043674e+02,-9.281103859e+02,5.540567293e+04,8.922292756e+05
3236,3766.455967531820667663959749,8.546393904327e+00,0.066941174,4.372821740272e+00,1.940576034,3.160763345e+00,6.034902173e+02,-7.544245359e+02,4.298365098e+02,-9.280782435e+02,5.541441857e+04,8.923727814e+05
3237,3766.872421484277807982003589,7.237395850211e+00,-1.665595710,3.849072698274e+00,2.338046967,5.343735487e+00,6.088339528e+02,-7.490808004e+02,4.298557084e+02,-9.280590449e+02,5.542211672e+04,8.924942938e+05
3238,3768.338640155954434175085347,1.519602542284e+00,-0.413028834,7.111850220180e-01,2.606502200,1.223554728e+00,6.100575076e+02,-7.478572457e+02,4.299253468e+02,-9.279894064e+02,5.542353909e+04,8.925197973e+05
3239,3769.293394313006448933759303,1.877840030042e+00,-0.233807994,9.668111872397e-01,-2.445191609,1.483389504e+00,6.115408971e+02,-7.463738562e+02,4.299709739e+02,-9.279437793e+02,5.542547271e+04,8.925513051e+05
3240,3770.105497899101135000531313,1.542686239675e+00,-0.583179722,8.380569364446e-01,1.462243998,-1.815889449e-01,6.113593081e+02,-7.465554451e+02,4.300100852e+02,-9.279046681e+02,5.542714882e+04,8.925771839e+05
3241,3771.728992761721378791088542,1.283771182514e+00,1.127163961,5.988095518324e-01,-0.839230894,-8.000518825e-01,6.105592562e+02,-7.473554970e+02,4.300881448e+02,-9.278266085e+02,5.542834644e+04,8.925987100e+05
3242,3772.512331217439890354918134,2.480633015141e+00,0.794045543,1.254561803433e+00,2.537596686,2.065191238e+00,6.126244475e+02,-7.452903058e+02,4.301256185e+02,-9.277891348e+02,5.543085557e+04,8.926402964e+05
3243,3773.467327740988558121926041,4.618534470636e+00,0.438802655,2.373323362033e+00,3.046403783,4.725158461e+00,6.173496059e+02,-7.405651473e+02,4.301718056e+02,-9.277429476e+02,5.543560221e+04,8.927177039e+05
3244,3773.941580304984973160346248,2.936073451189e+00,-1.134033444,1.355057622870e+00,-1.451939762,-3.213571096e-01,6.170282488e+02,-7.408865044e+02,4.301953273e+02,-9.277194259e+02,5.543831233e+04,8.927669068e+05
3245,3775.752711840115427011112303,3.130925321711e+00,1.650663762,1.468046638122e+00,1.530533826,-1.181825205e-01,6.169100663e+02,-7.410046870e+02,4.302849463e+02,-9.276298070e+02,5.544124842e+04,8.928193500e+05
3246,3776.258807342244331680618788,5.571019872266e+00,-0.111298290,2.855235062051e+00,-2.586397552,4.852743901e+00,6.217628102e+02,-7.361519431e+02,4.303099578e+02,-9.276047954e+02,5.544695889e+04,8.929126522e+05
3247,3777.143244333655944718416554,4.101008669657e+00,-0.392230382,2.032145815925e+00,2.910373943,3.956132026e+00,6.257189422e+02,-7.321958110e+02,4.303547875e+02,-9.275599658e+02,5.545102318e+04,8.929813190e+05
3248,3777.833370602115823136255628,2.720716585276e+00,-1.024976931,1.317987345544e+00,-2.171641467,1.490221395e+00,6.272091636e+02,-7.307055896e+02,4.303904762e+02,-9.275242771e+02,5.545365916e+04,8.930268660e+05
3249,3778.839373785258593011574919,1.489176761155e+00,-1.283617834,7.776719504896e-01,-0.570706441,-1.308852295e+00,6.259003113e+02,-7.320144419e+02,4.304428733e+02,-9.274718800e+02,5.545521450e+04,8.930517894e+05
3250,3780.226486450645759017994914,9.068935989870e-01,0.006699300,4.744976752749e-01,-1.889716059,2.975489024e-01,6.261978602e+02,-7.317168930e+02,4.305145942e+02,-9.274001590e+02,5.545616350e+04,8.930669619e+05
3251,3781.668646123160835271265218,1.654857225310e+00,1.315589626,8.020820721067e-01,-2.135284829,8.582017351e-01,6.270560620e+02,-7.308586913e+02,4.305892191e+02,-9.273255342e+02,5.545776766e+04,8.930946375e+05
3252,3782.390575661851609147434702,3.104847049115e+00,0.765101561,1.507239785515e+00,-0.216534097,-2.944085291e+00,6.241119767e+02,-7.338027766e+02,4.306267179e+02,-9.272880353e+02,5.546078214e+04,8.931465525e+05
3253,3783.126649463720346253486773,2.966774918486e+00,0.269155030,1.440758435004e+00,2.056436675,1.345019357e+00,6.254569960e+02,-7.324577572e+02,4.306643639e+02,-9.272503894e+02,5.546366366e+04,8.931961492e+05
3254,3784.265550345229671223880666,2.985530406093e+00,0.372570086,1.232911387816e+00,0.514486785,-2.146610635e+00,6.233103854e+02,-7.346043679e+02,4.307229881e+02,-9.271917652e+02,5.546612948e+04,8.932460445e+05
3255,3784.865105099824619410066132,3.970532342923e+00,-0.802083085,1.936804466323e+00,-0.853172735,-2.547270570e+00,6.207631148e+02,-7.371516384e+02,4.307534956e+02,-9.271612577e+02,5.547000309e+04,8.933123909e+05
3256,3785.791018600925516608883961,2.017043797649e+00,-0.841282267,9.654143281520e-01,-0.522828865,-1.672889454e+00,6.190902254e+02,-7.388245279e+02,4.307999673e+02,-9.271147859e+02,5.547193392e+04,8.933460869e+05
3257,3786.935697906059179416737849,1.072012381178e+00,-0.517618475,4.833574849584e-01,-1.658173668,8.436154094e-02,6.191745869e+02,-7.387401663e+02,4.308568820e+02,-9.270578713e+02,5.547290063e+04,8.933639901e+05
3258,3788.263664870251948365251531,1.904690219446e+00,0.814921837,8.674458237253e-01,2.283042228,1.133812988e+00,6.203083999e+02,-7.376063534e+02,4.309228963e+02,-9.269918570e+02,5.547463552e+04,8.933957884e+05
3259,3788.800050331939493490616625,2.303119980865e+00,-0.846407633,1.149572190296e+00,-1.094460243,-1.054217956e+00,6.192541819e+02,-7.386605713e+02,4.309497078e+02,-9.269650454e+02,5.547693467e+04,8.934342329e+05
3260,3790.041776672573517356079921,1.582047184540e+00,0.073263507,8.370203995105e-01,0.543283719,-1.433005344e+00,6.178211766e+02,-7.400935767e+02,4.310114018e+02,-9.269033515e+02,5.547860871e+04,8.934606323e+05
3261,3791.020914404688758905329118,9.695127162694e-01,0.227144852,3.814776446519e-01,2.172747564,4.320248232e-01,6.182532014e+02,-7.396615518e+02,4.310596507e+02,-9.268551026e+02,5.547937166e+04,8.934768063e+05
3262,3792.560247671588549843729283,7.539786052572e+00,1.547031327,4.098730679884e+00,-2.226863091,5.000491528e+00,6.232536929e+02,-7.346610603e+02,4.311356292e+02,-9.267791240e+02,5.548756913e+04,8.936025383e+05
3263,3792.872479501939546382561781,8.820134564371e+00,0.042730223,4.786947741786e+00,2.576490068,8.085477091e+00,6.313391700e+02,-7.265755832e+02,4.311514445e+02,-9.267633087e+02,5.549714302e+04,8.937496091e+05
3264,3793.790990276485509246233837,3.788450972930e+00,-0.684026169,2.093604859931e+00,1.960504591,1.590798727e+00,6.329299688e+02,-7.249847845e+02,4.311999118e+02,-9.267148415e+02,5.550133023e+04,8.938127641e+05
3265,3795.021653416458419218211933,4.146248198684e+00,0.166841551,2.285908563155e+00,-2.981360989,4.513253742e+00,6.374432225e+02,-7.204715308e+02,4.312653295e+02,-9.266494238e+02,5.550590205e+04,8.938818612e+05
3266,3795.808588147873639874756257,7.679044782566e+00,-0.409429162,4.143755085217e+00,0.255043557,-8.019428342e+00,6.294237942e+02,-7.284909591e+02,4.313080736e+02,-9.266066796e+02,5.551418956e+04,8.940098059e+05
3267,3796.139177933295054438860675,6.596024409566e+00,-2.023974985,3.649396116458e+00,-0.976174073,-4.088753373e+00,6.253350408e+02,-7.325797125e+02,4.313253267e+02,-9.265894266e+02,5.552148835e+04,8.941196962e+05
3268,3797.854055842943754012006925,1.174129914372e+00,0.624265983,7.305952693323e-01,-0.239875000,-1.419353264e+00,6.239156875e+02,-7.339990657e+02,4.314129296e+02,-9.265018237e+02,5.552294954e+04,8.941392485e+05
3269,3799.298497077311899317849476,2.183778553673e+00,1.091631522,1.237863052533e+00,-1.431224878,-3.444199044e-01,6.235712676e+02,-7.343434856e+02,4.314861165e+02,-9.264286368e+02,5.552542527e+04,8.941756002e+05
3270,3800.132426403406501340251080,3.115639812989e+00,0.753645298,1.565591527402e+00,2.913663360,3.050199331e+00,6.266214670e+02,-7.312932863e+02,4.315282691e+02,-9.263864842e+02,5.552855645e+04,8.942274525e+05
3271,3800.877635578880027708030601,3.943565647275e+00,0.257578296,1.922146587396e+00,-0.911756252,-2.354084588e+00,6.242673824e+02,-7.336473709e+02,4.315665195e+02,-9.263482337e+02,5.553240074e+04,8.942930707e+05
3272,3801.590617175651922173092589,2.937523381641e+00,-0.318921961,1.404129983595e+00,0.812579774,-1.931037183e+00,6.223363452e+02,-7.355784081e+02,4.316026602e+02,-9.263120930e+02,5.553520900e+04,8.943419399e+05
