j,gamma,absF_K,argF_K,absG_K,argG_K,contrib,S_T,resid_T,S_T_cesaro,resid_cesaro,cum_abs_li,cum_abs_psi
2663,3195.793895633893094622503579,5.497411200921e+00,-1.704953102,1.636435313093e-01,2.442230371,2.504573610e-01,-1.276854638e+02,-1.217735591e+02,-1.242111676e+02,-1.182992628e+02,1.665531606e+03,1.861634743e+04
2664,3197.547165656594029249623396,1.497922833113e+00,0.606735843,4.585923403908e-02,-2.212422214,5.489339020e-02,-1.276305704e+02,-1.217186657e+02,-1.242130726e+02,-1.183011679e+02,1.665623325e+03,1.861728435e+04
2665,3198.430125767817789743552075,9.826550518727e-01,0.391022220,2.374773609820e-02,-2.505208530,3.819822851e-02,-1.275923722e+02,-1.216804675e+02,-1.242140160e+02,-1.183021113e+02,1.665670820e+03,1.861789881e+04
2666,3199.248977114246401054547614,1.048694735777e+00,-1.123742386,2.837124506871e-02,0.354276399,-5.321865440e-02,-1.276455909e+02,-1.217336861e+02,-1.242148807e+02,-1.183029760e+02,1.665727563e+03,1.861855440e+04
2667,3200.663270230745592276349752,1.263858181073e+00,0.923571176,3.570353391711e-02,-2.748547810,6.596207610e-02,-1.275796288e+02,-1.216677240e+02,-1.242163967e+02,-1.183044919e+02,1.665798970e+03,1.861934415e+04
2668,3201.424866361197312549626580,9.654510017533e-01,-0.468983407,2.292257709531e-02,-0.309217149,-4.367081451e-02,-1.276232996e+02,-1.217113948e+02,-1.242171968e+02,-1.183052920e+02,1.665844815e+03,1.861994729e+04
2669,3202.778286500735847541118468,1.457628125833e+00,1.158682217,3.927919622882e-02,1.552535473,-1.434463613e-03,-1.276247341e+02,-1.217128293e+02,-1.242186361e+02,-1.183067314e+02,1.665923373e+03,1.862085751e+04
2670,3203.630891152625213608279176,1.329442270838e+00,0.416202806,2.611376732685e-02,-0.113894773,-5.188915239e-02,-1.276766232e+02,-1.217647185e+02,-1.242195426e+02,-1.183076378e+02,1.665975601e+03,1.862168747e+04
2671,3204.557410187842267700673804,1.775841190270e+00,0.018506165,4.088358123749e-02,-0.372755875,-7.615198571e-02,-1.277527752e+02,-1.218408704e+02,-1.242205421e+02,-1.183086374e+02,1.666057368e+03,1.862279579e+04
2672,3205.497580563342251883903633,2.447203199748e+00,-0.020678852,5.934291494577e-02,0.142086905,-1.174897885e-01,-1.278702650e+02,-1.219583602e+02,-1.242215781e+02,-1.183096734e+02,1.666176054e+03,1.862432267e+04
2673,3206.228893303829962014360164,2.417662121791e+00,-0.912055801,6.316281042224e-02,2.969864706,1.244674919e-01,-1.277457975e+02,-1.218338927e+02,-1.242224104e+02,-1.183105056e+02,1.666302380e+03,1.862583078e+04
2674,3207.270062357430561030770972,1.579901726974e+00,-0.455476274,4.436531386718e-02,-0.869124361,-5.727522768e-02,-1.278030727e+02,-1.218911680e+02,-1.242235541e+02,-1.183116494e+02,1.666391110e+03,1.862681598e+04
2675,3208.086133891918222198743205,2.048422758013e-01,-1.609980695,4.732904071261e-03,0.805379154,-6.558270441e-03,-1.278096310e+02,-1.218977262e+02,-1.242244647e+02,-1.183125600e+02,1.666400576e+03,1.862694368e+04
2676,3210.352420539766727082765079,3.958933906719e+00,1.710295588,1.188492818666e-01,-0.134180315,-2.355619674e-01,-1.280451930e+02,-1.221332882e+02,-1.242269956e+02,-1.183150908e+02,1.666638275e+03,1.862941003e+04
2677,3210.670388299201819085963304,4.381535915739e+00,0.793899123,1.267831273738e-01,-3.057024342,2.526600675e-01,-1.277925329e+02,-1.218806281e+02,-1.242273737e+02,-1.183154690e+02,1.666891841e+03,1.863213939e+04
2678,3211.618832522934956564643256,2.567309746130e+00,0.528662953,6.722748421957e-02,-2.522226041,1.094794624e-01,-1.276830534e+02,-1.217711487e+02,-1.242284266e+02,-1.183165218e+02,1.667026296e+03,1.863373815e+04
2679,3212.319227342931599790942569,2.705587900031e+00,-0.960437526,7.585005487874e-02,-1.000176130,-8.194143460e-02,-1.277649949e+02,-1.218530901e+02,-1.242291798e+02,-1.183172750e+02,1.667177996e+03,1.863542266e+04
2680,3213.606498798172233731539201,1.183104506148e+00,0.081482837,2.748123354831e-02,-0.844946348,-3.648251437e-02,-1.278014774e+02,-1.218895726e+02,-1.242305961e+02,-1.183186914e+02,1.667232958e+03,1.863615897e+04
2681,3214.667562488094309240021991,2.075240558681e+00,0.529706536,5.412218275348e-02,1.878491661,3.278321521e-02,-1.277686942e+02,-1.218567894e+02,-1.242317748e+02,-1.183198700e+02,1.667341203e+03,1.863745008e+04
2682,3215.325298903735371241087854,2.661548058328e+00,-0.932156996,7.700983307608e-02,2.913819565,1.500415948e-01,-1.276186526e+02,-1.217067478e+02,-1.242324983e+02,-1.183205935e+02,1.667495222e+03,1.863910561e+04
2683,3216.491524692370902474142517,1.433589809187e+00,-0.602377035,4.132829305822e-02,0.478350084,-7.337884821e-02,-1.276920314e+02,-1.217801267e+02,-1.242337260e+02,-1.183218213e+02,1.667577879e+03,1.863999701e+04
2684,3217.430804778290282172144025,1.333453035884e+00,-0.487512870,3.927349707328e-02,1.136845616,-3.302575921e-02,-1.277250572e+02,-1.218131524e+02,-1.242347356e+02,-1.183228309e+02,1.667656426e+03,1.864082591e+04
2685,3218.659983744025900190398530,9.120764176557e-01,-0.154257916,2.523115037854e-02,-0.565569237,-4.260449726e-02,-1.277676617e+02,-1.218557569e+02,-1.242360686e+02,-1.183241638e+02,1.667706888e+03,1.864139265e+04
2686,3219.639171305585305037366807,8.152175709888e-01,-0.048803402,2.153253638402e-02,0.537368995,-3.699541274e-02,-1.278046571e+02,-1.218927523e+02,-1.242371426e+02,-1.183252379e+02,1.667749953e+03,1.864189905e+04
2687,3221.198341682969595145049861,3.853512556575e+00,1.468583864,1.123921812631e-01,-1.268769238,-6.686349101e-02,-1.278715206e+02,-1.219596158e+02,-1.242388694e+02,-1.183269647e+02,1.667974738e+03,1.864429165e+04
2688,3221.609476301097409403825596,4.893578348606e+00,0.293311561,1.446949737280e-01,3.076674253,2.887803593e-01,-1.275827402e+02,-1.216708355e+02,-1.242393330e+02,-1.183274283e+02,1.668264128e+03,1.864732961e+04
2689,3222.813840822902448192448451,5.267937656340e+00,0.472602199,1.540121301485e-01,1.125712462,-1.326147862e-01,-1.277153550e+02,-1.218034503e+02,-1.242405824e+02,-1.183286777e+02,1.668572152e+03,1.865059877e+04
2690,3223.372566375255521104614216,4.208661475633e+00,-0.890143101,1.125590883996e-01,0.979411611,-1.255058837e-01,-1.278408609e+02,-1.219289561e+02,-1.242411847e+02,-1.183292800e+02,1.668797270e+03,1.865321011e+04
2691,3224.213706519638820464635965,1.863681212735e+00,-1.206921410,5.017083412517e-02,-0.100880758,-9.983151619e-02,-1.279406924e+02,-1.220287877e+02,-1.242421238e+02,-1.183302191e+02,1.668897612e+03,1.865436616e+04
2692,3225.366715964933818897246071,1.039416343454e+00,-0.841088158,3.123823218576e-02,-2.721368531,5.704085759e-02,-1.278836515e+02,-1.219717468e+02,-1.242434460e+02,-1.183315413e+02,1.668960088e+03,1.865501068e+04
2693,3227.044102374515354443509116,1.799427508469e+00,1.062139546,5.180738317034e-02,-2.599123938,8.873950031e-02,-1.277949120e+02,-1.218830073e+02,-1.242453381e+02,-1.183334334e+02,1.669063703e+03,1.865612590e+04
2694,3227.525149515495061180532626,2.134603604871e+00,-0.195279125,6.111366623658e-02,2.594960067,1.044163398e-01,-1.276904957e+02,-1.217785910e+02,-1.242458672e+02,-1.183339625e+02,1.669185930e+03,1.865744865e+04
2695,3229.016311629953509730306818,8.804547380781e-01,0.659777492,1.975369792062e-02,-1.245919304,-1.261045433e-02,-1.277031062e+02,-1.217912014e+02,-1.242474579e+02,-1.183355532e+02,1.669225438e+03,1.865799399e+04
2696,3229.981066960499388877112660,4.301207737564e+00,0.515322152,1.186515853276e-01,-0.315288271,-2.256057922e-01,-1.279287119e+02,-1.220168072e+02,-1.242484901e+02,-1.183365853e+02,1.669462741e+03,1.866065729e+04
2697,3230.336636732169461220852320,4.738256555342e+00,-0.386694522,1.363029861119e-01,-2.693781170,2.457261713e-01,-1.276829858e+02,-1.217710810e+02,-1.242488952e+02,-1.183369904e+02,1.669735347e+03,1.866359089e+04
2698,3231.741347918256233972564829,2.161113542903e+00,-0.471407495,6.869826553775e-02,-2.342551047,9.581950249e-02,-1.275871663e+02,-1.216752615e+02,-1.242503878e+02,-1.183384831e+02,1.669872743e+03,1.866492832e+04
2699,3232.738713124808378130141899,2.656896039787e+00,-0.075010556,8.254988152371e-02,-0.611743254,-1.351586106e-01,-1.277223249e+02,-1.218104201e+02,-1.242514173e+02,-1.183395126e+02,1.670037843e+03,1.866657206e+04
2700,3233.913360603034175725564035,4.956650695350e+00,0.150006304,1.439301688926e-01,-2.952070153,2.827059978e-01,-1.274396189e+02,-1.215277141e+02,-1.242526780e+02,-1.183407733e+02,1.670325703e+03,1.866963748e+04
2701,3234.306591244919924810460961,4.533578755289e+00,-0.897255671,1.272665547559e-01,1.300964507,-6.785072436e-02,-1.275074696e+02,-1.215955649e+02,-1.242530655e+02,-1.183411608e+02,1.670580237e+03,1.867244091e+04
2702,3235.154617182366475812645155,6.868704289070e-01,-1.644004376,1.284968719071e-02,-0.075150911,-2.562683787e-02,-1.275330964e+02,-1.216211917e+02,-1.242539186e+02,-1.183420138e+02,1.670605936e+03,1.867286554e+04
2703,3237.087579531708591928814549,6.767979178639e-01,0.829265172,1.796705009724e-02,-2.534288264,2.950869734e-02,-1.275035878e+02,-1.215916830e+02,-1.242558767e+02,-1.183439719e+02,1.670641870e+03,1.867328369e+04
2704,3237.998236326712589204577901,1.437343742885e+00,0.771363673,3.976381572485e-02,-2.451961835,6.135405348e-02,-1.274422337e+02,-1.215303290e+02,-1.242567901e+02,-1.183448853e+02,1.670721398e+03,1.867417149e+04
2705,3239.090434562689812449768481,2.927986874224e+00,1.168550849,7.987443714114e-02,0.548711465,-1.362973106e-01,-1.275785310e+02,-1.216666263e+02,-1.242578642e+02,-1.183459594e+02,1.670881147e+03,1.867597939e+04
2706,3239.767314075239598015810188,3.026211096213e+00,0.013489135,7.260823308854e-02,2.257961399,9.211780402e-02,-1.274864132e+02,-1.215745085e+02,-1.242585580e+02,-1.183466532e+02,1.671026363e+03,1.867784756e+04
2707,3240.605747277956862198710950,2.250589880904e+00,-0.499351331,5.598359111853e-02,0.797481566,-7.821032094e-02,-1.275646235e+02,-1.216527188e+02,-1.242593931e+02,-1.183474883e+02,1.671138330e+03,1.867923655e+04
2708,3241.595312938038556595314309,1.648799902766e+00,-0.407867166,4.176810479791e-02,2.081726127,4.084824700e-02,-1.275237753e+02,-1.216118705e+02,-1.242604021e+02,-1.183484973e+02,1.671221866e+03,1.868025382e+04
2709,3242.568307582365359198249201,1.249138508591e+00,-0.394247417,3.101224854997e-02,3.048074660,6.175347352e-02,-1.274620218e+02,-1.215501171e+02,-1.242613813e+02,-1.183494766e+02,1.671283891e+03,1.868102429e+04
2710,3243.501652711279887198694888,6.935249642830e-01,-0.477330355,1.521522254700e-02,-2.849860360,2.914467007e-02,-1.274328771e+02,-1.215209724e+02,-1.242623023e+02,-1.183503976e+02,1.671314321e+03,1.868145193e+04
2711,3244.884157091134580115654105,1.126805590035e+00,0.166945086,3.325065691403e-02,-2.236776200,4.108650109e-02,-1.273917906e+02,-1.214798859e+02,-1.242636532e+02,-1.183517484e+02,1.671380823e+03,1.868214644e+04
2712,3246.040157816239797720051977,1.453681724508e+00,0.714482635,3.764324421780e-02,1.734712320,1.228547135e-02,-1.273795052e+02,-1.214676004e+02,-1.242647672e+02,-1.183528624e+02,1.671456109e+03,1.868304210e+04
2713,3246.841676161959525694159088,1.864685176099e+00,0.310523877,4.597747535558e-02,-0.051989860,-9.183070409e-02,-1.274713359e+02,-1.215594311e+02,-1.242655361e+02,-1.183536313e+02,1.671548064e+03,1.868419072e+04
2714,3247.570503533836460579107805,1.385766070076e+00,-0.867963029,3.570734798205e-02,2.276873016,4.633767345e-02,-1.274249982e+02,-1.215130935e+02,-1.242662555e+02,-1.183543508e+02,1.671619479e+03,1.868504413e+04
2715,3249.308085747434814590988299,2.571203401106e+00,1.505105945,6.637618027814e-02,-2.436684120,1.011135996e-01,-1.273238846e+02,-1.214119799e+02,-1.242679447e+02,-1.183560400e+02,1.671752231e+03,1.868662675e+04
2716,3249.906446318444415967391988,4.483536360849e+00,0.419760576,1.172285744363e-01,-1.655597719,1.985847135e-02,-1.273040261e+02,-1.213921214e+02,-1.242685073e+02,-1.183566026e+02,1.671986688e+03,1.868938593e+04
2717,3250.613324267405035189926803,2.939156200714e+00,-0.754613580,7.172905875097e-02,0.473290029,-1.276882625e-01,-1.274317144e+02,-1.215198096e+02,-1.242691674e+02,-1.183572627e+02,1.672130146e+03,1.869119429e+04
2718,3251.510637744017582969145394,1.856476876134e+00,-0.907663114,4.840653432380e-02,0.293306822,-9.267847726e-02,-1.275243929e+02,-1.216124881e+02,-1.242700402e+02,-1.183581355e+02,1.672226960e+03,1.869233621e+04
2719,3252.723990907270687158272289,1.679389368490e+00,-0.264926640,4.474723512416e-02,-1.095087032,-4.098570221e-02,-1.275653786e+02,-1.216534738e+02,-1.242712542e+02,-1.183593494e+02,1.672316454e+03,1.869336882e+04
2720,3253.369017244108257992216620,1.196072438243e+00,-1.409409699,3.069731842955e-02,0.220618288,-5.990657415e-02,-1.276252851e+02,-1.217133804e+02,-1.242719073e+02,-1.183600025e+02,1.672377849e+03,1.869410410e+04
2721,3255.142076592548407877776732,8.477092662037e-01,1.182950486,2.422207481208e-02,2.446172064,3.719465723e-02,-1.275880905e+02,-1.216761857e+02,-1.242737338e+02,-1.183618291e+02,1.672426293e+03,1.869462494e+04
2722,3256.346612817957653999222301,2.902085567934e+00,1.569807805,8.156512277871e-02,0.604594403,-1.342125903e-01,-1.277223031e+02,-1.218103983e+02,-1.242749598e+02,-1.183630551e+02,1.672589423e+03,1.869640736e+04
2723,3256.941943204737039133354481,3.291273926377e+00,0.251672499,8.595382658809e-02,1.000169139,-9.285763328e-02,-1.278151607e+02,-1.219032560e+02,-1.242755900e+02,-1.183636852e+02,1.672761331e+03,1.869842844e+04
2724,3257.831340012825337977777863,2.503060261973e+00,0.095727965,6.307381008144e-02,0.735466051,-9.354074931e-02,-1.279087015e+02,-1.219967967e+02,-1.242765563e+02,-1.183646515e+02,1.672887478e+03,1.869996508e+04
2725,3258.706714275455053401279951,1.710632607043e+00,-0.259803407,3.621543835415e-02,-0.021993331,-7.241335977e-02,-1.279811148e+02,-1.220692101e+02,-1.242775320e+02,-1.183656272e+02,1.672959909e+03,1.870101496e+04
2726,3259.539730686039659248328210,1.125873522999e+00,-1.376666166,2.869603438498e-02,-2.674777888,5.125147966e-02,-1.279298633e+02,-1.220179586e+02,-1.242784785e+02,-1.183665737e+02,1.673017301e+03,1.870170578e+04
2727,3261.192124420504220716953000,3.553592700672e+00,0.436305898,1.033672866138e-01,-2.763667996,1.921458151e-01,-1.277377175e+02,-1.218258128e+02,-1.242803286e+02,-1.183684238e+02,1.673224036e+03,1.870388510e+04
2728,3261.535312602183417692444670,3.553331090729e+00,-0.547879609,1.029297312365e-01,0.866952876,-1.332224771e-01,-1.278709400e+02,-1.219590353e+02,-1.242806924e+02,-1.183687876e+02,1.673429895e+03,1.870606403e+04
2729,3262.718968694528270682218043,1.514929433976e+00,-0.384903423,4.498095728585e-02,-1.427262325,-1.286830174e-02,-1.278838083e+02,-1.219719036e+02,-1.242819948e+02,-1.183700901e+02,1.673519857e+03,1.870699266e+04
2730,3263.784940489126472481759918,1.078696289941e+00,-0.040916591,3.135436596841e-02,1.135767327,-2.642776105e-02,-1.279102361e+02,-1.219983313e+02,-1.242831712e+02,-1.183712665e+02,1.673582566e+03,1.870765367e+04
2731,3265.198771600650621898284563,9.291785498593e-01,0.723717371,2.244576144864e-02,2.474769920,3.527534319e-02,-1.278749607e+02,-1.219630560e+02,-1.242847417e+02,-1.183728370e+02,1.673627457e+03,1.870822281e+04
2732,3266.153786419935795400039980,2.107637285843e+00,0.907967694,5.285720647827e-02,-2.797622036,9.952198906e-02,-1.277754387e+02,-1.218635340e+02,-1.242857915e+02,-1.183738868e+02,1.673733172e+03,1.870951340e+04
2733,3266.803954479647297578388011,2.482003574611e+00,-0.268144740,6.644976027603e-02,-1.471146085,-1.322156194e-02,-1.277886603e+02,-1.218767555e+02,-1.242864860e+02,-1.183745813e+02,1.673866071e+03,1.871103293e+04
2734,3268.188517855567123844392235,2.230329696727e+00,0.929794559,5.037722107118e-02,0.183916554,-9.905521544e-02,-1.278877155e+02,-1.219758108e+02,-1.242879697e+02,-1.183760650e+02,1.673966826e+03,1.871239780e+04
2735,3268.909408588716795153046961,4.860235369326e+00,-0.004433435,1.267599602543e-01,2.862482726,2.437089618e-01,-1.276440065e+02,-1.217321018e+02,-1.242887636e+02,-1.183768588e+02,1.674220346e+03,1.871537141e+04
2736,3269.516785360248099212780398,3.918890208479e+00,-1.175674491,1.015763990366e-01,-2.633222264,1.774618692e-01,-1.274665447e+02,-1.215546399e+02,-1.242893869e+02,-1.183774821e+02,1.674423499e+03,1.871776864e+04
2737,3270.310803457827130573293112,1.032066366797e+00,-1.704486411,2.224561468521e-02,1.636869758,2.937549704e-03,-1.274636071e+02,-1.215517024e+02,-1.242901583e+02,-1.183782535e+02,1.674467990e+03,1.871839982e+04
2738,3272.019397610781094887447527,4.698044710291e-01,0.578149638,1.128167961461e-02,2.600784625,1.934340913e-02,-1.274442637e+02,-1.215323590e+02,-1.242918154e+02,-1.183799107e+02,1.674490553e+03,1.871868698e+04
2739,3273.363032965270158222177593,1.659758862243e+00,1.391861913,4.366690638076e-02,3.009174183,8.656924696e-02,-1.273576945e+02,-1.214457897e+02,-1.242931094e+02,-1.183812047e+02,1.674577887e+03,1.871970108e+04
2740,3274.059953011724818136297924,2.023071314687e+00,0.417888021,4.746832241750e-02,-1.026465966,-4.916249987e-02,-1.274068570e+02,-1.214949522e+02,-1.242937617e+02,-1.183818570e+02,1.674672824e+03,1.872093690e+04
2741,3274.863567637972572131821070,1.783966782355e+00,-0.207793255,4.375089747630e-02,-3.116714609,8.747471817e-02,-1.273193823e+02,-1.214074775e+02,-1.242945256e+02,-1.183826209e+02,1.674760325e+03,1.872202639e+04
2742,3276.124154984922090626336235,2.692861153508e+00,0.628303548,7.196051109667e-02,2.713536667,1.309356665e-01,-1.271884466e+02,-1.212765418e+02,-1.242956896e+02,-1.183837848e+02,1.674904246e+03,1.872367032e+04
2743,3276.694554681215401362613921,2.971658701243e+00,-0.660079218,8.229316285543e-02,2.833183067,1.568207371e-01,-1.270316258e+02,-1.211197211e+02,-1.242961931e+02,-1.183842884e+02,1.675068833e+03,1.872548413e+04
2744,3278.059478289038270402536624,1.300788951015e+00,-0.049874545,3.212667810211e-02,-2.977220443,6.338730300e-02,-1.269682385e+02,-1.210563338e+02,-1.242973321e+02,-1.183854274e+02,1.675133086e+03,1.872627776e+04
2745,3278.986193732023865913671342,3.231744383356e+00,-0.035214512,8.640819618045e-02,-2.449541842,1.330580762e-01,-1.268351805e+02,-1.209232757e+02,-1.242980870e+02,-1.183861822e+02,1.675305902e+03,1.872824895e+04
2746,3279.489509639634966605547305,2.844662772516e+00,-1.144031193,7.701548441486e-02,-3.040924962,1.532511540e-01,-1.266819293e+02,-1.207700246e+02,-1.242984763e+02,-1.183865716e+02,1.675459933e+03,1.872998377e+04
2747,3280.976418713721355348798866,9.935570206826e-01,-0.118718217,2.313424672570e-02,-0.265097213,-4.465219780e-02,-1.267265815e+02,-1.208146768e+02,-1.242995565e+02,-1.183876518e+02,1.675506202e+03,1.873058942e+04
2748,3281.706690820621758867750268,1.005695865250e+00,-0.568087166,2.499594081835e-02,3.140919870,4.999187032e-02,-1.266765896e+02,-1.207646849e+02,-1.243000966e+02,-1.183881918e+02,1.675556194e+03,1.873120233e+04
2749,3283.239124300114450886535772,5.714122437088e-01,0.419527224,1.342208590281e-02,-0.080770182,-2.675665610e-02,-1.267033463e+02,-1.207914416e+02,-1.243012058e+02,-1.183893010e+02,1.675583038e+03,1.873155040e+04
2750,3284.499863132438584931466407,2.257511720387e+00,2.026096125,5.659831001078e-02,0.632446609,-9.130254685e-02,-1.267946488e+02,-1.208827441e+02,-1.243021278e+02,-1.183902231e+02,1.675696235e+03,1.873292505e+04
2751,3285.202828751691161488176274,6.828598895365e+00,0.493686699,1.868610813775e-01,2.263756866,2.387403301e-01,-1.265559085e+02,-1.206440038e+02,-1.243026612e+02,-1.183907564e+02,1.676069957e+03,1.873708223e+04
2752,3285.682259710460894108015066,5.789148705413e+00,-0.685495866,1.594785929186e-01,1.282275119,-9.075444119e-02,-1.266466630e+02,-1.207347582e+02,-1.243029900e+02,-1.183910852e+02,1.676388914e+03,1.874060609e+04
2753,3286.718540342294644164494062,2.119606222819e+00,-0.445202639,6.030492700871e-02,-2.836157407,1.150275669e-01,-1.265316354e+02,-1.206197306e+02,-1.243037289e+02,-1.183918242e+02,1.676509524e+03,1.874189589e+04
2754,3287.773091992666597975722312,1.442197360896e+00,-0.175988848,4.203743719984e-02,-0.508176268,-7.345061503e-02,-1.266050860e+02,-1.206931813e+02,-1.243044435e+02,-1.183925388e+02,1.676593599e+03,1.874277320e+04
2755,3288.936972845327159588979189,1.611512066450e+00,0.139579520,4.675958091612e-02,-3.014742611,9.276776490e-02,-1.265123182e+02,-1.206004135e+02,-1.243052577e+02,-1.183933529e+02,1.676687118e+03,1.874375316e+04
2756,3289.724306536176169076498245,3.473590443590e-01,-0.933946828,2.854354833982e-03,-0.566134783,-4.818039503e-03,-1.265171363e+02,-1.206052315e+02,-1.243057859e+02,-1.183938811e+02,1.676692827e+03,1.874396434e+04
2757,3291.385725928433722910610563,8.680110230772e-01,0.759044842,2.013246326640e-02,-0.281462615,-3.868051007e-02,-1.265558168e+02,-1.206439120e+02,-1.243069021e+02,-1.183949974e+02,1.676733091e+03,1.874449178e+04
2758,3292.222642049285009899049141,2.668777686687e+00,0.735784124,7.019208208675e-02,-0.999544648,-7.590367016e-02,-1.266317205e+02,-1.207198157e+02,-1.243074738e+02,-1.183955691e+02,1.676873476e+03,1.874611304e+04
2759,3292.856716097554634971768718,2.308887904680e+00,-0.503319733,5.976686782559e-02,0.032433001,-1.194708724e-01,-1.267511913e+02,-1.208392866e+02,-1.243079214e+02,-1.183960166e+02,1.676993009e+03,1.874751541e+04
2760,3293.975869245585136093181933,1.319137581835e+00,0.082519934,3.403050871866e-02,-2.602476883,5.840744421e-02,-1.266927839e+02,-1.207808791e+02,-1.243087515e+02,-1.183968468e+02,1.677061070e+03,1.874831634e+04
2761,3295.266663232727327626467400,2.170684542610e+00,0.887309502,5.672904742457e-02,-2.775788429,1.059512979e-01,-1.265868326e+02,-1.206749278e+02,-1.243096853e+02,-1.183977806e+02,1.677174528e+03,1.874963380e+04
2762,3296.021754764672060302691570,2.080566620331e+00,0.037888266,4.459952569777e-02,0.410389402,-8.179245581e-02,-1.266686250e+02,-1.207567203e+02,-1.243102070e+02,-1.183983023e+02,1.677263728e+03,1.875089627e+04
2763,3296.873142162695473488951754,2.143201050953e+00,-0.589099738,5.285831397348e-02,-1.084973793,-4.936288637e-02,-1.267179879e+02,-1.208060832e+02,-1.243108161e+02,-1.183989113e+02,1.677369444e+03,1.875219641e+04
2764,3297.836842310599282397956467,2.594862389295e+00,-0.565551887,6.813070618333e-02,-0.135222263,-1.350175354e-01,-1.268530055e+02,-1.209411007e+02,-1.243115195e+02,-1.183996147e+02,1.677505706e+03,1.875377009e+04
2765,3298.357878621563441293689584,2.253221651536e+00,-1.779656661,6.331085426190e-02,-0.621703063,-1.029292341e-01,-1.269559347e+02,-1.210440300e+02,-1.243119210e+02,-1.184000162e+02,1.677632327e+03,1.875513635e+04
2766,3300.450576192250525004254949,6.972831188960e-01,0.770039242,1.821071209330e-02,-0.654944520,-2.888516586e-02,-1.269848199e+02,-1.210729151e+02,-1.243135974e+02,-1.184016927e+02,1.677668749e+03,1.875555889e+04
2767,3301.413776304367833885924348,2.222397322793e+00,1.170908516,5.675834099150e-02,0.766152763,-8.179825339e-02,-1.270666181e+02,-1.211547134e+02,-1.243143768e+02,-1.184024720e+02,1.677782265e+03,1.875690522e+04
2768,3302.017097665604490509950420,2.648129022597e+00,0.085866370,6.866697826694e-02,1.601681812,4.240951581e-03,-1.270623772e+02,-1.211504724e+02,-1.243148797e+02,-1.184029749e+02,1.677919599e+03,1.875850917e+04
2769,3303.317261841697262716518570,4.055048449664e+00,0.751159225,1.107559937884e-01,1.514647349,-1.243113727e-02,-1.270748083e+02,-1.211629036e+02,-1.243159610e+02,-1.184040563e+02,1.678141111e+03,1.876096430e+04
2770,3303.813719205759852144815832,4.430614950763e+00,-0.489962856,1.235374088891e-01,0.691618517,-1.903006712e-01,-1.272651090e+02,-1.213532042e+02,-1.243163756e+02,-1.184044709e+02,1.678388186e+03,1.876364642e+04
2771,3305.076177240834331712072101,4.071126002806e+00,-0.235668586,1.151855875059e-01,-0.373956673,-2.144500521e-01,-1.274795590e+02,-1.215676543e+02,-1.243175020e+02,-1.184055972e+02,1.678618557e+03,1.876610998e+04
2772,3305.472088698530180208821058,3.440481631283e+00,-1.324052173,9.717877104016e-02,-2.413390217,1.450630154e-01,-1.273344960e+02,-1.214225913e+02,-1.243178807e+02,-1.184059759e+02,1.678812915e+03,1.876819167e+04
2773,3307.221711602476425917366495,1.118450159016e+00,0.857901919,3.016319249960e-02,-0.928908317,-3.611793401e-02,-1.273706139e+02,-1.214587092e+02,-1.243194766e+02,-1.184075718e+02,1.678873241e+03,1.876886804e+04
2774,3308.045402223318982748746662,1.113670980579e+00,-0.023486743,2.230839728878e-02,3.127858992,4.461258698e-02,-1.273260014e+02,-1.214140966e+02,-1.243202363e+02,-1.184083316e+02,1.678917858e+03,1.876954135e+04
2775,3308.832877512969198407602280,1.325432823804e+00,-0.730555521,3.446230254511e-02,0.660064713,-5.444716776e-02,-1.273804485e+02,-1.214685438e+02,-1.243209516e+02,-1.184090469e+02,1.678986783e+03,1.877034250e+04
2776,3310.235706773842968521380813,7.695186769256e-01,0.510674406,1.702005043897e-02,2.489656109,2.705882803e-02,-1.273533897e+02,-1.214414850e+02,-1.243222482e+02,-1.184103435e+02,1.679020823e+03,1.877080743e+04
2777,3311.155306118272885010959881,1.109895581133e+00,0.269342270,2.693558508084e-02,2.404494424,3.988740363e-02,-1.273135023e+02,-1.214015976e+02,-1.243230900e+02,-1.184111853e+02,1.679074694e+03,1.877147783e+04
2778,3312.349459450510319123683342,1.753413702827e+00,1.008563300,4.342384387417e-02,0.868988669,-5.606879831e-02,-1.273695711e+02,-1.214576664e+02,-1.243241681e+02,-1.184122634e+02,1.679161542e+03,1.877253654e+04
2779,3313.199876672725445138307778,2.917982289970e+00,0.499640363,6.803231413035e-02,-0.412581716,-1.246472645e-01,-1.274942184e+02,-1.215823136e+02,-1.243249498e+02,-1.184130451e+02,1.679297606e+03,1.877429797e+04
2780,3313.842662273157149996819199,3.695275047759e+00,-0.622684378,1.000326603379e-01,0.890827660,-1.257948035e-01,-1.276200132e+02,-1.217081084e+02,-1.243255646e+02,-1.184136598e+02,1.679497672e+03,1.877652817e+04
2781,3315.015013827979910053970289,3.267993945366e+00,-0.144077997,9.115826747933e-02,-1.184415759,-6.870385070e-02,-1.276887170e+02,-1.217768123e+02,-1.243267296e+02,-1.184148249e+02,1.679679988e+03,1.877849980e+04
2782,3315.619742540924528601965502,1.996980548257e+00,-1.552731676,5.202821259672e-02,-0.797733191,-7.266583032e-02,-1.277613828e+02,-1.218494781e+02,-1.243273428e+02,-1.184154381e+02,1.679784045e+03,1.877970439e+04
