j,gamma,absF_K,argF_K,absG_K,argG_K,contrib,S_T,resid_T,S_T_cesaro,resid_cesaro,cum_abs_li,cum_abs_psi
2768,3302.017097665604490509950420,3.093400938387e+00,0.031716714,6.355320796132e-01,2.625478405,1.105499633e+00,-1.187810823e+03,-8.246507988e+02,-1.195276263e+03,-8.321162393e+02,1.822175856e+04,2.573852645e+05
2769,3303.317261841697262716518570,4.756559036219e+00,1.046470840,1.019248509213e+00,2.633025781,1.780511423e+00,-1.186030311e+03,-8.228702873e+02,-1.195273325e+03,-8.321133010e+02,1.822379706e+04,2.574140632e+05
2770,3303.813719205759852144815832,4.822803122065e+00,-0.829606719,1.033574382458e+00,-3.006243998,2.048243336e+00,-1.183982068e+03,-8.208220440e+02,-1.195271936e+03,-8.321119120e+02,1.822586421e+04,2.574432586e+05
2771,3305.076177240834331712072101,5.351762590114e+00,0.011459152,1.185861781789e+00,2.491508947,1.887970550e+00,-1.182094097e+03,-8.189340734e+02,-1.195267624e+03,-8.321075996e+02,1.822823593e+04,2.574756437e+05
2772,3305.472088698530180208821058,4.391265327568e+00,-1.629225603,9.657823990204e-01,1.624082307,1.028766225e-01,-1.181991221e+03,-8.188311968e+02,-1.195266046e+03,-8.321060217e+02,1.823016750e+04,2.575022133e+05
2773,3307.221711602476425917366495,1.618141162640e+00,0.427273148,3.574059831771e-01,-1.620134311,3.525307526e-02,-1.181955968e+03,-8.187959437e+02,-1.195259023e+03,-8.320989989e+02,1.823088231e+04,2.575119988e+05
2774,3308.045402223318982748746662,2.246963102108e+00,0.015257417,4.901613608801e-01,0.565745500,-8.275778675e-01,-1.182783546e+03,-8.196235216e+02,-1.195255710e+03,-8.320956865e+02,1.823186263e+04,2.575255837e+05
2775,3308.832877512969198407602280,1.802214997936e+00,-0.426472617,4.031818524455e-01,2.102735590,4.089921864e-01,-1.182374553e+03,-8.192145294e+02,-1.195252742e+03,-8.320927183e+02,1.823266900e+04,2.575364770e+05
2776,3310.235706773842968521380813,1.685405199973e+00,0.551108765,3.832529688433e-01,-2.521507724,6.238048426e-01,-1.181750748e+03,-8.185907246e+02,-1.195247285e+03,-8.320872607e+02,1.823343550e+04,2.575466600e+05
2777,3311.155306118272885010959881,1.657725266211e+00,0.276431319,3.372922407260e-01,1.489993986,-5.444871048e-02,-1.181805197e+03,-8.186451733e+02,-1.195243536e+03,-8.320835123e+02,1.823411009e+04,2.575566730e+05
2778,3312.349459450510319123683342,2.587941018093e+00,0.806538932,5.428760564404e-01,-1.031113295,-5.579290313e-01,-1.182363126e+03,-8.192031023e+02,-1.195238691e+03,-8.320786676e+02,1.823519584e+04,2.575722990e+05
2779,3313.199876672725445138307778,4.181243783335e+00,0.539276145,8.488936052561e-01,1.841366697,4.537864316e-01,-1.181909340e+03,-8.187493159e+02,-1.195235387e+03,-8.320753627e+02,1.823689363e+04,2.575975389e+05
2780,3313.842662273157149996819199,2.915398579127e+00,-0.530396761,4.937301512275e-01,0.041842629,-9.865960031e-01,-1.182895936e+03,-8.197359119e+02,-1.195232802e+03,-8.320727779e+02,1.823788109e+04,2.576151342e+05
2781,3315.015013827979910053970289,2.856193083569e+00,-0.308672573,5.348521332803e-01,2.888256568,1.035561094e+00,-1.181860375e+03,-8.187003508e+02,-1.195228439e+03,-8.320684150e+02,1.823895079e+04,2.576323661e+05
2782,3315.619742540924528601965502,2.671756458619e+00,-1.276729429,5.404177548211e-01,0.549620616,-9.216530389e-01,-1.182782028e+03,-8.196220038e+02,-1.195226001e+03,-8.320659768e+02,1.824003163e+04,2.576484822e+05
2783,3316.752453417716025589656362,5.377152479116e-01,-0.877189096,6.121168062372e-02,2.996241260,1.211324156e-01,-1.182660895e+03,-8.195008714e+02,-1.195221751e+03,-8.320617270e+02,1.824015405e+04,2.576517247e+05
2784,3318.387470170170478675354648,1.422617484823e+00,0.786840008,3.337604063951e-01,-2.963891160,6.570090917e-01,-1.182003886e+03,-8.188438623e+02,-1.195215562e+03,-8.320555381e+02,1.824082157e+04,2.576602988e+05
2785,3319.412648993159293997498035,1.328322867107e+00,1.257134188,2.017398981310e-01,-2.220356014,2.440390340e-01,-1.181759847e+03,-8.185998233e+02,-1.195211482e+03,-8.320514578e+02,1.824122505e+04,2.576683022e+05
2786,3320.476699682049447244704235,7.911788516678e+00,1.146341220,1.744416943637e+00,-1.681193228,3.843745793e-01,-1.181375473e+03,-8.182154487e+02,-1.195207171e+03,-8.320471472e+02,1.824471389e+04,2.577159567e+05
2787,3320.887941461201672133704429,7.996558936700e+00,-0.543070690,1.731972589618e+00,-2.306394397,2.324413567e+00,-1.179051059e+03,-8.158910352e+02,-1.195205458e+03,-8.320454343e+02,1.824817783e+04,2.577641159e+05
2788,3321.663572698610211015801843,3.000580119390e+00,-0.998012266,6.763753945572e-01,-0.913980134,-8.259876915e-01,-1.179877047e+03,-8.167170228e+02,-1.195201686e+03,-8.320416622e+02,1.824953058e+04,2.577821826e+05
2789,3323.490923179791719478370063,4.849658352698e+00,1.168079649,1.067429614467e+00,-2.640044363,1.871928301e+00,-1.178005118e+03,-8.148450945e+02,-1.195193260e+03,-8.320332363e+02,1.825166544e+04,2.578113667e+05
2790,3323.875124914086264401144576,5.992093932496e+00,-0.450200996,1.324811892726e+00,2.597842339,2.267480423e+00,-1.175737638e+03,-8.125776141e+02,-1.195191273e+03,-8.320312495e+02,1.825431506e+04,2.578474216e+05
2791,3324.925684145982695330114588,2.101697845112e+00,-0.759074842,3.960360619850e-01,2.683352240,7.103558451e-01,-1.175027282e+03,-8.118672583e+02,-1.195185127e+03,-8.320251028e+02,1.825510714e+04,2.578600637e+05
2792,3325.691627038381709125748719,1.269152089332e+00,-1.118137623,2.272077444863e-01,-2.281771604,2.965393126e-01,-1.174730743e+03,-8.115707190e+02,-1.195180484e+03,-8.320204603e+02,1.825556155e+04,2.578676961e+05
2793,3327.338441751472176750510695,1.503818936322e+00,0.625906513,3.146221678416e-01,-1.609823805,2.455158558e-02,-1.174706191e+03,-8.115461674e+02,-1.195170363e+03,-8.320103390e+02,1.825619080e+04,2.578767352e+05
2794,3327.988269208170175297229644,1.560221357522e+00,-0.058031522,3.207376443970e-01,-2.762492428,5.959292632e-01,-1.174110262e+03,-8.109502381e+02,-1.195166367e+03,-8.320063431e+02,1.825683227e+04,2.578861116e+05
2795,3329.465583948409625625823226,2.312483410737e+00,1.035762925,5.260485856488e-01,0.323891126,-9.973925552e-01,-1.175107655e+03,-8.119476307e+02,-1.195157024e+03,-8.319970003e+02,1.825788437e+04,2.579000026e+05
2796,3330.290400360130219844493980,3.442081571715e+00,0.675332235,7.548368940055e-01,2.613624688,1.304105357e+00,-1.173803549e+03,-8.106435253e+02,-1.195152059e+03,-8.319920347e+02,1.825939404e+04,2.579206740e+05
2797,3331.299404161488370421858172,4.453423536227e+00,0.615641866,8.217146759595e-01,2.280359142,1.070697780e+00,-1.172732851e+03,-8.095728275e+02,-1.195145592e+03,-8.319855685e+02,1.826103747e+04,2.579474108e+05
2798,3331.892288243776279000783701,5.110706084472e+00,-0.659824986,1.009679183409e+00,-0.707783473,-1.534318218e+00,-1.174267170e+03,-8.111071458e+02,-1.195141604e+03,-8.319815804e+02,1.826305683e+04,2.579780883e+05
2799,3332.700898576001118556409291,3.019963065065e+00,-0.936819156,6.431798501355e-01,1.453200099,-1.509226386e-01,-1.174418092e+03,-8.112580684e+02,-1.195136540e+03,-8.319765156e+02,1.826434319e+04,2.579962116e+05
2800,3333.781382961371509303427968,1.211550307976e+00,-1.324887415,2.441838576894e-01,1.814350267,1.177714349e-01,-1.174300321e+03,-8.111402970e+02,-1.195129825e+03,-8.319698007e+02,1.826483156e+04,2.580034799e+05
2801,3335.045996424475843016145379,9.104256461127e-01,-0.323755766,1.880677993824e-01,1.128262761,-1.610726767e-01,-1.174461394e+03,-8.113013696e+02,-1.195121926e+03,-8.319619024e+02,1.826520769e+04,2.580089396e+05
2802,3336.575968429255216961522314,2.637074506901e+00,1.518140512,5.365386152000e-01,0.002614392,-1.073073563e+00,-1.175534467e+03,-8.123744432e+02,-1.195112453e+03,-8.319524286e+02,1.826628077e+04,2.580247467e+05
2803,3337.044211896701205873614072,3.536116136060e+00,-0.145402453,7.478220850132e-01,0.432129034,-1.358158812e+00,-1.176892626e+03,-8.137326020e+02,-1.195109705e+03,-8.319496815e+02,1.826777641e+04,2.580459398e+05
2804,3338.150407356324767411543486,1.435510182744e+00,0.301462444,2.372404952397e-01,2.597496711,4.059638577e-01,-1.176486662e+03,-8.133266382e+02,-1.195103669e+03,-8.319436447e+02,1.826825090e+04,2.580545404e+05
2805,3339.256673694617330510205353,2.740263230835e+00,0.264828451,5.988614427864e-01,-2.353604032,8.447212296e-01,-1.175641941e+03,-8.124819169e+02,-1.195097501e+03,-8.319374771e+02,1.826944862e+04,2.580709528e+05
2806,3340.117152697458989076575153,2.985068493303e+00,-0.029990998,6.319680359233e-01,0.646482882,-1.008883103e+00,-1.176650824e+03,-8.134908000e+02,-1.195092489e+03,-8.319324649e+02,1.827071255e+04,2.580888269e+05
2807,3340.972263637847411333427989,2.332387198611e+00,-0.310764177,4.784878732739e-01,-2.712644875,8.702774633e-01,-1.175780546e+03,-8.126205226e+02,-1.195087769e+03,-8.319277448e+02,1.827166953e+04,2.581027892e+05
2808,3342.211554859256917301118108,2.332521736793e+00,0.271773831,4.644194461365e-01,1.900644352,3.008502208e-01,-1.175479696e+03,-8.123196723e+02,-1.195080610e+03,-8.319205857e+02,1.827259837e+04,2.581167472e+05
2809,3343.051722278339127690411673,3.736553316699e+00,0.010842274,7.600632710412e-01,-1.658351922,1.329255976e-01,-1.175346771e+03,-8.121867467e+02,-1.195075684e+03,-8.319156597e+02,1.827411850e+04,2.581391013e+05
2810,3343.604908509592827998399941,2.509688638185e+00,-1.769714229,4.930948505071e-01,0.129289901,-9.779586627e-01,-1.176324729e+03,-8.131647054e+02,-1.195072420e+03,-8.319123956e+02,1.827510469e+04,2.581541132e+05
2811,3344.852255868193444556363502,9.887088194764e-01,-0.918767845,2.214840816975e-01,-1.016560777,-2.331312385e-01,-1.176557861e+03,-8.133978366e+02,-1.195065428e+03,-8.319054043e+02,1.827554765e+04,2.581600250e+05
2812,3346.848430816562101350415986,2.476601452712e+00,2.223211534,4.550561991084e-01,1.369742156,-1.817516102e-01,-1.176739612e+03,-8.135795883e+02,-1.195054390e+03,-8.318943658e+02,1.827645777e+04,2.581748246e+05
2813,3347.397830990955097521355194,5.724416711445e+00,0.952963065,1.112573559185e+00,-2.390202067,1.626004638e+00,-1.175113608e+03,-8.119535836e+02,-1.195051384e+03,-8.318913598e+02,1.827868291e+04,2.582090268e+05
2814,3347.936001610755013303902580,4.331870170361e+00,-0.626438557,8.453463354769e-01,-0.549333598,-1.441945543e+00,-1.176555553e+03,-8.133955292e+02,-1.195048179e+03,-8.318881549e+02,1.828037361e+04,2.582349046e+05
2815,3349.301027926845964516228645,3.569038880408e+00,0.639972749,6.661167435257e-01,0.982646173,-7.391537255e-01,-1.177294707e+03,-8.141346829e+02,-1.195040642e+03,-8.318806181e+02,1.828170584e+04,2.582562168e+05
2816,3349.856252114765060397869441,4.301176610067e+00,-0.846697281,8.635953784277e-01,-3.018940599,1.714215515e+00,-1.175580491e+03,-8.124204674e+02,-1.195037701e+03,-8.318776768e+02,1.828343303e+04,2.582818966e+05
2817,3350.803704024568128833595445,2.075049162358e+00,-1.006333257,4.342865891031e-01,1.694879092,1.074986145e-01,-1.175472993e+03,-8.123129688e+02,-1.195032199e+03,-8.318721752e+02,1.828430160e+04,2.582942819e+05
2818,3352.153804096605706354557509,1.578365589381e+00,0.018622029,3.102804436148e-01,2.507022503,4.997541888e-01,-1.174973238e+03,-8.118132146e+02,-1.195024322e+03,-8.318642976e+02,1.828492216e+04,2.583036990e+05
2819,3352.845364542639274646330562,1.436019567518e+00,-0.743417692,2.850838387067e-01,1.960762285,2.167531936e-01,-1.174756485e+03,-8.115964614e+02,-1.195020186e+03,-8.318601618e+02,1.828549233e+04,2.583122649e+05
2820,3354.278231280389732734155310,1.070602038925e+00,0.408954167,2.150364660680e-01,-1.975753829,1.694400047e-01,-1.174587045e+03,-8.114270214e+02,-1.195011530e+03,-8.318515057e+02,1.828592240e+04,2.583186484e+05
2821,3355.483680305992166158155269,4.068657841432e+00,1.025279092,8.660490495279e-01,2.178958543,9.896518431e-01,-1.173597393e+03,-8.104373695e+02,-1.195004192e+03,-8.318441682e+02,1.828765450e+04,2.583428992e+05
2822,3355.880578183322015092158978,4.336212165237e+00,-0.569540759,9.413794285250e-01,1.391715118,-3.353674586e-01,-1.173932761e+03,-8.107727370e+02,-1.195001660e+03,-8.318416365e+02,1.828953726e+04,2.583687417e+05
2823,3357.198154118336337409112453,1.741113509701e+00,0.477814240,3.821415963442e-01,1.750883971,1.368951960e-01,-1.173795866e+03,-8.106358418e+02,-1.194993392e+03,-8.318333677e+02,1.829030154e+04,2.583791141e+05
2824,3358.402699623420513391358867,2.190858498005e+00,1.036661856,4.207665153296e-01,-0.540363055,-7.216330584e-01,-1.174517499e+03,-8.113574748e+02,-1.194985789e+03,-8.318257649e+02,1.829114308e+04,2.583921612e+05
2825,3359.359283067236631377565871,7.077667412839e+00,0.824783637,1.498383648563e+00,-2.034094826,1.339259246e+00,-1.173178240e+03,-8.100182156e+02,-1.194979960e+03,-8.318199365e+02,1.829413985e+04,2.584342982e+05
2826,3359.852404381293300519676326,6.601991479475e+00,-0.949959487,1.326763500631e+00,-1.280486326,-7.595701609e-01,-1.173937810e+03,-8.107777858e+02,-1.194976761e+03,-8.318167367e+02,1.829679337e+04,2.584735975e+05
2827,3360.584153298317460106201416,2.733003738901e+00,-1.504300132,5.593723422973e-01,-0.787063729,-7.897532739e-01,-1.174727563e+03,-8.115675390e+02,-1.194972179e+03,-8.318121556e+02,1.829791212e+04,2.584898625e+05
2828,3361.887588621121048412545131,1.009666117771e+00,-0.592376233,2.130411411304e-01,-0.938270014,-2.518931159e-01,-1.174979456e+03,-8.118194321e+02,-1.194964330e+03,-8.318043065e+02,1.829833820e+04,2.584958690e+05
2829,3363.233878348850935833164602,9.900810937264e-01,0.467134364,2.085702913467e-01,-0.197600241,-4.090232413e-01,-1.175388479e+03,-8.122284554e+02,-1.194956331e+03,-8.317963067e+02,1.829875534e+04,2.585017567e+05
2830,3364.355763553862370287170509,1.104226259713e+00,0.771921284,2.021697704226e-01,1.913461759,1.358575814e-01,-1.175252622e+03,-8.120925978e+02,-1.194949805e+03,-8.317897815e+02,1.829915968e+04,2.585083210e+05
2831,3365.600957468561539405846786,3.463468782730e+00,1.594016074,6.473444476231e-01,0.678807230,-1.007685072e+00,-1.176260307e+03,-8.131002829e+02,-1.194942518e+03,-8.317824940e+02,1.830045437e+04,2.585289026e+05
2832,3366.120883810753051484352148,5.523540152010e+00,-0.038698979,1.148117152541e+00,2.098911771,1.157087246e+00,-1.175103220e+03,-8.119431956e+02,-1.194939632e+03,-8.317796084e+02,1.830275060e+04,2.585617210e+05
2833,3367.055542539618594379441417,3.882368625228e+00,-0.280696366,7.969163898500e-01,0.220541853,-1.555228648e+00,-1.176658448e+03,-8.134984243e+02,-1.194934126e+03,-8.317741020e+02,1.830434444e+04,2.585847819e+05
2834,3367.769443868219103986576989,2.532753881374e+00,-0.857424158,5.183828127553e-01,0.340372727,-9.772866929e-01,-1.177635735e+03,-8.144757110e+02,-1.194930252e+03,-8.317702279e+02,1.830538120e+04,2.585998230e+05
2835,3369.183728554805127239678049,2.121387924327e+00,0.249290305,4.682854478176e-01,2.362931669,6.667023027e-01,-1.176969033e+03,-8.138090087e+02,-1.194922992e+03,-8.317629682e+02,1.830631777e+04,2.586124159e+05
2836,3370.061651746535245904353948,2.572329882871e+00,-0.109334792,5.636443054757e-01,-0.704090890,-8.592197976e-01,-1.177828252e+03,-8.146682285e+02,-1.194918315e+03,-8.317582911e+02,1.830744506e+04,2.586276817e+05
2837,3370.997536142718299903782356,2.248520010592e+00,-0.450479048,4.849489324634e-01,-2.718074036,8.842059704e-01,-1.176944046e+03,-8.137840225e+02,-1.194913570e+03,-8.317535464e+02,1.830841496e+04,2.586410221e+05
2838,3371.922445600540289315794689,1.389814082454e+00,-0.662795980,2.809606617529e-01,1.497073154,-4.138910666e-02,-1.176985436e+03,-8.138254116e+02,-1.194908641e+03,-8.317486174e+02,1.830897688e+04,2.586492655e+05
2839,3373.160140925225769804216204,1.041366585886e+00,0.120141131,2.118764175709e-01,0.033968188,-4.235083876e-01,-1.177408944e+03,-8.142489200e+02,-1.194902065e+03,-8.317420409e+02,1.830940063e+04,2.586554400e+05
2840,3374.427471990046501169189712,1.700715478097e+00,1.062042141,3.548015190650e-01,-0.706629255,-5.396919465e-01,-1.177948636e+03,-8.147886119e+02,-1.194895495e+03,-8.317354711e+02,1.831011024e+04,2.586655200e+05
2841,3375.379955756309035727629058,3.142412479662e+00,0.789418868,6.709176573231e-01,-2.367363713,9.593590388e-01,-1.176989277e+03,-8.138292529e+02,-1.194890713e+03,-8.317306889e+02,1.831145207e+04,2.586841396e+05
2842,3376.298386044195575790358696,5.169573268269e+00,0.604715332,1.037409701527e+00,1.845479866,5.627788982e-01,-1.176426498e+03,-8.132664740e+02,-1.194885843e+03,-8.317258193e+02,1.831352689e+04,2.587147623e+05
2843,3376.820970848442594658219395,4.153242931194e+00,-0.938796624,7.963475716060e-01,-2.819811184,1.510947710e+00,-1.174915550e+03,-8.117555263e+02,-1.194882986e+03,-8.317229626e+02,1.831511959e+04,2.587393609e+05
2844,3378.258956962645052040873692,4.171431669826e+00,0.535102872,8.437223843796e-01,0.259109137,-1.631115530e+00,-1.176546666e+03,-8.133866418e+02,-1.194874487e+03,-8.317144633e+02,1.831680703e+04,2.587640566e+05
2845,3378.780608494869047029916298,4.302612121829e+00,-1.131723882,8.337127383592e-01,1.660148185,1.487893972e-01,-1.176397876e+03,-8.132378524e+02,-1.194871658e+03,-8.317116336e+02,1.831847446e+04,2.587895250e+05
2846,3379.460192668086182018732609,1.634418395190e+00,-1.810555560,3.150718754399e-01,1.073906088,-3.003858416e-01,-1.176698262e+03,-8.135382383e+02,-1.194867943e+03,-8.317079187e+02,1.831910460e+04,2.587991977e+05
2847,3381.634647447098373954794179,1.212967758414e+00,1.464082728,2.225439290187e-01,0.395440256,-4.107391199e-01,-1.177109001e+03,-8.139489774e+02,-1.194856259e+03,-8.316962352e+02,1.831954969e+04,2.588063716e+05
2848,3382.296714921602043372691489,2.194909807414e+00,0.667169948,4.195253657577e-01,-0.709018724,-6.368404612e-01,-1.177745842e+03,-8.145858179e+02,-1.194852785e+03,-8.316927613e+02,1.832038874e+04,2.588193504e+05
2849,3383.348489575834645347049473,3.893962045463e+00,0.743114672,7.637302010522e-01,-0.093593433,-1.520775213e+00,-1.179266617e+03,-8.161065931e+02,-1.194847467e+03,-8.316874433e+02,1.832191620e+04,2.588423688e+05
2850,3383.871212415101493175622888,3.378674091256e+00,-0.746939909,6.506260015161e-01,1.589671621,2.456005604e-02,-1.179242057e+03,-8.160820330e+02,-1.194845060e+03,-8.316850365e+02,1.832321745e+04,2.588623380e+05
2851,3385.177310827910807710719202,1.926550991304e+00,0.396804875,3.869914779549e-01,1.883245986,2.379150940e-01,-1.179004142e+03,-8.158441179e+02,-1.194839040e+03,-8.316790164e+02,1.832399143e+04,2.588737203e+05
2852,3386.166295750419583665820829,2.913533667540e+00,0.149759654,6.296417960818e-01,0.886712899,-7.958205544e-01,-1.179799962e+03,-8.166399385e+02,-1.194834415e+03,-8.316743915e+02,1.832525072e+04,2.588909288e+05
2853,3387.149564459346429834359527,2.847238557687e+00,0.021898741,5.340317724147e-01,-0.038355299,-1.067278012e+00,-1.180867240e+03,-8.177072165e+02,-1.194830051e+03,-8.316700271e+02,1.832631878e+04,2.589077408e+05
2854,3387.808777785404583277855332,2.440031021599e+00,-0.864969190,4.656045059540e-01,-1.310561254,-2.396072650e-01,-1.181106848e+03,-8.179468237e+02,-1.194827334e+03,-8.316673102e+02,1.832724999e+04,2.589221455e+05
2855,3389.091880156599137301502735,2.112571179018e+00,0.055263292,4.086573334573e-01,-1.756562916,1.509580091e-01,-1.180955890e+03,-8.177958657e+02,-1.194822140e+03,-8.316621156e+02,1.832806730e+04,2.589346124e+05
2856,3389.648879040879658962025683,1.602871205716e+00,-1.495405849,2.993444487020e-01,0.393945505,-5.528304232e-01,-1.181508720e+03,-8.183486962e+02,-1.194819861e+03,-8.316598371e+02,1.832866599e+04,2.589440699e+05
2857,3391.481233731884245223055704,1.137940111219e+00,1.151043479,2.048902272061e-01,-0.683784870,-3.176565857e-01,-1.181826377e+03,-8.186663527e+02,-1.194812669e+03,-8.316526453e+02,1.832907577e+04,2.589507805e+05
2858,3392.147572630774221932890595,1.405499042467e+00,0.241772349,2.478811838927e-01,-1.917701029,1.685535194e-01,-1.181657823e+03,-8.184977992e+02,-1.194810118e+03,-8.316500944e+02,1.832957154e+04,2.589590672e+05
2859,3393.651785893134350471732735,5.031683349781e+00,1.823688684,1.044097760964e+00,2.402303971,1.543067914e+00,-1.180114755e+03,-8.169547313e+02,-1.194804289e+03,-8.316442647e+02,1.833165973e+04,2.589887207e+05
2860,3394.137666351393647832379690,6.859880202598e+00,0.020905995,1.417230744327e+00,2.989547219,2.801761281e+00,-1.177312994e+03,-8.141529700e+02,-1.194802186e+03,-8.316421618e+02,1.833449419e+04,2.590291427e+05
2861,3394.991106310709165727656202,5.233847057363e+00,-0.256596066,1.042465812443e+00,-0.314536840,-1.982644403e+00,-1.179295638e+03,-8.161356144e+02,-1.194797789e+03,-8.316377654e+02,1.833657912e+04,2.590599754e+05
2862,3395.614850938400898704642834,2.577960691046e+00,-1.403859766,4.299986492249e-01,-2.561629730,7.193730926e-01,-1.178576265e+03,-8.154162413e+02,-1.194794942e+03,-8.316349178e+02,1.833743912e+04,2.590751595e+05
2863,3396.890066311007586694208387,9.193877301971e-01,-0.533478099,1.531023631054e-01,3.054966281,3.050565447e-01,-1.178271209e+03,-8.151111848e+02,-1.194788853e+03,-8.316288292e+02,1.833774533e+04,2.590805726e+05
2864,3398.271677189199063867005593,1.719532324352e+00,0.743257861,3.381844734598e-01,-1.556485357,-9.679165432e-03,-1.178280888e+03,-8.151208640e+02,-1.194782138e+03,-8.316221137e+02,1.833842170e+04,2.590906926e+05
2865,3398.841197219905910066649942,1.551626075471e+00,-0.923037457,2.863528628525e-01,0.633653275,-4.615262562e-01,-1.178742414e+03,-8.155823902e+02,-1.194779373e+03,-8.316193487e+02,1.833899440e+04,2.590998230e+05
2866,3400.322476548554032914662739,1.327039005968e+00,0.982847405,2.708914330009e-01,-1.241765140,-1.750643137e-01,-1.178917478e+03,-8.157574545e+02,-1.194772386e+03,-8.316123625e+02,1.833953618e+04,2.591076283e+05
2867,3401.387450697162306480685974,2.595371566679e+00,0.775437219,4.934692039200e-01,-0.894481884,-6.177474209e-01,-1.179535226e+03,-8.163752020e+02,-1.194767422e+03,-8.316073984e+02,1.834052312e+04,2.591228890e+05
2868,3402.000441414939204718611939,3.063216453229e+00,-0.133844005,6.021901134758e-01,-2.988847136,1.190357708e+00,-1.178344868e+03,-8.151848442e+02,-1.194764678e+03,-8.316046537e+02,1.834172750e+04,2.591408973e+05
2869,3403.008864820184442926540294,2.091641044138e+00,-0.441798766,4.496044103642e-01,2.547722035,7.452471847e-01,-1.177599621e+03,-8.144395971e+02,-1.194759812e+03,-8.315997880e+02,1.834262671e+04,2.591531902e+05
2870,3404.362761572869179338124160,2.510788600094e+00,0.622178126,5.041248439689e-01,-2.813750772,9.545497684e-01,-1.176645071e+03,-8.134850473e+02,-1.194752987e+03,-8.315929635e+02,1.834363496e+04,2.591679406e+05
2871,3405.132918695120903243309020,3.904931457015e+00,0.188109524,7.479519757623e-01,-1.539912184,-4.619236748e-02,-1.176691264e+03,-8.135312397e+02,-1.194748892e+03,-8.315888679e+02,1.834513086e+04,2.591908762e+05
2872,3405.809942804822240945243581,3.290396128352e+00,-0.733215909,6.047603434100e-01,-2.525676561,9.872646772e-01,-1.175703999e+03,-8.125439750e+02,-1.194745302e+03,-8.315852784e+02,1.834634039e+04,2.592101984e+05
2873,3406.679482811959380378836886,2.378207165430e+00,-0.854573564,5.167434290903e-01,0.845190978,-6.858099158e-01,-1.176389809e+03,-8.132297849e+02,-1.194740442e+03,-8.315804181e+02,1.834737387e+04,2.592241605e+05
2874,3407.728314289522088749113611,1.143847444449e+00,-1.632946395,2.719521952181e-01,0.229184323,-5.296823932e-01,-1.176919491e+03,-8.137594673e+02,-1.194734794e+03,-8.315747702e+02,1.834791778e+04,2.592308737e+05
2875,3409.578736852470681075997343,1.686793441173e+00,1.133687615,3.866241124204e-01,-0.460432522,-6.927224611e-01,-1.177612214e+03,-8.144521898e+02,-1.194725125e+03,-8.315651016e+02,1.834869103e+04,2.592407682e+05
2876,3410.424565211906291602865437,2.805504135384e+00,0.894965948,5.721719912586e-01,2.316444617,7.763781363e-01,-1.176835836e+03,-8.136758116e+02,-1.194720881e+03,-8.315608574e+02,1.834983537e+04,2.592572207e+05
2877,3411.223633497277598977329990,3.961201458493e+00,0.542098731,7.565240097963e-01,-2.073047827,7.283816184e-01,-1.176107454e+03,-8.129474300e+02,-1.194716692e+03,-8.315566679e+02,1.835134842e+04,2.592804452e+05
2878,3411.855830275976530825614843,2.991358542567e+00,-0.605578225,5.351772460924e-01,2.093201996,5.340709105e-01,-1.175573383e+03,-8.124133591e+02,-1.194713244e+03,-8.315532197e+02,1.835241877e+04,2.592979803e+05
2879,3413.219036005346837023749775,3.912183689541e+00,0.602611744,7.937886355382e-01,-2.828147465,1.510225642e+00,-1.174063157e+03,-8.109031334e+02,-1.194705599e+03,-8.315455754e+02,1.835400635e+04,2.593209040e+05
2880,3413.710819476650165120963778,3.891933076285e+00,-1.187280008,8.046728866657e-01,-2.154471590,8.869015221e-01,-1.173176256e+03,-8.100162319e+02,-1.194702626e+03,-8.315426016e+02,1.835561569e+04,2.593437058e+05
2881,3415.006415297804673981426583,2.048461559394e+00,-0.230135761,4.354081931854e-01,-2.320055440,5.931099708e-01,-1.172583146e+03,-8.094231220e+02,-1.194694459e+03,-8.315344349e+02,1.835648651e+04,2.593557026e+05
2882,3415.806623572889535666054546,1.737084505376e+00,-0.609031869,3.731465725057e-01,-0.497499297,-6.558265330e-01,-1.173238972e+03,-8.100789485e+02,-1.194689279e+03,-8.315292549e+02,1.835723280e+04,2.593658735e+05
2883,3417.201725527572038894263057,1.587099570442e+00,0.507638414,3.373032585139e-01,1.212045150,-2.368578485e-01,-1.173475830e+03,-8.103158063e+02,-1.194680522e+03,-8.315204977e+02,1.835790741e+04,2.593751623e+05
2884,3418.194842708853560074495293,2.415533085383e+00,0.436032965,4.615556602475e-01,0.580193341,-7.720503181e-01,-1.174247881e+03,-8.110878567e+02,-1.194674361e+03,-8.315143369e+02,1.835883052e+04,2.593892957e+05
2885,3418.744246675150327036972126,1.849241682222e+00,-0.935817180,3.417485013225e-01,2.901911344,6.639583380e-01,-1.173583922e+03,-8.104238983e+02,-1.194671078e+03,-8.315110543e+02,1.835951402e+04,2.594001140e+05
2886,3420.540582987327352575289286,1.842636497811e+00,1.390056853,3.516010504082e-01,0.738953577,-5.197885300e-01,-1.174103711e+03,-8.109436868e+02,-1.194660004e+03,-8.314999801e+02,1.836021722e+04,2.594108879e+05
2887,3421.307537318235312433500225,4.205735055495e+00,0.978184971,7.926336332994e-01,2.003201694,6.643157447e-01,-1.173439395e+03,-8.102793711e+02,-1.194655396e+03,-8.314953720e+02,1.836180249e+04,2.594354735e+05
