n,X,dmax,n_d,E,Diag,Off,Diag_int,S_sq,S_sq_abs,n_sq,sum_abs_Bj,sum_abs_terms,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15
4503,20286015,1358,1358,642.6743516415559,167932.7372260651,245097.5850318291,409594040248,77.22763444954808,458.78198994576996,36,718.2706734884673,7847.353245139397,-17.215,74.95,10.2736,134.112,39.4327,152.218,-20.5832,109.584,85.8612,64.1575,9.88303,0,0,0,0,0
4504,20295024,1358,1358,682.1785600429303,176645.21402109443,288722.3737611514,409914770701,73.52414712631321,472.1579665797842,36,804.1210347535689,7923.600889701753,-36.3974,65.9692,14.2929,137.328,32.4237,161.873,-24.5739,116.638,113.309,82.3855,18.9306,0,0,0,0,0
4505,20304035,1359,1359,689.7341551117104,176295.97584227275,299437.2288853922,410224241934,51.868272178223606,413.2845291221863,36,874.7714338607082,8134.637676067396,-61.6922,82.052,-21.4217,161.336,41.4843,143.534,-9.40476,123.9,121.489,70.1904,38.2671,0,0,0,0,0
4506,20313048,1359,1359,702.113933695631,179907.89321541155,313056.0826741414,410609767745,50.61345760804306,361.4629781347321,36,804.679125658289,8180.362437127257,-25.9754,76.1313,0.723404,154.548,47.5522,109.965,-25.3072,128.597,127.485,71.4117,36.9828,0,0,0,0,0
4507,20322063,1360,1360,712.179087689042,174894.30925588805,332304.7436857082,410955790816,11.31203786093306,321.57816639627276,36,793.3685619357323,8020.4055627436,-22.3711,80.2741,-11.9983,151.624,66.6137,88.4706,-6.22533,122.386,134.465,80.6252,28.3155,0,0,0,0,0
4508,20331080,1361,1361,750.1391791559406,205506.88327844357,357201.90482630476,411274022440,-0.6933653214948663,331.6840628374505,36,877.3694008848804,8507.16869504031,-35.7552,96.2862,-15.7308,185.826,62.6711,102.128,-12.1291,133.829,145.456,67.7064,19.8515,0,0,0,0,0
4509,20340099,1361,1361,752.6589103766405,198698.0935437482,367797.34182560357,411604288514,-1.6451736190717838,376.7416037119481,36,942.6332355044929,8233.021101823733,-48.2518,90.489,-27.528,200.961,94.8726,88.7067,-19.2074,135.53,128.896,80.4113,27.7794,0,0,0,0,0
4510,20349120,1362,1362,708.4457245359317,216402.73814597647,285492.6064672648,411966588345,-33.86900793959853,296.86886639440513,36,905.7461926877422,8434.654508724047,-31.7367,99.5611,-30.2019,190.09,88,89.209,-36.7116,127.139,138.606,51.4388,23.0521,0,0,0,0,0
4511,20358143,1362,1362,738.7577448099453,199492.76134428184,346270.2441723944,412319448559,-24.402434110798367,302.8001234292151,36,888.4274228516895,8044.535249635182,-25.3341,95.6967,-27.8068,206.293,78.2087,85.5633,-21.6939,115.845,140.787,52.355,38.8446,0,0,0,0,0
4512,20367168,1363,1363,754.3269953004105,200143.7450111754,368865.4708277702,412697390534,18.937974983676895,276.08683613097105,36,870.9618572717568,8229.854295781057,1.08002,92.8288,-29.6234,182.552,92.2532,102.441,-28.694,119.543,115.774,59.8579,46.3153,0,0,0,0,0
4513,20376195,1364,1364,788.9825454256309,222855.22010630788,399638.23687999975,413025799347,26.818220664854834,335.5856917331412,36,955.4633095334132,8339.499821101637,-4.61821,131.024,-52.1725,206.674,87.3775,119.863,-26.4497,100.242,126.11,53.8661,47.0662,0,0,0,0,0
4514,20385224,1364,1364,858.1050037872931,240600.4400356092,495743.7574891811,413390131913,-17.65053096649376,269.675218678982,36,976.8481347068785,8628.941332973922,12.6951,109.089,-39.9297,231.071,81.4997,135.366,-19.4419,115.93,120.847,71.6773,39.3015,0,0,0,0,0
4515,20394255,1365,1365,820.5127851913187,213388.20296493106,459853.0276974841,413739637242,67.00679910269378,265.606627468994,36,959.9316119523739,8267.472696457027,14.896,122.345,-48.353,195.119,95.7696,150.019,-21.3565,118.628,106.925,48.287,38.2335,0,0,0,0,0
4516,20403288,1365,1365,770.642173143832,210368.84140058386,383520.517627264,414089990355,120.3671380720798,238.90507438889608,36,960.7703020366323,8361.390310003924,18.1085,105.47,-39.12,187.506,112.034,125.517,-55.9441,122.988,104.73,53.5854,35.768,0,0,0,0,0
4517,20412323,1366,1366,781.341492988237,193113.91306503263,417380.61560005456,414411054358,64.30933676493851,251.74830203922238,36,924.7851282891993,8071.760830021229,0.208547,96.6585,-30.6194,191.616,123.074,116.161,-41.1024,137.199,108.978,41.8165,37.3519,0,0,0,0,0
4518,20421360,1367,1367,763.8040665696726,198530.8693653336,384865.78274303535,414743601013,63.43648925826801,259.09723929572465,36,883.4298760837419,8200.294649463583,-7.67984,98.8434,-14.195,172.929,96.4819,137.584,-37.9381,124.728,132.787,20.8916,39.3718,0,0,0,0,0
4519,20430399,1367,1367,767.297042781388,199705.39352452647,389039.3583365367,415100632893,91.07761097539833,250.65512436811696,36,838.1913580222126,8152.127707070076,3.3194,89.0919,2.29844,176.314,72.7459,156.927,-35.4472,124.995,111.05,35.5092,30.4929,0,0,0,0,0
4520,20439440,1368,1368,634.88294152413,201496.65360306177,201579.69583527013,415438125938,61.258451473376226,263.1537129649487,36,761.7309930636031,8297.28916928183,-8.66982,83.2097,-12.2204,156.479,43.8497,156.568,-42.5338,105.946,63.601,47.0388,41.615,0,0,0,0,0
4521,20448483,1368,1368,581.3820822054629,195380.89735140814,142624.2281581515,415758728508,-25.304374555353434,283.95065710341964,36,753.0944193327821,8101.088504162576,-30.7714,84.5182,-21.804,143.925,9.81445,176.518,-33.2808,102.894,49.4812,53.2342,46.8531,0,0,0,0,0
4522,20457528,1369,1369,600.3666472364098,216920.19861488207,143519.91249900562,416093815473,-1.5164200638000693,285.3821798120357,37,733.5062664244219,8322.324153975078,-36.8615,75.696,-17.2628,158.295,5.28971,176.782,-12.4456,104.427,64.7338,35.8356,45.8773,0,0,0,0,0
4523,20466575,1370,1370,632.8358755830284,219807.58068883122,180673.66473610693,416439042093,20.800339263159003,339.1657946401933,37,780.5402094304206,8304.485994587627,-39.0639,62.9373,-14.5884,166.459,29.5406,164.503,-20.1998,107.032,88.727,45.4466,42.0438,0,0,0,0,0
4524,20475624,1370,1370,707.3936525940687,249765.52856149708,250640.25116888093,416800606862,52.246234811050954,339.0110864527767,37,818.1982519684886,8652.283791700653,-21.2548,78.1751,-15.1899,181.03,32.5699,175.063,-18.9577,116.562,92.2554,54.8574,32.2838,0,0,0,0,0
4525,20484675,1371,1371,608.2688754452113,221910.67487793748,148080.34995744447,417129188609,21.11773922670568,354.28508914004374,37,772.192105686406,8385.204286755794,-38.558,65.4764,-2.52533,157.252,34.7432,167.781,-40.8783,97.5078,86.5098,59.6527,21.3074,0,0,0,0,0
4526,20493728,1371,1371,629.1050508938922,225723.21881502162,170049.9462451851,417478187166,5.21607967905652,311.2373600811495,37,834.41246328187,8300.73663687556,-34.8497,89.6471,-21.0017,152.749,56.0622,153.42,-46.8023,125.035,101.41,36.5914,16.8436,0,0,0,0,0
4527,20502783,1372,1372,714.3297629407898,234274.08038072215,275992.92984232283,417835063677,-9.170122073920766,324.21549204913686,37,850.8297928682659,8676.272141834084,-25.2538,86.0084,-1.27713,143.04,51.5348,181.839,-41.7191,137.646,115.585,46.4708,20.4561,0,0,0,0,0
4528,20511840,1373,1373,683.2014557047289,226206.6483833221,240557.58069373854,418164303641,-30.2099618370421,339.91696505834534,37,818.9569368788646,8424.585191872968,-38.6463,88.239,9.23521,133.388,44.5505,158.851,-29.2314,136.337,96.4681,66,18.0103,0,0,0,0,0
4529,20520899,1373,1373,722.6382184766778,240078.45153848885,282127.5432646579,418548273541,-23.685522301370156,280.56631738317014,37,805.4141033817075,8629.47640846471,-10.1512,78.5332,9.95078,147.948,16.7908,171.259,-31.2367,131.026,91.7465,87.1139,29.6577,0,0,0,0,0
4530,20529960,1374,1374,642.7211620294381,225749.69213777973,187340.79998269153,418871542364,-109.19704063774725,306.78395359951674,37,836.3434493610382,8378.435600159017,-31.6446,79.8238,-14.4112,163.363,4.03271,163.67,-50.7554,124.459,81.2687,98.7008,24.214,0,0,0,0,0
4531,20539023,1374,1374,555.4692522278131,220138.29834401657,88407.79182650926,419175369514,-193.08334541339582,356.50765915432703,37,886.1262200678614,8399.336479624504,-69.2503,84.1779,-33.637,161.64,-8.43448,176.536,-54.0067,121.678,88.4102,69.2451,19.11,0,0,0,0,0
4532,20548088,1375,1375,645.2230072102002,220397.87068441196,195914.8583489621,419525728909,-211.14406500283644,311.4006882856927,37,874.4506225788182,8506.89620977652,-62.8444,99.4014,-9.00796,132.394,3.7999,186.944,-42.7614,152.106,72.8746,86.4236,25.893,0,0,0,0,0
4533,20557155,1376,1376,621.2785231906112,205110.08289936598,180876.92047854082,419881496646,-165.7963511554392,312.59475949105195,37,858.091579318598,8315.584011073179,-59.5509,88.8155,-22.2451,126.662,8.95789,191.878,-36.6105,168.808,50.7552,73.7408,30.0684,0,0,0,0,0
4534,20566224,1376,1376,650.6729681855493,218927.61819925025,204447.69332814257,420258275280,-142.63000391838978,305.03813015283504,37,846.9839058411405,8562.210681632823,-37.2459,86.099,-23.556,128.204,-6.73435,206.435,-30.6192,167.67,59.101,56.4533,44.867,0,0,0,0,0
4535,20575295,1377,1377,679.7023211063267,216811.90149953598,245183.3438177921,420618247478,-204.73559339701546,346.0145751629377,37,843.9889877123521,8319.481890878922,-26.0532,82.4459,-27.6681,153.748,-9.13517,204.839,-19.2868,155.838,57.5296,61.7701,45.6751,0,0,0,0,0
4536,20584368,1377,1377,622.6778008696965,209820.8229539965,177906.8207419249,420945215304,-128.66931332411696,304.478989531211,37,886.8978628686418,8480.032173402327,-46.849,73.7894,-22.9888,141.208,-21.1315,219.774,-41.1408,164.968,52.1693,52.6575,50.2214,0,0,0,0,0
4537,20593443,1378,1378,619.3182026205402,216858.34395668615,166696.69214045035,421330894560,-101.58614139262181,290.5003194314563,37,848.1616293661834,8243.911793692952,-16.7571,49.1963,1.82359,144.744,-53.7607,237.4,-43.9039,130.651,37.5209,63.7722,68.6314,0,0,0,0,0
4538,20602520,1379,1379,661.7529946749951,222106.47385444958,215810.55210687447,421685240506,-45.54096255380432,253.7022535197059,37,883.8293199375571,8287.267519283192,-9.65362,34.4726,45.6936,142.343,-58.3836,252.036,-43.001,130.007,55.8515,52.9595,59.4274,0,0,0,0,0
4539,20611599,1379,1379,606.9818850678137,214519.4522215917,153907.55657888486,422022906602,-47.77784081639152,241.46056036325922,37,879.5573506651388,8361.675563964141,-20.6625,49.9395,30.566,133.803,-65.9437,225.581,-49.6815,140.607,58.1171,53.9569,50.6984,0,0,0,0,0
4540,20620680,1380,1380,647.3043970614883,211445.46179793755,207557.5206571994,422342054433,-112.16536996402988,308.10354257620725,37,920.792307561281,8215.951615739541,-37.6599,57.2758,69.3591,131.463,-63.796,208.209,-35.2881,133.384,59.5506,76.116,48.6904,0,0,0,0,0
4541,20629763,1381,1381,768.7519637231196,192767.8179958011,398211.7637323515,422757894982,-31.745233380027685,335.10708929166844,37,868.0702480187645,7938.673215348413,16.2304,39.6756,96.2882,131.984,-46.3596,208.908,-3.29953,126.077,71.9791,67.8788,59.3894,0,0,0,0,0
4542,20638848,1381,1381,732.9665199942033,203626.3941054003,333613.5253270125,423072783119,-60.10658407884421,356.68188104398405,37,829.1345110827283,8219.951737168012,-9.86771,45.0719,98.0741,145.569,-32.0685,177.684,-6.14774,127.594,50.6921,70.2863,66.0792,0,0,0,0,0
4543,20647935,1382,1382,631.0500444542502,190258.76488810085,207965.39371761022,423383520131,-95.13079398137552,363.85557155669676,37,825.6394525248813,7997.3572033228465,-43.0782,45.5316,89.1945,135.157,-44.5529,195.014,-9.66365,115.554,30.7694,79.4472,37.677,0,0,0,0,0
4544,20657024,1382,1382,629.5139933083076,187878.38376514247,208409.48400582944,423748397484,-91.81373748157034,351.62371561825717,37,762.3129854392312,8078.124177382394,-34.2771,26.8608,118.971,91.8736,-25.2739,175.088,-6.84848,130.659,21.7546,65.8522,64.8531,0,0,0,0,0
4545,20666115,1383,1383,569.2652061933286,209048.90772388317,115013.96725844976,424062802222,-151.40449426678833,372.39516175598965,37,789.6550297847816,8257.279391691442,-58.5884,36.3805,137.015,76.3819,-38.9878,161.707,-12.6188,131.525,28.1926,43.8507,64.4066,0,0,0,0,0
4546,20675208,1384,1384,612.4518985862626,236603.45362020368,138493.87446171397,424455175998,-168.09960853035864,380.8866590736516,37,796.2743378354346,8622.263448864234,-23.8881,20.7696,159.918,85.1641,-34.5544,175.254,-33.4688,137.695,7.52962,69.534,48.4986,0,0,0,0,0
4547,20684303,1384,1384,676.2922464906994,219654.74930482978,237716.45335860716,424815603279,-227.5771148974061,364.50755050343355,37,795.4349206526829,8430.684331858352,-16.3001,29.2222,149.02,103.74,-32.1991,179.029,-11.0721,154.863,8.23459,48.1251,63.6298,0,0,0,0,0
4548,20693400,1385,1385,751.4396590936285,242431.75113391172,322229.8101248369,425217697974,-61.5584706711611,352.4803948868753,37,824.6855328643778,8338.80785993519,27.2994,35.6712,141.979,121.443,-36.6229,162.652,2.15416,139.727,4.59033,81.4698,71.0769,0,0,0,0,0
4549,20702499,1385,1385,827.2453567394377,272159.3910948169,412175.4891521427,425580648355,-37.1676476049322,385.43603777582643,37,877.8025803262544,8530.974866335591,41.7866,41.1838,157.939,127.148,-25.2786,168.492,6.14015,136.853,16.0141,77.654,79.3129,0,0,0,0,0
4550,20711600,1386,1386,879.1506551605978,267590.7302207292,505315.1442485792,425944150418,-27.169936961646727,305.75895563220047,37,879.1506551605978,8571.919759890887,50.2853,32.5658,169.09,135.778,2.2198,151.962,1.45002,135.281,32.8182,117.16,50.5403,0,0,0,0,0
4551,20720703,1387,1387,868.5568615066086,237119.72701068933,517271.29465952073,426292884036,29.36900669967622,290.80945489526243,37,869.3611820906672,8346.700456407765,44.6718,27.1383,166.176,122.48,37.647,139.58,-0.40216,162.48,18.9674,86.8618,62.957,0,0,0,0,0
4552,20729808,1387,1387,870.6451310981497,244113.93655668473,513909.0077482296,426654291546,28.45092804901924,316.73078198081066,37,870.6451310981497,8533.95695324468,53.0697,20.5802,162.184,146.308,62.9861,108.345,5.57559,154.656,11.7843,77.6867,67.469,0,0,0,0,0
4553,20738915,1388,1388,798.589174255683,241762.34720414778,395982.32203422586,426989188972,98.44545954206615,273.0748439903714,37,798.589174255683,8335.039213700813,39.3554,24.0856,165.392,129.932,41.4031,101.416,11.8862,143.264,20.4916,57.1946,64.1689,0,0,0,0,0
4554,20748024,1388,1388,765.1903299682108,233009.57982071274,352506.66125614656,427318056565,67.31295417917727,241.96195342230158,37,765.1903299682108,8484.133739054343,18.6526,36.5874,135.393,122.829,57.0418,92.805,9.27513,142.772,9.37773,79.1857,61.2709,0,0,0,0,0
4555,20757135,1389,1389,714.4293295409436,209862.17876967098,300547.0881386512,427715813008,133.57307320214454,302.05067825941046,37,763.2689959094489,8382.399429936366,48.8375,15.1528,128.727,126.447,35.2377,110.489,-24.4198,143.978,3.97578,58.8102,67.1943,0,0,0,0,0
4556,20766248,1390,1390,759.0661632541169,230025.28512741762,346156.155069908,428070634777,72.05924698550575,304.343793385897,37,771.626046594557,8632.110410338326,51.034,19.5876,146.717,114.335,22.7896,113.331,-6.27994,124.927,33.5964,58.493,80.535,0,0,0,0,0
4557,20775363,1390,1390,772.4746525135545,213247.98701839815,383469.1017575386,428392869970,-4.942057894600339,269.0542743932008,37,772.4746525135545,8402.898673726104,24.1181,18.2128,139.976,96.0143,16.1998,127.012,4.02738,138.27,60.5786,70.3111,77.7547,0,0,0,0,0
4558,20784480,1391,1391,778.4382815477102,213537.4963514969,392428.66182745516,428739626245,-64.39654829138885,241.63390556533045,37,778.4382815477102,8345.837930392157,17.2138,22.7075,122.157,100.897,27.6811,115.854,22.011,142.695,69.472,68.627,69.1225,0,0,0,0,0
4559,20793599,1391,1391,736.502776361104,211864.60492472094,330571.73466289346,429085896951,-23.647090246715834,300.21126991389747,37,736.502776361104,8610.038031804383,10.1972,20.2658,116.475,108.713,53.2421,79.4692,18.3959,132.552,60.0871,63.8986,73.2069,0,0,0,0,0
4560,20802720,1392,1392,707.8731137483235,187672.0877320469,313412.2574357,429429817886,9.781207369980393,227.75041399911402,37,707.8731137483235,7978.546203362053,3.19217,18.8204,121.647,115.518,49.711,82.2988,28.5298,109.069,33.1542,70.6332,75.3,0,0,0,0,0
4561,20811843,1393,1393,675.2174824173017,172920.4780000383,282998.17056192074,429786451691,34.03205459109404,251.04266253359128,37,675.2174824173017,7805.933008211292,2.07484,20.4385,89.8878,113.325,24.1136,103.982,46.8362,115.836,31.0255,63.2375,64.4614,0,0,0,0,0
4562,20820968,1393,1393,677.6784252001653,172140.5630598654,287107.48492191057,430133499100,41.00962365215241,230.3540003203782,37,683.7403618687513,7979.033603346219,-3.03097,23.9261,94.1862,103.264,25.6651,101.662,49.1405,121.042,37.5591,61.0494,63.2154,0,0,0,0,0
4563,20830095,1394,1394,560.2338977967966,168710.86321449114,145151.15702610035,430447575095,9.123429023767585,292.8550916543818,37,636.7319752303529,8040.305133861109,-38.249,37.6042,53.5511,103.137,23.1398,108.191,29.1127,107.638,17.3678,59.2653,59.4762,0,0,0,0,0
4564,20839224,1395,1395,515.8010813046424,167918.91392797488,98131.84154706344,430786662138,-28.15301305826938,296.100316390168,37,619.1987587979386,8007.130206174563,-50.4556,36.1517,62.7741,96.9992,-1.24325,96.1832,48.4167,104.06,20.2411,34.3147,68.3596,0,0,0,0,0
4565,20848355,1395,1395,555.2662873913064,176019.18636943586,132301.463543889,431174772203,-71.20160391821446,278.9826119801028,37,602.8150863305195,8031.516592071996,-23.7744,14.7627,86.1956,83.8617,12.1483,111.084,32.7967,111.008,5.58745,55.8613,65.7343,0,0,0,0,0
4566,20857488,1396,1396,457.93681674101185,185883.0540577092,23823.074069181865,431511474690,-109.85837960553022,321.67668219294023,37,655.4989955776962,8421.002507174573,-44.0817,6.37009,54.4771,108.859,-28.1651,145.538,20.6844,92.1142,-26.5343,62.466,66.2098,0,0,0,0,0
4567,20866623,1396,1396,461.2096872086099,186068.7466251853,26645.628949878504,431893704343,-109.65287931879902,326.3344229211234,37,616.0421447334907,8369.137738878988,-24.5012,0.0409894,33.9587,132.58,-24.5485,136.215,35.2348,84.9398,-28.3665,59.9585,55.6979,0,0,0,0,0
4568,20875760,1397,1397,437.0750517143463,182037.44101783313,8997.159813265345,432252918146,-115.04174751655796,304.85028112246505,37,579.9830747276321,8304.058009198427,-19.9093,11.5814,33.2953,135.638,-31.1622,135.274,15.6139,91.55,-20.3825,28.3055,57.2714,0,0,0,0,0
4569,20884899,1398,1398,430.5058885352362,194036.52103306426,-8701.20096955105,432626982241,-57.29589838248944,287.8026114677007,37,500.88979124703906,8562.493034089286,-5.42952,20.3122,10.7015,129.628,-3.70282,108.097,11.5875,79.9064,-26.0596,39.8231,65.6422,0,0,0,0,0
4570,20894040,1398,1398,393.7896386061602,194405.20607632864,-39334.92660275838,432965920716,18.99758194621313,277.53457246935636,37,505.47124422826346,8623.370007394426,-19.9383,5.9125,29.0967,116.543,21.1288,89.623,28.8808,58.4264,-35.9025,27.4229,72.5967,0,0,0,0,0
4571,20903183,1399,1399,356.8747179257016,188958.41872727836,-61598.85443272929,433329945639,25.273074345235273,313.5586823959152,37,513.5500792766079,8533.174945091852,-16.5593,10.5763,9.69479,126.53,-21.4159,105.447,27.0137,63.9385,-40.3625,16.1065,75.9056,0,0,0,0,0
4572,20912328,1399,1399,314.8771975267289,198491.41949278757,-99343.76997050093,433651383731,-14.704409493706862,318.40880426928334,37,564.0540382978932,8520.24625325029,-45.1687,11.2365,1.01457,138.574,-31.1057,119.501,31.4774,51.7077,-48.314,14.8238,71.1301,0,0,0,0,0
4573,20921475,1400,1400,345.29548708428274,202474.8408512384,-83245.86745046634,434025368362,29.484382384001492,348.7503912247139,37,553.7895099855491,8493.295857914243,-30.8905,13.9601,5.60144,146.481,-32.3626,89.9402,36.7666,66.6513,-40.994,10.1215,80.02,0,0,0,0,0
4574,20930624,1401,1401,358.95265085815527,189581.85460202582,-60734.849043929105,434388320143,83.27081939758546,355.9457924385374,37,501.9769452464375,8200.668616200393,-27.6006,7.55334,24.0476,125.663,-13.9103,94.1453,36.8214,56.4158,-30.0012,6.00068,79.8179,0,0,0,0,0
4575,20939775,1401,1401,382.77263926538217,179075.4113365757,-32560.517966389307,434712090731,57.63310817104025,369.76062746530965,37,558.4864782005179,8215.744711194875,-52.4231,15.3369,33.693,117.427,0.0607414,96.6714,57.9569,62.1876,-26.3833,-9.05058,87.2957,0,0,0,0,0
4576,20948928,1402,1402,357.92409302284796,175901.44075514592,-47791.7843889176,435054016207,47.552005939561695,306.8850672767244,37,562.3619434773536,8214.460069443028,-65.234,7.98999,31.1293,118.667,4.13595,89.5588,71.4057,34.6935,-34.3245,-2.66046,102.562,0,0,0,0,0
4577,20958083,1403,1403,436.83059743445847,180780.1560217785,10040.814833167417,435414556657,16.80493327142017,316.3859516323266,37,677.7611615312926,8363.449970867718,-60.1571,32.7065,-13.3013,154.704,8.02199,101.228,90.6966,52.6297,-46.2534,-0.753444,117.309,0,0,0,0,0
4578,20967240,1403,1403,423.06089488028397,175831.99433309288,3148.526443813811,435763708675,-5.892736918908895,276.02759056572745,37,704.7615208191003,8136.139319216831,-67.0687,25.4195,-7.67382,158.662,25.6172,110.122,59.9943,53.0525,-66.1078,14.8868,116.157,0,0,0,0,0
4579,20976399,1404,1404,435.90804958972194,180298.41350221043,9717.414194905054,436114373004,-33.98116900507375,300.2666179279836,37,778.6188655612536,8405.296802423016,-72.0926,39.1959,-26.0445,173.832,15.3564,104.866,69.2006,60.079,-73.2183,19.6503,125.083,0,0,0,0,0
4580,20985560,1404,1404,448.4191479250899,178314.0167897839,22765.715436079743,436472609420,-7.913720530896853,349.56520181718247,37,810.3595022847662,8193.029152749066,-75.1049,22.8419,-26.4275,179.922,7.01768,116.536,71.4095,69.59,-79.4378,39.4668,122.606,0,0,0,0,0
4581,20994723,1405,1405,500.96622037440056,186725.01721858553,64242.13673762695,436858676041,0.8941149026677522,399.2485183527642,37,843.6394935651492,8499.030397185063,-52.2295,33.6782,-26.808,165.943,-12.4741,144.498,87.7068,61.1861,-79.8251,40.2637,139.027,0,0,0,0,0
4582,21003888,1406,1406,511.0769555517172,177249.09451586832,83950.55998014362,437203775145,-60.895099979929,404.11775586793465,37,903.1168695345796,8196.231515864882,-62.3425,55.3841,-50.198,154.167,-11.8132,143.244,98.9157,62.2028,-71.6663,66.6812,126.502,0,0,0,0,0
4583,21013055,1406,1406,554.9245568527153,191084.39681287826,116856.86698530422,437579192983,-60.244992957564364,383.5534703698538,37,969.2824581475875,8403.8044041434,-50.5677,52.1534,-75.321,182.187,-6.86229,158.755,90.3679,69.7962,-74.4279,73.5793,135.265,0,0,0,0,0
4584,21022224,1407,1407,580.1156005640141,187394.66218589403,149139.44783185277,437953651229,-21.603383364963975,361.5977006572807,37,849.203809889269,8363.400308867767,-36.7815,45.9191,-55.8534,160.472,18.4956,150.866,100.49,63.8236,-41.9093,48.9898,125.603,0,0,0,0,0
4585,21031395,1407,1407,569.9494742001345,195580.7104071763,129261.69273383357,438284454793,7.705079919370064,338.3111705580702,37,917.2606336570946,8527.991891509933,-59.1074,38.7483,-65.9862,187.55,18.0739,146.678,105.619,46.5078,-48.562,69.995,130.433,0,0,0,0,0
4586,21040568,1408,1408,526.2532291124012,189627.89928888177,87314.56186234762,438669267665,67.26589966583538,307.4937394148935,37,826.7357991115846,8453.500916908095,-41.4218,37.4471,-64.3267,153.833,26.0199,133.418,116.909,21.7505,-44.4928,55.0103,132.106,0,0,0,0,0
4587,21049743,1409,1409,529.7900212709769,177132.10986697074,103545.35677133146,439024184135,58.24810839178758,285.3182409802928,37,791.2938604430688,8216.553777596986,-42.8484,49.3361,-43.4666,140.907,2.59342,146.153,108.109,42.0287,-44.4369,61.5321,109.882,0,0,0,0,0
4588,21058920,1409,1409,538.8613811713451,178193.87824412083,112177.70987376882,439422565374,94.85818314093217,306.6285547224036,37,763.5519259996374,8011.417260740264,-14.2636,48.0948,-45.7513,130.111,-3.68833,147.267,104.564,37.3717,-48.6421,78.6175,105.182,0,0,0,0,0
4589,21068099,1410,1410,473.4385597115811,169627.84321814554,54516.226603630785,439786809793,53.5940914800849,313.416149342328,37,614.8811289199816,8064.552224266503,-9.79086,40.9168,-10.9672,111.386,1.88289,111.222,89.9279,13.8718,-49.9632,63.7292,111.224,0,0,0,0,0
4590,21077280,1410,1410,492.4698338631397,184830.10180475475,57696.435460433655,440134677939,50.961918052629244,313.17854744981423,37,658.2007501062571,8120.552134870787,-17.3067,35.7353,-7.12637,129.514,4.52506,110.034,104.962,26.1512,-58.4324,45.1313,119.282,0,0,0,0,0
4591,21086463,1411,1411,423.7811793100743,186399.7051051883,-6809.217167750932,440487821860,49.521738070865695,398.77610601575066,37,722.562516578523,8443.789226740679,-24.9346,30.6173,-37.2838,150.787,-18.5328,104.54,84.3397,28.9176,-68.6395,48.5671,125.403,0,0,0,0,0
4592,21095648,1412,1412,341.6915102869982,200437.63971924063,-83684.55151703082,440791007292,11.354852237060413,375.45411088619244,37,703.1602502907674,8256.100522688637,-71.5511,29.3688,-41.452,130.115,-10.0483,101.644,93.7025,19.5944,-57.683,37.7256,110.275,0,0,0,0,0
4593,21104835,1412,1412,330.6101612290256,211412.42635838955,-102109.34765050725,441174398042,4.580693257327312,382.69477332795213,37,788.6893420256381,8561.540821994133,-57.2798,21.3106,-52.5536,144.238,-37.4079,115.602,100.902,12.1822,-81.7983,33.6366,131.778,0,0,0,0,0
4594,21114024,1413,1413,260.1598654757927,206927.9378709358,-139244.78226655326,441506996753,-96.16878981276909,398.4027705885753,37,780.013738544254,8447.758812703007,-81.9969,19.122,-67.7288,160.635,-34.5533,79.4072,96.1883,22.0406,-75.6479,17.4447,125.249,0,0,0,0,0
4595,21123215,1414,1414,287.1171947049572,200177.94625740268,-117741.66276215836,441913488443,-33.28404621818936,406.7148522485095,37,708.927699813263,8417.576474552068,-47.8263,10.9968,-62.6386,159.823,-15.7697,77.1367,71.4628,12.1076,-84.6706,21.0433,145.452,0,0,0,0,0
4596,21132408,1414,1414,256.284024322086,192898.36299743553,-127216.86187471196,442242071681,-76.46286794334583,453.5411712899813,37,683.2307003849753,8197.619689289077,-73.6441,6.86805,-44.8907,133.279,7.01005,76.8649,88.9091,20.3069,-88.9882,-5.95033,136.519,0,0,0,0,0
4597,21141603,1415,1415,214.1395314919098,188642.91544871574,-142787.1765011411,442616412742,-40.56921536385812,410.4885722403626,37,670.7174340278523,8023.347088060939,-66.5741,-22.1973,-20.8758,129.46,-9.36253,79.1176,61.2745,31.7251,-96.9298,-12.3495,140.851,0,0,0,0,0
4598,21150800,1415,1415,240.6461826215143,209771.97316093318,-151861.38795062597,442994021627,17.920784230396748,345.72163632114143,37,693.7605702837498,8172.647123267888,-55.4926,-29.393,-20.9375,151.842,-7.51562,56.8467,64.6366,47.8236,-113.219,21.4512,124.603,0,0,0,0,0
4599,21159999,1416,1416,154.50941942981672,220123.628262532,-196250.467569993,443310293745,-25.07126082383661,403.8624845652514,37,715.6788544142969,8595.705546975338,-92.5233,-20.3985,-35.8627,153.228,-8.73473,49.5737,34.8343,41.067,-123.066,27.2477,129.144,0,0,0,0,0
4600,21169200,1417,1417,214.53086328747463,217064.25772545938,-171040.76642259024,443674345824,-0.24427511180783767,469.9449690921233,37,644.921800156844,8486.446976954387,-88.5424,-7.53432,-7.93408,127.532,-2.89634,79.4438,37.0307,37.9155,-108.288,22.2588,125.546,0,0,0,0,0
4601,21178403,1417,1417,238.1856909198009,219088.2512343508,-162355.82787540788,444055100201,13.214654082744119,447.97128463316926,37,725.6123121761007,8612.400744331204,-76.6738,-9.60677,-44.8697,159.838,-10.2748,74.6175,53.4754,55.0218,-100.151,-2.13736,138.946,0,0,0,0,0
