n,X,dmax,n_d,E,Diag,Off,Diag_int,S_sq,S_sq_abs,n_sq,sum_abs_Bj,sum_abs_terms,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15
15260,232898120,2895,2895,-422.3975375207974,1752157.3411343887,-1573737.6614307552,40906357044434,-287.0817850654803,1618.5996742136904,53,1787.1825874525039,35490.752337904734,-420.971,-0.88301,-5.82182,104.422,488.317,-75.6483,-286.712,-215.633,53.3591,36.2942,-57.2407,-41.8803,0,0,0,0
15261,232928643,2895,2895,-552.4881787030381,1732467.6296903642,-1427224.4420837641,40916515136739,-308.7900481806646,1643.2767804908435,53,1825.2974587654962,35566.651442533774,-429.574,-11.5555,-20.7116,85.7999,438.396,-68.2372,-288.864,-242.337,75.3463,36.8622,-51.0979,-76.5143,0,0,0,0
15262,232959168,2896,2896,-410.83958700906805,1751244.6965139385,-1582455.5302601568,40926969177912,-313.61554743570196,1578.9051675169485,53,1780.9078397884223,35417.59058822339,-393.169,14.6592,4.44919,80.4125,449.16,-55.6968,-284.952,-210.4,65.332,71.0215,-85.2887,-66.3665,0,0,0,0
15263,232989695,2896,2896,-449.67199854137834,1774687.1046918458,-1572482.1984196485,40937328672323,-285.2735280195011,1528.3024168768825,53,1828.6591161648666,36437.78569032299,-374.863,37.9289,-16.2177,100.789,432.428,-72.4771,-279.17,-190.748,34.7659,83.5819,-128.954,-76.7351,0,0,0,0
15264,233020224,2896,2896,-503.22403276756086,1827975.5285482546,-1574741.1013934074,40946894915195,-257.51862496374997,1606.0130380161809,53,1864.3255096138673,36246.05766971024,-427.548,46.1959,-60.1787,116.336,378.247,-51.8806,-257.26,-173.818,28.7391,111.033,-145.062,-68.0279,0,0,0,0
15265,233050755,2897,2897,-608.1289990427822,1923492.1280229774,-1553671.2485462013,40956338826102,-360.2074595468748,1704.9493002528561,53,2064.4146151864325,37076.186639251755,-488.331,37.518,-67.8529,123.824,418.136,-93.2773,-247.418,-188.384,28.4278,120.237,-187.117,-63.8917,0,0,0,0
15266,233081288,2897,2897,-556.0102055998859,1888074.7000179894,-1578927.351286762,40966512733300,-189.5427983059435,1788.091634655897,53,2175.669998918339,36761.32048547,-483.106,51.7273,-72.7053,147.428,470.332,-99.8673,-243.575,-207.37,14.4141,125.929,-204.541,-54.6763,0,0,0,0
15267,233111823,2898,2898,-560.8325827132367,1945120.649675584,-1630587.4638427845,40976376968550,-150.4165838643694,1874.34305939972,53,2273.9562500447364,36447.87992276019,-504.98,79.1017,-118.327,160.795,472.28,-114.462,-208.795,-224.798,13.2486,131.137,-191.479,-54.5532,0,0,0,0
15268,233142360,2898,2898,-514.3431943278265,1944914.5195340747,-1680365.5979827223,40986708815530,-81.97137188514716,1966.53347815306,53,2236.752442161094,37267.18029730558,-488.844,83.3633,-117.13,178.451,473.35,-108.116,-211.545,-191.718,19.9995,106.041,-202.503,-55.6908,0,0,0,0
15269,233172899,2898,2898,-679.3315150883727,1904371.7741141121,-1442880.4667218481,40997299428437,-125.99404012388368,1817.7582314832343,53,2144.096903850791,37197.67560396597,-460.808,29.6799,-88.8168,164.989,414.103,-121.393,-191.975,-192.282,-18.8628,123.61,-261.203,-76.374,0,0,0,0
15270,233203440,2899,2899,-807.3827531443185,1897966.611604485,-1246099.7015295853,41007062878217,-53.27033339165973,1812.430241413871,53,2183.3913106292257,36489.3278432712,-497.763,-2.00613,-59.5109,167.524,388.357,-161.985,-234.855,-195.271,-24.5012,132.124,-243.807,-75.6882,0,0,0,0
15271,233233983,2899,2899,-930.9437393616399,2035418.5156180284,-1168762.2697613954,41016441729107,-252.19051052253963,1973.6314325149633,53,2177.5489290323467,37368.181169981704,-563.816,-6.63716,-44.1461,145.06,385.426,-183.513,-219.153,-189.773,-27.8291,92.817,-232.321,-87.0569,0,0,0,0
15272,233264528,2900,2900,-860.8137846025602,2039702.0536960638,-1298701.6819342808,41027066075213,-118.36163951799062,2011.3005435378127,53,2183.2386082456615,37338.32962227208,-524.861,-1.38095,-66.8469,187.765,403.425,-220.115,-208.518,-156.338,-32.2423,70.0222,-214.513,-97.2112,0,0,0,0
15273,233295075,2900,2900,-844.2785783011441,2005566.311215803,-1292759.993437602,41036651486019,-246.18474763598715,1965.442108937903,53,2190.921014699643,36548.60523576352,-569.005,21.0403,-62.4905,188.355,409.298,-198.455,-185.329,-171.4,-37.4785,54.6281,-219.123,-74.319,0,0,0,0
15274,233325624,2900,2900,-988.1444188202076,2145893.387682111,-1169463.995236585,41046486223475,-328.98186186923704,1839.839737793267,53,2351.737081057574,37088.150431328846,-600.139,10.3489,-103.139,202.94,431.487,-184.178,-198.293,-192.038,-77.1015,37.0203,-237.134,-77.9184,0,0,0,0
15275,233356175,2901,2901,-1050.9823376490776,2222614.8301458345,-1118050.9560955146,41056564669177,-391.912173460807,1906.3638845171427,53,2515.59700323157,37030.335950382076,-607.373,13.7124,-107.616,222.526,454.422,-231.391,-220.858,-194.469,-82.8179,41.6466,-248.506,-90.258,0,0,0,0
15276,233386728,2901,2901,-986.0597159747749,2200140.6229654346,-1227826.8594971807,41066794072270,-356.99129040958724,1835.8909797422239,53,2488.5575940754325,36510.00011328696,-607.598,2.0733,-116.33,219.282,484.602,-229.057,-187.746,-204.458,-68.9866,45.2913,-268.676,-54.4571,0,0,0,0
15277,233417283,2901,2901,-969.3455167750972,2294559.1400662176,-1354928.4091742374,41076943093596,-465.14533546156963,1752.325988399145,53,2404.0969275375055,37086.32295853448,-609.921,19.4892,-140.871,206.802,471.534,-179.398,-182.84,-201.169,-65.0116,19.551,-249.478,-58.0321,0,0,0,0
15278,233447840,2902,2902,-1035.0594479985948,2192298.64162997,-1120950.5807388143,41087040264293,-328.1151125539782,1630.0533151165455,53,2415.57844934918,36111.185681342875,-618.236,32.7923,-165.42,218.497,422.527,-174.807,-201.931,-182.808,-52.6484,16.4432,-269.911,-59.5576,0,0,0,0
15279,233478399,2902,2902,-1069.277207080444,2213281.7934635454,-1069928.0478817907,41097065522200,-387.50221622241406,1754.4870974353635,53,2536.7050696466413,36481.95781689794,-629.649,58.2605,-178.909,213.192,444.775,-184.402,-196.16,-201.866,-70.97,17.4861,-279.681,-61.3539,0,0,0,0
15280,233508960,2903,2903,-1154.1243862581869,2259784.571256892,-927781.4723010552,41107287023321,-305.9816509584307,1850.8442019545255,53,2646.333806038474,37239.641725824345,-627.054,54.616,-168.522,213.82,464.822,-210.882,-261.254,-216.585,-74.6867,12.8468,-285.951,-55.2944,0,0,0,0
15281,233539523,2903,2903,-920.3202709627067,2336123.909605999,-1489134.5084611292,41117569441553,-188.10462926241962,1918.742926712628,53,2548.4606400283074,37303.82580956895,-612.557,71.0264,-183.961,259.51,468.874,-189.226,-185.217,-157.083,-95.6252,14.6601,-275.987,-34.7329,0,0,0,0
15282,233570088,2903,2903,-816.4307247260922,2186318.8775825896,-1519759.7493058175,41128399697085,-133.22387009919112,1930.7548634943705,53,2255.352609567538,37225.31750185553,-559.052,60.4342,-113.523,207.314,427.801,-184.698,-131.31,-166.935,-114.732,23.912,-254.004,-11.6387,0,0,0,0
15283,233600655,2904,2904,-608.782441308821,2198762.6270907554,-1828146.5662448271,41139141258584,-12.244950521393548,1963.1879433616905,53,2113.3555651561883,37667.647803124535,-508.645,49.897,-83.8539,219.94,424.162,-187.369,-76.6082,-166.219,-69.2744,58.2868,-264.46,-4.63942,0,0,0,0
15284,233631224,2904,2904,-563.6470364053439,2167940.361745964,-1850242.3800974367,41149700415848,86.82268754697179,1838.583241221264,53,2064.707822507522,37573.372647601755,-482.23,41.247,-108.422,223.798,398.273,-122.71,-83.4994,-149.215,-51.2056,87.2118,-302.217,-14.6791,0,0,0,0
15285,233661795,2904,2904,-657.7411931704555,2126093.19041649,-1693469.7132231956,41159463215765,-75.55586425761248,1879.7843995934945,53,2030.1230762181367,37273.82582344305,-518.913,36.7621,-89.8181,207.418,383.192,-141.997,-86.3933,-120.142,-62.1576,58.8194,-280.829,-43.6822,0,0,0,0
15286,233692368,2905,2905,-597.8990376391075,2200938.276066025,-1843455.0168562538,41169864045888,48.90096817325866,1847.8527688054728,53,2027.0865373349434,38092.47229570465,-503.588,19.1645,-78.2771,219.212,396.301,-150.669,-49.6919,-110.64,-101.111,79.9163,-240.017,-78.4992,0,0,0,0
15287,233722943,2905,2905,-811.1653064245338,2263131.1124187824,-1605141.9580719746,41179209055362,-20.85478947667798,1896.9218453325811,53,2079.48109550601,37487.93975756117,-576.361,4.62187,-65.6215,188.95,360.596,-141.207,-51.7204,-138.705,-114.13,79.9905,-234.622,-122.957,0,0,0,0
15288,233753520,2906,2906,-765.1274896239147,2242747.216415807,-1657327.1410376136,41189766915549,-18.2192905041411,1957.8667619354928,53,2019.5923805128577,37357.40772190259,-553.125,-23.9234,-83.0312,204.737,403.637,-145.689,-28.8882,-158.993,-108.228,18.8592,-220.226,-70.2564,0,0,0,0
15289,233784099,2906,2906,-879.4571237639439,2359924.6768994327,-1586479.8443602838,41199776898291,-67.81691988553575,1893.7990772827616,53,2123.861155158692,37501.930200199364,-572.989,-22.4138,-120.44,208.527,413.675,-164.848,-22.3245,-176.773,-162.797,-10.3809,-180,-68.6938,0,0,0,0
15290,233814680,2906,2906,-1065.098857469412,2436653.622222789,-1302218.0460401422,41209600384995,-175.0625224198211,1900.3481937206943,53,2121.6553180876863,37283.63216995644,-609.843,-23.0168,-133.741,172.372,355.906,-122.518,-19.2891,-176.558,-158.895,-41.4947,-240.947,-67.0746,0,0,0,0
15291,233845263,2907,2907,-1199.750751666933,2486369.1653019846,-1046967.299176614,41219499675591,-292.0237567731838,1921.3419987841826,53,2365.9590862998493,37543.46083868689,-632.796,-4.45478,-163.04,220.099,363.005,-180.872,-29.3873,-213.913,-146.215,-61.3274,-237.29,-113.56,0,0,0,0
15292,233875848,2907,2907,-1294.1251835216135,2600900.5783056575,-926140.5876808076,41229825053203,-214.9569774035008,1888.7865214749945,53,2526.4495210832283,38185.66350735923,-633.741,-32.0055,-208.463,231.997,384.166,-176.42,-51.2827,-206.836,-164.309,-58.1853,-249.574,-129.471,0,0,0,0
15293,233906435,2907,2907,-1560.4283344582063,2700640.063398719,-265703.47641870705,41239311539935,-247.7489849422618,1922.2244287346239,53,2774.7513600031953,38098.75343131668,-696.784,-28.5012,-237.656,230.777,376.385,-235.774,-49.5164,-236.696,-199.181,-84.151,-266.774,-132.556,0,0,0,0
15294,233937024,2908,2908,-1426.829995011437,2569904.4574447377,-534060.6227804006,41249623887822,-334.39083104206657,1740.5987366017907,53,2622.7642525511246,37285.15117921449,-682.818,-21.9996,-209.084,229.672,368.296,-230.933,-17.4127,-232.336,-214.677,-48.5822,-247.131,-119.823,0,0,0,0
15295,233967615,2908,2908,-1378.3281203287233,2654981.3595995246,-755192.9523106129,41259519346678,-364.8836589231323,1682.04447776722,53,2556.765228989888,37862.986711518715,-705.951,-13.443,-208.168,212.449,376.77,-189.736,-16.5758,-244.19,-199.844,-14.528,-240.241,-134.869,0,0,0,0
15296,233998208,2909,2909,-1480.5591830066405,2664616.9499673867,-472561.4555820958,41270165702658,-363.3454525737561,1739.618624798275,53,2671.062953841174,38026.827551108356,-680.076,-13.9992,-279.547,226.456,368.795,-175.964,-68.6161,-268.907,-206.791,-17.6887,-248.011,-116.211,0,0,0,0
15297,234028803,2909,2909,-1580.10945464418,2657983.539085845,-161237.65042991703,41280191983248,-392.2289101748065,1688.8811361442604,53,2494.5955104973746,37618.150801045835,-703.299,-14.3903,-275.752,149.168,308.075,-93.5178,-64.6462,-258.765,-213.888,-21.9525,-275.462,-115.68,0,0,0,0
15298,234059400,2909,2909,-1561.2109837274165,2547803.368429476,-110423.63271834841,41290528322814,-355.72767204365664,1552.564276189416,53,2416.2293130993476,37791.53029802704,-688.513,6.10593,-253.965,138.173,283.23,-90.9339,-59.6814,-273.333,-240.989,-38.4842,-235.146,-107.674,0,0,0,0
15299,234089999,2910,2910,-1541.357969010407,2544516.6482391683,-168732.25960728154,41300608947060,-280.6629698953657,1688.142500563863,53,2531.6789946093177,37809.02965288874,-692.826,42.6571,-269.119,164.119,288.384,-82.293,-68.8515,-296.4,-246.64,-21.7437,-231.587,-127.058,0,0,0,0
15300,234120600,2910,2910,-1503.7509695152412,2416331.9186818274,-155064.9403637997,41311108686894,-248.28848181302237,1784.7540665487468,53,2495.3660990791986,37553.60490720103,-675.131,10.2056,-241.339,139.879,345.723,-104.907,-114.817,-282.475,-207.406,-25.4055,-255.459,-92.6194,0,0,0,0
15301,234151203,2911,2911,-1586.6580219394136,2478410.587408066,39073.091176627204,41321300987215,-306.52742644926,1753.9430872000721,53,2642.147261243158,37479.951601908935,-686.534,-14.1909,-248.558,115.938,411.806,-189.137,-146.057,-267.403,-221.752,-26.3571,-248.222,-66.1918,0,0,0,0
15302,234181808,2911,2911,-1605.9446561944105,2518081.611904721,60976.62685466278,41331369832673,-329.9148612693298,1802.6079707900335,53,2573.8508345697674,37918.20723501695,-702.928,-25.7001,-246.668,109.873,374.08,-160.431,-163.224,-224.976,-228.304,-28.4072,-243.998,-65.2604,0,0,0,0
15303,234212415,2911,2911,-1393.1009782041128,2402313.6451143036,-461583.3096410476,41341942642216,-362.1910220068876,1800.2194876510384,53,2485.232693583768,37777.75096178781,-668.421,14.9557,-253.722,122.692,408.418,-126.049,-142.921,-190.333,-182.799,-51.6712,-229.536,-93.7157,0,0,0,0
15304,234243024,2912,2912,-1296.643784484616,2311287.989643151,-630002.8858005637,41352331798665,-466.37926929539753,1755.792232597163,53,2462.2338080374984,36928.13219408538,-645.905,34.4988,-242.954,139.8,408.496,-130.348,-152.09,-202.687,-148.742,-10.6141,-233.2,-112.899,0,0,0,0
15305,234273635,2912,2912,-1269.767406948522,2274245.643038868,-661936.3752900946,41362730921237,-563.313568628042,1666.9030924726048,53,2446.8311400509265,36965.56500479133,-632.488,50.0969,-237.957,119.67,418.765,-139.645,-163.062,-166.263,-130.223,-18.4727,-247.653,-122.535,0,0,0,0
15306,234304248,2912,2912,-1367.610690939755,2311444.014131403,-441085.0121586891,41372470689009,-644.7779175610831,1786.495250360078,53,2374.4936664192264,37068.776522026295,-672.062,38.6923,-196.138,67.7758,396.973,-123.133,-159.167,-207.257,-106.873,-17.7595,-266.42,-122.243,0,0,0,0
15307,234334863,2913,2913,-1234.905016792427,2285822.458745762,-760832.0582466575,41382817565618,-529.8176556265589,1836.967629134886,53,2183.2342324313486,36759.88531992489,-670.735,11.3427,-191.089,60.6443,402.178,-97.434,-73.2768,-206.547,-101.422,-26.5612,-260.113,-81.8911,0,0,0,0
15308,234365480,2913,2913,-1368.171229126945,2253147.482866698,-381254.97065596236,41392662811742,-577.8720783269036,1732.747222841679,53,2234.1767362709743,36707.848454867286,-702.399,9.88039,-176.222,38.6835,384.439,-123.734,-90.2447,-206.691,-76.8997,-51.8302,-276.309,-96.8447,0,0,0,0
15309,234396099,2914,2914,-1329.0791622493098,2245772.538398442,-479321.1188731147,41403114441297,-481.74834667509276,1772.7444994403377,53,2264.9683754180705,37416.80850467076,-684.162,11.5831,-168.237,32.7829,423.579,-157.165,-101.421,-186.341,-93.6262,-13.1734,-272.845,-120.054,0,0,0,0
15310,234426720,2914,2914,-1236.0875461617698,2197978.982765725,-670066.5609894996,41413551645446,-331.89523230992745,1713.8662029088864,53,2289.8782971204937,36653.157181499315,-663.916,27.1731,-171.26,84.7591,414.963,-126.725,-118.458,-191.979,-90.8076,-25.4492,-237.445,-136.942,0,0,0,0
15311,234457343,2914,2914,-1419.9490547625564,2265953.992559891,-249698.6744388137,41423613755041,-365.2198625232795,1738.782157098105,53,2389.7660456903495,36345.39315286536,-681.769,28.8181,-173.166,65.7379,390.352,-100.017,-115.425,-242.694,-116.844,-47.7179,-287.313,-139.912,0,0,0,0
15312,234487968,2915,2915,-1452.3147091685696,2277944.360638736,-168726.34617134882,41433630505606,-427.5593286137173,1752.8172874500215,53,2432.0919119902555,36815.83695099976,-702.613,35.4604,-178.254,37.945,416.483,-109.456,-125.606,-266.411,-119.937,-57.1166,-244.75,-138.06,0,0,0,0
15313,234518595,2915,2915,-1587.901735451922,2362888.0853335364,158543.83611768903,41443870485322,-366.2316295275068,1770.2827039142048,53,2543.290216196596,36812.02364982967,-710.555,14.1577,-213.169,48.8567,414.68,-134.629,-115.71,-292.92,-112.587,-118.336,-198.281,-169.41,0,0,0,0
15314,234549224,2915,2915,-1469.0709244567233,2334718.481324383,-176549.10024025152,41454402418709,-317.9683096605859,1706.6060902245972,53,2586.9284008677614,37010.5831559809,-686.489,15.7423,-221.146,58.0634,485.123,-175.061,-102.616,-276.705,-112.054,-106.605,-159.628,-187.695,0,0,0,0
15315,234579855,2916,2916,-1425.1884074686832,2259936.4490593653,-228774.45227624406,41464196191218,-302.07311135183045,1747.5729560696927,54,2555.238248245282,36881.561410390364,-708.522,61.4919,-183.01,67.0911,436.442,-150.688,-136.725,-292.351,-101.787,-98.0273,-148.495,-170.607,0,0,0,0
15316,234610488,2916,2916,-1281.7885265484147,2243496.084019734,-600514.2572285782,41474466614991,-361.2477050338857,1769.7113122303708,54,2541.901053607806,37083.94705568776,-704.546,65.1288,-171.995,84.2296,480.698,-145.928,-106.901,-283.999,-116.512,-77.8748,-154.036,-150.053,0,0,0,0
15317,234641123,2917,2917,-1265.3626032279044,2234749.2727049994,-633606.7550573004,41484701474568,-268.6343685850179,1823.2970469159236,54,2537.5185767881976,36941.92598609293,-708.669,30.8207,-167.866,128.311,476.946,-141.103,-131.603,-232.85,-162.684,-50.3107,-124.098,-182.257,0,0,0,0
15318,234671760,2917,2917,-1299.729589305648,2220138.1210205797,-530841.1157039513,41494709435643,-351.17721625534796,1881.1651873583924,54,2370.419530332151,36591.69658252419,-732.782,8.50993,-100.743,79.3876,447.447,-146.538,-116.985,-268.437,-118.78,-30.4268,-148.094,-172.289,0,0,0,0
15319,234702399,2917,2917,-1257.2016081462725,2153600.089359528,-573044.2058339543,41505582314023,-166.96856254197792,1942.105806655337,54,2345.9064110200497,36776.23315571286,-686.995,-10.7459,-127.561,112.526,431.827,-170.843,-89.0246,-275.295,-99.5652,-46.5358,-117.272,-177.717,0,0,0,0
15320,234733040,2918,2918,-1078.2452273558838,2087044.3478309975,-924431.5775152559,41516355540814,-211.4537657798228,1945.7317318708247,54,2283.4647347691016,36801.17264692582,-635.199,26.8856,-120.446,126.715,449.009,-184.152,-94.9344,-257.077,-61.9986,-16.8828,-141.647,-168.518,0,0,0,0
15321,234763683,2918,2918,-1017.708518177762,2055213.990216325,-1019483.3622447489,41526860923996,-55.247282701651784,1880.0871150641924,54,2215.2765232986094,36573.89999436638,-616.501,29.6821,-103.271,83.8462,485.256,-190.593,-99.9098,-265.803,-43.4079,-4.98963,-103.734,-188.282,0,0,0,0
15322,234794328,2919,2919,-1026.7657558481633,2096134.365629342,-1041886.4482468918,41536987742444,-100.24811068430245,1996.7723617942193,54,2159.1870574080576,37161.93642051462,-625.795,42.3659,-98.1617,83.0926,440.752,-162.027,-78.8831,-272.517,-46.2875,-45.1426,-88.3428,-175.819,0,0,0,0
15323,234824975,2919,2919,-800.7993509150738,2022018.2230460136,-1380738.6226200103,41548060012789,-52.330485984756706,1825.789681847221,54,1976.5250419604317,37273.95162937991,-558.187,28.1047,-58.7644,76.221,475.998,-147.403,-64.8664,-263.163,-62.3151,7.53951,-83.7053,-150.257,0,0,0,0
15324,234855624,2919,2919,-515.6432355376528,1896730.1113398187,-1630842.1649840795,41558763420738,131.24621088229833,1769.9901354043504,54,1762.24931570817,36854.380453911566,-507.571,68.8408,6.28127,75.5206,442.238,-76.6489,-17.8392,-297.885,-31.3922,30.422,-88.5598,-119.05,0,0,0,0
15325,234886275,2920,2920,-491.38460825893344,1888099.6714934271,-1646640.8382596415,41569122079440,130.23390787654353,1718.0775312403202,54,1741.664426123305,36753.93101936398,-506.054,74.6319,6.61348,21.582,468.604,-113.834,-3.09182,-296.393,-4.66627,53.7085,-93.7417,-98.7446,0,0,0,0
15326,234916928,2920,2920,-731.2384611593334,1949823.8530224846,-1415114.1659438147,41578610956006,73.58399806836314,1722.8473708504534,54,1921.404806540082,36747.86326189645,-571.527,69.3103,-32.1746,46.8781,460.907,-125.016,-29.7264,-320.248,-44.6256,17.9873,-108.217,-94.7864,0,0,0,0
15327,234947583,2920,2920,-683.9652245635853,1955214.1107981037,-1487405.682385788,41589185604723,-9.995276649806328,1767.9437498917105,54,1878.3295696834002,36853.218118038785,-549.1,69.1538,-43.8478,88.0573,395.586,-108.839,-29.9044,-315.035,-64.4944,44.3848,-104.807,-65.1202,0,0,0,0
15328,234978240,2921,2921,-616.9108996129526,2027956.6869684681,-1647377.6289072058,41599655495985,139.6659504113204,1815.0095097828898,54,1909.0992780028118,37232.6361055304,-527.663,95.8845,-51.5867,99.2867,431.696,-133.641,-34.9587,-302.9,-66.3794,19.2274,-99.9185,-45.9576,0,0,0,0
15329,235008899,2921,2921,-718.7722345001093,2033806.256953909,-1517172.7318656289,41609862445950,162.67789853543673,1830.3952315466968,54,1919.7513785694755,37712.72677824207,-531.325,130.67,-46.3243,80.6383,389.181,-94.2162,-42.2745,-355.408,-42.0184,-23.1365,-151.341,-33.2175,0,0,0,0
15330,235039560,2922,2922,-618.7345157104319,2125417.692343992,-1742585.2914125696,41620461139238,263.7636196600406,1743.5257968872802,54,1760.3370522992227,38181.463258449454,-508.979,136.453,-52.9542,52.8058,381.542,-54.4635,-61.9115,-290.271,-43.1963,-25.7831,-142.052,-9.92472,0,0,0,0
15331,235070223,2922,2922,-617.2576458336634,2100877.862024908,-1719870.8606847916,41631181707166,385.8057695490461,1721.705185708077,54,1779.2866569537973,38030.649354773894,-481.731,101.291,-66.5828,71.0343,394.964,-36.8409,-39.0323,-284.493,-85.0476,-37.9654,-166.579,13.7253,0,0,0,0
15332,235100888,2922,2922,-390.8766884886227,1976854.2798491635,-1824069.6942453317,41641481780585,364.1052274107851,1752.6128941788747,54,1635.9636864906042,37655.326248646044,-473.475,96.0164,-58.2772,123.493,377.447,12.8441,-55.2114,-219.71,-64.7799,-2.358,-139.609,12.7432,0,0,0,0
15333,235131555,2923,2923,-388.41679977923013,1915083.2905265363,-1764215.6801757978,41651745778558,282.31071908054037,1680.6367813628513,54,1771.0514559979147,37243.42768062256,-470.317,130.907,-80.8566,153.596,363.736,36.5873,-65.9239,-247.071,-59.3598,-5.14451,-151.061,6.4918,0,0,0,0
15334,235162224,2923,2923,-496.2031323520723,1925549.352409964,-1679331.8038539558,41661224956149,156.16276869024023,1721.9286810626754,54,1888.2335346406117,37136.74261789044,-539.15,96.6843,-85.5563,173.052,426.279,-17.8558,-77.0378,-219.792,-71.9362,-6.41368,-164.426,-10.0508,0,0,0,0
15335,235192895,2923,2923,-684.456139972126,2021345.463943944,-1552865.2563984015,41670911113893,30.251500262754234,1798.9449353879454,54,2007.5642019632232,37379.127208371545,-595.082,110.517,-109.97,103.332,422.759,-52.1689,-70.1506,-206.374,-59.0898,-45.6523,-207.522,24.9462,0,0,0,0
15336,235223568,2924,2924,-585.7782048544932,1958829.817657081,-1615693.7123745284,41681407902180,90.31381718528428,1695.5566877194906,54,1994.8811658574205,36911.779369439435,-574.006,128.347,-117.734,120.661,405.047,-43.2346,-55.2046,-170.307,-81.4443,-67.7703,-180.628,50.4968,0,0,0,0
15337,235254243,2924,2924,-462.47400189052223,1865860.497236353,-1651978.2948117184,41692096929044,-3.3821490811787953,1645.3556780175459,54,1889.0463731683076,36869.51265007189,-536.028,168.232,-120.212,85.9936,398.396,-24.5559,-49.1893,-151.738,-61.4675,-52.4971,-180.073,60.665,0,0,0,0
15338,235284920,2925,2925,-425.89594061627395,1846839.708389859,-1665452.3561564381,41702953944858,-12.479096558948186,1544.051452309278,54,1976.088245881323,36683.80780803508,-485.041,223.004,-139.754,75.441,407.997,-51.9361,-88.1035,-150.679,-70.1965,-35.0923,-180.19,68.6546,0,0,0,0
15339,235315599,2925,2925,-457.9215030593559,1881636.4343315624,-1671944.3313674226,41713573999103,27.730638988145984,1456.1614603174266,54,2032.4291619957612,36595.12907185523,-460.153,228.941,-165.236,93.7095,388.467,-96.2619,-105.156,-118.04,-60.1513,-35.2898,-204.887,76.1358,0,0,0,0
15340,235346280,2925,2925,-337.96558860676305,1894121.58338563,-1779900.8443033143,41723692827941,-123.55776731233982,1338.5783514285313,54,1916.7028388062317,37129.776255754485,-465.256,237.766,-142.785,130.15,373.689,-104.454,-94.8614,-50.1204,-51.1047,-26.7481,-192.004,47.7641,0,0,0,0
15341,235376963,2926,2926,-237.59699560831905,1805783.9717638043,-1749331.6394417048,41734501841318,-29.63083582081981,1250.43602709057,54,1775.1811581602542,36799.49779204346,-419.458,207.645,-95.2758,157.473,378.281,-127.714,-105.191,-10.5623,-23.8333,-27.8203,-196.535,25.3936,0,0,0,0
15342,235407648,2926,2926,-259.6437854330661,1743782.281109138,-1676367.3857951257,41744413084993,14.74896270579302,1271.1357563058828,54,1794.9404391459238,36309.58335140362,-447.651,219.522,-93.7729,186.909,344.687,-106.971,-109.306,-34.2079,-8.86315,-26.4762,-200.043,16.5308,0,0,0,0
15343,235438335,2927,2927,-300.362708825789,1813933.0626206452,-1723715.3057674794,41754814157781,-140.99852121750882,1249.0894352977957,54,1844.539260061596,36092.354214083214,-441.943,212.454,-135.155,209.349,346.346,-125.355,-94.0864,-33.068,-8.95871,-55.8015,-178.082,3.9397,0,0,0,0
15344,235469024,2927,2927,-277.06136020944996,1821943.6293106405,-1745180.6319895298,41765104615812,-41.428023738074444,1305.2635234328964,54,2139.5644884466847,36701.0322273973,-439.226,237.273,-158.659,254.719,387.618,-156.426,-123.737,-45.6511,-23.301,-65.1363,-196.176,51.6415,0,0,0,0
15345,235499715,2927,2927,-187.38179883077737,1789260.1254973824,-1754148.1869643244,41775782658801,-50.04664063138716,1259.5708782171141,54,1919.3594962173056,36981.19307251684,-399.608,256.257,-110.049,240.151,341.084,-96.7507,-162.927,-30.3748,-37.2503,-62.2037,-154.206,28.4969,0,0,0,0
15346,235530408,2928,2928,-304.92027211377354,1669633.4873432866,-1576657.114997349,41786770457650,8.680442340418267,1121.3144854992124,54,1923.4911106731488,35780.589141790086,-357.981,228.128,-141.502,242.698,302.673,-117.142,-143.182,-66.0316,-49.4323,-57.2854,-181.649,35.786,0,0,0,0
15347,235561103,2928,2928,-158.7312541172014,1714424.9344269852,-1689229.3233933656,41797101940195,-109.48756904769016,1287.7996904556012,54,1898.334599774289,35772.84026392036,-365.453,213.055,-193.782,249.009,358.135,-111.336,-120.034,-39.6035,-16.1626,-48.4053,-133.756,49.6027,0,0,0,0
15348,235591800,2928,2928,-237.48559347944138,1778274.0305546273,-1721874.6234443448,41806778004413,-73.77073407628086,1379.6630434370509,54,2016.3067116171278,37107.91899949593,-414.916,219.978,-182.243,244.609,381.721,-143.662,-116.883,-33.4665,-46.2534,-56.8402,-132.633,43.1023,0,0,0,0
15349,235622499,2929,2929,-403.7832125924315,1695150.6878055802,-1532109.8050341154,41817180403178,-109.82521019779051,1301.7445451818403,54,2091.6467024049716,36275.790795365625,-410.477,216.957,-206.587,248.091,350.113,-126.802,-102.937,-88.9097,-56.2224,-107.787,-147.992,28.7711,0,0,0,0
15350,235653200,2929,2929,-618.0786197756115,1871825.029131074,-1489803.8489073492,41826588403048,-140.0259514948657,1363.760996842163,54,2285.96901323553,37091.52735178896,-493.03,195.823,-233.94,267.569,339.759,-130.127,-118.724,-89.9202,-122.732,-116.698,-146.853,30.7937,0,0,0,0
