k,n,X,q,P_q,abs_P_q,sqrt_X_over_q,Dpsi_max,Dpsi_rms,ratio_renewal,ratio_rawdisc,log10_rho
9,16507,272514063,14,-6261.357142857143,6261.357142857143,4411.948573395401,6001.487572237849,3551.99712913213,1.4191818056570076,1.0433008595771187,-69545.20553242743
9,16507,272514063,15,-8116.0,8116.0,4262.3472641257185,2815.804709650576,1609.2285335291433,1.9041151499571052,2.8823021611492172,-69545.20553242743
9,16507,272514063,20,7619.9,7619.9,3691.301010483973,6330.686658024788,3281.2638907324417,2.064285729708329,1.2036451038594689,-69545.20553242743
9,16507,272514063,21,1947.6666666666667,1947.6666666666667,3602.3409254063035,6555.924096785486,3306.0196895661707,0.5406669460212159,0.297084993345431,-69545.20553242743
9,16507,272514063,25,-8484.6,8484.6,3301.599993942331,7853.409274188802,3537.0877656935595,2.5698449283884393,1.0803715563234026,-69545.20553242743
9,16507,272514063,28,4845.714285714285,4845.714285714285,3119.718754494202,5668.440398514271,2718.1111681483612,1.5532535677242219,0.8548584698860684,-69545.20553242743
9,16507,272514063,30,-2314.2,2314.2,3013.934654235224,2820.6567399203777,1609.858576052042,0.7678335018803586,0.8204472267920575,-69545.20553242743
9,16507,272514063,35,8333.114285714286,8333.114285714286,2790.3612822920054,4801.127426607534,2256.874395445001,2.986392600340791,1.7356578039426138,-69545.20553242743
9,16507,272514063,49,13689.285714285714,13689.285714285714,2358.2857099588077,7378.519459490664,2849.0385889564136,5.804761338491436,1.855288962703458,-69545.20553242743
9,16507,272514063,63,2550.095238095238,2550.095238095238,2079.8125029961348,6940.273803770542,2872.1778807233636,1.2261178516917384,0.3674343851837389,-69545.20553242743
9,16507,272514063,105,-2552.1047619047617,2552.1047619047617,1611.0158374675989,5993.137385671958,2555.043510947669,1.5841587044336491,0.42583785381029043,-69545.20553242743
9,16507,272514063,210,701.3,701.3,1139.160223272264,5993.137385671958,2555.00061086744,0.6156289393475306,0.1170171739557693,-69545.20553242743
9,16507,272514063,225,-19383.533333333333,19383.533333333333,1100.5333313141102,5701.433636140078,2103.7621068485764,17.612854405952522,3.3997647908177986,-69545.20553242743
9,16507,272514063,441,-11885.952380952382,11885.952380952382,786.0952366529359,5518.3638015317265,1697.6824097059596,15.1202447575701,2.1538906836213316,-69545.20553242743
9,17353,301161315,2,4682.0,4682.0,12271.131060338326,308.7084079384804,308.7084079384804,0.38154592082654465,15.16641555461953,-69545.00697012326
9,17353,301161315,3,0.0,0.0,10019.336554882264,4816.181460738182,4664.028355228542,0.0,0.0,-69545.00697012326
9,17353,301161315,4,20393.0,20393.0,8676.999985594099,2311.286596864462,2162.448263429256,2.3502362606727294,8.82322427156613,-69545.00697012326
9,17353,301161315,5,0.0,0.0,7760.944723421241,2856.38263566792,1608.699823185317,0.0,0.0,-69545.00697012326
9,17353,301161315,6,-4585.666666666667,4585.666666666667,7084.74082094751,4806.47740021348,4663.716526666899,0.6472596221315803,0.9540597582884701,-69545.00697012326
9,17353,301161315,7,0.0,0.0,6559.195453712292,4855.841701999307,2865.16963362833,0.0,0.0,-69545.00697012326
9,17353,301161315,9,6614.333333333333,6614.333333333333,5784.666657062733,3537.3233490362763,2215.781243972455,1.1434251488385465,1.8698695823596028,-69545.00697012326
9,17353,301161315,10,-18147.4,18147.4,5487.816642345114,2851.530605405569,1608.4742776335117,3.3068524666022836,6.364090908089315,-69545.00697012326
9,17353,301161315,12,-3058.1666666666665,3058.1666666666665,5009.668277441132,7711.600754052401,4948.832221524124,0.6104529276794222,0.39656703766200785,-69545.00697012326
9,17353,301161315,14,-5176.857142857143,5176.857142857143,4638.051584447935,4855.841701999307,2863.734460370321,1.1161706696441027,1.066109123929156,-69545.00697012326
9,17353,301161315,15,0.0,0.0,4480.783525233059,4594.418448150158,2006.3738763461686,0.0,0.0,-69545.00697012326
9,17353,301161315,20,13019.9,13019.9,3880.4723617106206,4439.545396916568,2500.7624396503425,3.355235854394918,2.9327101844803325,-69545.00697012326
9,17353,301161315,21,0.0,0.0,3786.953260868161,4809.174016647041,2445.27946905619,0.0,0.0,-69545.00697012326
9,17353,301161315,25,-2787.6,2787.6,3470.7999942376396,9489.170882573351,3610.503057786162,0.803157774757429,0.29376644540350355,-69545.00697012326
9,17353,301161315,28,-86.28571428571429,86.28571428571429,3279.597726856146,5611.086673010141,3442.9576945655554,0.02630984696053824,0.015377719025577838,-69545.00697012326
9,17353,301161315,30,-6735.866666666667,6735.866666666667,3168.3924157212596,4589.566417887807,2005.0153030857402,2.1259571993809674,1.4676477151335403,-69545.00697012326
9,17353,301161315,35,0.0,0.0,2933.361382441652,7154.124009348452,2672.8306569230735,0.0,0.0,-69545.00697012326
9,17353,301161315,49,8388.142857142857,8388.142857142857,2479.1428530268854,6851.290791992098,2908.2499077605694,3.383485081104316,1.224315696386301,-69545.00697012326
9,17353,301161315,63,-35858.57142857143,35858.57142857143,2186.398484570764,6258.889170952141,2856.7107842820615,16.40074839130307,5.729222941826976,-69545.00697012326
9,17353,301161315,105,0.0,0.0,1693.5769837831406,6176.4651896152645,2597.4313263798404,0.0,0.0,-69545.00697012326
9,17353,301161315,210,21018.066666666666,21018.066666666666,1197.5397696945183,6176.4651896152645,2597.367062111336,17.551038553006208,3.402928053736168,-69545.00697012326
9,17353,301161315,225,-8825.4,8825.4,1156.9333314125465,6048.147647229023,2309.1857973694555,7.628270152113876,1.4591905678829422,-69545.00697012326
9,17353,301161315,441,-1159.6666666666667,1159.6666666666667,826.3809510089618,5936.777416947298,1765.3730484789296,1.4033075971206537,0.19533605274744653,-69545.00697012326
9,18243,332843535,2,4682.0,4682.0,12900.456096588214,2152.474537074566,2152.474537074566,0.3629329044605058,2.175170911133434,-69544.85903849185
9,18243,332843535,3,0.0,0.0,10533.178295272515,5569.395506322384,4620.525739817576,0.0,0.0,-69544.85903849185
9,18243,332843535,4,20393.0,20393.0,9121.999986296865,6772.280134886503,5796.82594364148,2.235584305046537,3.0112457833733375,-69544.85903849185
9,18243,332843535,5,0.0,0.0,8158.964824044776,7513.321240067482,5171.880343946313,0.0,0.0,-69544.85903849185
9,18243,332843535,6,-4585.666666666667,4585.666666666667,7448.081800034154,5579.099566847086,4622.7949255310705,0.6156842512988564,0.821936696365174,-69544.85903849185
9,18243,332843535,7,32215.85714285714,32215.85714285714,6895.583835221744,7291.502951972187,4622.950408061273,4.671954966061429,4.418273894292737,-69544.85903849185
9,18243,332843535,9,-281.3333333333333,281.3333333333333,6081.33332419791,3912.3153887689114,2737.7134113533984,0.046261784765833314,0.07190967633666684,-69544.85903849185
9,18243,332843535,10,-18147.4,18147.4,5769.259354544568,7518.173270329833,5172.387412009354,3.1455337478813306,2.413804437258447,-69544.85903849185
9,18243,332843535,12,-3058.1666666666665,3058.1666666666665,5266.589147636258,10654.123540475965,6214.369681062386,0.5806731037751878,0.2870406613034304,-69544.85903849185
9,18243,332843535,14,-6261.357142857143,6261.357142857143,4875.914090125636,7297.741276599467,4624.71476083646,1.2841401688223364,0.857985629462429,-69544.85903849185
9,18243,332843535,15,0.0,0.0,4710.580537470939,10423.605471476912,4756.694305092726,0.0,0.0,-69544.85903849185
9,18243,332843535,20,13019.9,13019.9,4079.482412022388,6829.7790073007345,3485.8576568341723,3.19155684104186,1.9063427947056995,-69544.85903849185
9,18243,332843535,21,1947.6666666666667,1947.6666666666667,3981.1671834849067,6827.991822492331,3671.652232732483,0.48922001435814627,0.28524736369056397,-69544.85903849185
9,18243,332843535,25,-17137.2,17137.2,3648.7999945187457,9555.35515232198,3981.1691286814985,4.6966674045559165,1.7934655203093743,-69544.85903849185
9,18243,332843535,28,4845.714285714285,4845.714285714285,3447.791917610872,6165.501918200403,3965.35112092787,1.4054543897974259,0.7859399526597926,-69544.85903849185
9,18243,332843535,30,-6735.866666666667,6735.866666666667,3330.883441371073,10423.605471476912,4755.164874975114,2.02224628547615,0.646212741368488,-69544.85903849185
9,18243,332843535,35,16210.4,16210.4,3083.798840020906,8125.480054687709,3400.5836094897936,5.256633406052551,1.9950082814673802,-69544.85903849185
9,18243,332843535,49,4028.714285714286,4028.714285714286,2606.285710370533,8857.568725774065,3408.952153861421,1.5457684741484186,0.45483296945711427,-69544.85903849185
9,18243,332843535,63,723.5238095238095,723.5238095238095,2298.527945073915,7572.357713041827,3399.4304908886197,0.3147770341772124,0.09554802307842493,-69544.85903849185
9,18243,332843535,105,-6800.866666666667,6800.866666666667,1780.4320904127258,8467.652741167694,2871.8872273123525,3.819784367675682,0.8031584282622368,-69544.85903849185
9,18243,332843535,210,1105.6333333333334,1105.6333333333334,1258.9556045729787,8467.652741167694,2871.8871835990312,0.8782147117160258,0.13057140711002585,-69544.85903849185
9,18243,332843535,225,-28649.2,28649.2,1216.266664839582,6544.070636641234,2479.1734305865425,23.555031826658382,4.377886729948914,-69544.85903849185
9,18243,332843535,441,-8793.285714285714,8793.285714285714,868.7619034568443,6754.955136675388,1914.6931738384528,10.121629043926557,1.3017533849401017,-69544.85903849185
9,19179,367872399,2,4682.0,4682.0,13562.308044724541,1306.2213535904884,1306.2213535904884,0.34522147591399105,3.5843848266071503,-69544.73873849282
9,19179,367872399,3,0.0,0.0,11073.578148006181,7890.653480738401,7267.282672505719,0.0,0.0,-69544.73873849282
9,19179,367872399,4,20393.0,20393.0,9589.99998696559,922.6988905966282,706.5630688500012,2.126485925726537,22.10146799549487,-69544.73873849282
9,19179,367872399,5,2268.4,2268.4,8577.55675003086,6330.203660160303,3879.9067147136766,0.26445759160868726,0.35834550067897125,-69544.73873849282
9,19179,367872399,6,-4585.666666666667,4585.666666666667,7830.2022004543405,7900.3575412631035,7268.16071378327,0.5856383461464875,0.5804378653391317,-69544.73873849282
9,19179,367872399,7,3378.714285714286,3378.714285714286,7249.358582463889,3451.9052009806037,2399.444588763395,0.46607079057826645,0.978796950957539,-69544.73873849282
9,19179,367872399,9,-281.3333333333333,281.3333333333333,6393.333324643726,6428.0763423368335,4466.270378892332,0.0440041710712793,0.04376633355774034,-69544.73873849282
