n,X,dmax,E,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15
15366,236144688,2935,-643.533899,-528.422,180.036,-81.0629,218.116,341.764,-180.739,-104.382,-24.5971,-49.6281,-97.0295,-249.4,-68.1892,0,0,0,0
15367,236175423,2936,-531.512256,-508.793,192.155,-113.008,234.737,337.515,-152.884,-102.307,-16.3127,15.7737,-110.551,-230.241,-77.5968,0,0,0,0
15368,236206160,2936,-451.985901,-463.155,145.162,-85.076,201.468,317.13,-116.034,-90.238,20.8104,39.6719,-105.354,-258.933,-57.4385,0,0,0,0
15369,236236899,2936,-265.935526,-409.616,124.333,-90.1424,209.201,335.623,-80.9924,-57.889,0.586487,45.2661,-60.4007,-227.569,-54.3368,0,0,0,0
15370,236267640,2937,-332.243873,-410.068,111.392,-51.1017,168.871,408.37,-143.394,-94.9576,-2.63894,19.0579,-72.2498,-244.093,-21.4316,0,0,0,0
15371,236298383,2937,-313.729184,-433.619,89.5062,-70.0597,163.661,418.922,-136.613,-29.8864,1.13232,53.6502,-94.3209,-242.698,-33.404,0,0,0,0
15372,236329128,2938,-276.079878,-442.161,116.617,-23.0829,135.442,416.536,-124.572,-16.0208,-28.5997,16.1418,-53.6344,-225.05,-47.6965,0,0,0,0
15373,236359875,2938,-499.077058,-491.802,109.784,-132.992,200.106,355.21,-130.852,-13.8818,-36.3212,28.0352,-97.4632,-216.425,-72.4741,0,0,0,0
15374,236390624,2938,-604.540356,-520.434,96.8372,-104.963,152.005,285.76,-123.004,-19.7409,-28.763,32.5506,-67.0307,-250.222,-57.5349,0,0,0,0
15375,236421375,2939,-534.666921,-506.164,113.056,-120.763,224.665,202.686,-51.3438,-48.8091,14.582,29.9652,-55.5744,-263.141,-73.8256,0,0,0,0
15376,236452128,2939,-570.276832,-515.886,108.162,-76.7994,200.616,219.105,-47.3089,-76.8763,-47.8676,22.9251,-32.6358,-232.601,-91.1094,0,0,0,0
15377,236482883,2940,-530.230397,-510.707,109.322,-65.606,211.331,231.9,-84.4672,-60.8063,-51.8135,47.7231,-34.1492,-246.135,-76.823,0,0,0,0
15378,236513640,2940,-675.391768,-558.519,110.48,-121.535,248.159,216.57,-34.7483,-103.33,-63.7445,18.3858,-47.5011,-243.907,-95.7024,0,0,0,0
15379,236544399,2940,-484.454003,-543.429,99.6936,-116.289,261.05,222.301,-10.9642,-64.4688,-47.9854,64.4278,-56.967,-226.278,-65.5444,0,0,0,0
15380,236575160,2941,-314.206766,-511.331,129.794,-100.168,276.873,172.092,43.88,-60.2648,-45.7811,45.5434,-40.853,-189.728,-34.2639,0,0,0,0
15381,236605923,2941,-235.744487,-521.331,126.059,-85.987,296.636,203.754,13.9118,-51.4652,-80.0136,51.2059,0.108001,-185.575,-3.04771,0,0,0,0
15382,236636688,2941,-234.460782,-502.323,117.212,-68.8134,272.634,166.418,41.6927,-32.2661,-83.9546,73.8391,-18.1697,-167.349,-33.3813,0,0,0,0
15383,236667455,2942,-197.221953,-450.414,125.42,-104.468,312.396,170.334,15.3435,-56.0612,-56.8249,68.5709,-23.4359,-203.308,5.22533,0,0,0,0
15384,236698224,2942,-241.432117,-481.495,138.625,-120.358,337.328,170.867,21.4398,-40.0634,-63.4141,19.5382,-17.3981,-212.675,6.17381,0,0,0,0
15385,236728995,2943,-259.088279,-459.675,148.885,-127.077,304.202,161.587,27.2772,-22.0672,-51.8577,-23.1181,-6.36268,-213.783,2.90236,0,0,0,0
15386,236759768,2943,-324.390806,-485.847,137.032,-113.802,253.191,147.435,34.0561,-28.5262,-23.8733,-9.37805,9.45883,-244.555,0.417524,0,0,0,0
15387,236790543,2943,-119.719857,-452.117,134.344,-51.4687,261.062,151.155,46.0238,-30.8063,-7.96687,43.5937,-11.6669,-217.579,15.7059,0,0,0,0
15388,236821320,2944,-176.952589,-468.378,131.544,-54.2014,258.985,147.871,16.7923,-27.8051,12.1658,2.85638,9.83147,-200.801,-5.81328,0,0,0,0
15389,236852099,2944,-120.684430,-438.739,120.799,-53.8752,262.028,166.462,-24.981,-27.5386,34.3533,19.04,15.9529,-203.231,9.04583,0,0,0,0
15390,236882880,2944,-265.304706,-472.09,115.051,-122.557,307.948,132.363,-9.27426,-36.6118,2.0606,50.8515,0.608093,-228.425,-5.2283,0,0,0,0
15391,236913663,2945,-211.953684,-490.54,94.3574,-88.1215,289.81,162.332,6.43657,-54.4785,22.9772,75.1215,22.5703,-267.547,15.1285,0,0,0,0
15392,236944448,2945,-58.220084,-452.981,95.5516,-64.8674,257.961,152.852,44.5249,-44.1448,66.0217,91.2264,6.13311,-230.912,20.4141,0,0,0,0
15393,236975235,2946,28.572276,-406.521,87.9107,-29.383,240.876,103.564,114.295,-23.0881,66.9349,51.2611,8.03656,-189.634,4.32024,0,0,0,0
15394,237006024,2946,128.444988,-416.052,116.157,-28.0765,219.966,110.337,133.389,-8.81976,31.2781,64.9321,16.1513,-137.566,26.7488,0,0,0,0
15395,237036815,2946,159.374978,-414.682,98.4587,-34.4838,225.877,126.295,106.095,8.97084,33.7549,67.6451,37.9546,-149.757,53.2461,0,0,0,0
15396,237067608,2947,244.879100,-405.303,100.757,-38.1847,235.959,176.252,94.9289,-3.69644,53.5986,53.3094,27.5526,-125.031,74.7354,0,0,0,0
15397,237098403,2947,238.918785,-400.023,76.1112,-13.7135,234.924,100.832,120.888,17.4251,51.2194,61.4179,45.8529,-159.146,103.131,0,0,0,0
15398,237129200,2948,220.613351,-426.734,72.3523,17.8083,177.004,161.785,136.719,10.4257,27.9139,33.455,86.064,-181.021,104.842,0,0,0,0
15399,237159999,2948,265.779100,-372.543,112.758,-30.7259,167.086,176.74,126.617,-20.5871,31.9716,5.03522,111.276,-153.377,111.528,0,0,0,0
15400,237190800,2948,219.075762,-411.344,107.052,-64.2115,210.158,127.439,171.508,-33.3258,8.52299,34.5217,93.2219,-154.842,130.376,0,0,0,0
15401,237221603,2949,245.168046,-378.244,95.4,-69.6958,220.233,177.076,127.724,-53.1944,36.722,30.4137,116.036,-170.714,113.412,0,0,0,0
15402,237252408,2949,311.983747,-352.134,50.7456,20.8132,175.422,174.151,109.362,-22.1376,52.9077,22.8236,103.325,-155.822,132.527,0,0,0,0
15403,237283215,2949,200.322012,-373.124,62.1463,10.4944,188.434,155.91,76.3166,-52.9473,90.5341,-10.1305,110.032,-155.515,98.1704,0,0,0,0
15404,237314024,2950,127.766472,-357.105,33.4342,24.939,173.677,160.731,20.3354,-34.7542,77.8061,-36.4708,103.8,-143.307,104.68,0,0,0,0
15405,237344835,2950,205.506172,-376.184,71.8871,39.6128,164.742,118.488,82.288,-26.8321,50.9249,-53.9924,99.0405,-112.062,147.594,0,0,0,0
15406,237375648,2951,260.636489,-393.254,107.227,14.1087,163.921,115.366,80.3087,-30.7097,57.4791,-12.3294,99.2106,-88.3555,147.664,0,0,0,0
15407,237406463,2951,143.314052,-407.424,74.6226,-8.10801,188.985,131.561,60.0119,-22.4461,29.5348,-45.4734,113.256,-84.3651,113.16,0,0,0,0
15408,237437280,2951,30.845436,-384.584,58.0151,-19.5629,187.217,149.125,60.151,-32.3263,-15.9138,-69.8147,102.156,-162.575,158.959,0,0,0,0
15409,237468099,2952,1.475615,-419.843,77.4626,-49.9012,222.391,152.063,46.1033,-15.3366,-32.5096,-27.1784,69.881,-177.749,156.092,0,0,0,0
15410,237498920,2952,-0.696099,-420.094,70.7974,-35.19,214.563,111.939,85.0558,15.9213,-44.3171,-66.7393,95.6974,-160.23,131.901,0,0,0,0
15411,237529743,2953,7.498486,-393.443,44.2972,4.5229,197.734,126.815,26.9446,6.10639,-18.6935,-43.6303,91.114,-193.097,158.828,0,0,0,0
15412,237560568,2953,131.154096,-346.783,39.6843,45.1701,160.017,176.874,17.8302,31.0968,-17.2824,-70.2919,80.8399,-178.029,192.028,0,0,0,0
15413,237591395,2953,327.190410,-270.222,21.1264,62.9318,163.243,188.679,56.8405,69.1517,-22.1601,-76.6336,75.362,-153.244,212.116,0,0,0,0
15414,237622224,2954,447.137652,-284.652,-1.43417,140.631,141.462,220.552,65.9861,99.2725,-7.68629,-102.521,116.08,-159.93,219.377,0,0,0,0
15415,237653055,2954,474.581527,-243.181,18.0602,119.502,148.685,272.547,23.6789,64.5968,10.7219,-80.6511,73.5487,-166.216,233.29,0,0,0,0
15416,237683888,2954,439.062763,-275.701,64.4419,80.1937,169.077,233.535,1.6885,89.6489,33.1294,-74.38,78.7557,-198.262,236.935,0,0,0,0
15417,237714723,2955,487.688864,-250.32,49.9885,146,125.174,217.399,-20.1085,91.6311,8.60923,-24.4301,72.2697,-154.385,225.861,0,0,0,0
15418,237745560,2955,632.048759,-259.93,43.4225,201.8,109.564,266.33,-29.3522,109.293,6.94263,-10.2485,108.233,-112.159,198.153,0,0,0,0
15419,237776399,2956,653.992154,-281.638,66.9115,218.716,120.896,256.254,-43.4112,113.938,23.4169,1.63549,89.2658,-153.508,241.517,0,0,0,0
15420,237807240,2956,614.711340,-299.338,58.3978,239.45,107.16,215.177,-43.3357,90.1877,39.0371,16.8953,99.6074,-158.202,249.674,0,0,0,0
15421,237838083,2956,731.259160,-266.137,78.939,234.359,94.4257,262.162,-36.267,82.3073,64.8046,6.38143,76.8893,-154.08,287.475,0,0,0,0
15422,237868928,2957,718.014508,-247.927,55.3676,274.203,100.865,246.082,-67.3879,99.6262,47.855,18.864,19.611,-128.866,299.721,0,0,0,0
15423,237899775,2957,911.541930,-200.815,88.9611,291.22,78.0684,249.194,-56.6312,79.0195,77.6904,34.751,22.3583,-55.0686,302.794,0,0,0,0
15424,237930624,2958,1084.941042,-185.695,98.442,264,111.502,259.044,-16.3092,96.8604,108.019,38.4785,37.7774,-13.6673,286.489,0,0,0,0
15425,237961475,2958,1070.190167,-160.673,78.9778,246.009,155.818,273.087,-44.369,90.047,117.428,24.6623,19.12,-36.1179,306.202,0,0,0,0
15426,237992328,2958,1073.076460,-128.643,113.511,179.898,157.308,224.942,15.5726,86.2321,120.829,36.6981,10.451,-32.8095,289.087,0,0,0,0
15427,238023183,2959,1142.555939,-129.711,92.0991,202.901,164.621,185.046,33.6431,95.3489,120.515,11.1271,63.9527,6.6615,296.352,0,0,0,0
15428,238054040,2959,1181.457738,-116.77,131.575,162.896,188.045,173.145,20.4554,120.665,158.359,12.0564,57.4453,1.87494,271.71,0,0,0,0
15429,238084899,2959,1130.159337,-115.928,116.215,163.836,181.47,216.116,26.647,93.7173,143.9,11.7128,41.5819,-3.25305,254.144,0,0,0,0
15430,238115760,2960,1234.886210,-99.0776,131.743,156.882,208.831,206.214,39.5898,92.8963,173.379,49.827,22.9063,3.72287,247.971,0,0,0,0
15431,238146623,2960,1260.709013,-81.3256,128.325,124.988,218.314,235.19,-8.40579,128.079,177.709,75.6315,38.7257,-15.4082,238.886,0,0,0,0
15432,238177488,2961,1266.335832,-49.5648,119.905,117.913,267.788,208.094,10.5894,101.057,172.044,88.4129,16.8267,-44.0965,257.367,0,0,0,0
15433,238208355,2961,1352.100126,-24.9027,118.54,158.068,232.204,238.124,24.6541,80.5074,148.305,93.1472,28.952,-40.2074,294.709,0,0,0,0
15434,238239224,2961,1336.037857,-40.2318,88.0627,162.044,244.795,304.342,-48.4728,64.82,158.85,88.4838,67.1991,-16.8312,262.977,0,0,0,0
15435,238270095,2962,1335.079905,-20.6596,73.7499,155.308,245.089,251.248,-17.22,65.7291,174.896,114.652,84.4338,-54.1187,261.973,0,0,0,0
15436,238300968,2962,1304.355438,4.92144,28.3245,152.278,268.732,227.272,-9.34916,42.9127,175.795,119.679,90.9772,-60.8253,263.639,0,0,0,0
15437,238331843,2962,1420.032218,6.40375,62.9541,185.477,254.138,246.295,-37.1603,73.2268,188.198,78.8676,116.345,-39.6033,284.89,0,0,0,0
15438,238362720,2963,1478.187904,34.8949,58.581,136.612,254.659,329.446,-61.1656,78.2681,195.465,69.8897,129.285,-52.1211,304.373,0,0,0,0
15439,238393599,2963,1494.537755,12.2873,58.2628,148.806,256.242,315.598,-59.165,109.448,198.582,39.9268,140.627,-52.3236,326.246,0,0,0,0
15440,238424480,2964,1532.145141,40.6886,58.832,155.99,234.697,320.427,-42.9143,84.7564,207.05,53.5155,128.665,-38.9361,329.373,0,0,0,0
15441,238455363,2964,1405.965905,19.9911,94.5661,78.1192,273.333,304.572,-45.1792,91.0029,147.884,62.6945,130.404,-39.4535,288.031,0,0,0,0
15442,238486248,2964,1352.207753,61.3025,115.188,95.3562,224.963,302.531,-41.9264,77.115,183.358,56.6405,100.151,-108.5,286.03,0,0,0,0
15443,238517135,2965,1233.426881,39.5152,100.864,49.7077,243.358,309.923,-10.8711,34.1554,164.254,67.5079,119.325,-154.898,270.585,0,0,0,0
15444,238548024,2965,1280.887808,22.7367,103.538,77.8232,268.162,268.939,7.99883,47.465,180.876,68.9999,141.037,-169.505,262.819,0,0,0,0
15445,238578915,2966,1361.895080,12.8595,92.2665,128.167,248.608,256.015,40.113,66.9145,166.135,58.4024,164.847,-152.368,279.936,0,0,0,0
15446,238609808,2966,1158.843752,-14.0089,98.8826,96.3912,214.289,279.215,4.17236,25.9525,185.746,65.4371,124.825,-179.163,257.104,0,0,0,0
15447,238640703,2966,1266.954523,3.02396,83.6635,92.7876,245.853,282.418,38.1002,28.06,209.009,36.313,84.2556,-131.603,295.074,0,0,0,0
15448,238671600,2967,1387.864282,49.0657,86.3319,151.003,241.468,308.488,54.4737,23.3049,218.198,17.794,63.9833,-139.046,312.8,0,0,0,0
15449,238702499,2967,1527.122884,60.0087,99.0552,142.393,231.204,332.433,76.4593,40.5476,249.944,44.301,75.2575,-121.996,297.517,0,0,0,0
15450,238733400,2967,1467.846572,72.9606,90.7758,128.717,229.816,299.819,88.3856,41.786,234.996,50.7758,37.126,-124.856,317.545,0,0,0,0
15451,238764303,2968,1474.249269,47.8137,99.5513,136.158,215.37,321.886,92.4994,14.756,227.393,27.1048,82.4769,-119.065,328.305,0,0,0,0
15452,238795208,2968,1438.752028,45.6757,94.2143,160.475,190.273,233.893,158.681,38.1309,221.081,17.9157,100.117,-115.512,293.807,0,0,0,0
15453,238826115,2969,1436.869925,42.4389,101.042,189.908,159.82,267.143,145.795,27.3689,212.195,52.0089,98.6384,-115.465,255.976,0,0,0,0
15454,238857024,2969,1464.729383,51.211,97.7573,168.278,191.543,293.27,114.972,17.3389,215.594,44.1177,112.365,-103.164,261.448,0,0,0,0
15455,238887935,2969,1416.769015,48.8844,77.5275,234.819,173.326,266.65,99.8982,45.7885,218.208,22.9964,113.578,-133.524,248.617,0,0,0,0
15456,238918848,2970,1370.648310,17.5666,63.295,203.181,189.98,264.521,126.135,32.9545,196.319,21.7692,137.261,-123.24,240.906,0,0,0,0
15457,238949763,2970,1408.743002,-13.8499,33.1174,274.658,163.698,263.831,157.182,46.0562,216.936,38.7985,126.545,-129.015,230.784,0,0,0,0
15458,238980680,2971,1573.676344,35.7425,-2.17282,306.185,147.53,249.017,247.424,78.2272,199.334,44.3696,151.576,-90.8153,207.259,0,0,0,0
15459,239011599,2971,1505.928032,-2.76391,46.7019,276.715,166.243,265.202,182.536,55.4639,186.729,28.4752,140.782,-64.6838,224.528,0,0,0,0
15460,239042520,2971,1435.858836,-41.2615,31.4639,277.177,164.069,240.509,208.455,22.9061,211.704,33.2643,152.583,-81.4716,216.461,0,0,0,0
15461,239073443,2972,1410.984768,-59.8577,71.281,277.756,180.776,193.498,184.818,22.1429,185.317,56.1363,137.992,-42.7484,203.874,0,0,0,0
15462,239104368,2972,1418.040768,-60.4451,80.0953,327.213,181.597,169.928,190.605,54.3138,174.072,38.1591,123.873,-68.685,207.313,0,0,0,0
15463,239135295,2972,1345.073205,-60.1312,93.9646,268.958,193.361,161.107,226.589,51.5479,157.254,32.1785,123.24,-65.5789,162.583,0,0,0,0
15464,239166224,2973,1496.077322,-17.8085,80.7212,321.408,169.296,161.405,226.015,61.6479,177.649,57.3668,110.197,8.51225,139.668,0,0,0,0
15465,239197155,2973,1304.944914,-81.5845,64.6428,322.088,127.994,171.455,207.119,37.1529,141.05,61.6924,140.017,-46.7846,160.103,0,0,0,0
15466,239228088,2974,1265.312254,-72.3517,69.4517,309.647,119.985,183.88,151.036,5.1171,143.592,77.6401,137.172,-12.4249,152.568,0,0,0,0
15467,239259023,2974,1264.723409,-82.2175,93.3156,274.378,154.74,195.051,131.268,6.35172,131.203,65.3695,160.399,-5.19942,140.063,0,0,0,0
15468,239289960,2974,1410.492711,-62.0745,134.177,227.986,171.606,216.158,146.501,15.5858,157.313,80.5373,183.213,-25.6486,165.138,0,0,0,0
15469,239320899,2975,1462.788008,-82.0303,123.093,268.596,190.532,210.453,130.729,41.8854,178.639,72.794,184.943,-10.2909,153.444,0,0,0,0
15470,239351840,2975,1465.412623,-66.9772,106.896,261.371,147.394,218.681,144.771,49.1859,203.176,51.7324,172.334,44.6227,132.226,0,0,0,0
15471,239382783,2976,1356.204822,-112.023,145.865,207.089,118.259,226.165,144.749,70.4226,193.577,30.3695,153.3,46.8382,131.593,0,0,0,0
15472,239413728,2976,1356.535075,-96.0595,158.721,190.742,121.233,215.2,144.298,94.5849,191.259,23.9448,105.117,73.1303,134.364,0,0,0,0
15473,239444675,2976,1331.971358,-98.195,136.631,199.567,127.092,194.552,152.269,83.8808,189.368,24.6344,68.3618,111.437,142.373,0,0,0,0
15474,239475624,2977,1447.168697,-53.3216,149.539,230.215,110.124,219.903,164.368,86.1139,213.124,-18.6401,88.1194,91.9743,165.649,0,0,0,0
15475,239506575,2977,1561.894205,-25.547,132.502,285.148,87.9782,247.189,169.342,115.617,190.231,-2.61057,91.987,122.109,147.947,0,0,0,0
15476,239537528,2977,1606.436380,-27.7635,127.353,286.788,67.0039,210.662,213.765,119.781,228.486,44.7171,113.326,61.972,160.346,0,0,0,0
15477,239568483,2978,1578.082453,-33.0787,135.368,348.658,19.9112,226.756,161.988,148.941,182.953,41.8843,106.206,101.939,136.557,0,0,0,0
15478,239599440,2978,1552.241326,-10.3851,116.271,345.463,-0.0661488,240.102,152.958,152.443,182.276,50.3594,68.6532,104.495,149.672,0,0,0,0
15479,239630399,2979,1516.383114,-41.7901,114.228,368.385,-19.1013,217.571,143.058,176.673,178.815,34.8522,123.44,63.3747,156.878,0,0,0,0
15480,239661360,2979,1533.371608,-20.1864,106.183,341.183,-17.0859,217.847,147.342,195.629,193.209,32.035,106.47,82.0922,148.654,0,0,0,0
15481,239692323,2979,1619.786099,-12.6813,99.1931,290.039,21.9315,234.062,143.565,228.993,189.6,43.9822,109.161,114.646,157.295,0,0,0,0
15482,239723288,2980,1570.255015,-39.1674,122.09,301.946,16.0039,240.528,118.662,194.353,206.068,44.5269,87.0214,107.505,170.717,0,0,0,0
15483,239754255,2980,1484.858921,-99.7522,106.152,364.911,-44.9809,227.864,142.754,201.315,182.955,41.101,114.34,100.627,147.571,0,0,0,0
15484,239785224,2981,1375.103221,-124.328,109.102,370.754,-52.9149,241.076,161.104,181.878,139.784,48.2745,99.5425,36.8796,163.951,0,0,0,0
15485,239816195,2981,1524.831174,-63.0028,105.106,401.769,-64.9075,248.532,207.327,185.832,161.607,39.667,134.04,-7.18135,176.043,0,0,0,0
15486,239847168,2981,1541.161408,-78.6686,109.108,364.663,20.2743,203.742,247.482,153.327,143.639,66.6946,136.339,-7.62919,182.189,0,0,0,0
15487,239878143,2982,1464.198811,-100.433,81.1648,352.73,19.1612,177.451,246.578,173.764,192.038,72.5789,101.602,-7.57984,155.144,0,0,0,0
15488,239909120,2982,1448.687810,-132.189,49.109,430.673,-18.6039,184.528,236.986,189.914,169.929,49.6719,134.218,-13.1837,167.634,0,0,0,0
15489,239940099,2982,1444.242263,-133.043,60.2179,442.676,-9.48643,155.921,255.076,167.073,195.321,43.1391,116.504,-22.3809,173.225,0,0,0,0
15490,239971080,2983,1475.713681,-128.889,85.2143,439.67,-26.4322,184.313,232.423,183.365,216.924,89.865,64.8606,-22.5134,156.913,0,0,0,0
15491,240002063,2983,1635.833880,-142.833,144.266,421.839,-29.2576,226.827,266.448,186.66,224.824,105.335,58.9059,12.939,159.882,0,0,0,0
15492,240033048,2984,1699.734869,-127.768,171.314,420.769,-23.0326,193.214,278.603,215.088,194.426,134.43,74.6828,21.4859,146.523,0,0,0,0
15493,240064035,2984,1695.034370,-105.802,183.418,436.929,-47.9844,184.536,265.071,210.308,160.104,139.522,92.487,30.8694,145.576,0,0,0,0
15494,240095024,2984,1670.178672,-95.8277,187.409,449.969,-55.7011,155.984,260.16,215.399,161.21,148.007,53.4637,46.3215,143.784,0,0,0,0
15495,240126015,2985,1455.661069,-154.952,171.564,459.181,-73.7153,138.558,277.377,234.554,124.746,75.4236,78.8827,-13.6174,137.658,0,0,0,0
15496,240157008,2985,1385.928060,-182.067,149.608,472.213,-76.3806,168.875,241.524,244.25,124.216,69.8124,81.6789,-46.315,138.513,0,0,0,0
15497,240188003,2986,1493.932292,-174.281,171.706,486.361,-70.1616,213.191,212.93,235.675,133.456,82.8313,103.338,-44.012,142.898,0,0,0,0
15498,240219000,2986,1467.646417,-164.486,169.801,509.559,-57.0674,177.824,229.014,221.76,123.997,51.4613,94.1578,-42.476,154.101,0,0,0,0
15499,240249999,2986,1588.061680,-107.789,141.952,536.758,-87.7336,166.077,302.289,194.049,125.455,49.9522,91.0209,-9.69884,185.731,0,0,0,0
15500,240281000,2987,1535.530847,-128.084,129.99,505.948,-81.5263,158.639,261.498,237.2,132.063,42.4984,89.4402,-2.47565,190.341,0,0,0,0
15501,240312003,2987,1625.944385,-53.4776,131.192,535.14,-84.378,182.075,219.771,227.622,137.386,58.6692,102.798,-5.58886,174.736,0,0,0,0
15502,240343008,2988,1584.770834,-41.8622,119.282,542.325,-118.996,137.51,306.984,179.913,129.777,44.2953,91.4508,6.95048,187.142,0,0,0,0
15503,240374015,2988,1545.666278,-65.3456,108.427,553.739,-121.79,135.139,300.132,151.404,168.027,43.3859,98.2404,-25.6662,199.972,0,0,0,0
15504,240405024,2988,1623.984813,-97.8201,135.57,526.803,-74.4138,77.3783,347.525,173.551,204.694,35.876,99.6786,1.72329,193.42,0,0,0,0
15505,240436035,2989,1873.220922,-42.3934,120.767,556.21,-23.2151,134.937,320.736,173.176,216.805,72.0956,110.906,18.8536,214.345,0,0,0,0
15506,240467048,2989,1837.578477,-39.9577,96.8515,589.439,-59.7816,143.494,322.944,184.058,256.551,65.2149,54.2025,20.392,204.171,0,0,0,0
15507,240498063,2989,1783.207328,-24.6208,124.101,597.841,-102.586,138.926,330.214,172.543,228.94,43.7606,44.073,26.0146,204,0,0,0,0
15508,240529080,2990,1873.997821,1.72495,123.238,546.12,-69.2193,158.603,328.357,151.762,264.474,48.1549,72.9823,20.8952,226.906,0,0,0,0
15509,240560099,2990,1987.323760,0.972042,120.43,598.457,-91.8509,235.901,308.009,104.185,262.644,95.4771,57.4699,74.431,221.198,0,0,0,0
15510,240591120,2991,2135.310780,-37.772,146.619,608.844,-71.5475,247.455,317.153,141.463,281.247,122.517,100.655,71.1552,207.523,0,0,0,0
15511,240622143,2991,2148.784628,-24.6148,140.863,613.233,-87.1813,216.131,355.227,115.818,303.923,95.619,108.604,104.704,206.459,0,0,0,0
15512,240653168,2991,2278.634294,32.5513,167.994,645.614,-125.765,176.612,377.621,109.237,319.817,123.455,121.187,113.92,216.391,0,0,0,0
15513,240684195,2992,2293.192260,50.6186,194.291,642.051,-135.466,220.033,360.142,101.109,293.703,125.172,147.901,90.2866,203.351,0,0,0,0
15514,240715224,2992,2385.428615,105.695,169.475,666.427,-151.933,229.703,320.153,127.802,309.95,120.652,159.491,127.431,200.583,0,0,0,0
15515,240746255,2993,2289.043467,72.6724,119.713,685.03,-169.637,203.186,308.481,153.082,282.264,138.508,129.834,111.212,254.697,0,0,0,0
15516,240777288,2993,2409.975522,75.6588,109.949,694.341,-157.111,176.603,353.872,167.567,260.869,201.152,148.315,132.015,246.744,0,0,0,0
15517,240808323,2993,2383.137923,65.5465,90.2402,689.881,-168.761,192.266,313.263,227.709,266.186,176.837,142.28,126.728,260.962,0,0,0,0
15518,240839360,2994,2526.913417,149.443,84.4186,686.356,-154.297,153.741,367.528,239.259,293.856,156.232,135.179,166.277,248.922,0,0,0,0
15519,240870399,2994,2525.190788,142.241,85.7618,656.948,-122.772,118.471,393.603,230.277,324.248,145.558,167.294,149.314,234.247,0,0,0,0
15520,240901440,2994,2450.116581,138.048,99.9924,600.416,-130.374,107.88,411.983,255.553,285.988,156.197,146.933,145.937,231.564,0,0,0,0
15521,240932483,2995,2243.728669,85.7555,101.278,598,-147.916,123.538,364.439,241.17,285.731,115.366,139.598,130.559,206.211,0,0,0,0
15522,240963528,2995,2349.085014,95.4724,134.561,633.52,-178.282,144.137,345.442,233.516,303.622,124.161,195.7,120.116,197.121,0,0,0,0
15523,240994575,2996,2436.742932,130.091,128.899,581.212,-168.945,195.732,339.959,228.525,320.218,152.62,164.492,149.162,214.779,0,0,0,0
15524,241025624,2996,2386.854652,90.7175,119.124,596.726,-182.319,192.39,345.219,240.344,342.459,141.567,160.918,125.054,214.655,0,0,0,0
15525,241056675,2996,2437.288653,71.2459,124.514,681.353,-196.81,170.916,391.798,240.285,314.993,162.879,139.265,144.595,192.256,0,0,0,0
15526,241087728,2997,2477.039592,62.783,103.791,660.975,-211.306,227.57,368.056,246.699,375.311,136.298,124.003,183.39,199.469,0,0,0,0
15527,241118783,2997,2624.901824,63.2215,121.124,708.711,-193.799,207.287,380.123,237.04,387.907,189.136,147.172,166.513,210.466,0,0,0,0
15528,241149840,2998,2637.245533,126.669,97.4533,762.325,-202.242,212.874,352.569,206.248,394.436,215.685,138.984,177.223,155.022,0,0,0,0
15529,241180899,2998,2613.815026,130.017,97.8379,787.998,-268.624,231.397,334.014,201.596,383.11,209.618,174.323,147.678,184.849,0,0,0,0
15530,241211960,2998,2549.182087,140.375,85.11,747.72,-260.949,255.046,318.145,188.141,378.139,199.858,161.201,113.655,222.74,0,0,0,0
15531,241243023,2999,2362.622065,107.634,81.5468,708.501,-252.512,166.817,368.588,207.278,355.663,155.477,174.869,80.5181,208.243,0,0,0,0
15532,241274088,2999,2245.620310,119.901,89.8711,695.102,-270.726,191.337,309.97,195.826,343.909,177.906,134.283,54.9137,203.328,0,0,0,0
15533,241305155,2999,2150.635757,110.07,114.25,637.99,-256.176,177.98,307.286,175.032,332.646,189.127,117.851,25.1214,219.459,0,0,0,0
15534,241336224,3000,2152.455908,98.2481,138.627,604.643,-219.572,241.558,258.794,186.507,325.168,152.072,94.9829,19.4083,252.019,0,0,0,0
15535,241367295,3000,2079.266986,69.3273,90.0583,597.582,-216.965,246.515,272.792,200.92,328.709,149.234,95.8394,30.0543,215.201,0,0,0,0
15536,241398368,3001,1995.800529,50.4152,90.3772,619.284,-234.189,233.025,265.423,181.19,305.805,98.326,70.4246,102.743,212.976,0,0,0,0
15537,241429443,3001,1913.459071,42.4045,76.8609,624.102,-296.649,249.666,306.799,170.601,306.476,67.0237,65.3922,58.2273,242.555,0,0,0,0
15538,241460520,3001,2166.129615,95.4026,105.232,617.97,-261.934,276.365,313.988,181.938,310.137,110.655,111.083,52.4123,252.88,0,0,0,0
15539,241491599,3002,2197.749642,101.302,112.658,599.839,-264.217,282.125,306.301,194.479,303.309,101.269,120.46,89.9715,250.254,0,0,0,0
15540,241522680,3002,2080.583181,112.21,69.0815,612.7,-256.57,299.01,257.614,153.551,291.906,165.511,73.5942,68.1728,233.803,0,0,0,0
15541,241553763,3003,2147.318246,149.02,86.5598,564.562,-257.861,299.393,294.243,133.295,332.079,170.453,100.76,44.889,229.926,0,0,0,0
