n,X,dmax,E,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15
30866,952771688,11845,-1516.749247,-904.408,98.9244,-315.695,431.578,-227.993,556.423,166.89,-269.238,-67.5543,-75.9898,-39.1265,-557.911,-689.228,376.579,0,0
30867,952833423,11845,-1348.618100,-884.635,56.0353,-262.859,396.588,-221.14,597.552,119.288,-178.404,-38.0631,-36.9783,-41.374,-534.787,-676.058,356.218,0,0
30868,952895160,11846,-1504.841221,-923.855,14.0416,-250.082,421.756,-272.118,617.977,147.505,-230.078,-40.6046,-15.207,28.436,-618.605,-698.536,314.531,0,0
30869,952956899,11847,-1505.254070,-891.167,42.0991,-261.305,389.035,-291.274,582.156,180.471,-298.5,-14.8418,-15.6277,25.5564,-569.19,-680.543,297.876,0,0
30870,953018640,11848,-1731.969067,-900.471,55.1542,-230.427,367.145,-269.31,543.521,118.624,-326.664,-41.9635,-87.1387,1.45286,-542.099,-749.485,329.694,0,0
30871,953080383,11848,-1577.153872,-850.868,51.2604,-280.549,378.312,-259.289,533.824,135.902,-336.278,-12.6142,-110.925,20.622,-513.381,-681.681,348.508,0,0
30872,953142128,11849,-1469.752553,-854.257,61.262,-296.73,410.637,-279.333,561.125,174.305,-329.96,-63.6714,-82.1387,57.2024,-539.302,-627.592,338.702,0,0
30873,953203875,11850,-1611.131195,-913.738,85.4169,-349.805,426.743,-333.433,630.364,147.391,-295.188,-46.9849,-84.9928,-15.7451,-563.921,-612.825,315.587,0,0
30874,953265624,11851,-1266.405543,-845.211,133.467,-389.992,459.066,-361.472,612.609,204.849,-247.798,0.372074,-89.2145,80.7754,-571.687,-609.932,357.762,0,0
30875,953327375,11851,-1402.101849,-827.777,106.569,-392.913,417.28,-306.574,560.027,180.69,-265.092,34.7916,-90.9272,8.12384,-520.054,-662.276,356.03,0,0
30876,953389128,11852,-1592.979365,-850.336,112.668,-429.159,411.542,-355.563,558.382,207.09,-244.708,5.66303,-79.2177,-25.5835,-564.235,-638.593,299.07,0,0
30877,953450883,11853,-1649.864272,-868.986,106.818,-430.138,440.75,-347.61,570.682,226.113,-262.935,-68.9877,-84.7152,-13.5125,-590.863,-626.839,300.359,0,0
30878,953512640,11854,-1526.635239,-852.629,119.864,-431.178,494.064,-394.714,580.92,221.635,-256.49,20.4334,-127.161,4.94008,-626.94,-564.097,284.717,0,0
30879,953574399,11855,-1732.100835,-875.365,96.0629,-364.162,449.27,-395.53,564.281,269.664,-240.906,-28.0111,-145.499,-33.8499,-615.183,-619.613,206.741,0,0
30880,953636160,11855,-1750.708498,-882.092,105.157,-356.208,428.578,-390.755,544.752,260.122,-237.396,4.45376,-124.65,-46.8486,-593.228,-624.382,161.787,0,0
30881,953697923,11856,-1710.560460,-874.912,126.303,-371.199,479.889,-410.691,537.049,223.329,-241.886,-8.94001,-93.3774,-76.7093,-555.327,-620.01,175.924,0,0
30882,953759688,11857,-1668.268903,-872.725,133.446,-420.196,553.249,-400.685,523.285,161.602,-221.239,2.56075,-33.7239,-67.7925,-589.063,-616.702,179.714,0,0
30883,953821455,11858,-2021.353638,-932.629,71.6404,-353.087,514.558,-473.564,584.582,124.751,-252.665,-52.9065,-69.5272,-44.6761,-668.069,-638.418,168.658,0,0
30884,953883224,11858,-1986.049517,-890.526,43.7302,-330.09,513.913,-480.618,556.818,170.146,-256.088,-8.3615,-77.0155,-39.9622,-634.856,-757.944,204.803,0,0
30885,953944995,11859,-1938.388680,-823.516,50.9732,-408.987,592.215,-447.676,518.525,177.043,-274.64,2.40655,-115.584,-6.08154,-685.321,-754.347,236.601,0,0
30886,954006768,11860,-1924.186886,-831.497,27.1117,-378.942,609.678,-508.56,520.586,176.442,-284.931,5.07395,-69.1593,7.26689,-637.734,-732.06,172.538,0,0
30887,954068543,11861,-1976.618148,-843.571,76.3013,-362.737,531.868,-544.386,599.996,184.776,-280.614,1.35087,-123.812,-20.4562,-686.982,-693.427,185.076,0,0
30888,954130320,11861,-2014.483311,-823.638,46.4885,-299.7,548.38,-523.56,527.287,189.103,-302.909,-16.2259,-164.524,-0.768062,-709.202,-634.347,149.132,0,0
30889,954192099,11862,-2051.137496,-787.796,102.727,-316.554,525.784,-554.565,546.695,163.065,-338.2,20.1868,-181.318,31.3203,-710.278,-687.26,135.057,0,0
30890,954253880,11863,-1916.399642,-797.947,109.861,-240.415,471.13,-523.28,602.989,172.396,-369.822,30.4648,-125.109,9.86618,-695.226,-665.427,104.12,0,0
30891,954315663,11864,-1848.117613,-758.191,45.1477,-218.168,502.531,-539.342,595.395,215.601,-332.053,45.8164,-198.952,2.70164,-688.888,-618.973,99.2571,0,0
30892,954377448,11865,-1757.287190,-760.426,68.3303,-192.089,514.035,-546.348,621.801,210.999,-311.538,42.8225,-241.106,9.08108,-702.956,-555.117,85.224,0,0
30893,954439235,11865,-1844.037687,-748.755,58.5639,-173.796,482.375,-527.3,581.269,222.324,-311.291,20.1016,-266.687,-5.0155,-702.559,-593.711,120.442,0,0
30894,954501024,11866,-2001.128749,-826.075,69.7952,-232.667,508.877,-459.195,572.498,157.351,-305.649,64.3196,-307.53,-41.3287,-739.085,-566.225,103.785,0,0
30895,954562815,11867,-2040.380039,-823.488,41.0776,-220.327,545.216,-440.97,593.908,141.492,-332.874,41.3864,-343.041,-97.7424,-795.782,-483.462,134.226,0,0
30896,954624608,11868,-2247.085668,-818.893,34.2554,-240.152,458.822,-482.099,578.428,156.006,-359.302,43.8779,-343.763,-105.32,-809.754,-472.773,113.58,0,0
30897,954686403,11868,-2054.918447,-780.39,66.5865,-271.924,516.265,-466.995,551.715,115.21,-311.661,88.0885,-387.396,-40.396,-731.807,-564.637,162.423,0,0
30898,954748200,11869,-2016.017551,-757.88,63.8131,-284.595,556.704,-475.835,530.062,157.476,-287.544,83.3018,-392.192,-1.52025,-753.023,-616.517,161.732,0,0
30899,954809999,11870,-1886.452834,-748.462,93.0908,-263.265,545.309,-445.735,542.408,210.678,-287.843,102.852,-423.269,-39.8589,-725.944,-627.858,181.443,0,0
30900,954871800,11871,-2047.667418,-806.036,67.3662,-272.996,595.742,-406.462,498.755,160.01,-295.064,95.3353,-381.896,-28.28,-729.54,-657.406,112.803,0,0
30901,954933603,11871,-2135.339750,-797.703,77.6926,-299.672,568.232,-480.539,527.331,147.338,-303.623,53.3413,-405.844,-72.9511,-692.6,-586.639,130.297,0,0
30902,954995408,11872,-2127.354737,-848.362,131.914,-298.355,589.882,-496.269,519.498,161.354,-317.307,16.7558,-322.773,-46.5895,-727.468,-591.147,101.509,0,0
30903,955057215,11873,-2086.993274,-786.114,121.29,-269.877,602.314,-497.113,535.903,177.742,-309.409,19.0833,-330.486,-29.8065,-767.396,-628.309,75.1842,0,0
30904,955119024,11874,-2147.783219,-789.857,122.56,-286.672,578.959,-480.078,515.301,165.13,-294.159,36.1094,-313.057,-70.2159,-740.322,-639.498,48.0165,0,0
30905,955180835,11875,-2336.580111,-833.694,135.882,-295.148,593.441,-493.984,479.876,205.208,-299.519,30.592,-348.777,-97.0722,-791.052,-685.431,63.0981,0,0
30906,955242648,11875,-2286.861497,-800.522,141.201,-288.842,597.084,-445.776,389.103,147.72,-305.497,10.33,-361.217,-56.4333,-819.953,-578.629,84.568,0,0
30907,955304463,11876,-2373.388029,-814.443,203.572,-321.323,584.563,-475.627,381.382,123.858,-331.857,18.8054,-356.576,-83.9274,-797.072,-562.64,57.8964,0,0
30908,955366280,11877,-2131.451093,-750.356,170.838,-319.917,587.255,-437.595,394.015,205.996,-331.672,9.2908,-313.993,-65.7037,-783.618,-571.525,75.5322,0,0
30909,955428099,11878,-2337.393212,-841.361,172.257,-383.51,583.838,-469.392,417.59,234.259,-368.775,28.2293,-336.719,-56.9832,-766.594,-571.939,21.7069,0,0
30910,955489920,11878,-2253.022324,-842.359,192.572,-356.003,573.417,-458.247,412.81,238.768,-323.334,11.6387,-310.014,-60.801,-810.087,-530.133,8.75222,0,0
30911,955551743,11879,-2249.816567,-800.449,204.937,-369.495,616.109,-419.928,349.214,232.91,-305.884,44.9905,-386.783,-82.8351,-764.965,-515.01,-52.6269,0,0
30912,955613568,11880,-2512.658550,-896.532,170.301,-360.047,621.737,-446.959,351.78,182.104,-321.18,14.5362,-455.569,-46.244,-707.065,-542.09,-77.429,0,0
30913,955675395,11881,-2498.402873,-889.706,149.715,-348.493,546.312,-420.704,323.177,236.432,-317.487,71.201,-446.015,-97.0756,-725.855,-539.952,-39.9506,0,0
30914,955737224,11881,-2593.586258,-880.874,145.025,-306.997,498.16,-414.504,315.632,209.69,-307.103,6.34521,-391.309,-99.1681,-713.01,-608.976,-46.4979,0,0
30915,955799055,11882,-2492.181550,-886.133,137.489,-269.342,494.677,-344.306,267.026,218.95,-342.402,45.751,-392.304,-79.696,-702.343,-614.589,-24.9594,0,0
30916,955860888,11883,-2710.319915,-942.385,140.847,-309.905,444.463,-302.996,199.363,218.151,-320.896,54.6503,-387.954,-100.439,-693.534,-687.723,-21.962,0,0
30917,955922723,11884,-2765.004272,-1007.73,179.257,-345.256,473.085,-308.919,197.932,230.658,-328.196,66.5851,-427.946,-126.534,-654.343,-734.469,20.8701,0,0
30918,955984560,11885,-2819.779130,-1030.07,213.665,-351.719,476.758,-336.608,246.446,210.853,-317.943,57.8607,-454.6,-101.172,-711.056,-696.365,-25.8328,0,0
30919,956046399,11885,-2991.743510,-1114.49,179.123,-299.021,467.543,-323.356,177.663,249.238,-302.983,35.8633,-561.895,-76.8255,-650.511,-700.851,-71.2373,0,0
30920,956108240,11886,-3177.501963,-1127.92,154.477,-252.438,433.211,-369.112,201.287,244.683,-315.672,12.0745,-536.176,-119.081,-657.044,-767.539,-78.2573,0,0
30921,956170083,11887,-3149.197616,-1125.43,148.984,-252.799,446.934,-261.923,114.617,208.004,-324.097,29.549,-497.25,-91.6601,-700.024,-825.607,-18.4986,0,0
30922,956231928,11888,-3084.332548,-1106.93,137.387,-205.167,473.82,-234.674,143.953,213.076,-311.332,41.8988,-526.465,-156.085,-726.282,-823.918,-3.6089,0,0
30923,956293775,11888,-2857.702129,-1102.53,100.841,-184.375,445.432,-216.372,160.577,251.207,-293.83,77.6491,-482.826,-104.831,-741.725,-760.768,-6.14724,0,0
30924,956355624,11889,-2919.500967,-1106.12,115.293,-232.802,473.311,-195.301,122.084,200.841,-302.583,96.2447,-485.476,-53.6457,-782.803,-763.09,-5.44945,0,0
30925,956417475,11890,-2922.680006,-1099.81,103.795,-252.07,472.082,-155.116,90.5298,213.035,-253.69,93.2061,-475.687,-56.7204,-790.715,-783.589,-27.9338,0,0
30926,956479328,11891,-3094.514408,-1158.48,108.193,-286.342,486.848,-250.875,197.213,200.415,-286.115,95.3457,-487.056,-134.222,-802.624,-727.265,-49.5491,0,0
30927,956541183,11891,-2951.616687,-1146.25,136.744,-273.562,482.618,-281.344,244.311,207.732,-289.676,105.824,-467.345,-100.561,-824.35,-687.287,-58.4721,0,0
30928,956603040,11892,-2925.252953,-1158.01,107.191,-288.841,524.434,-239.225,186.987,139.925,-237.105,94.6886,-441.344,-66.9573,-862.442,-630.604,-53.9527,0,0
30929,956664899,11893,-3059.190858,-1174.86,128.689,-346.067,496.307,-265.985,185.432,57.2442,-207.667,115.437,-431.007,-73.7217,-759.47,-708.63,-74.8926,0,0
30930,956726760,11894,-3024.909402,-1181.71,134.185,-243.299,428.176,-254.747,188.88,57.6854,-282.508,138.442,-437.142,-75.2232,-785.506,-607.811,-104.337,0,0
30931,956788623,11895,-2687.009080,-1082.64,99.7313,-200.423,444.882,-195.337,151.382,121.81,-267.072,152.924,-472.559,-39.6558,-777.388,-556.102,-66.561,0,0
30932,956850488,11895,-2536.743480,-1092.57,127.173,-186.714,434.91,-194.932,220.709,138.132,-230.505,149.656,-446.151,23.8204,-741.232,-651.792,-87.2461,0,0
30933,956912355,11896,-2339.427822,-1026.59,151.769,-149.791,459.664,-196.816,219.269,137.51,-233.257,82.6795,-401.855,22.7324,-709.446,-638.037,-57.2568,0,0
30934,956974224,11897,-2484.619169,-1056.61,160.26,-203.034,464.58,-212.409,203.83,126.824,-252.297,99.4036,-399.288,-48.0417,-704.67,-612.203,-50.9653,0,0
30935,957036095,11898,-2301.290972,-1010.71,159.802,-242.011,532.443,-240.003,288.156,169.893,-201.536,109.746,-406.517,-79.0063,-743.643,-603.567,-34.3349,0,0
30936,957097968,11898,-2328.652742,-1032.81,169.341,-243.26,505.407,-220.719,329.713,162.331,-214.962,61.2328,-400.365,-118.96,-710.431,-602.185,-12.9859,0,0
30937,957159843,11899,-2212.565551,-1016,180.932,-268.349,544.264,-225.606,327.449,178.77,-250.658,126.297,-395.364,-115.657,-717.224,-581.427,0.00997526,0,0
30938,957221720,11900,-2279.721521,-965.185,173.418,-223.391,476.228,-194.089,287.713,139.081,-242.216,88.9085,-395.578,-93.1463,-671.807,-661.913,2.25673,0,0
30939,957283599,11901,-2159.245702,-953.461,190.057,-181.485,416.137,-177.747,288.267,176.524,-267.393,109.708,-348.732,-57.327,-678.66,-649.763,-25.3714,0,0
30940,957345480,11901,-2137.280173,-893.729,192.592,-215.533,447.094,-200.467,341.708,189.773,-315.821,72.4557,-347.094,-81.9758,-686.77,-573.258,-66.2561,0,0
30941,957407363,11902,-2226.901652,-880.089,184.178,-282.581,503.052,-152.13,285.322,181.209,-283.384,59.1207,-321.953,-132.138,-732.88,-600.364,-54.265,0,0
30942,957469248,11903,-2063.534611,-917.441,178.762,-209.634,498.007,-116.907,285.937,171.336,-319.617,81.864,-312.677,-115.365,-646.848,-547.302,-93.651,0,0
30943,957531135,11904,-2089.644292,-953.886,172.397,-221.527,501.963,-125.278,321.143,157.024,-318.986,123.419,-323.166,-137.185,-678.395,-510.876,-96.2906,0,0
30944,957593024,11905,-1958.712672,-912.323,188.927,-278.639,598.022,-154.062,358.988,118.146,-325.289,90.2241,-319.25,-122.661,-642,-494.363,-64.4324,0,0
30945,957654915,11905,-2127.311916,-886.853,122.61,-199.539,515.917,-182.67,329.305,54.394,-367.658,72.2837,-296.543,-96.183,-669.276,-467.66,-55.4404,0,0
30946,957716808,11906,-2208.150346,-878.375,129.189,-199.604,522.029,-221.392,284.037,116.832,-364.282,69.7567,-292.545,-116.683,-647.227,-564.416,-45.4719,0,0
30947,957778703,11907,-2362.358810,-880.989,157.819,-218.402,466.977,-170.945,288.473,63.2037,-323.845,32.7152,-280.757,-132.647,-736.81,-509.33,-117.822,0,0
30948,957840600,11908,-2424.957576,-865.595,189.447,-260.42,482.083,-154.499,205.849,71.7017,-286.016,13.3699,-263.488,-129.3,-726.994,-570.64,-130.456,0,0
30949,957902499,11908,-2473.050658,-866.294,191.126,-301.331,478.08,-137.172,172.633,25.8877,-268.384,59.436,-223.986,-158.946,-704.789,-609.091,-130.221,0,0
30950,957964400,11909,-2408.438967,-863.985,212.7,-257.195,499.129,-72.6703,121.13,50.2609,-323.013,52.259,-250.859,-138.442,-725.853,-553.536,-158.364,0,0
30951,958026303,11910,-2334.108184,-880.769,242.427,-300.058,475.179,5.77473,93.3856,102.634,-341.519,54.9152,-266.916,-93.4511,-665.077,-547.664,-212.971,0,0
30952,958088208,11911,-2339.164559,-827.544,254.05,-265.981,415.276,-26.9011,51.229,43.9986,-297.949,36.1188,-305.138,-82.0726,-662.191,-518.493,-153.567,0,0
30953,958150115,11911,-2413.253091,-855.413,215.724,-227.798,444.376,-0.463059,-2.22611,26.1901,-326.184,33.0096,-234.417,-101.76,-660.936,-604.819,-118.538,0,0
30954,958212024,11912,-2489.026954,-926.273,179.396,-224.672,522.526,15.9209,-50.8488,36.8065,-321.814,64.7543,-261.064,-84.9625,-721.169,-581.973,-135.655,0,0
30955,958273935,11913,-2558.142989,-963.226,168.119,-227.387,469.513,86.3574,-70.2437,54.9272,-329.923,52.7543,-262.146,-154.034,-631.83,-612.987,-138.037,0,0
30956,958335848,11914,-2441.271776,-1023.17,149.737,-180.268,498.768,119.679,-102.577,66.4843,-310.226,42.824,-251.867,-82.668,-658.52,-610.875,-98.5924,0,0
30957,958397763,11915,-2320.273414,-997.208,184.509,-261.043,578.748,86.1692,-40.9744,108.853,-350.985,52.5681,-252.515,-93.6223,-629.596,-588.009,-117.167,0,0
30958,958459680,11915,-2180.535384,-977.238,177.176,-198.824,590.946,106.661,-87.4869,53.0369,-361.034,26.8322,-238.866,-40.0427,-608.241,-523.072,-100.382,0,0
30959,958521599,11916,-2058.567901,-941.36,171.894,-167.497,574.145,120.212,-83.1136,47.4715,-315.333,35.8351,-232.658,-31.3139,-655.232,-450.579,-131.038,0,0
30960,958583520,11917,-1857.134112,-981.475,246.609,-213.337,615.226,105.584,-40.2777,50.0238,-326.163,63.7003,-240.735,45.8348,-657.685,-350.998,-173.442,0,0
30961,958645443,11918,-1751.711741,-985.682,211.376,-200.016,633.419,120.014,-46.734,81.1444,-337.401,106.518,-213.321,81.9554,-624.755,-357.636,-220.596,0,0
30962,958707368,11918,-1632.395385,-985.881,230.039,-208.755,618.719,153.558,-7.24551,97.5097,-350.902,117.449,-218.39,44.856,-608.554,-310.957,-203.842,0,0
30963,958769295,11919,-1652.488794,-961.172,216.854,-164.334,603.799,56.9319,29.3579,108.814,-350.949,152.921,-287.038,41.1326,-572.683,-288.621,-237.503,0,0
30964,958831224,11920,-1562.308084,-995.456,217.565,-128.131,605.093,91.5302,83.9022,113.371,-367.446,113.989,-268.896,85.6436,-553.477,-363.944,-196.052,0,0
30965,958893155,11921,-1623.896044,-1015.83,231.327,-94.7169,589.222,27.9551,98.6179,109.673,-377.882,131.8,-260.257,83.638,-555.25,-323.355,-268.836,0,0
