n,X,dmax,E,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15
14636,214241768,14342,-1702.748851,-418.633,34.5742,-212.267,219.458,-361.507,344.614,-164.827,-118.493,-71.1488,-267.672,-91.7068,-183.656,-201.671,-209.814,0,0
14637,214271043,14344,-1882.891833,-473.112,15.0134,-248.625,216.47,-356.336,365.936,-203.152,-132.659,-72.2103,-269.939,-94.3684,-218.708,-166.161,-245.042,0,0
14638,214300320,14345,-1831.501161,-426.583,-16.6607,-223.048,196.778,-319.353,365.396,-209.608,-105.459,-83.1889,-298.291,-71.7691,-255.452,-146.203,-238.06,0,0
14639,214329599,14347,-1996.142108,-491.152,-31.2796,-191.354,193.028,-302.178,314.661,-209.719,-125.766,-108.026,-312.747,-55.9265,-235.139,-204.345,-236.2,0,0
14640,214358880,14349,-1982.185867,-498.712,-59.9012,-149.784,189.149,-318.264,332.37,-209.836,-119.144,-105.293,-295.723,-30.997,-230.883,-197.596,-287.572,0,0
14641,214388163,14351,-2076.995191,-511.372,-55.4675,-150.156,170.452,-310.159,317.697,-223.024,-96.6635,-117.752,-299.072,-53.6528,-238.123,-194.514,-315.189,0,0
14642,214417448,14353,-2114.358022,-535.023,-64.1471,-136.476,206.75,-313.055,298.281,-217.618,-122.753,-84.726,-332.009,-78.5983,-224.384,-168.979,-341.622,0,0
14643,214446735,14355,-2037.231091,-526.773,-71.6608,-126.739,223.931,-284.951,281.538,-253.94,-130.561,-67.6243,-337.554,-63.2776,-248.893,-124.767,-305.96,0,0
14644,214476024,14357,-1930.218240,-572.514,-70.2879,-99.1238,254.282,-302.912,283.862,-227.052,-143.79,-45.7704,-314.658,-60.4182,-229.602,-123.369,-278.866,0,0
14645,214505315,14359,-1893.439327,-533.354,-60.8596,-88.3366,219.515,-334.754,262.376,-191.102,-126.533,-42.756,-287.674,-36.6613,-203.886,-192.068,-277.345,0,0
14646,214534608,14361,-1950.672007,-556.185,-85.4341,-52.67,194.924,-331.655,291.762,-190.495,-143.547,-50.8956,-279.385,-52.2298,-241.699,-188.571,-264.592,0,0
14647,214563903,14363,-2156.562710,-582.116,-78.9533,-77.8302,197.095,-339.305,269.217,-211.886,-174.639,-96.7998,-286.441,-83.9733,-224.949,-198.228,-267.753,0,0
14648,214593200,14365,-2071.033386,-570.037,-80.5858,-99.1146,219.497,-362.401,283.859,-183.143,-133.951,-108.855,-252.341,-105.152,-243.661,-164.572,-270.576,0,0
14649,214622499,14367,-1981.746253,-504.058,-49.0524,-153.339,230.9,-327.433,257.304,-189.467,-107.04,-76.3058,-273.426,-86.8762,-213.794,-195.283,-293.876,0,0
14650,214651800,14369,-2038.941750,-514.07,-48.6324,-197.572,275.18,-313.149,236.559,-165.451,-105.061,-89.056,-294.628,-46.846,-262.958,-199.661,-313.595,0,0
14651,214681103,14371,-2128.875426,-561.181,-35.1571,-196.63,211.521,-293.061,191.134,-174.911,-142.376,-70.9702,-270.178,-58.1806,-279.393,-163.025,-286.469,0,0
14652,214710408,14373,-2027.269107,-510.284,-15.6844,-237.927,245.033,-258.971,169.58,-195.101,-111.54,-58.6366,-297.509,-42.734,-297.073,-142.655,-273.767,0,0
14653,214739715,14375,-1684.216610,-467.485,-30.1566,-175.993,242.246,-222.884,195.351,-163.431,-111.557,-60.6919,-262.968,-11.7903,-260.545,-101.085,-253.228,0,0
14654,214769024,14377,-1640.009100,-483.678,-55.742,-151.18,263.757,-204.735,179.598,-161.617,-125.798,-4.59537,-265.409,0.280475,-271.653,-114.06,-245.179,0,0
14655,214798335,14379,-1700.135653,-468.97,-83.1615,-131.195,278.028,-248.331,198.985,-170.872,-103.601,9.33719,-293.851,9.79296,-307.363,-104.707,-284.229,0,0
14656,214827648,14381,-1688.806605,-465.252,-79.6944,-134.389,275.53,-260.439,169.616,-154.135,-100.124,21.3526,-308.744,-9.77585,-290.217,-77.872,-274.661,0,0
14657,214856963,14383,-1638.945863,-466.634,-99.1719,-126.468,290.975,-199.231,153.061,-153.122,-95.7215,17.5147,-301.452,-23.3662,-290.633,-130.046,-214.651,0,0
14658,214886280,14385,-1575.341829,-429.008,-86.6522,-139.497,254.355,-205.022,168.699,-145.589,-94.8836,-5.70579,-306.698,0.843679,-266.042,-134.089,-186.054,0,0
14659,214915599,14387,-1523.808019,-458.48,-51.0772,-140.523,265.857,-182.753,184.076,-191.712,-69.9791,13.3136,-339.185,8.84312,-249.162,-115.763,-197.262,0,0
14660,214944920,14389,-1437.265786,-416.944,-68.6156,-148.559,265.35,-206.548,221.65,-190.108,-94.0011,16.7266,-330.297,28.6072,-235.171,-135.019,-144.338,0,0
14661,214974243,14391,-1511.946176,-431.506,-56.988,-148.594,275.784,-228.473,157.215,-166.503,-123.097,25.0434,-314.934,35.0122,-250.648,-148.151,-136.108,0,0
14662,215003568,14393,-1502.179161,-406.06,-59.4738,-127.635,275.335,-260.209,116.592,-148.492,-104.545,-8.40659,-305.934,34.2957,-280.153,-123.81,-103.684,0,0
14663,215032895,14395,-1409.093188,-374.713,-38.9043,-91.4456,256.767,-304.816,161.969,-160.754,-118.861,-16.471,-275.802,24.3058,-262.807,-113.175,-94.3869,0,0
14664,215062224,14396,-1339.950647,-327.357,-59.3375,-76.6094,252.37,-291.748,172.663,-151.017,-88.0974,-38.5979,-247.457,-3.9461,-297.908,-96.716,-86.1937,0,0
14665,215091555,14398,-1364.550815,-348.1,-58.7154,-50.4272,227.795,-284.613,181.228,-168.935,-86.4107,-29.825,-268.107,28.7582,-255.888,-123.534,-127.777,0,0
14666,215120888,14400,-1225.055335,-370.835,-56.2066,-50.424,264.456,-263.226,200.603,-145.333,-82.3617,-59.8869,-275.226,70.2488,-219.011,-110.735,-127.118,0,0
14667,215150223,14402,-965.365198,-284.668,-6.53199,-69.2472,257.879,-209.094,159.231,-107.805,-66.5998,-37.5028,-282.406,81.8331,-212.709,-139.278,-48.4652,0,0
14668,215179560,14404,-1209.846285,-321.493,-10.9706,-95.1945,230.473,-241.778,110.6,-95.8661,-78.4831,-56.3181,-270.661,87.6125,-252.358,-169.819,-45.5892,0,0
14669,215208899,14406,-1277.423892,-336.417,-29.354,-72.0825,233.068,-235.651,95.2917,-92.924,-117.296,-61.9271,-276.229,88.8038,-264.695,-166.073,-41.9385,0,0
14670,215238240,14408,-1291.493577,-326.332,-16.7402,-92.9204,229.539,-212.395,68.8559,-71.0531,-112.464,-43.6804,-289.558,55.642,-241.703,-187.864,-50.8204,0,0
14671,215267583,14410,-1207.109791,-332.346,-24.071,-73.7569,242.192,-251.951,116.036,-51.3862,-108.486,-45.2049,-273.66,59.4116,-229.201,-193.661,-41.0258,0,0
14672,215296928,14412,-1146.863003,-355.351,-29.5151,-23.6016,231.896,-185.832,82.85,-51.9241,-111.445,-38.3514,-274.742,71.218,-243.422,-169.289,-49.3536,0,0
14673,215326275,14414,-932.083397,-309.456,12.2066,-30.3887,243.362,-177.707,155.606,-20.785,-117.11,-28.8058,-311.934,91.7627,-231.954,-171.479,-35.4015,0,0
14674,215355624,14416,-1120.386617,-318.551,17.815,-32.2387,241.184,-178.332,141.041,-34.2521,-150.064,-75.0939,-339.574,58.0137,-238.136,-156.729,-55.4689,0,0
14675,215384975,14418,-1195.986882,-376.746,3.4787,10.1411,258.707,-217.959,173.47,-69.4545,-138.238,-67.2209,-332.345,28.7113,-225.327,-159.311,-83.8942,0,0
14676,215414328,14420,-1300.164740,-389.932,-5.86032,-59.7743,243.401,-193.589,157.968,-68.5158,-146.33,-75.0725,-363.374,34.9492,-259.032,-148.755,-26.2487,0,0
14677,215443683,14422,-1290.259459,-402.217,-0.144081,-97.4588,271.038,-188.472,178.781,-66.9197,-167.494,-55.3686,-343.265,94.7203,-316.925,-180.756,-15.7774,0,0
14678,215473040,14424,-1237.698887,-395.493,-24.5411,-45.2084,248.73,-133.042,171.147,-75.9841,-167.101,-47.5872,-341.021,89.1405,-285.553,-168.768,-62.4182,0,0
14679,215502399,14426,-1205.928860,-402.868,-13.7723,-63.8402,281.423,-132.671,168.837,-64.3869,-180.054,-17.6417,-354.36,107.988,-265.484,-157.587,-111.511,0,0
14680,215531760,14428,-1223.001928,-397.235,-26.1168,-27.5973,252.108,-176.497,190.326,-74.4502,-185.221,-43.6365,-358.575,80.1499,-266.988,-97.2429,-92.0271,0,0
14681,215561123,14430,-1452.246485,-368.7,-13.406,-99.237,253.735,-193.2,170.813,-121.793,-177.248,-69.9396,-363.622,55.6055,-294.534,-155.343,-75.3787,0,0
14682,215590488,14432,-1379.669950,-394.157,10.302,-82.9415,201.597,-185.771,202.373,-103.721,-184.49,-52.6902,-362.25,50.0009,-243.131,-212.913,-21.8781,0,0
14683,215619855,14434,-1357.772931,-405.713,19.0654,-81.4729,211.221,-160.535,196.924,-115.853,-178.45,-38.7623,-385.061,66.6999,-220.533,-226.697,-38.6069,0,0
14684,215649224,14436,-1522.492767,-437.26,17.7154,-111.184,207.017,-190.115,195.736,-117.987,-189.972,-45.6095,-401.7,60.378,-240.095,-233.916,-35.5003,0,0
14685,215678595,14438,-1477.771678,-424.906,34.5313,-134.781,204.813,-195.821,207.092,-135.535,-171.794,-66.4374,-366.998,78.2033,-234.181,-215.31,-56.6472,0,0
14686,215707968,14440,-1435.303313,-389.543,4.23388,-72.3828,128.545,-142.59,167.905,-129.531,-135.319,-83.9596,-336.727,82.6451,-263.289,-209.386,-55.9061,0,0
14687,215737343,14442,-1535.993205,-425.28,-3.00826,-56.8695,116.281,-169.979,199.332,-134.595,-166.632,-81.0998,-334.455,59.4198,-260.378,-217.293,-61.4373,0,0
14688,215766720,14444,-1432.793549,-437.007,-12.2531,-18.4798,143.126,-168.819,211.943,-135.8,-176.731,-89.3338,-311.474,65.6449,-278.423,-169.718,-55.4692,0,0
14689,215796099,14446,-1626.856897,-444.834,-18.4427,-92.0309,182.913,-217.34,200.62,-117.08,-214.763,-93.1513,-310.653,-31.7212,-309.659,-138.364,-22.3534,0,0
14690,215825480,14448,-1597.683350,-473.652,10.2544,-125.532,164.817,-152.112,168.171,-96.3485,-186.864,-59.5336,-323.437,-56.9167,-321.573,-151.884,6.92634,0,0
14691,215854863,14450,-1512.671265,-436.569,26.1174,-152.974,152.542,-160.571,176.722,-102.556,-205.323,-67.381,-299.317,-9.79227,-284.1,-174.057,24.587,0,0
14692,215884248,14452,-1409.275133,-380.477,21.8671,-95.5975,189.437,-178.16,176.335,-99.6921,-242.135,-66.1276,-321.562,-21.1813,-267.622,-164.443,40.0826,0,0
14693,215913635,14453,-1604.570637,-405.484,36.672,-162.932,175.275,-211.88,159.142,-83.8282,-198.521,-81.9627,-307.397,-16.0436,-294.354,-234.564,21.3059,0,0
14694,215943024,14455,-1494.725169,-399.483,45.4742,-148.503,184.168,-193.343,146.559,-74.8326,-159.909,-85.8836,-314.358,-16.4526,-310.658,-202.928,35.4238,0,0
14695,215972415,14457,-1263.682802,-369.58,62.3317,-96.7863,151.884,-169.808,136.106,-33.1768,-157.152,-117.566,-303.7,32.0061,-252.759,-189.024,43.5427,0,0
14696,216001808,14459,-1136.522717,-341.669,52.076,-54.3073,147.95,-187.53,190.713,-71.5911,-153.041,-99.4849,-285.625,53.3251,-218.353,-205.176,36.1891,0,0
14697,216031203,14461,-1088.230039,-279.857,65.986,-115.713,136.718,-179.252,199.58,-73.5248,-141.138,-107.559,-267.187,82.0688,-197.882,-215.508,5.03822,0,0
14698,216060600,14463,-968.413817,-249.036,46.7827,-74.0675,123.662,-147.659,197.195,-57.8021,-111.454,-121.087,-249.697,83.2185,-171.398,-242.114,5.0409,0,0
14699,216089999,14465,-929.209104,-299.314,67.6348,-85.4208,154.668,-154.257,178.733,-24.1447,-106.344,-95.4632,-233.779,87.6729,-228.93,-198.43,8.16563,0,0
14700,216119400,14467,-1113.310235,-305.583,44.4841,-70.7829,160.544,-155.919,157.404,-33.0822,-139.871,-88.0694,-295.329,42.0445,-203.224,-211.551,-14.3748,0,0
14701,216148803,14469,-1331.019913,-337.952,11.3886,-45.1437,124.483,-150.396,166.074,-93.0848,-164.975,-102.067,-290.809,13.5641,-188.661,-255.184,-18.2563,0,0
14702,216178208,14471,-1316.894823,-359.311,14.18,-58.4537,154.477,-94.0636,96.8744,-106.298,-127.079,-90.1348,-281.667,-18.7561,-215.885,-280.096,49.3199,0,0
14703,216207615,14473,-1390.224051,-311.77,8.13705,-55.6482,125.353,-105.224,105.16,-138.504,-129.39,-94.2037,-294.962,-40.0986,-231.625,-239.087,11.6398,0,0
14704,216237024,14475,-1292.184805,-300.22,20.9809,-52.0805,130.46,-126.146,113.955,-136.652,-95.2773,-24.5808,-338.926,-12.6636,-247.784,-204.77,-18.4809,0,0
14705,216266435,14477,-1366.911041,-304.769,-11.12,-34.2249,138.389,-84.5643,89.492,-145.932,-131.243,-24.1037,-359.664,-0.932898,-241.034,-210.603,-46.6005,0,0
14706,216295848,14479,-1429.287622,-333.309,-19.2236,-74.6057,178.433,-73.1091,66.2915,-134.007,-144.13,-49.8052,-325.999,-31.397,-201.482,-208.306,-78.64,0,0
14707,216325263,14481,-1385.364211,-319.948,-22.272,-100.698,184.36,-11.5902,20.7631,-132.287,-141.951,-72.9656,-244.57,-49.8969,-190.29,-181.116,-122.901,0,0
14708,216354680,14483,-1400.215109,-337.579,3.56642,-152.971,187.458,-58.9494,16.4975,-115.363,-162.98,-62.7875,-214.257,1.19797,-198.877,-188.299,-116.872,0,0
14709,216384099,14485,-1519.200220,-335.308,-4.4294,-134.185,158.436,-78.6273,38.2234,-156.507,-95.0821,-82.0989,-259.802,-25.6134,-196.201,-185.711,-162.294,0,0
14710,216413520,14487,-1346.355411,-305.029,-4.53847,-138.35,174.471,-54.9262,75.7593,-135.584,-114.473,-108.542,-227.859,14.2985,-207.446,-205.202,-108.934,0,0
14711,216442943,14489,-1376.440204,-300.848,-16.5923,-133.455,148.568,-50.5367,49.4281,-110.594,-110.577,-86.9277,-255.868,40.797,-222.435,-203.672,-123.727,0,0
14712,216472368,14491,-1279.007546,-283.659,-26.6488,-84.6838,141.655,-79.0931,99.2841,-113.013,-125.831,-50.002,-254.953,47.909,-250.992,-212.903,-86.0766,0,0
14713,216501795,14493,-1392.408527,-363.569,-9.65012,-88.7975,126.745,-85.6495,93.8772,-114.618,-93.9348,-59.1279,-223.226,19.4194,-258.247,-217.972,-117.659,0,0
14714,216531224,14495,-1552.478810,-384.471,-21.7646,-117.916,129.891,-107.952,111.414,-149.177,-123.677,10.6307,-295.802,46.5324,-241.889,-254.158,-154.141,0,0
14715,216560655,14497,-1521.749317,-376.471,-33.7134,-100.92,111.857,-151.51,146.205,-128.321,-130.431,-41.2125,-283.887,47.0103,-229.029,-217.105,-134.223,0,0
14716,216590088,14499,-1583.521109,-418.462,-20.7754,-95.1044,103.176,-174.007,152.864,-143.403,-138.106,-28.7488,-291.463,13.2728,-248.315,-194.797,-99.652,0,0
14717,216619523,14501,-1744.760755,-446.553,-53.7821,-58.1155,87.1363,-154.506,123.715,-129.687,-168.571,-70.2013,-343.681,19.629,-241.539,-206.634,-101.971,0,0
14718,216648960,14503,-1905.200094,-459.635,-84.7916,-34.1912,102.331,-173.941,105.312,-134.769,-199.604,-104.273,-369.557,47.6131,-263.381,-202.393,-133.921,0,0
14719,216678399,14505,-1827.557734,-474.816,-110.746,20.8503,83.5287,-125.25,74.7813,-131.845,-182.559,-120.498,-382.298,38.3967,-247.855,-185.996,-83.2528,0,0
14720,216707840,14507,-2075.859396,-521.988,-116.813,10.7667,76.5975,-147.694,96.822,-167.001,-157.814,-150.341,-417.592,60.5606,-250.028,-264.995,-126.34,0,0
14721,216737283,14509,-2151.881541,-517.259,-97.715,34.8008,9.7878,-137.194,107.543,-199.284,-144.708,-119.175,-410.613,1.30966,-250.897,-294.335,-134.143,0,0
14722,216766728,14511,-2239.477927,-528.521,-114.73,47.7697,-10.9065,-111.574,122.005,-242.302,-159.381,-175.428,-440.57,-14.6526,-181.448,-327.147,-102.594,0,0
14723,216796175,14513,-2447.508832,-585.882,-115.69,42.9696,-9.83882,-153.889,125.663,-228.245,-186.484,-214.257,-459.727,-26.5717,-241.18,-257.064,-137.312,0,0
14724,216825624,14515,-2478.922487,-589.235,-138.652,112.874,-9.4792,-190.396,140.449,-248.601,-174.593,-216.56,-438.771,-64.7408,-281.784,-277.793,-101.64,0,0
14725,216855075,14517,-2381.722876,-556.687,-134.559,75.0088,29.5809,-176.781,131.359,-239.749,-163.627,-186.869,-450.868,-68.05,-257.892,-284.927,-97.6624,0,0
14726,216884528,14518,-2448.509535,-559.129,-180.579,97.0803,17.9367,-157.04,111.014,-221.037,-199.026,-189.014,-429.196,-71.3769,-274.808,-270.329,-123.005,0,0
14727,216913983,14520,-2351.701023,-537.671,-192.434,78.2094,36.1757,-111.422,119.477,-244.919,-210.838,-160.929,-427.903,-63.7992,-249.665,-270.335,-115.647,0,0
14728,216943440,14522,-2293.926244,-568.204,-181.402,102.33,44.2846,-126.936,164.383,-226.867,-150.308,-171.549,-415.191,-35.4269,-250.733,-275.455,-202.853,0,0
14729,216972899,14524,-2309.300189,-594.837,-201.315,73.4527,74.7557,-116.39,142.162,-210.747,-161.775,-160.393,-391.324,-57.2053,-271.357,-265.272,-169.056,0,0
14730,217002360,14526,-2345.638433,-585.46,-206.23,74.6252,45.9829,-102.525,122.689,-192.039,-192.736,-172.317,-408.812,-27.7684,-222.78,-303.361,-174.908,0,0
14731,217031823,14528,-2348.530948,-649.182,-206.09,85.8569,55.1511,-123.043,155.66,-186.537,-185.557,-131.775,-413.069,-50.7706,-198.605,-288.467,-212.105,0,0
14732,217061288,14530,-2302.001398,-655.896,-187.063,99.9646,46.6708,-119.374,114.309,-172.213,-164.954,-161.233,-376.162,-52.7675,-241.06,-235.809,-196.414,0,0
14733,217090755,14532,-2339.473941,-680.709,-195.871,46.2458,90.8318,-85.8319,115.085,-182.367,-182.061,-125.071,-400.817,-44.1527,-240.944,-263.318,-190.495,0,0
14734,217120224,14534,-2358.946480,-664.512,-181.792,83.3481,66.2289,-128.227,84.9899,-145.522,-174.815,-112.215,-414.68,-16.9764,-270.627,-325.97,-158.177,0,0
14735,217149695,14536,-2339.906616,-655.415,-179.657,39.7961,86.508,-138.307,118.516,-122.676,-179.351,-105.602,-424.936,-33.3903,-284.904,-288.179,-172.31,0,0
14736,217179168,14538,-2335.159017,-672.309,-170.525,68.891,69.8975,-119.897,115.416,-104.839,-187.029,-86.523,-437.479,-19.5621,-281.327,-318.882,-190.991,0,0
14737,217208643,14540,-2247.200905,-617.303,-177.338,87.2168,67.2297,-114.108,152.997,-148.721,-173.642,-73.2165,-400.954,5.53927,-318.43,-326.747,-209.724,0,0
14738,217238120,14542,-2261.649678,-616.287,-201.265,91.5354,51.6775,-125.569,146.903,-147.013,-196.677,-70.9136,-379.982,-24.1226,-284.853,-293.632,-211.451,0,0
14739,217267599,14544,-2269.011291,-619.37,-187.025,71.8559,49.0064,-150.72,193.415,-125.035,-189.65,-85.8355,-378.031,-39.1194,-270.397,-275.145,-262.96,0,0
14740,217297080,14546,-2248.496727,-627.445,-168.899,79.1671,28.4467,-212.997,261.194,-73.9859,-206.186,-138.293,-357.05,-28.0154,-277.512,-252.855,-274.067,0,0
14741,217326563,14548,-2155.908298,-606.619,-151.717,61.4796,56.8292,-233.343,291.157,-97.0794,-201.215,-105.374,-331.489,-57.3469,-274.523,-243.068,-263.6,0,0
14742,217356048,14550,-1954.706496,-572.784,-125.538,40.8434,87.266,-243.684,285.732,-78.173,-178.399,-92.8355,-339.517,-31.9905,-254.884,-225.221,-225.522,0,0
14743,217385535,14552,-1620.246578,-513.048,-133.304,109.322,92.6459,-216.901,284.509,-84.3994,-139.44,-97.0701,-239.933,-42.1669,-215.771,-223.397,-201.293,0,0
14744,217415024,14554,-1756.973099,-506.303,-164.183,141.621,91.1969,-236.189,258.474,-81.2163,-152.763,-143.821,-239.191,-87.3345,-258.86,-220.796,-157.607,0,0
14745,217444515,14556,-1756.505831,-489.657,-145.897,121.092,78.569,-243.537,251.369,-88.718,-115.66,-92.9117,-256.914,-79.0759,-295.4,-218.987,-180.78,0,0
14746,217474008,14558,-1796.833080,-512.002,-160.724,128.443,64.1173,-265.757,269.948,-62.5383,-110.054,-118.07,-300.443,-50.2349,-248.132,-224.908,-206.479,0,0
14747,217503503,14560,-1882.618557,-546.447,-140.495,108.024,86.4879,-284.045,280.842,-44.7687,-112.813,-153.379,-266.785,-67.1321,-233.409,-288.673,-220.025,0,0
14748,217533000,14562,-1840.564570,-577.883,-154.269,134.366,76.0286,-257.335,264.611,-28.7264,-80.28,-149.293,-302.65,-69.3009,-224.563,-225.378,-245.891,0,0
14749,217562499,14564,-1828.684048,-582.417,-168.988,95.8834,108.571,-208.564,237.441,-62.9559,-84.3168,-174.456,-298.442,-77.4573,-244.997,-189.191,-178.794,0,0
14750,217592000,14566,-1850.925916,-614.943,-169.82,130.392,102.05,-191.92,200.205,-17.9151,-119.429,-161.911,-287.19,-64.8496,-248.584,-206.219,-200.793,0,0
14751,217621503,14568,-1910.002346,-648.568,-214.486,167.961,59.5298,-175.894,179.848,-1.004,-100.399,-158.831,-265.795,-57.1735,-238.306,-235.309,-221.575,0,0
14752,217651008,14570,-1967.317396,-676.184,-193.266,163.405,68.1808,-246.257,188.737,-16.1034,-103.51,-179.07,-257.221,-87.5332,-227.308,-186.9,-214.288,0,0
14753,217680515,14572,-2207.148397,-704.9,-261.99,123.023,126.655,-227.427,151.565,-36.4025,-119.479,-149.536,-303.395,-154.673,-208.85,-194.131,-247.608,0,0
14754,217710024,14574,-1973.560734,-641.606,-232.717,147.52,122.244,-202.722,158.198,-28.0239,-70.5917,-158.143,-302.479,-136.012,-201.75,-220.657,-206.82,0,0
14755,217739535,14576,-1966.805809,-644.411,-211.389,170.189,98.8341,-249.019,193.353,-27.7307,-112.99,-199.234,-328.119,-99.3174,-192.637,-178.875,-185.459,0,0
14756,217769048,14578,-1899.702520,-599.208,-200.174,167.736,78.4756,-229.005,220.856,-46.4885,-119.959,-216.846,-365.502,-61.0731,-214.393,-189.51,-124.612,0,0
14757,217798563,14580,-1906.856578,-625.104,-168.793,137.341,145.939,-222.309,217.81,-66.5187,-110.071,-220.55,-410.343,-64.0738,-182.047,-222.471,-115.666,0,0
14758,217828080,14582,-2109.951269,-681.991,-191.526,154.996,132.579,-214.422,181.701,-56.6814,-172.541,-207.767,-446.557,-56.5608,-223.592,-183.275,-144.315,0,0
14759,217857599,14584,-2194.945982,-706.977,-197.203,168.711,69.2194,-168.66,183.334,-24.505,-193.443,-185.077,-434.534,-91.7357,-249.002,-244.034,-121.039,0,0
14760,217887120,14586,-2291.036601,-692.954,-210.883,113.301,118.851,-229.845,214.284,-59.6782,-176.696,-202.787,-424.418,-104.198,-205.385,-310.222,-120.407,0,0
14761,217916643,14588,-2300.609004,-666.03,-178.508,115.008,107.426,-280.027,257.169,-75.7717,-202.733,-194.483,-432.88,-118.707,-157.138,-325.876,-148.058,0,0
14762,217946168,14590,-2198.672014,-650.097,-186.246,114.65,146.235,-246.143,227.869,-86.8029,-184.926,-220.64,-455.072,-115.19,-160.021,-266.124,-116.165,0,0
14763,217975695,14592,-2135.916843,-631.264,-181.818,122.524,158.806,-243.39,206.686,-87.6319,-188.11,-218.566,-423.38,-110.762,-192.483,-237.996,-108.531,0,0
14764,218005224,14594,-2331.738420,-673.421,-193.504,149.102,156.549,-257.641,165.701,-103.934,-194.224,-257.032,-440.726,-115.264,-233.338,-238.755,-95.2514,0,0
14765,218034755,14595,-2206.737237,-648.678,-181.134,159.968,109.173,-230.828,171.65,-103.767,-136.049,-209.652,-387.975,-128.085,-246.081,-252.444,-122.835,0,0
14766,218064288,14597,-2328.535299,-625.926,-183.767,157.655,106.972,-220.956,119.339,-111.936,-134.451,-163.032,-419.843,-154.942,-233.619,-310.461,-153.569,0,0
14767,218093823,14599,-2165.576775,-583.273,-175.344,128.515,142.535,-256.826,121.97,-104.963,-104.563,-151.194,-414.646,-131.827,-214.455,-296.41,-125.095,0,0
14768,218123360,14601,-2091.550174,-564.611,-176.035,145.309,129.327,-244.272,108.173,-137.864,-74.8221,-99.3576,-411.355,-132.583,-240.718,-258.098,-134.644,0,0
14769,218152899,14603,-2190.453313,-590.048,-175.561,109.047,147.122,-262.339,121.118,-162.033,-48.8017,-127.358,-401.455,-137.743,-270.167,-258.658,-133.578,0,0
14770,218182440,14605,-2030.934198,-570.476,-192.199,121.951,178.792,-249.344,99.6781,-158.795,-16.0536,-111.131,-421.095,-115.642,-226.937,-246.051,-123.632,0,0
14771,218211983,14607,-1889.191945,-526.004,-156.782,96.8557,199.584,-180.413,88.6246,-173.836,-12.0269,-108.98,-450.951,-75.228,-234.774,-250.498,-104.764,0,0
14772,218241528,14609,-1676.931751,-500.522,-165.368,126.637,226.368,-229.482,119.377,-130.138,-9.92181,-81.7578,-424.965,-68.2999,-198.065,-224.513,-116.281,0,0
14773,218271075,14611,-1691.486927,-534.14,-192.899,164.591,236.092,-214.747,115.316,-148.176,-12.8995,-94.3027,-361.628,-85.1322,-204.481,-226.265,-132.817,0,0
14774,218300624,14613,-1744.449568,-565.749,-160.542,188.425,188.993,-166.694,94.1982,-162.143,-53.3732,-66.5367,-374.33,-59.1219,-242.52,-234.7,-130.356,0,0
14775,218330175,14615,-1749.406407,-561.457,-157.02,197.488,170.655,-179.828,131.08,-200.248,-34.4185,-50.8489,-372.827,-17.5395,-298.838,-192.278,-183.327,0,0
14776,218359728,14617,-1771.691616,-614.156,-130.612,182.257,173.608,-186.97,160.083,-223.081,-31.531,-54.3166,-333.188,-0.110392,-273.567,-228.898,-211.21,0,0
14777,218389283,14619,-1811.643671,-590.954,-90.1479,130.313,147.384,-237.112,170.96,-225.324,-12.7218,-52.3365,-331.77,-25.322,-276.817,-222.055,-195.741,0,0
14778,218418840,14621,-1935.171032,-597.743,-142.687,140.248,159.275,-245.937,203.578,-224.294,-18.5532,-82.1706,-308.394,-29.2045,-344.187,-230.298,-214.804,0,0
14779,218448399,14623,-2114.508850,-639.632,-172.17,174.299,164.108,-211.144,128.581,-246.264,-2.74408,-95.3401,-312.602,-73.9958,-334.08,-264.068,-229.458,0,0
14780,218477960,14625,-2098.294856,-639.511,-153.767,120.284,216.932,-217.29,122.519,-229.235,2.85338,-102.416,-297.212,-96.7613,-364.803,-250.133,-209.756,0,0
14781,218507523,14627,-2149.024228,-667.49,-152.198,127.27,210.817,-242.373,144.457,-200.343,-37.1234,-80.6626,-296.323,-139.257,-354.158,-208.079,-253.561,0,0
14782,218537088,14629,-2305.123238,-697.46,-136.742,102.307,219.758,-255.459,105.397,-227.451,-54.7358,-91.2806,-328.698,-119.351,-300.997,-269.992,-250.418,0,0
14783,218566655,14631,-2524.453078,-710.528,-145.231,67.4584,246.582,-252.041,84.0792,-241.141,-125.636,-149.14,-350.452,-124.837,-318.105,-236.404,-269.057,0,0
14784,218596224,14633,-2499.330857,-694.588,-118.723,41.431,276.575,-281.57,73.3331,-269.465,-87.1094,-147.381,-344.399,-150.314,-337.059,-286.211,-173.852,0,0
14785,218625795,14635,-2555.726899,-683.747,-118.16,70.5754,222.391,-241.531,37.0744,-280.434,-101.447,-119.921,-352.408,-183.986,-366.255,-267.553,-170.326,0,0
14786,218655368,14637,-2516.160671,-652.898,-149.709,53.657,240.444,-238.435,19.8805,-295.342,-104.494,-84.707,-332.287,-208.22,-306.699,-283.945,-173.406,0,0
14787,218684943,14639,-2436.848541,-620.147,-118.093,48.854,230.257,-253.336,6.94845,-274.657,-87.6791,-50.8593,-290.617,-200.225,-354.698,-273.135,-199.461,0,0
