n,X,H,q,A_q,P_q=(Q/q)A_q,abs_P_q
10,120,-1.996005992009988e-07,16900,1.4415457840437185e-07,0.007692232458235686,0.007692232458235686
10,120,-1.996005992009988e-07,16940,-8.538480253940256e-07,-0.04545459963185095,0.04545459963185095
10,120,-1.996005992009988e-07,17325,-8.316706058919494e-07,-0.04329011837788775,0.04329011837788775
10,120,-1.996005992009988e-07,17745,-8.649374145898717e-07,-0.04395611940945728,0.04395611940945728
10,120,-1.996005992009988e-07,17787,8.538271527875484e-08,0.004328903664632871,0.004328903664632871
10,120,-1.996005992009988e-07,18018,6.287409681659347e-07,0.03146848545670503,0.03146848545670503
10,120,-1.996005992009988e-07,18150,-6.70880686507878e-07,-0.03333337778983043,0.03333337778983043
10,120,-1.996005992009988e-07,18590,-1.441561042695277e-06,-0.06993012618114788,0.06993012618114788
10,120,-1.996005992009988e-07,18876,3.1714201050370363e-07,0.015151459551814442,0.015151459551814442
10,120,-1.996005992009988e-07,19110,2.018174850142279e-07,0.009523767117821415,0.009523767117821415
10,120,-1.996005992009988e-07,19404,-2.3286844408130366e-07,-0.010822560938678586,0.010822560938678586
10,120,-1.996005992009988e-07,20020,-4.4355803097545885e-07,-0.019980071505289545,0.019980071505289545
10,120,-1.996005992009988e-07,20449,3.171393286914985e-07,0.013985844395295084,0.013985844395295084
10,120,-1.996005992009988e-07,20475,8.316506375518663e-08,0.0036629220680334403,0.0036629220680334403
10,120,-1.996005992009988e-07,21021,-2.87205221732631e-07,-0.01232110401232987,0.01232110401232987
10,120,-1.996005992009988e-07,21175,-6.09893544022462e-07,-0.02597414625282861,0.02597414625282861
10,120,-1.996005992009988e-07,21294,1.7298596885000336e-07,0.007325955780797642,0.007325955780797642
10,120,-1.996005992009988e-07,21450,-4.435578897633772e-07,-0.018648060801431905,0.018648060801431905
10,120,-1.996005992009988e-07,21780,-2.9274872145058134e-07,-0.01212126081166132,0.01212126081166132
10,120,-1.996005992009988e-07,22022,2.439546006714257e-07,0.009989940897494881,0.009989940897494881
10,120,-1.996005992009988e-07,22050,-1.1155311776391374e-12,-4.562299410308544e-08,4.562299410308544e-08
10,120,-1.996005992009988e-07,22308,4.6129779585083573e-07,0.018647963397270036,0.018647963397270036
10,120,-1.996005992009988e-07,22932,-2.3286866718753918e-07,-0.009157560337149978,0.009157560337149978
10,120,-1.996005992009988e-07,23100,-1.1090029962266616e-08,-0.00043294367969692643,0.00043294367969692643
10,120,-1.996005992009988e-07,23595,1.5856928270792524e-07,0.006060517985096903,0.006060517985096903
10,120,-1.996005992009988e-07,23660,8.649192987176837e-08,0.0032966399070624517,0.0032966399070624517
10,120,-1.996005992009988e-07,23716,-5.123101815850395e-07,-0.019480594654771127,0.019480594654771127
10,120,-1.996005992009988e-07,24255,1.8629168244145319e-07,0.00692632475317323,0.00692632475317323
10,120,-1.996005992009988e-07,24843,-2.0182126387609215e-07,-0.0073261118787021455,0.0073261118787021455
10,120,-1.996005992009988e-07,25025,2.494975695160567e-07,0.008990894415080618,0.008990894415080618
10,120,-1.996005992009988e-07,25350,-2.162353779883985e-07,-0.007692357336559289,0.007692357336559289
10,120,-1.996005992009988e-07,25410,-6.830787395032187e-07,-0.02424246446496923,0.02424246446496923
10,120,-1.996005992009988e-07,25740,-5.721896473168512e-07,-0.020046664293745884,0.020046664293745884
10,120,-1.996005992009988e-07,26026,-1.8596140936117862e-06,-0.0644356283436484,0.0644356283436484
10,120,-1.996005992009988e-07,26950,-3.493028264795623e-07,-0.011688371179659112,0.011688371179659112
10,120,-1.996005992009988e-07,27225,-9.148389099996045e-07,-0.030303124054826897,0.030303124054826897
10,120,-1.996005992009988e-07,27300,-5.211805486369171e-07,-0.017216157063123284,0.017216157063123284
10,120,-1.996005992009988e-07,27885,-9.802632828114683e-07,-0.031701714566122884,0.031701714566122884
10,120,-1.996005992009988e-07,28028,-7.451777069024705e-07,-0.023976092719586988,0.023976092719586988
10,120,-1.996005992009988e-07,28314,5.488998583048159e-07,0.017482460487008387,0.017482460487008387
10,120,-1.996005992009988e-07,28665,1.8629123622898212e-07,0.005860722291763778,0.005860722291763778
10,120,-1.996005992009988e-07,29575,3.603858129912534e-07,0.010988884209729299,0.010988884209729299
10,120,-1.996005992009988e-07,29645,8.538067013826251e-08,0.0025972799856059455,0.0025972799856059455
10,120,-1.996005992009988e-07,30030,-3.2934226855447235e-07,-0.009890148324690805,0.009890148324690805
10,120,-1.996005992009988e-07,30420,-5.189632066511172e-07,-0.015384664261172368,0.015384664261172368
10,120,-1.996005992009988e-07,30492,-2.927493057764363e-07,-0.008658060718338103,0.008658060718338103
10,120,-1.996005992009988e-07,31460,-3.415410576011883e-07,-0.009790274416138063,0.009790274416138063
10,120,-1.996005992009988e-07,31850,-3.4930319832328817e-07,-0.009890170757325581,0.009890170757325581
10,120,-1.996005992009988e-07,32175,-8.316721995079174e-07,-0.023310108407807912,0.023310108407807912
10,120,-1.996005992009988e-07,32340,4.6571981123949626e-08,0.0012986596936413353,0.0012986596936413353
10,120,-1.996005992009988e-07,33033,-6.099249150167997e-08,-0.0016650950179958634,0.0016650950179958634
10,120,-1.996005992009988e-07,33124,-2.900381061861757e-12,-7.896287440918634e-08,7.896287440918634e-08
10,120,-1.996005992009988e-07,33462,1.7298514016969997e-07,0.004661949527573414,0.004661949527573414
10,120,-1.996005992009988e-07,34650,4.989998064455475e-07,0.012986968962551821,0.012986968962551821
10,120,-1.996005992009988e-07,35035,-1.6301150968443952e-07,-0.004195916259277474,0.004195916259277474
10,120,-1.996005992009988e-07,35490,1.239739660847336e-06,0.03150178478213081,0.03150178478213081
10,120,-1.996005992009988e-07,35574,-5.976949420042867e-07,-0.015151566779808667,0.015151566779808667
10,120,-1.996005992009988e-07,36036,-8.050576265934975e-07,-0.020146567105502278,0.020146567105502278
10,120,-1.996005992009988e-07,36300,3.6593239890146076e-07,0.00909085858590899,0.00909085858590899
10,120,-1.996005992009988e-07,37180,8.649082496469719e-08,0.0020978349595187303,0.0020978349595187303
10,120,-1.996005992009988e-07,38025,-4.143401516945367e-12,-9.826491037587633e-08,9.826491037587633e-08
10,120,-1.996005992009988e-07,38115,-9.514329521204555e-07,-0.02251090364716998,0.02251090364716998
10,120,-1.996005992009988e-07,38220,-4.6573645279557827e-07,-0.010989051603711669,0.010989051603711669
10,120,-1.996005992009988e-07,39039,-1.542472983833108e-06,-0.03563112592654479,0.03563112592654479
10,120,-1.996005992009988e-07,39325,-6.098964656517368e-07,-0.013986145750325626,0.013986145750325626
10,120,-1.996005992009988e-07,40425,-6.597944989307788e-07,-0.014718695682147814,0.014718695682147814
10,120,-1.996005992009988e-07,40898,-3.171469249276129e-07,-0.006993089694653865,0.006993089694653865
10,120,-1.996005992009988e-07,40950,-4.158365006479757e-07,-0.00915755141726972,0.00915755141726972
10,120,-1.996005992009988e-07,41405,-2.0182416425715402e-07,-0.004395730297520815,0.004395730297520815
10,120,-1.996005992009988e-07,42042,-6.287441007279897e-07,-0.013486560960615377,0.013486560960615377
10,120,-1.996005992009988e-07,42350,2.439533541096018e-07,0.005194742722409861,0.005194742722409861
10,120,-1.996005992009988e-07,42588,-5.189640353314206e-07,-0.01098906344814283,0.01098906344814283
10,120,-1.996005992009988e-07,42900,3.1048764082415293e-07,0.006526760697764519,0.006526760697764519
10,120,-1.996005992009988e-07,44044,-4.879160160431348e-07,-0.009990080428483185,0.009990080428483185
10,120,-1.996005992009988e-07,44100,-2.2310623552782748e-12,-4.562299410308544e-08,4.562299410308544e-08
10,120,-1.996005992009988e-07,45045,-2.6613794698622194e-07,-0.005328081698664163,0.005328081698664163
10,120,-1.996005992009988e-07,46475,3.6038305072357546e-07,0.006992872716240258,0.006992872716240258
10,120,-1.996005992009988e-07,47190,2.3175611551842143e-07,0.004428859367557034,0.004428859367557034
10,120,-1.996005992009988e-07,47775,-6.597952426182306e-07,-0.012454294999661721,0.012454294999661721
10,120,-1.996005992009988e-07,48510,4.1915891338260116e-07,0.007792164199782556,0.007792164199782556
10,120,-1.996005992009988e-07,49686,2.0181546311396844e-07,0.0036629506555185274,0.0036629506555185274
10,120,-1.996005992009988e-07,50050,-2.9385957182398544e-07,-0.005294761765124569,0.005294761765124569
10,120,-1.996005992009988e-07,50700,-1.4415872180588878e-07,-0.002564151184761344,0.002564151184761344
10,120,-1.996005992009988e-07,50820,5.610969666400245e-07,0.009956665673027233,0.009956665673027233
10,120,-1.996005992009988e-07,52052,-5.766651570735262e-08,-0.000999072384629884,0.000999072384629884
10,120,-1.996005992009988e-07,53235,1.7298219662820564e-07,0.0029303184108818037,0.0029303184108818037
10,120,-1.996005992009988e-07,53361,-6.135421477015255e-12,-1.0368862296155783e-07,1.0368862296155783e-07
10,120,-1.996005992009988e-07,53900,-4.6573841117253457e-07,-0.007792269357327675,0.007792269357327675
10,120,-1.996005992009988e-07,54450,9.148330667410549e-07,0.015151465251365352,0.015151465251365352
10,120,-1.996005992009988e-07,55055,-7.074800666888832e-07,-0.011588523492363908,0.011588523492363908
10,120,-1.996005992009988e-07,55770,1.3550633192547902e-06,0.021911373872349958,0.021911373872349958
10,120,-1.996005992009988e-07,56628,-2.9275105875400115e-07,-0.004662060610657468,0.004662060610657468
10,120,-1.996005992009988e-07,57330,4.191584671701301e-07,0.006593362688586147,0.006593362688586147
10,120,-1.996005992009988e-07,59150,-2.1623814025607647e-07,-0.0032967666863441417,0.0032967666863441417
10,120,-1.996005992009988e-07,59290,-5.97696987144779e-07,-0.00909097117447209,0.00909097117447209
10,120,-1.996005992009988e-07,60060,-3.6150149666908723e-07,-0.0054279449724863454,0.0054279449724863454
10,120,-1.996005992009988e-07,61347,-3.171507230456701e-07,-0.004662115628771351,0.004662115628771351
10,120,-1.996005992009988e-07,63063,1.8628722031674263e-07,0.0026639072505294198,0.0026639072505294198
10,120,-1.996005992009988e-07,63525,-3.0495120923569203e-07,-0.004329087366309884,0.004329087366309884
10,120,-1.996005992009988e-07,63700,-4.657391548599863e-07,-0.006593469215352826,0.006593469215352826
10,120,-1.996005992009988e-07,64350,4.989982128295795e-07,0.006992960954593727,0.006992960954593727
10,120,-1.996005992009988e-07,65065,-1.2685807940412567e-06,-0.01758252980541182,0.01758252980541182
10,120,-1.996005992009988e-07,66066,3.0494176263437025e-07,0.004162455059959155,0.004162455059959155
10,120,-1.996005992009988e-07,66924,-5.189656926920274e-07,-0.006993062709025068,0.006993062709025068
10,120,-1.996005992009988e-07,69300,3.326643984222635e-07,0.004328961816668915,0.004328961816668915
10,120,-1.996005992009988e-07,70070,1.6300261022460014e-07,0.002097843593590604,0.002097843593590604
10,120,-1.996005992009988e-07,70785,-9.514364580755853e-07,-0.012121300475882956,0.012121300475882956
10,120,-1.996005992009988e-07,70980,-6.054584512440991e-07,-0.007692349623056279,0.007692349623056279
10,120,-1.996005992009988e-07,71148,5.123040461635625e-07,0.006493453785123155,0.006493453785123155
10,120,-1.996005992009988e-07,74529,-8.701143185585272e-12,-1.0528383254558179e-07,1.0528383254558179e-07
10,120,-1.996005992009988e-07,75075,-8.81575574167147e-07,-0.010589485796895769,0.010589485796895769
10,120,-1.996005992009988e-07,76050,-4.143401516945367e-12,-4.9132455187938164e-08,4.9132455187938164e-08
10,120,-1.996005992009988e-07,76230,3.659308711328192e-07,0.004328962205501251,0.004328962205501251
10,120,-1.996005992009988e-07,77077,8.537248957629315e-08,0.00099885812804263,0.00099885812804263
10,120,-1.996005992009988e-07,78078,1.7731142984705412e-06,0.02047947014733475,0.02047947014733475
10,120,-1.996005992009988e-07,78650,2.43950432480327e-07,0.0027971356588194296,0.0027971356588194296
10,120,-1.996005992009988e-07,80850,3.4929724882367406e-07,0.0038960615133792607,0.0038960615133792607
10,120,-1.996005992009988e-07,81796,-7.59623611439984e-12,-8.374850316125824e-08,8.374850316125824e-08
10,120,-1.996005992009988e-07,81900,3.326637609758763e-07,0.0036629606721053734,0.0036629606721053734
10,120,-1.996005992009988e-07,82810,2.0181256273290657e-07,0.002197738808161353,0.002197738808161353
10,120,-1.996005992009988e-07,83655,1.7297888190699208e-07,0.0018647123469573746,0.0018647123469573746
10,120,-1.996005992009988e-07,84084,5.123036991094184e-07,0.005494457172948512,0.005494457172948512
10,120,-1.996005992009988e-07,84700,3.659285033957611e-07,0.0038960407756546685,0.0038960407756546685
10,120,-1.996005992009988e-07,88725,-3.603982431958042e-07,-0.0036630877438421543,0.0036630877438421543
10,120,-1.996005992009988e-07,88935,-8.539294098121653e-08,-0.0008658844215495357,0.0008658844215495357
10,120,-1.996005992009988e-07,90090,2.860902327164243e-07,0.0028637632294914073,0.0028637632294914073
10,120,-1.996005992009988e-07,91091,-2.018328654003396e-07,-0.001998145367463362,0.001998145367463362
10,120,-1.996005992009988e-07,92950,-2.1624090252375443e-07,-0.0020979692362854655,0.0020979692362854655
10,120,-1.996005992009988e-07,94380,4.8786492892057436e-08,0.0004661549395836088,0.0004661549395836088
10,120,-1.996005992009988e-07,95550,3.492965051362223e-07,0.0032966604154756663,0.0032966604154756663
10,120,-1.996005992009988e-07,97020,2.3286286642541544e-07,0.0021644603434242365,0.0021644603434242365
10,120,-1.996005992009988e-07,99099,-3.660397566038532e-08,-0.00033309617850950645,0.00033309617850950645
10,120,-1.996005992009988e-07,99372,-5.800762123723514e-12,-5.2641916272790894e-08,5.2641916272790894e-08
10,120,-1.996005992009988e-07,100100,-2.2184295180303893e-08,-0.00019985831527935777,0.00019985831527935777
10,120,-1.996005992009988e-07,102245,-3.171583192817845e-07,-0.0027973363760653396,0.0027973363760653396
10,120,-1.996005992009988e-07,105105,2.0957160342927744e-07,0.0017981243574232005,0.0017981243574232005
10,120,-1.996005992009988e-07,106470,-1.7299218395227877e-07,-0.0014652437980758012,0.0014652437980758012
10,120,-1.996005992009988e-07,106722,-6.135421477015255e-12,-5.184431148077891e-08,5.184431148077891e-08
10,120,-1.996005992009988e-07,108900,-5.8432585495383386e-12,-4.8388024048726984e-08,4.8388024048726984e-08
10,120,-1.996005992009988e-07,110110,-7.0898203734398505e-12,-5.806562885847238e-08,5.806562885847238e-08
10,120,-1.996005992009988e-07,111540,-6.054606610582414e-07,-0.004895149444655882,0.004895149444655882
10,120,-1.996005992009988e-07,114660,2.3286197400047336e-07,0.001831459425513723,0.001831459425513723
10,120,-1.996005992009988e-07,117117,1.7297473850547514e-07,0.0013319054864921586,0.0013319054864921586
10,120,-1.996005992009988e-07,117975,-3.0495705249424155e-07,-0.0023310917092659827,0.0023310917092659827
10,120,-1.996005992009988e-07,118300,-1.441642463412447e-07,-0.0010989640498593085,0.0010989640498593085
10,120,-1.996005992009988e-07,118580,5.122999558825778e-07,0.0038960411644870046,0.0038960411644870046
10,120,-1.996005992009988e-07,121275,-1.1155311776391373e-11,-8.295089836924625e-08,8.295089836924625e-08
10,120,-1.996005992009988e-07,122694,3.1713553057344134e-07,0.0023309461497147935,0.0023309461497147935
10,120,-1.996005992009988e-07,124215,2.0180676197078285e-07,0.0014651170919078836,0.0014651170919078836
10,120,-1.996005992009988e-07,126126,4.191544512578906e-07,0.002996954326493918,0.002996954326493918
10,120,-1.996005992009988e-07,127050,6.708738693729036e-07,0.0047618627248088696,0.0047618627248088696
10,120,-1.996005992009988e-07,128700,3.3266121119032736e-07,0.002330957106810624,0.002330957106810624
10,120,-1.996005992009988e-07,130130,1.6433697382534345e-06,0.0113885522860963,0.0113885522860963
10,120,-1.996005992009988e-07,132132,1.9515794537887418e-07,0.0013319529772108164,0.0013319529772108164
10,120,-1.996005992009988e-07,139425,-3.6040376773116014e-07,-0.002331091569685144,0.002331091569685144
10,120,-1.996005992009988e-07,140140,2.7943185885541833e-07,0.001798144011734617,0.001798144011734617
10,120,-1.996005992009988e-07,141570,3.659273651776895e-07,0.0023309573161818817,0.0023309573161818817
10,120,-1.996005992009988e-07,143143,-3.171659155178989e-07,-0.001998145267762763,0.001998145267762763
10,120,-1.996005992009988e-07,143325,-1.3386374131669648e-11,-8.422706603646542e-08,8.422706603646542e-08
10,120,-1.996005992009988e-07,148225,-2.0451404923384184e-11,-1.2442634755386938e-07,1.2442634755386938e-07
10,120,-1.996005992009988e-07,149058,-8.701143185585272e-12,-5.2641916272790894e-08,5.2641916272790894e-08
10,120,-1.996005992009988e-07,150150,7.928514201497925e-07,0.004761865629419654,0.004761865629419654
10,120,-1.996005992009988e-07,152100,-8.286803033890734e-12,-4.9132455187938164e-08,4.9132455187938164e-08
10,120,-1.996005992009988e-07,152460,2.92740540888612e-07,0.00173156029935614,0.00173156029935614
10,120,-1.996005992009988e-07,154154,-5.977051677067484e-07,-0.003496575231084478,0.003496575231084478
10,120,-1.996005992009988e-07,156156,-4.613074637877086e-07,-0.0026640506033740173,0.0026640506033740173
10,120,-1.996005992009988e-07,157300,3.6592266013721155e-07,0.002097834610566634,0.002097834610566634
10,120,-1.996005992009988e-07,161700,4.657272558607582e-07,0.002597360905935448,0.002597360905935448
10,120,-1.996005992009988e-07,165165,-2.4397040425111114e-07,-0.0013320784072110667,0.0013320784072110667
10,120,-1.996005992009988e-07,165620,-1.1601524247447028e-11,-6.317029952734907e-08,6.317029952734907e-08
10,120,-1.996005992009988e-07,167310,-1.7299549867349234e-07,-0.0009324457378501237,0.0009324457378501237
10,120,-1.996005992009988e-07,175175,-6.598130911170728e-07,-0.0033967177930706908,0.0033967177930706908
10,120,-1.996005992009988e-07,177450,2.1622571005152562e-07,0.0010988590584818532,0.0010988590584818532
10,120,-1.996005992009988e-07,177870,5.97684716301825e-07,0.003030261511650253,0.003030261511650253
10,120,-1.996005992009988e-07,180180,8.050480516175561e-07,0.004029265498345869,0.004029265498345869
10,120,-1.996005992009988e-07,182182,2.0180386158972098e-07,0.000998929114869119,0.000998929114869119
10,120,-1.996005992009988e-07,184041,-2.278870834319952e-11,-1.1166467088167765e-07,1.1166467088167765e-07
10,120,-1.996005992009988e-07,185900,-1.4416977087660063e-07,-0.0006993675585223897,0.0006993675585223897
10,120,-1.996005992009988e-07,190575,9.14818458594681e-07,0.0043289209460700305,0.0043289209460700305
10,120,-1.996005992009988e-07,191100,4.6572576848585463e-07,0.002197759901484748,0.002197759901484748
10,120,-1.996005992009988e-07,195195,1.1820623104327529e-06,0.0054611278741993185,0.0054611278741993185
10,120,-1.996005992009988e-07,198198,-5.4891212914777e-07,-0.0024975501876223533,0.0024975501876223533
10,120,-1.996005992009988e-07,204490,3.171279343373269e-07,0.0013985341904276117,0.0013985341904276117
10,120,-1.996005992009988e-07,207025,-2.9003810618617573e-11,-1.2634059905469814e-07,1.2634059905469814e-07
10,120,-1.996005992009988e-07,210210,3.958655951752032e-07,0.001698263403301622,0.001698263403301622
10,120,-1.996005992009988e-07,212940,5.189516051268697e-07,0.0021977600477122933,0.0021977600477122933
10,120,-1.996005992009988e-07,213444,-1.227084295403051e-11,-5.184431148077891e-08,5.184431148077891e-08
10,120,-1.996005992009988e-07,220220,8.538328329217968e-07,0.003496445450814758,0.003496445450814758
10,120,-1.996005992009988e-07,225225,8.316498888843647e-07,0.003329926155092996,0.003329926155092996
10,120,-1.996005992009988e-07,231231,-8.540930210515524e-08,-0.00033309627821010546,0.00033309627821010546
10,120,-1.996005992009988e-07,234234,-1.7299964207500927e-07,-0.0006660486219887857,0.0006660486219887857
10,120,-1.996005992009988e-07,235950,6.708680261143541e-07,0.002564057595809061,0.002564057595809061
10,120,-1.996005992009988e-07,242550,-1.1155311776391373e-11,-4.1475449184623126e-08,4.1475449184623126e-08
10,120,-1.996005992009988e-07,245388,-1.519247222879968e-11,-5.5832335440838824e-08,5.5832335440838824e-08
10,120,-1.996005992009988e-07,248430,-2.0182996501927776e-07,-0.0007326427730199783,0.0007326427730199783
10,120,-1.996005992009988e-07,252252,2.3285394217599434e-07,0.0008324528432791798,0.0008324528432791798
10,120,-1.996005992009988e-07,254100,-3.659460331714097e-07,-0.001298742471725333,0.001298742471725333
10,120,-1.996005992009988e-07,260260,-8.651016083844293e-08,-0.00029975770730520475,0.00029975770730520475
10,120,-1.996005992009988e-07,266175,-2.4860409101672203e-11,-8.422706603646542e-08,8.422706603646542e-08
10,120,-1.996005992009988e-07,266805,-2.454168590806102e-11,-8.295089836924625e-08,8.295089836924625e-08
10,120,-1.996005992009988e-07,273273,2.017893596844117e-07,0.0006659048869585586,0.0006659048869585586
10,120,-1.996005992009988e-07,275275,6.098555628418899e-07,0.0019978868238700316,0.0019978868238700316
10,120,-1.996005992009988e-07,278850,2.162201855161697e-07,0.0006992560799592929,0.0006992560799592929
10,120,-1.996005992009988e-07,283140,2.9273352897835253e-07,0.0009323562897960528,0.0009323562897960528
10,120,-1.996005992009988e-07,286286,3.1712033810121253e-07,0.0009989290650188195,0.0009989290650188195
10,120,-1.996005992009988e-07,286650,-1.3386374131669648e-11,-4.211353301823271e-08,4.211353301823271e-08
10,120,-1.996005992009988e-07,296450,-2.0451404923384184e-11,-6.221317377693469e-08,6.221317377693469e-08
10,120,-1.996005992009988e-07,298116,-1.7402286371170543e-11,-5.2641916272790894e-08,5.2641916272790894e-08
10,120,-1.996005992009988e-07,300300,1.5523217816208762e-07,0.00046616223102074913,0.00046616223102074913
10,120,-1.996005992009988e-07,306735,3.171127418650981e-07,0.0009323114610833885,0.0009323114610833885
10,120,-1.996005992009988e-07,308308,5.122835947586391e-07,0.0014984295146690193,0.0014984295146690193
10,120,-1.996005992009988e-07,315315,-1.863206862520718e-07,-0.0005328771626809253,0.0005328771626809253
10,120,-1.996005992009988e-07,325325,-3.604313904079398e-07,-0.000999115814210809,0.000999115814210809
10,120,-1.996005992009988e-07,330330,3.6592042022143424e-07,0.0009989627472045154,0.0009989627472045154
10,120,-1.996005992009988e-07,334620,5.189449756844427e-07,0.0013985567094695727,0.0013985567094695727
10,120,-1.996005992009988e-07,350350,3.492786566373801e-07,0.0008990432621846163,0.0008990432621846163
10,120,-1.996005992009988e-07,353925,9.148009288190325e-07,0.0023309127666308947,0.0023309127666308947
10,120,-1.996005992009988e-07,354900,1.4413938593214304e-07,0.0003662581796535755,0.0003662581796535755
10,120,-1.996005992009988e-07,355740,-5.123244975684859e-07,-0.0012987426013361116,0.0012987426013361116
10,120,-1.996005992009988e-07,364364,-2.9003810618617573e-11,-7.178443128107849e-08,7.178443128107849e-08
10,120,-1.996005992009988e-07,368082,-2.278870834319952e-11,-5.5832335440838824e-08,5.5832335440838824e-08
10,120,-1.996005992009988e-07,372645,-3.4804572742341086e-11,-8.422706603646542e-08,8.422706603646542e-08
10,120,-1.996005992009988e-07,381150,-9.148535181459783e-07,-0.0021645434239333846,0.0021645434239333846
10,120,-1.996005992009988e-07,385385,-8.543384379106331e-08,-0.00019991519447108813,0.00019991519447108813
10,120,-1.996005992009988e-07,390390,-1.5569010186235663e-06,-0.003596441353020438,0.003596441353020438
10,120,-1.996005992009988e-07,396396,2.927265170680931e-07,0.0006659528263299118,0.0006659528263299118
10,120,-1.996005992009988e-07,408980,-3.038494445759936e-11,-6.699880252900659e-08,6.699880252900659e-08
10,120,-1.996005992009988e-07,414050,-2.9003810618617573e-11,-6.317029952734907e-08,6.317029952734907e-08
10,120,-1.996005992009988e-07,418275,-4.143401516945367e-11,-8.933173670534213e-08,8.933173670534213e-08
10,120,-1.996005992009988e-07,420420,-4.659131699769537e-08,-9.993837496005658e-05,9.993837496005658e-05
10,120,-1.996005992009988e-07,429429,3.170975493928693e-07,0.0006659048537250256,0.0006659048537250256
10,120,-1.996005992009988e-07,444675,-4.090280984676837e-11,-8.295089836924625e-08,8.295089836924625e-08
10,120,-1.996005992009988e-07,450450,-4.990205234531323e-07,-0.000999039087953171,0.000999039087953171
10,120,-1.996005992009988e-07,455455,2.0176035587379307e-07,0.00039948550463011026,0.00039948550463011026
10,120,-1.996005992009988e-07,462462,5.976683551778863e-07,0.0011654532925968783,0.0011654532925968783
10,120,-1.996005992009988e-07,468468,5.189366888814087e-07,0.0009989531260967118,0.0009989531260967118
10,120,-1.996005992009988e-07,471900,-3.659577196885088e-07,-0.0006993452023247403,0.0006993452023247403
10,120,-1.996005992009988e-07,485100,-2.2310623552782747e-11,-4.1475449184623126e-08,4.1475449184623126e-08
10,120,-1.996005992009988e-07,495495,9.513873747037691e-07,0.0017315250219608598,0.0017315250219608598
10,120,-1.996005992009988e-07,496860,-2.3203048494894057e-11,-4.211353301823271e-08,4.211353301823271e-08
10,120,-1.996005992009988e-07,511225,-7.596236114399841e-11,-1.3399760505801318e-07,1.3399760505801318e-07
10,120,-1.996005992009988e-07,525525,6.597461592464144e-07,0.0011321244092668472,0.0011321244092668472
10,120,-1.996005992009988e-07,532350,-2.4860409101672203e-11,-4.211353301823271e-08,4.211353301823271e-08
10,120,-1.996005992009988e-07,533610,-2.454168590806102e-11,-4.1475449184623126e-08,4.1475449184623126e-08
10,120,-1.996005992009988e-07,546546,-2.0184736730564893e-07,-0.00033304815605432074,0.00033304815605432074
10,120,-1.996005992009988e-07,550550,-2.4399133529017377e-07,-0.00039965780720530465,0.00039965780720530465
10,120,-1.996005992009988e-07,557700,1.441283368614312e-07,0.00023305552070493422,0.00023305552070493422
10,120,-1.996005992009988e-07,572572,-4.557741668639904e-11,-7.178443128107849e-08,7.178443128107849e-08
10,120,-1.996005992009988e-07,573300,-2.6772748263339295e-11,-4.211353301823271e-08,4.211353301823271e-08
10,120,-1.996005992009988e-07,585585,-1.7303688952822932e-07,-0.00026647680987347316,0.00026647680987347316
10,120,-1.996005992009988e-07,592900,-4.090280984676837e-11,-6.221317377693469e-08,6.221317377693469e-08
10,120,-1.996005992009988e-07,613470,-3.1717351175401333e-07,-0.00046624506227839957,0.00046624506227839957
10,120,-1.996005992009988e-07,621075,-5.8007621237235146e-11,-8.422706603646542e-08,8.422706603646542e-08
10,120,-1.996005992009988e-07,630630,-4.1918791719321975e-07,-0.0005994387215863043,0.0005994387215863043
10,120,-1.996005992009988e-07,650650,2.1619256283939007e-07,0.00029964289209539465,0.00029964289209539465
10,120,-1.996005992009988e-07,660660,-5.611273515844821e-07,-0.000765938834912818,0.000765938834912818
10,120,-1.996005992009988e-07,693693,-7.362505772418307e-11,-9.571257504143799e-08,9.571257504143799e-08
10,120,-1.996005992009988e-07,700700,4.656900714881702e-07,0.000599343122005275,0.000599343122005275
10,120,-1.996005992009988e-07,707850,-9.148710479216269e-07,-0.0011655457150521527,0.0011655457150521527
10,120,-1.996005992009988e-07,715715,3.170519719761829e-07,0.0003994854846899905,0.0003994854846899905
10,120,-1.996005992009988e-07,736164,-4.557741668639904e-11,-5.5832335440838824e-08,5.5832335440838824e-08
10,120,-1.996005992009988e-07,745290,-3.4804572742341086e-11,-4.211353301823271e-08,4.211353301823271e-08
10,120,-1.996005992009988e-07,762300,-3.505955129723003e-11,-4.1475449184623126e-08,4.1475449184623126e-08
10,120,-1.996005992009988e-07,770770,5.976438134919782e-07,0.0006992432617856146,0.0006992432617856146
10,120,-1.996005992009988e-07,780780,6.0542198931075e-07,0.0006992623976539162,0.0006992623976539162
10,120,-1.996005992009988e-07,819819,-8.701143185585272e-11,-9.571257504143799e-08,9.571257504143799e-08
10,120,-1.996005992009988e-07,825825,3.0487524687454805e-07,0.0003329237695870064,0.0003329237695870064
10,120,-1.996005992009988e-07,828100,-5.8007621237235146e-11,-6.317029952734907e-08,6.317029952734907e-08
10,120,-1.996005992009988e-07,836550,-4.143401516945367e-11,-4.4665868352671063e-08,4.4665868352671063e-08
10,120,-1.996005992009988e-07,858858,-3.1718870422624214e-07,-0.00033304813943755424,0.00033304813943755424
10,120,-1.996005992009988e-07,889350,-4.090280984676837e-11,-4.1475449184623126e-08,4.1475449184623126e-08
10,120,-1.996005992009988e-07,900900,-3.3270583243743295e-07,-0.00033303853826987037,0.00033303853826987037
